date,CMA이자
2023-06-29,25.33333
2023-06-30,45.33333
2023-07-01,22.0
2023-07-02,30.0
2023-07-03,35.33333
2023-07-04,42.66666
2023-07-05,42.0
2023-07-06,30.0
2023-07-07,38.66666
2023-07-08,27.33333
2023-07-09,18.66666
2023-07-10,42.66666
2023-07-11,31.33333
2023-07-12,28.0
2023-07-13,38.0
2023-07-14,27.33333
2023-07-15,10.66666
2023-07-16,20.66666
2023-07-17,46.0
2023-07-18,30.66666
2023-07-19,26.0
2023-07-20,38.66666
2023-07-21,31.33333
2023-07-22,22.66666
2023-07-23,28.0
2023-07-24,36.0
2023-07-25,40.0
2023-07-26,40.0
2023-07-27,38.66666
2023-07-28,38.66666
2023-07-29,23.33333
2023-07-30,28.0
2023-07-31,41.33333
2023-08-01,39.33333
2023-08-02,35.33333
2023-08-03,30.66666
2023-08-04,34.66666
2023-08-05,21.33333
2023-08-06,14.66666
2023-08-07,31.33333
2023-08-08,31.33333
2023-08-09,31.33333
2023-08-10,25.33333
2023-08-11,48.66666
2023-08-12,18.0
2023-08-13,17.33333
2023-08-14,29.33333
2023-08-15,28.66666
2023-08-16,31.33333
2023-08-17,30.0
2023-08-18,24.0
2023-08-19,27.33333
2023-08-20,20.66666
2023-08-21,31.33333
2023-08-22,25.33333
2023-08-23,22.66666
2023-08-24,34.0
2023-08-25,30.66666
2023-08-26,17.33333
2023-08-27,21.33333
2023-08-28,35.33333
2023-08-29,34.66666
2023-08-30,28.66666
2023-08-31,37.33333
2023-09-01,26.66666
2023-09-02,21.33333
2023-09-03,18.0
2023-09-04,22.0
2023-09-05,27.33333
2023-09-06,30.0
2023-09-07,34.66666
2023-09-08,35.33333
2023-09-09,12.0
2023-09-10,29.33333
2023-09-11,38.0
2023-09-12,32.0
2023-09-13,28.66666
2023-09-14,27.33333
2023-09-15,28.66666
2023-09-16,16.66666
2023-09-17,20.66666
2023-09-18,20.0
2023-09-19,32.0
2023-09-20,36.0
2023-09-21,32.66666
2023-09-22,26.0
2023-09-23,10.66666
2023-09-24,15.33333
2023-09-25,38.66666
2023-09-26,43.33333
2023-09-27,38.66666
2023-09-28,18.0
2023-09-29,18.0
2023-09-30,20.0
2023-10-01,11.33333
2023-10-02,21.33333
2023-10-03,24.66666
2023-10-04,35.33333
2023-10-05,37.33333
2023-10-06,34.66666
2023-10-07,21.33333
2023-10-08,10.66666
2023-10-09,21.33333
2023-10-10,36.66666
2023-10-11,41.33333
2023-10-12,30.0
2023-10-13,38.0
2023-10-14,19.33333
2023-10-15,23.33333
2023-10-16,34.0
2023-10-17,36.66666
2023-10-18,35.33333
2023-10-19,36.0
2023-10-20,40.66666
2023-10-21,26.66666
2023-10-22,17.33333
2023-10-23,57.33333
2023-10-24,52.0
2023-10-25,52.66666
2023-10-26,45.33333
2023-10-27,51.33333
2023-10-28,26.0
2023-10-29,16.66666
2023-10-30,47.33333
2023-10-31,38.0
2023-11-01,41.33333
2023-11-02,29.33333
2023-11-03,30.0
2023-11-04,22.0
2023-11-05,13.33333
2023-11-06,37.33333
2023-11-07,30.66666
2023-11-08,34.66666
2023-11-09,35.33333
2023-11-10,36.66666
2023-11-11,16.0
2023-11-12,34.0
2023-11-13,39.33333
2023-11-14,38.66666
2023-11-15,36.66666
2023-11-16,36.0
2023-11-17,38.0
2023-11-18,18.66666
2023-11-19,20.0
2023-11-20,34.0
2023-11-21,26.0
2023-11-22,43.33333
2023-11-23,35.33333
2023-11-24,43.33333
2023-11-25,31.33333
2023-11-26,22.0
2023-11-27,35.33333
2023-11-28,44.66666
2023-11-29,39.33333
2023-11-30,35.33333
2023-12-01,38.66666
2023-12-02,11.33333
2023-12-03,19.33333
2023-12-04,32.66666
2023-12-05,39.33333
2023-12-06,42.0
2023-12-07,43.33333
2023-12-08,34.0
2023-12-09,23.33333
2023-12-10,25.33333
2023-12-11,46.0
2023-12-12,34.0
2023-12-13,30.0
2023-12-14,39.33333
2023-12-15,36.66666
2023-12-16,25.33333
2023-12-17,19.33333
2023-12-18,32.66666
2023-12-19,51.33333
2023-12-20,40.0
2023-12-21,38.66666
2023-12-22,50.66666
2023-12-23,41.33333
2023-12-24,38.66666
2023-12-25,45.33333
2023-12-26,61.33333
2023-12-27,56.66666
2023-12-28,57.33333
2023-12-29,54.66666
2023-12-30,24.66666
2023-12-31,35.33333
2024-01-01,41.33333
2024-01-02,62.0
2024-01-03,56.0
2024-01-04,54.66666
2024-01-05,55.33333
2024-01-06,36.66666
2024-01-07,39.33333
2024-01-08,54.0
2024-01-09,54.66666
2024-01-10,52.0
2024-01-11,59.33333
2024-01-12,58.66666
2024-01-13,31.33333
2024-01-14,40.66666
2024-01-15,56.0
2024-01-16,44.66666
2024-01-17,50.66666
2024-01-18,57.33333
2024-01-19,42.0
2024-01-20,39.33333
2024-01-21,47.33333
2024-01-22,48.66666
2024-01-23,48.66666
2024-01-24,52.66666
2024-01-25,62.0
2024-01-26,64.66666
2024-01-27,48.0
2024-01-28,41.33333
2024-01-29,71.33333
2024-01-30,71.33333
2024-01-31,74.66666
2024-02-01,70.66666
2024-02-02,62.0
2024-02-03,46.0
2024-02-04,36.0
2024-02-05,61.33333
2024-02-06,56.66666
2024-02-07,61.33333
2024-02-08,57.33333
2024-02-09,42.0
2024-02-10,25.33333
2024-02-11,24.66666
2024-02-12,43.33333
2024-02-13,82.66666
2024-02-14,68.66666
2024-02-15,70.66666
2024-02-16,67.33333
2024-02-17,39.33333
2024-02-18,54.0
2024-02-19,68.66666
2024-02-20,67.33333
2024-02-21,87.33333
2024-02-22,98.0
2024-02-23,100.0
2024-02-24,66.66666
2024-02-25,44.0
2024-02-26,92.66666
2024-02-27,72.0
2024-02-28,75.33333
2024-02-29,80.66666
2024-03-01,50.0
2024-03-02,44.0
2024-03-03,66.66666
2024-03-04,96.66666
2024-03-05,72.0
2024-03-06,81.99999
2024-03-07,57.33333
2024-03-08,56.0
2024-03-09,29.33333
2024-03-10,40.66666
2024-03-11,72.66666
2024-03-12,51.33333
2024-03-13,63.33333
2024-03-14,57.33333
2024-03-15,58.0
2024-03-16,36.0
2024-03-17,39.33333
2024-03-18,39.33333
2024-03-19,63.33333
2024-03-20,57.33333
