date,형제간증여
2023-05-29,27.46113
2023-05-30,50.7772
2023-05-31,48.70466
2023-06-01,51.29533
2023-06-02,47.66839
2023-06-03,33.16062
2023-06-04,34.19689
2023-06-05,53.36787
2023-06-06,34.19689
2023-06-07,49.22279
2023-06-08,46.63212
2023-06-09,37.82383
2023-06-10,33.16062
2023-06-11,22.79792
2023-06-12,44.55958
2023-06-13,47.66839
2023-06-14,43.52331
2023-06-15,40.4145
2023-06-16,39.89637
2023-06-17,30.05181
2023-06-18,32.12435
2023-06-19,45.59585
2023-06-20,38.8601
2023-06-21,54.92227
2023-06-22,43.00518
2023-06-23,40.4145
2023-06-24,29.01554
2023-06-25,27.46113
2023-06-26,48.18652
2023-06-27,53.36787
2023-06-28,40.93264
2023-06-29,33.67875
2023-06-30,38.8601
2023-07-01,23.83419
2023-07-02,30.05181
2023-07-03,43.52331
2023-07-04,51.29533
2023-07-05,40.93264
2023-07-06,45.59585
2023-07-07,38.34196
2023-07-08,31.60621
2023-07-09,25.3886
2023-07-10,51.81347
2023-07-11,38.8601
2023-07-12,49.74093
2023-07-13,35.23316
2023-07-14,48.18652
2023-07-15,30.05181
2023-07-16,31.60621
2023-07-17,32.64248
2023-07-18,44.04145
2023-07-19,37.82383
2023-07-20,41.45077
2023-07-21,40.4145
2023-07-22,35.23316
2023-07-23,29.01554
2023-07-24,40.93264
2023-07-25,49.74093
2023-07-26,39.37823
2023-07-27,46.63212
2023-07-28,44.04145
2023-07-29,38.34196
2023-07-30,24.87046
2023-07-31,43.52331
2023-08-01,44.04145
2023-08-02,39.37823
2023-08-03,34.71502
2023-08-04,38.8601
2023-08-05,27.97927
2023-08-06,19.68911
2023-08-07,46.63212
2023-08-08,39.37823
2023-08-09,42.48704
2023-08-10,39.37823
2023-08-11,36.26943
2023-08-12,34.19689
2023-08-13,29.01554
2023-08-14,38.8601
2023-08-15,27.46113
2023-08-16,38.34196
2023-08-17,51.81347
2023-08-18,56.99481
2023-08-19,23.31606
2023-08-20,34.19689
2023-08-21,48.18652
2023-08-22,48.18652
2023-08-23,41.96891
2023-08-24,40.93264
2023-08-25,38.34196
2023-08-26,22.27979
2023-08-27,31.08808
2023-08-28,54.40414
2023-08-29,47.15025
2023-08-30,52.3316
2023-08-31,43.52331
2023-09-01,41.96891
2023-09-02,43.00518
2023-09-03,39.89637
2023-09-04,40.93264
2023-09-05,47.15025
2023-09-06,47.15025
2023-09-07,40.4145
2023-09-08,52.84974
2023-09-09,32.64248
2023-09-10,32.64248
2023-09-11,53.36787
2023-09-12,56.47668
2023-09-13,44.55958
2023-09-14,40.4145
2023-09-15,39.37823
2023-09-16,34.19689
2023-09-17,37.82383
2023-09-18,50.7772
2023-09-19,46.63212
2023-09-20,34.71502
2023-09-21,27.97927
2023-09-22,32.12435
2023-09-23,19.68911
2023-09-24,26.943
2023-09-25,41.45077
2023-09-26,35.75129
2023-09-27,36.78756
2023-09-28,24.87046
2023-09-29,36.78756
2023-09-30,39.37823
2023-10-01,36.78756
2023-10-02,34.19689
2023-10-03,40.4145
2023-10-04,63.73056
2023-10-05,50.7772
2023-10-06,40.4145
2023-10-07,29.53367
2023-10-08,27.97927
2023-10-09,28.4974
2023-10-10,52.3316
2023-10-11,56.99481
2023-10-12,58.54922
2023-10-13,39.37823
2023-10-14,34.19689
2023-10-15,44.04145
2023-10-16,53.88601
2023-10-17,63.73056
2023-10-18,47.15025
2023-10-19,47.66839
2023-10-20,45.59585
2023-10-21,34.71502
2023-10-22,27.97927
2023-10-23,53.88601
2023-10-24,54.92227
2023-10-25,49.22279
2023-10-26,48.18652
2023-10-27,40.4145
2023-10-28,30.05181
2023-10-29,36.78756
2023-10-30,48.18652
2023-10-31,59.58549
2023-11-01,38.34196
2023-11-02,40.93264
2023-11-03,43.00518
2023-11-04,47.15025
2023-11-05,35.75129
2023-11-06,48.18652
2023-11-07,49.22279
2023-11-08,45.59585
2023-11-09,53.36787
2023-11-10,43.52331
2023-11-11,39.37823
2023-11-12,37.30569
2023-11-13,55.95854
2023-11-14,60.62176
2023-11-15,28.4974
2023-11-16,37.30569
2023-11-17,36.78756
2023-11-18,31.08808
2023-11-19,32.64248
2023-11-20,37.82383
2023-11-21,39.89637
2023-11-22,42.48704
2023-11-23,50.25906
2023-11-24,43.00518
2023-11-25,33.67875
2023-11-26,27.97927
2023-11-27,41.45077
2023-11-28,46.63212
2023-11-29,44.55958
2023-11-30,51.29533
2023-12-01,41.96891
2023-12-02,37.82383
2023-12-03,32.12435
2023-12-04,39.37823
2023-12-05,48.18652
2023-12-06,44.04145
2023-12-07,41.96891
2023-12-08,38.8601
2023-12-09,33.16062
2023-12-10,49.74093
2023-12-11,46.11398
2023-12-12,47.15025
2023-12-13,46.11398
2023-12-14,41.45077
2023-12-15,41.45077
2023-12-16,24.87046
2023-12-17,27.46113
2023-12-18,51.29533
2023-12-19,43.00518
2023-12-20,35.23316
2023-12-21,39.37823
2023-12-22,24.35233
2023-12-23,25.90673
2023-12-24,27.97927
2023-12-25,28.4974
2023-12-26,32.12435
2023-12-27,40.93264
2023-12-28,41.96891
2023-12-29,35.75129
2023-12-30,24.35233
2023-12-31,24.35233
2024-01-01,35.75129
2024-01-02,45.07772
2024-01-03,39.37823
2024-01-04,37.30569
2024-01-05,43.52331
2024-01-06,32.12435
2024-01-07,35.23316
2024-01-08,38.34196
2024-01-09,48.18652
2024-01-10,50.25906
2024-01-11,40.93264
2024-01-12,36.26943
2024-01-13,26.42487
2024-01-14,33.67875
2024-01-15,41.96891
2024-01-16,43.52331
2024-01-17,40.93264
2024-01-18,36.78756
2024-01-19,31.08808
2024-01-20,30.05181
2024-01-21,23.31606
2024-01-22,48.18652
2024-01-23,39.89637
2024-01-24,43.52331
2024-01-25,53.36787
2024-01-26,39.37823
2024-01-27,47.66839
2024-01-28,33.67875
2024-01-29,50.7772
2024-01-30,55.44041
2024-01-31,43.00518
2024-02-01,36.26943
2024-02-02,46.11398
2024-02-03,33.67875
2024-02-04,41.45077
2024-02-05,52.3316
2024-02-06,45.07772
2024-02-07,37.82383
2024-02-08,40.93264
2024-02-09,40.93264
2024-02-10,51.81347
2024-02-11,47.66839
2024-02-12,47.66839
2024-02-13,77.20207
2024-02-14,69.94818
2024-02-15,66.83937
2024-02-16,51.29533
2024-02-17,40.93264
2024-02-18,44.55958
2024-02-19,69.43005
2024-02-20,55.95854
2024-02-21,65.28497
2024-02-22,56.99481
2024-02-23,62.6943
2024-02-24,44.04145
2024-02-25,41.45077
2024-02-26,80.31088
2024-02-27,75.12953
2024-02-28,58.03108
2024-02-29,53.36787
2024-03-01,47.15025
2024-03-02,40.93264
2024-03-03,40.4145
2024-03-04,41.96891
2024-03-05,56.99481
2024-03-06,63.73056
2024-03-07,58.54922
2024-03-08,46.63212
2024-03-09,28.4974
2024-03-10,44.55958
2024-03-11,47.15025
2024-03-12,46.63212
2024-03-13,51.81347
2024-03-14,44.04145
2024-03-15,38.34196
2024-03-16,40.4145
2024-03-17,37.82383
2024-03-18,53.88601
2024-03-19,53.36787
2024-03-20,51.81347
