date,토스주식
2023-05-30,1.01567
2023-05-31,0.93155
2023-06-01,0.90039
2023-06-02,0.91908
2023-06-03,0.73527
2023-06-04,0.5421
2023-06-05,1.24933
2023-06-06,0.99074
2023-06-07,1.17768
2023-06-08,1.15275
2023-06-09,1.29918
2023-06-10,0.74773
2023-06-11,0.69476
2023-06-12,1.04682
2023-06-13,1.41757
2023-06-14,1.564
2023-06-15,1.27737
2023-06-16,1.18702
2023-06-17,0.72904
2023-06-18,0.71657
2023-06-19,0.95336
2023-06-20,1.19637
2023-06-21,1.03748
2023-06-22,0.99386
2023-06-23,0.92843
2023-06-24,0.62622
2023-06-25,0.55456
2023-06-26,0.88481
2023-06-27,0.97828
2023-06-28,1.02501
2023-06-29,1.15587
2023-06-30,2.13415
2023-07-01,1.04682
2023-07-02,0.62622
2023-07-03,1.33345
2023-07-04,1.08732
2023-07-05,1.03748
2023-07-06,1.14652
2023-07-07,1.28984
2023-07-08,0.71346
2023-07-09,0.61376
2023-07-10,1.21195
2023-07-11,1.69486
2023-07-12,1.95968
2023-07-13,1.90983
2023-07-14,1.96903
2023-07-15,1.17144
2023-07-16,0.7415
2023-07-17,1.20572
2023-07-18,1.15275
2023-07-19,1.28049
2023-07-20,1.15898
2023-07-21,0.9814
2023-07-22,0.58572
2023-07-23,0.67919
2023-07-24,2.73857
2023-07-25,1.17456
2023-07-26,1.62632
2023-07-27,1.31164
2023-07-28,1.11225
2023-07-29,0.59818
2023-07-30,0.59507
2023-07-31,1.33034
2023-08-01,1.58581
2023-08-02,1.35526
2023-08-03,1.23376
2023-08-04,1.03436
2023-08-05,0.69476
2023-08-06,0.61376
2023-08-07,1.02813
2023-08-08,1.24933
2023-08-09,1.14652
2023-08-10,1.35215
2023-08-11,1.25556
2023-08-12,0.71969
2023-08-13,0.60441
2023-08-14,1.22129
2023-08-15,0.90974
2023-08-16,1.19325
2023-08-17,1.23999
2023-08-18,1.19948
2023-08-19,0.81627
2023-08-20,0.64803
2023-08-21,1.20883
2023-08-22,1.26491
2023-08-23,1.33345
2023-08-24,1.50481
2023-08-25,1.18079
2023-08-26,0.73527
2023-08-27,0.69476
2023-08-28,0.88793
2023-08-29,1.07486
2023-08-30,1.0624
2023-08-31,1.09667
2023-09-01,1.04682
2023-09-02,0.63868
2023-09-03,0.75396
2023-09-04,0.85054
2023-09-05,1.05928
2023-09-06,1.18391
2023-09-07,1.08109
2023-09-08,0.88793
2023-09-09,0.75708
2023-09-10,0.78823
2023-09-11,1.00944
2023-09-12,0.99697
2023-09-13,0.8225
2023-09-14,0.95024
2023-09-15,1.07486
2023-09-16,0.6823
2023-09-17,0.72592
2023-09-18,0.98763
2023-09-19,0.9814
2023-09-20,0.76642
2023-09-21,0.91285
2023-09-22,0.78512
2023-09-23,0.5421
2023-09-24,0.4424
2023-09-25,0.70411
2023-09-26,0.81004
2023-09-27,0.71969
2023-09-28,0.48291
2023-09-29,0.52341
2023-09-30,0.51718
2023-10-01,0.49848
2023-10-02,0.5608
2023-10-03,0.5421
2023-10-04,0.71034
2023-10-05,0.7228
2023-10-06,0.75396
2023-10-07,0.43929
2023-10-08,0.38632
2023-10-09,0.52964
2023-10-10,0.82873
2023-10-11,0.73215
2023-10-12,0.94089
2023-10-13,0.62622
2023-10-14,0.40813
2023-10-15,0.44552
2023-10-16,0.64803
2023-10-17,0.7228
2023-10-18,0.89728
2023-10-19,0.7415
2023-10-20,0.67919
2023-10-21,0.52341
2023-10-22,0.47668
2023-10-23,0.75084
2023-10-24,0.84431
2023-10-25,0.863
2023-10-26,0.75396
2023-10-27,0.80381
2023-10-28,0.42683
2023-10-29,0.55456
2023-10-30,0.66049
2023-10-31,0.701
2023-11-01,0.863
2023-11-02,0.863
2023-11-03,0.91597
2023-11-04,0.67607
2023-11-05,0.52029
2023-11-06,0.9627
2023-11-07,0.83808
2023-11-08,0.75708
2023-11-09,0.76954
2023-11-10,0.53276
2023-11-11,0.48291
2023-11-12,0.37386
2023-11-13,0.61064
2023-11-14,0.63245
2023-11-15,0.78512
2023-11-16,0.96582
2023-11-17,0.6013
2023-11-18,0.43929
2023-11-19,0.32713
2023-11-20,0.67296
2023-11-21,0.75084
2023-11-22,0.67607
2023-11-23,0.57014
2023-11-24,0.58572
2023-11-25,0.39567
2023-11-26,0.33336
2023-11-27,0.66672
2023-11-28,0.66984
2023-11-29,0.6823
2023-11-30,0.782
2023-12-01,0.63557
2023-12-02,0.40813
2023-12-03,0.4206
2023-12-04,0.6823
2023-12-05,0.68542
2023-12-06,0.863
2023-12-07,0.8817
2023-12-08,0.67296
2023-12-09,0.68853
2023-12-10,0.50472
2023-12-11,0.76642
2023-12-12,0.7415
2023-12-13,0.8225
2023-12-14,1.02813
2023-12-15,0.93155
2023-12-16,0.56703
2023-12-17,0.47356
2023-12-18,0.92843
2023-12-19,0.94401
2023-12-20,1.70732
2023-12-21,1.60762
2023-12-22,1.11536
2023-12-23,0.57637
2023-12-24,0.43306
2023-12-25,0.46421
2023-12-26,0.83185
2023-12-27,1.03124
2023-12-28,0.96893
2023-12-29,0.89728
2023-12-30,0.73527
2023-12-31,0.75708
2024-01-01,1.11848
2024-01-02,1.45808
2024-01-03,1.31476
2024-01-04,1.09356
2024-01-05,1.05928
2024-01-06,1.37084
2024-01-07,1.30853
2024-01-08,1.16521
2024-01-09,1.27426
2024-01-10,1.66993
2024-01-11,1.9441
2024-01-12,1.32722
2024-01-13,0.83496
2024-01-14,0.87858
2024-01-15,1.15587
2024-01-16,1.00632
2024-01-17,1.05928
2024-01-18,1.86933
2024-01-19,1.64812
2024-01-20,0.96893
2024-01-21,0.88481
2024-01-22,1.38953
2024-01-23,1.59516
2024-01-24,1.57024
2024-01-25,1.53908
2024-01-26,1.51104
2024-01-27,0.94089
2024-01-28,0.95024
2024-01-29,1.34903
2024-01-30,1.51416
2024-01-31,1.26803
2024-02-01,1.28672
2024-02-02,1.46431
2024-02-03,0.90351
2024-02-04,0.86924
2024-02-05,1.45184
2024-02-06,1.29295
2024-02-07,1.2026
2024-02-08,1.402
2024-02-09,1.09356
2024-02-10,1.19325
2024-02-11,1.18079
2024-02-12,1.41134
2024-02-13,1.70732
2024-02-14,1.71355
2024-02-15,1.93787
2024-02-16,1.77275
2024-02-17,1.02813
2024-02-18,0.97205
2024-02-19,1.24933
2024-02-20,1.49546
2024-02-21,1.78209
2024-02-22,1.67928
2024-02-23,1.88491
2024-02-24,1.1434
2024-02-25,1.13406
2024-02-26,1.73848
2024-02-27,1.71044
2024-02-28,1.6824
2024-02-29,1.8039
2024-03-01,1.2836
2024-03-02,0.99074
2024-03-03,0.94401
2024-03-04,1.43627
2024-03-05,1.46431
2024-03-06,1.50481
2024-03-07,1.4238
2024-03-08,1.68863
2024-03-09,1.1621
2024-03-10,0.94712
2024-03-11,1.46119
2024-03-12,1.45808
2024-03-13,1.60762
2024-03-14,1.78521
2024-03-15,1.59516
2024-03-16,0.97516
2024-03-17,0.81627
2024-03-18,1.91295
2024-03-19,1.4425
2024-03-20,1.37084
