date,금값전망
2023-05-30,8.93987
2023-05-31,5.85443
2023-06-01,5.65664
2023-06-02,4.78639
2023-06-03,4.82594
2023-06-04,4.43037
2023-06-05,8.70253
2023-06-06,6.44778
2023-06-07,5.49841
2023-06-08,6.09177
2023-06-09,5.93354
2023-06-10,5.61708
2023-06-11,4.19303
2023-06-12,7.51582
2023-06-13,9.96835
2023-06-14,12.42088
2023-06-15,10.04746
2023-06-16,6.28955
2023-06-17,4.19303
2023-06-18,3.125
2023-06-19,5.4193
2023-06-20,4.82594
2023-06-21,5.89398
2023-06-22,4.62816
2023-06-23,5.57753
2023-06-24,3.28322
2023-06-25,3.83702
2023-06-26,5.45886
2023-06-27,5.1424
2023-06-28,4.74683
2023-06-29,4.74683
2023-06-30,4.8655
2023-07-01,3.75791
2023-07-02,3.20411
2023-07-03,4.23259
2023-07-04,4.19303
2023-07-05,4.15348
2023-07-06,4.3117
2023-07-07,3.28322
2023-07-08,2.53164
2023-07-09,2.76898
2023-07-10,3.71835
2023-07-11,3.79746
2023-07-12,3.95569
2023-07-13,4.19303
2023-07-14,4.54905
2023-07-15,2.72943
2023-07-16,3.48101
2023-07-17,4.82594
2023-07-18,5.45886
2023-07-19,5.02373
2023-07-20,4.90506
2023-07-21,3.79746
2023-07-22,3.16455
2023-07-23,2.72943
2023-07-24,3.83702
2023-07-25,4.11392
2023-07-26,4.11392
2023-07-27,4.23259
2023-07-28,4.70727
2023-07-29,2.33386
2023-07-30,3.32278
2023-07-31,3.56012
2023-08-01,3.63924
2023-08-02,3.04588
2023-08-03,3.91613
2023-08-04,3.125
2023-08-05,2.37341
2023-08-06,3.125
2023-08-07,3.75791
2023-08-08,3.79746
2023-08-09,3.32278
2023-08-10,3.59968
2023-08-11,3.87658
2023-08-12,4.23259
2023-08-13,3.79746
2023-08-14,3.95569
2023-08-15,4.39082
2023-08-16,5.30063
2023-08-17,5.57753
2023-08-18,4.66772
2023-08-19,3.48101
2023-08-20,3.08544
2023-08-21,4.5886
2023-08-22,3.56012
2023-08-23,3.95569
2023-08-24,3.83702
2023-08-25,3.52056
2023-08-26,3.20411
2023-08-27,3.40189
2023-08-28,3.36234
2023-08-29,3.79746
2023-08-30,5.1424
2023-08-31,4.39082
2023-09-01,4.5886
2023-09-02,3.36234
2023-09-03,2.88765
2023-09-04,5.10284
2023-09-05,4.11392
2023-09-06,4.54905
2023-09-07,3.95569
2023-09-08,3.91613
2023-09-09,2.96677
2023-09-10,3.28322
2023-09-11,3.75791
2023-09-12,3.59968
2023-09-13,4.54905
2023-09-14,3.59968
2023-09-15,3.95569
2023-09-16,2.25474
2023-09-17,3.04588
2023-09-18,3.79746
2023-09-19,3.44145
2023-09-20,3.04588
2023-09-21,5.34018
2023-09-22,3.71835
2023-09-23,3.08544
2023-09-24,1.78006
2023-09-25,4.15348
2023-09-26,3.63924
2023-09-27,2.92721
2023-09-28,2.65031
2023-09-29,2.21518
2023-09-30,2.41297
2023-10-01,3.28322
2023-10-02,4.11392
2023-10-03,4.54905
2023-10-04,6.68512
2023-10-05,7.08069
2023-10-06,5.65664
2023-10-07,3.79746
2023-10-08,3.32278
2023-10-09,6.48734
2023-10-10,6.40822
2023-10-11,5.1424
2023-10-12,4.43037
2023-10-13,4.5886
2023-10-14,5.77531
2023-10-15,5.49841
2023-10-16,6.52689
2023-10-17,5.37974
2023-10-18,5.45886
2023-10-19,6.13132
2023-10-20,9.0981
2023-10-21,5.02373
2023-10-22,5.37974
2023-10-23,5.9731
2023-10-24,4.3117
2023-10-25,4.39082
2023-10-26,6.01265
2023-10-27,4.66772
2023-10-28,4.98417
2023-10-29,4.43037
2023-10-30,7.95094
2023-10-31,9.05854
2023-11-01,6.84335
2023-11-02,5.22151
2023-11-03,5.45886
2023-11-04,3.24367
2023-11-05,3.52056
2023-11-06,4.74683
2023-11-07,4.82594
2023-11-08,4.78639
2023-11-09,5.73575
2023-11-10,4.11392
2023-11-11,2.53164
2023-11-12,2.68987
2023-11-13,3.28322
2023-11-14,3.91613
2023-11-15,5.02373
2023-11-16,5.49841
2023-11-17,3.87658
2023-11-18,3.87658
2023-11-19,3.75791
2023-11-20,4.3117
2023-11-21,5.18196
2023-11-22,5.57753
2023-11-23,4.90506
2023-11-24,5.22151
2023-11-25,4.03481
2023-11-26,3.87658
2023-11-27,5.22151
2023-11-28,5.26107
2023-11-29,7.95094
2023-11-30,5.49841
2023-12-01,6.56645
2023-12-02,6.25
2023-12-03,6.48734
2023-12-04,13.13291
2023-12-05,9.13765
2023-12-06,6.25
2023-12-07,6.56645
2023-12-08,5.06329
2023-12-09,4.66772
2023-12-10,4.19303
2023-12-11,6.44778
2023-12-12,6.25
2023-12-13,5.37974
2023-12-14,7.23892
2023-12-15,5.85443
2023-12-16,4.70727
2023-12-17,4.74683
2023-12-18,4.82594
2023-12-19,5.45886
2023-12-20,4.5886
2023-12-21,4.46993
2023-12-22,6.32911
2023-12-23,5.22151
2023-12-24,3.79746
2023-12-25,4.74683
2023-12-26,6.96202
2023-12-27,6.36867
2023-12-28,7.31803
2023-12-29,5.49841
2023-12-30,5.06329
2023-12-31,4.62816
2024-01-01,6.09177
2024-01-02,8.93987
2024-01-03,7.04113
2024-01-04,6.56645
2024-01-05,6.92246
2024-01-06,6.09177
2024-01-07,5.93354
2024-01-08,7.04113
2024-01-09,6.13132
2024-01-10,7.15981
2024-01-11,6.05221
2024-01-12,6.44778
2024-01-13,5.61708
2024-01-14,5.61708
2024-01-15,9.53322
2024-01-16,11.70886
2024-01-17,7.7136
2024-01-18,7.79272
2024-01-19,6.25
2024-01-20,5.22151
2024-01-21,5.65664
2024-01-22,6.88291
2024-01-23,6.52689
2024-01-24,6.76424
2024-01-25,5.73575
2024-01-26,5.9731
2024-01-27,4.8655
2024-01-28,5.53797
2024-01-29,6.80379
2024-01-30,5.49841
2024-01-31,5.06329
2024-02-01,6.28955
2024-02-02,5.6962
2024-02-03,4.3117
2024-02-04,4.35126
2024-02-05,4.74683
2024-02-06,5.06329
2024-02-07,4.74683
2024-02-08,4.03481
2024-02-09,2.76898
2024-02-10,2.41297
2024-02-11,4.74683
2024-02-12,4.78639
2024-02-13,6.64556
2024-02-14,7.08069
2024-02-15,6.21044
2024-02-16,7.12025
2024-02-17,7.63449
2024-02-18,8.42563
2024-02-19,8.66297
2024-02-20,7.63449
2024-02-21,5.93354
2024-02-22,6.13132
2024-02-23,5.9731
2024-02-24,3.59968
2024-02-25,5.1424
2024-02-26,6.60601
2024-02-27,5.30063
2024-02-28,5.18196
2024-02-29,5.37974
2024-03-01,4.78639
2024-03-02,6.80379
2024-03-03,6.40822
2024-03-04,10.24525
2024-03-05,18.27531
2024-03-06,15.26898
2024-03-07,16.73259
2024-03-08,13.72626
2024-03-09,11.6693
2024-03-10,9.77056
2024-03-11,14.71518
2024-03-12,14.7943
2024-03-13,12.02531
2024-03-14,13.84493
2024-03-15,13.84493
2024-03-16,10.52215
2024-03-17,11.07594
2024-03-18,11.43196
2024-03-19,12.02531
2024-03-20,11.1155
