date,소상공인지원금
2023-05-30,0.87562
2023-05-31,0.85815
2023-06-01,0.85989
2023-06-02,0.73231
2023-06-03,0.41596
2023-06-04,0.43344
2023-06-05,1.45588
2023-06-06,0.82494
2023-06-07,0.95078
2023-06-08,0.82144
2023-06-09,0.68861
2023-06-10,0.41247
2023-06-11,0.34955
2023-06-12,0.83368
2023-06-13,0.85465
2023-06-14,0.84242
2023-06-15,0.82144
2023-06-16,0.67288
2023-06-17,0.29362
2023-06-18,0.33557
2023-06-19,0.79697
2023-06-20,0.76202
2023-06-21,0.8931
2023-06-22,0.73755
2023-06-23,0.67638
2023-06-24,0.4282
2023-06-25,0.39499
2023-06-26,0.73056
2023-06-27,0.81445
2023-06-28,0.82144
2023-06-29,0.68337
2023-06-30,0.63968
2023-07-01,0.38276
2023-07-02,0.34081
2023-07-03,0.90359
2023-07-04,0.75153
2023-07-05,0.69036
2023-07-06,0.65715
2023-07-07,0.7026
2023-07-08,0.34955
2023-07-09,0.37052
2023-07-10,0.83368
2023-07-11,0.89485
2023-07-12,0.85465
2023-07-13,0.79523
2023-07-14,1.08536
2023-07-15,0.62919
2023-07-16,0.46315
2023-07-17,1.06438
2023-07-18,1.02593
2023-07-19,0.97525
2023-07-20,0.88087
2023-07-21,0.68162
2023-07-22,0.39499
2023-07-23,0.37926
2023-07-24,0.82144
2023-07-25,0.81096
2023-07-26,0.74979
2023-07-27,0.72881
2023-07-28,0.79697
2023-07-29,0.35654
2023-07-30,0.32857
2023-07-31,0.78125
2023-08-01,1.13604
2023-08-02,0.92631
2023-08-03,0.72881
2023-08-04,0.65715
2023-08-05,0.47539
2023-08-06,0.52607
2023-08-07,0.96126
2023-08-08,1.09934
2023-08-09,1.12206
2023-08-10,0.89135
2023-08-11,0.82843
2023-08-12,0.36353
2023-08-13,0.3478
2023-08-14,0.80921
2023-08-15,0.53131
2023-08-16,0.98399
2023-08-17,0.9368
2023-08-18,0.79173
2023-08-19,0.33906
2023-08-20,0.35654
2023-08-21,0.67813
2023-08-22,0.8162
2023-08-23,1.12555
2023-08-24,0.95952
2023-08-25,0.74979
2023-08-26,0.39499
2023-08-27,0.41421
2023-08-28,0.90359
2023-08-29,1.16226
2023-08-30,0.94379
2023-08-31,0.93854
2023-09-01,1.03817
2023-09-02,0.4684
2023-09-03,0.4614
2023-09-04,0.84941
2023-09-05,0.87388
2023-09-06,1.00671
2023-09-07,0.76202
2023-09-08,0.74804
2023-09-09,0.3478
2023-09-10,0.28838
2023-09-11,0.70609
2023-09-12,0.7026
2023-09-13,0.67813
2023-09-14,0.76726
2023-09-15,0.71833
2023-09-16,0.29711
2023-09-17,0.33382
2023-09-18,0.78125
2023-09-19,0.74279
2023-09-20,0.76726
2023-09-21,0.72706
2023-09-22,0.6187
2023-09-23,0.30411
2023-09-24,0.37926
2023-09-25,0.76202
2023-09-26,0.68512
2023-09-27,0.56977
2023-09-28,0.32158
2023-09-29,0.22196
2023-09-30,0.1905
2023-10-01,0.24119
2023-10-02,0.34256
2023-10-03,0.28313
2023-10-04,0.73755
2023-10-05,0.75503
2023-10-06,0.5855
2023-10-07,0.28488
2023-10-08,0.24993
2023-10-09,0.3076
2023-10-10,0.60822
2023-10-11,0.75503
2023-10-12,1.26363
2023-10-13,0.85465
2023-10-14,0.30061
2023-10-15,0.29537
2023-10-16,0.58899
2023-10-17,0.66065
2023-10-18,0.52957
2023-10-19,0.56627
2023-10-20,0.45616
2023-10-21,0.25342
2023-10-22,0.22546
2023-10-23,0.59948
2023-10-24,0.6187
2023-10-25,0.51733
2023-10-26,0.49986
2023-10-27,0.52957
2023-10-28,0.29187
2023-10-29,0.95777
2023-10-30,1.78621
2023-10-31,1.09409
2023-11-01,0.90708
2023-11-02,0.69036
2023-11-03,0.88786
2023-11-04,0.582
2023-11-05,0.8197
2023-11-06,0.94728
2023-11-07,0.86863
2023-11-08,0.84416
2023-11-09,0.79348
2023-11-10,0.70959
2023-11-11,0.36178
2023-11-12,0.37227
2023-11-13,0.81096
2023-11-14,0.86863
2023-11-15,0.78299
2023-11-16,0.61521
2023-11-17,0.53656
2023-11-18,0.45267
2023-11-19,0.3443
2023-11-20,0.8564
2023-11-21,0.91757
2023-11-22,0.87038
2023-11-23,0.69211
2023-11-24,0.62395
2023-11-25,0.3443
2023-11-26,0.33557
2023-11-27,0.73755
2023-11-28,0.74105
2023-11-29,0.70085
2023-11-30,0.62569
2023-12-01,0.56627
2023-12-02,0.25866
2023-12-03,0.27789
2023-12-04,0.72182
2023-12-05,0.58724
2023-12-06,0.68687
2023-12-07,0.59948
2023-12-08,0.56452
2023-12-09,0.3443
2023-12-10,0.4247
2023-12-11,0.85116
2023-12-12,0.83193
2023-12-13,0.8127
2023-12-14,0.74629
2023-12-15,1.09934
2023-12-16,0.84941
2023-12-17,0.87213
2023-12-18,1.87534
2023-12-19,1.5957
2023-12-20,1.36849
2023-12-21,2.88031
2023-12-22,2.28956
2023-12-23,1.04865
2023-12-24,0.7026
2023-12-25,1.03991
2023-12-26,1.98545
2023-12-27,1.77922
2023-12-28,1.71455
2023-12-29,1.37374
2023-12-30,0.63968
2023-12-31,0.64667
2024-01-01,1.21469
2024-01-02,2.536
2024-01-03,2.67582
2024-01-04,2.54474
2024-01-05,1.8736
2024-01-06,0.96301
2024-01-07,1.00496
2024-01-08,2.82613
2024-01-09,2.2249
2024-01-10,1.87185
2024-01-11,2.2581
2024-01-12,1.70581
2024-01-13,0.97
2024-01-14,2.28956
2024-01-15,2.91177
2024-01-16,2.40492
2024-01-17,2.09906
2024-01-18,1.9872
2024-01-19,1.42792
2024-01-20,0.89135
2024-01-21,0.94029
2024-01-22,1.52929
2024-01-23,1.5625
2024-01-24,1.54677
2024-01-25,1.43141
2024-01-26,1.25489
2024-01-27,0.71133
2024-01-28,0.77425
2024-01-29,1.60269
2024-01-30,1.60619
2024-01-31,1.89282
2024-02-01,2.93274
2024-02-02,2.79816
2024-02-03,1.171
2024-02-04,1.1308
2024-02-05,3.16519
2024-02-06,2.79292
2024-02-07,2.20742
2024-02-08,4.13695
2024-02-09,2.03614
2024-02-10,1.171
2024-02-11,0.96301
2024-02-12,1.2444
2024-02-13,2.36647
2024-02-14,2.8838
2024-02-15,2.79117
2024-02-16,2.69505
2024-02-17,1.42442
2024-02-18,1.31606
2024-02-19,2.51503
2024-02-20,2.95197
2024-02-21,3.76293
2024-02-22,4.07403
2024-02-23,2.6933
2024-02-24,1.14303
2024-02-25,1.37548
2024-02-26,2.45735
2024-02-27,2.09381
2024-02-28,1.93127
2024-02-29,1.57473
2024-03-01,1.03817
2024-03-02,0.81096
2024-03-03,0.95253
2024-03-04,2.37346
2024-03-05,2.15324
2024-03-06,1.94176
2024-03-07,1.92428
2024-03-08,1.43666
2024-03-09,0.78824
2024-03-10,1.11507
2024-03-11,2.2581
2024-03-12,2.27034
2024-03-13,2.05536
2024-03-14,1.93477
2024-03-15,1.65687
2024-03-16,0.80047
2024-03-17,0.74804
2024-03-18,2.08857
2024-03-19,2.32452
2024-03-20,2.18295
