date,LTV
2023-05-30,7.34386
2023-05-31,6.85758
2023-06-01,5.76342
2023-06-02,5.15106
2023-06-03,3.28695
2023-06-04,4.01188
2023-06-05,5.98406
2023-06-06,5.11954
2023-06-07,8.28943
2023-06-08,7.67256
2023-06-09,6.66846
2023-06-10,4.23702
2023-06-11,4.11094
2023-06-12,7.99675
2023-06-13,7.52847
2023-06-14,6.69548
2023-06-15,6.59642
2023-06-16,5.25462
2023-06-17,3.41303
2023-06-18,4.26853
2023-06-19,7.98325
2023-06-20,7.93372
2023-06-21,6.81705
2023-06-22,6.3938
2023-06-23,5.81295
2023-06-24,3.24643
2023-06-25,3.49407
2023-06-26,8.60461
2023-06-27,6.27673
2023-06-28,6.0561
2023-06-29,5.80845
2023-06-30,4.25503
2023-07-01,2.8592
2023-07-02,3.25093
2023-07-03,5.73641
2023-07-04,7.01967
2023-07-05,7.13224
2023-07-06,5.95704
2023-07-07,5.76342
2023-07-08,3.46256
2023-07-09,4.00288
2023-07-10,7.83466
2023-07-11,6.57391
2023-07-12,5.92102
2023-07-13,5.5563
2023-07-14,4.64226
2023-07-15,3.38601
2023-07-16,3.68319
2023-07-17,6.82155
2023-07-18,6.80354
2023-07-19,6.14165
2023-07-20,5.64185
2023-07-21,5.23661
2023-07-22,3.18789
2023-07-23,4.14696
2023-07-24,6.41631
2023-07-25,6.26772
2023-07-26,6.10563
2023-07-27,5.90751
2023-07-28,4.81786
2023-07-29,2.75563
2023-07-30,3.42653
2023-07-31,6.0606
2023-08-01,5.57431
2023-08-02,5.3852
2023-08-03,5.34017
2023-08-04,4.45765
2023-08-05,3.34999
2023-08-06,3.45805
2023-08-07,5.67337
2023-08-08,5.44824
2023-08-09,5.63735
2023-08-10,4.64676
2023-08-11,4.89891
2023-08-12,2.96726
2023-08-13,3.49858
2023-08-14,6.08762
2023-08-15,4.35859
2023-08-16,6.53789
2023-08-17,6.41631
2023-08-18,5.35818
2023-08-19,3.65167
2023-08-20,3.44905
2023-08-21,6.30375
2023-08-22,6.49286
2023-08-23,6.72249
2023-08-24,6.2227
2023-08-25,5.33567
2023-08-26,3.24643
2023-08-27,3.50308
2023-08-28,6.58291
2023-08-29,7.2313
2023-08-30,5.87599
2023-08-31,5.35368
2023-09-01,4.93943
2023-09-02,3.51208
2023-09-03,3.377
2023-09-04,5.99756
2023-09-05,6.06961
2023-09-06,5.7274
2023-09-07,5.28164
2023-09-08,4.30906
2023-09-09,3.24643
2023-09-10,3.58413
2023-09-11,6.31275
2023-09-12,6.50186
2023-09-13,6.09662
2023-09-14,5.66437
2023-09-15,4.75032
2023-09-16,3.17889
2023-09-17,3.50308
2023-09-18,5.885
2023-09-19,5.42572
2023-09-20,5.07902
2023-09-21,4.49817
2023-09-22,3.88581
2023-09-23,2.8637
2023-09-24,3.07082
2023-09-25,4.68728
2023-09-26,4.44414
2023-09-27,3.31397
2023-09-28,1.90913
2023-09-29,1.8551
2023-09-30,2.10275
2023-10-01,2.3594
2023-10-02,2.80967
2023-10-03,3.15637
2023-10-04,5.11054
2023-10-05,5.5608
2023-10-06,4.62425
2023-10-07,2.66558
2023-10-08,2.51699
2023-10-09,3.58413
2023-10-10,5.81746
2023-10-11,5.69588
2023-10-12,5.13305
2023-10-13,4.94844
2023-10-14,3.34098
2023-10-15,3.96686
2023-10-16,6.67297
2023-10-17,7.14124
2023-10-18,5.94353
2023-10-19,5.97055
2023-10-20,4.36309
2023-10-21,3.08883
2023-10-22,3.58413
2023-10-23,6.52438
2023-10-24,6.46134
2023-10-25,5.3807
2023-10-26,5.00697
2023-10-27,4.57021
2023-10-28,2.5305
2023-10-29,3.0258
2023-10-30,5.53829
2023-10-31,5.66437
2023-11-01,5.12855
2023-11-02,5.11954
2023-11-03,4.50718
2023-11-04,3.0303
2023-11-05,3.25543
2023-11-06,5.56981
2023-11-07,4.53419
2023-11-08,5.61033
2023-11-09,4.5432
2023-11-10,3.95335
2023-11-11,2.55301
2023-11-12,3.13836
2023-11-13,5.37619
2023-11-14,5.93002
2023-11-15,4.43964
2023-11-16,4.13345
2023-11-17,3.16538
2023-11-18,2.34589
2023-11-19,2.58453
2023-11-20,4.60173
2023-11-21,5.06101
2023-11-22,4.48466
2023-11-23,4.30906
2023-11-24,4.19199
2023-11-25,2.77815
2023-11-26,2.67008
2023-11-27,4.51168
2023-11-28,4.96195
2023-11-29,4.46215
2023-11-30,3.72821
2023-12-01,3.96235
2023-12-02,2.3684
2023-12-03,2.61155
2023-12-04,4.86289
2023-12-05,4.53419
2023-12-06,4.50718
2023-12-07,4.50267
2023-12-08,3.50308
2023-12-09,2.70611
2023-12-10,2.73312
2023-12-11,4.52519
2023-12-12,4.90792
2023-12-13,4.2145
2023-12-14,4.24602
2023-12-15,4.39461
2023-12-16,2.67459
2023-12-17,2.83218
2023-12-18,4.91242
2023-12-19,4.64676
2023-12-20,4.46665
2023-12-21,3.96235
2023-12-22,3.01679
2023-12-23,2.08474
2023-12-24,2.04871
2023-12-25,2.29636
2023-12-26,4.13796
2023-12-27,6.3983
2023-12-28,6.66846
2023-12-29,4.44864
2023-12-30,3.23742
2023-12-31,2.82317
2024-01-01,3.69219
2024-01-02,6.33977
2024-01-03,5.95704
2024-01-04,6.50186
2024-01-05,4.98446
2024-01-06,3.40852
2024-01-07,3.96235
2024-01-08,7.45643
2024-01-09,8.90179
2024-01-10,7.43392
2024-01-11,6.7315
2024-01-12,5.51578
2024-01-13,3.95335
2024-01-14,4.67378
2024-01-15,8.411
2024-01-16,7.4024
2024-01-17,6.19118
2024-01-18,5.58782
2024-01-19,5.07902
2024-01-20,5.77693
2024-01-21,3.96686
2024-01-22,6.33977
2024-01-23,5.76793
2024-01-24,5.18708
2024-01-25,5.51127
2024-01-26,5.15106
2024-01-27,3.69669
2024-01-28,4.19649
2024-01-29,7.85267
2024-01-30,7.45193
2024-01-31,5.49326
2024-02-01,5.24111
2024-02-02,4.3856
2024-02-03,3.13386
2024-02-04,3.71471
2024-02-05,5.57881
2024-02-06,5.32666
2024-02-07,4.2145
2024-02-08,3.27795
2024-02-09,2.39542
2024-02-10,2.30537
2024-02-11,2.8682
2024-02-12,3.75973
2024-02-13,6.11463
2024-02-14,5.66437
2024-02-15,5.043
2024-02-16,4.34958
2024-02-17,2.91773
2024-02-18,3.3725
2024-02-19,5.70039
2024-02-20,5.90751
2024-02-21,6.53338
2024-02-22,5.8895
2024-02-23,5.15556
2024-02-24,3.18339
2024-02-25,4.07042
2024-02-26,8.52357
2024-02-27,4.56571
2024-02-28,4.50718
2024-02-29,4.14246
2024-03-01,2.97627
2024-03-02,2.94024
2024-03-03,3.22391
2024-03-04,4.94844
2024-03-05,4.79085
2024-03-06,4.73231
2024-03-07,4.39461
2024-03-08,3.76874
2024-03-09,2.74213
2024-03-10,2.89522
2024-03-11,4.84488
2024-03-12,4.84488
2024-03-13,4.66927
2024-03-14,4.22351
2024-03-15,3.26894
2024-03-16,2.64307
2024-03-17,2.8682
2024-03-18,4.64676
2024-03-19,4.66927
2024-03-20,4.26403
