date,국제유가
2023-05-30,9.31736
2023-05-31,12.07633
2023-06-01,11.82454
2023-06-02,10.73317
2023-06-03,5.40454
2023-06-04,3.1047
2023-06-05,10.2671
2023-06-06,8.73511
2023-06-07,10.84379
2023-06-08,10.28098
2023-06-09,10.12686
2023-06-10,5.24625
2023-06-11,2.77285
2023-06-12,9.16184
2023-06-13,12.66737
2023-06-14,11.61025
2023-06-15,10.84379
2023-06-16,10.06299
2023-06-17,5.131
2023-06-18,2.60438
2023-06-19,8.20794
2023-06-20,9.53304
2023-06-21,9.48861
2023-06-22,9.46963
2023-06-23,10.33884
2023-06-24,5.11943
2023-06-25,2.75758
2023-06-26,8.73742
2023-06-27,10.12177
2023-06-28,10.59016
2023-06-29,9.89961
2023-06-30,8.63421
2023-07-01,4.55847
2023-07-02,2.24799
2023-07-03,7.54007
2023-07-04,9.07391
2023-07-05,8.84989
2023-07-06,9.25673
2023-07-07,8.21349
2023-07-08,4.62929
2023-07-09,2.31048
2023-07-10,7.43685
2023-07-11,8.82906
2023-07-12,9.91581
2023-07-13,10.00189
2023-07-14,9.51036
2023-07-15,5.07731
2023-07-16,2.37157
2023-07-17,8.0191
2023-07-18,9.32337
2023-07-19,8.97995
2023-07-20,8.55414
2023-07-21,8.13759
2023-07-22,4.48396
2023-07-23,2.4123
2023-07-24,7.5683
2023-07-25,10.0977
2023-07-26,9.54646
2023-07-27,9.47657
2023-07-28,9.16786
2023-07-29,4.95929
2023-07-30,2.56781
2023-07-31,7.87979
2023-08-01,9.9283
2023-08-02,10.67856
2023-08-03,10.91831
2023-08-04,10.16065
2023-08-05,5.72204
2023-08-06,3.3787
2023-08-07,9.66634
2023-08-08,11.59174
2023-08-09,11.39827
2023-08-10,11.49315
2023-08-11,10.79381
2023-08-12,6.15387
2023-08-13,3.27132
2023-08-14,8.73465
2023-08-15,8.51711
2023-08-16,12.48177
2023-08-17,12.05133
2023-08-18,10.68134
2023-08-19,5.75166
2023-08-20,3.13942
2023-08-21,8.63791
2023-08-22,9.86998
2023-08-23,9.77927
2023-08-24,10.45362
2023-08-25,9.41455
2023-08-26,5.13239
2023-08-27,2.59095
2023-08-28,8.00707
2023-08-29,9.39604
2023-08-30,9.42196
2023-08-31,9.18684
2023-09-01,9.43399
2023-09-02,5.92291
2023-09-03,2.88671
2023-09-04,9.11047
2023-09-05,11.23026
2023-09-06,14.2299
2023-09-07,14.66312
2023-09-08,12.19296
2023-09-09,6.19136
2023-09-10,3.52033
2023-09-11,10.4203
2023-09-12,13.17741
2023-09-13,14.98757
2023-09-14,13.86241
2023-09-15,13.8314
2023-09-16,6.86988
2023-09-17,3.54717
2023-09-18,11.72874
2023-09-19,14.59832
2023-09-20,15.36941
2023-09-21,14.72838
2023-09-22,12.43734
2023-09-23,6.32234
2023-09-24,3.28289
2023-09-25,9.72928
2023-09-26,11.52416
2023-09-27,11.43669
2023-09-28,9.91303
2023-09-29,8.68003
2023-09-30,6.24412
2023-10-01,3.72259
2023-10-02,7.37391
2023-10-03,11.83982
2023-10-04,15.96415
2023-10-05,19.83485
2023-10-06,16.45383
2023-10-07,8.54581
2023-10-08,5.95439
2023-10-09,21.2553
2023-10-10,27.87895
2023-10-11,24.59559
2023-10-12,22.13238
2023-10-13,21.28724
2023-10-14,13.35977
2023-10-15,7.48823
2023-10-16,24.54792
2023-10-17,24.58078
2023-10-18,26.61171
2023-10-19,25.31901
2023-10-20,22.79331
2023-10-21,10.17684
2023-10-22,5.55403
2023-10-23,17.78773
2023-10-24,19.83393
2023-10-25,18.59908
2023-10-26,21.31408
2023-10-27,19.55669
2023-10-28,9.67744
2023-10-29,5.70122
2023-10-30,19.30676
2023-10-31,23.39777
2023-11-01,21.28585
2023-11-02,21.27752
2023-11-03,18.24177
2023-11-04,9.27431
2023-11-05,4.73296
2023-11-06,15.59111
2023-11-07,17.0458
2023-11-08,19.64139
2023-11-09,18.51438
2023-11-10,15.50085
2023-11-11,8.30837
2023-11-12,4.20024
2023-11-13,12.84325
2023-11-14,14.39282
2023-11-15,14.50622
2023-11-16,13.93832
2023-11-17,17.0583
2023-11-18,9.15583
2023-11-19,4.6839
2023-11-20,13.22277
2023-11-21,15.0644
2023-11-22,14.57703
2023-11-23,14.78809
2023-11-24,12.25406
2023-11-25,6.75093
2023-11-26,3.51154
2023-11-27,10.54526
2023-11-28,12.60674
2023-11-29,12.70301
2023-11-30,13.72588
2023-12-01,13.65228
2023-12-02,7.43084
2023-12-03,3.77072
2023-12-04,10.79057
2023-12-05,13.20148
2023-12-06,13.12835
2023-12-07,16.96064
2023-12-08,14.15169
2023-12-09,7.28736
2023-12-10,3.71472
2023-12-11,10.69846
2023-12-12,12.55027
2023-12-13,14.86538
2023-12-14,13.69857
2023-12-15,13.01635
2023-12-16,6.79906
2023-12-17,3.37963
2023-12-18,10.05142
2023-12-19,13.23619
2023-12-20,13.54953
2023-12-21,13.02931
2023-12-22,11.49223
2023-12-23,6.16266
2023-12-24,2.95335
2023-12-25,4.03269
2023-12-26,9.45065
2023-12-27,11.97728
2023-12-28,10.80908
2023-12-29,9.51823
2023-12-30,5.16294
2023-12-31,2.74832
2024-01-01,3.5768
2024-01-02,9.70984
2024-01-03,12.29941
2024-01-04,17.14948
2024-01-05,15.71978
2024-01-06,7.57524
2024-01-07,3.94707
2024-01-08,11.4029
2024-01-09,17.99415
2024-01-10,15.58416
2024-01-11,14.13039
2024-01-12,17.68868
2024-01-13,9.33911
2024-01-14,4.49182
2024-01-15,13.57453
2024-01-16,15.48327
2024-01-17,14.94406
2024-01-18,14.26369
2024-01-19,13.82307
2024-01-20,6.67549
2024-01-21,3.38472
2024-01-22,10.25969
2024-01-23,14.21047
2024-01-24,12.63451
2024-01-25,12.90758
2024-01-26,12.62432
2024-01-27,7.19433
2024-01-28,3.74619
2024-01-29,12.30265
2024-01-30,14.42754
2024-01-31,13.12002
2024-02-01,12.76595
2024-02-02,12.47899
2024-02-03,7.40353
2024-02-04,3.64622
2024-02-05,10.59803
2024-02-06,11.68014
2024-02-07,10.70124
2024-02-08,9.3206
2024-02-09,7.86683
2024-02-10,5.18608
2024-02-11,2.93808
2024-02-12,6.63337
2024-02-13,11.89952
2024-02-14,12.54194
2024-02-15,11.71161
2024-02-16,11.21128
2024-02-17,6.36724
2024-02-18,3.0848
2024-02-19,9.04938
2024-02-20,11.04883
2024-02-21,10.69291
2024-02-22,10.20832
2024-02-23,9.20165
2024-02-24,5.51423
2024-02-25,2.5456
2024-02-26,7.93255
2024-02-27,9.85008
2024-02-28,9.77094
2024-02-29,9.22849
2024-03-01,6.79212
2024-03-02,5.34853
2024-03-03,2.76452
2024-03-04,8.54997
2024-03-05,10.30181
2024-03-06,10.09307
2024-03-07,10.11621
2024-03-08,9.27293
2024-03-09,4.95605
2024-03-10,2.44146
2024-03-11,7.47527
2024-03-12,9.25858
2024-03-13,9.1549
2024-03-14,11.3992
2024-03-15,10.99097
2024-03-16,5.16201
2024-03-17,2.5655
2024-03-18,8.26903
2024-03-19,11.37652
2024-03-20,10.94238
