date,금한돈
2023-05-30,13.29687
2023-05-31,13.59695
2023-06-01,14.04374
2023-06-02,13.07682
2023-06-03,12.53667
2023-06-04,10.84955
2023-06-05,13.25686
2023-06-06,11.88316
2023-06-07,13.05681
2023-06-08,11.74313
2023-06-09,14.45052
2023-06-10,17.32461
2023-06-11,16.96452
2023-06-12,16.97119
2023-06-13,16.53774
2023-06-14,17.65804
2023-06-15,16.95118
2023-06-16,16.71779
2023-06-17,17.07788
2023-06-18,16.3777
2023-06-19,15.33075
2023-06-20,14.93731
2023-06-21,15.43744
2023-06-22,13.89703
2023-06-23,14.33715
2023-06-24,15.82421
2023-06-25,13.55694
2023-06-26,13.8837
2023-06-27,14.21045
2023-06-28,13.13016
2023-06-29,13.18351
2023-06-30,13.3769
2023-07-01,14.27714
2023-07-02,13.10349
2023-07-03,14.48386
2023-07-04,14.37049
2023-07-05,13.17017
2023-07-06,12.71672
2023-07-07,12.87009
2023-07-08,13.47025
2023-07-09,11.97652
2023-07-10,12.8901
2023-07-11,12.55001
2023-07-12,12.47666
2023-07-13,11.82315
2023-07-14,12.24993
2023-07-15,12.53667
2023-07-16,10.43611
2023-07-17,11.66311
2023-07-18,13.23019
2023-07-19,12.1499
2023-07-20,10.88957
2023-07-21,12.08322
2023-07-22,11.88983
2023-07-23,10.94958
2023-07-24,10.85622
2023-07-25,12.30328
2023-07-26,11.73646
2023-07-27,11.66977
2023-07-28,11.26967
2023-07-29,11.43638
2023-07-30,9.3825
2023-07-31,11.39637
2023-08-01,12.04987
2023-08-02,11.03627
2023-08-03,10.67618
2023-08-04,10.52947
2023-08-05,11.64977
2023-08-06,10.27607
2023-08-07,12.00986
2023-08-08,12.38997
2023-08-09,11.86983
2023-08-10,11.86316
2023-08-11,12.47666
2023-08-12,12.50333
2023-08-13,10.87623
2023-08-14,12.20325
2023-08-15,11.24966
2023-08-16,12.95678
2023-08-17,13.49693
2023-08-18,12.97679
2023-08-19,12.2566
2023-08-20,10.38276
2023-08-21,12.48999
2023-08-22,12.07655
2023-08-23,12.20325
2023-08-24,12.34329
2023-08-25,12.17658
2023-08-26,12.23659
2023-08-27,10.7562
2023-08-28,11.8965
2023-08-29,11.23632
2023-08-30,12.26993
2023-08-31,11.94985
2023-09-01,12.93678
2023-09-02,13.35022
2023-09-03,11.34302
2023-09-04,12.89677
2023-09-05,13.17684
2023-09-06,12.69005
2023-09-07,12.63003
2023-09-08,13.2702
2023-09-09,12.50333
2023-09-10,12.0232
2023-09-11,15.96425
2023-09-12,13.07015
2023-09-13,11.73646
2023-09-14,11.4097
2023-09-15,11.44971
2023-09-16,11.14963
2023-09-17,10.57615
2023-09-18,11.72979
2023-09-19,11.38303
2023-09-20,10.7762
2023-09-21,11.30968
2023-09-22,10.45612
2023-09-23,10.20272
2023-09-24,9.00906
2023-09-25,12.23659
2023-09-26,10.29607
2023-09-27,10.74286
2023-09-28,12.01653
2023-09-29,12.97679
2023-09-30,11.80314
2023-10-01,10.67618
2023-10-02,10.7562
2023-10-03,11.93651
2023-10-04,13.41024
2023-10-05,13.21018
2023-10-06,14.93731
2023-10-07,11.30301
2023-10-08,10.21605
2023-10-09,10.83622
2023-10-10,13.61696
2023-10-11,13.40357
2023-10-12,12.92344
2023-10-13,12.48332
2023-10-14,11.71645
2023-10-15,10.30274
2023-10-16,13.2502
2023-10-17,13.18351
2023-10-18,11.54307
2023-10-19,13.54361
2023-10-20,13.40357
2023-10-21,12.33662
2023-10-22,10.71619
2023-10-23,13.80368
2023-10-24,12.41664
2023-10-25,13.12349
2023-10-26,12.57668
2023-10-27,12.59002
2023-10-28,11.35636
2023-10-29,10.84955
2023-10-30,17.8981
2023-10-31,27.64737
2023-11-01,23.35956
2023-11-02,17.27794
2023-11-03,17.08455
2023-11-04,13.777
2023-11-05,12.71672
2023-11-06,14.73059
2023-11-07,14.8773
2023-11-08,14.21045
2023-11-09,13.44358
2023-11-10,13.94371
2023-11-11,12.81008
2023-11-12,9.91597
2023-11-13,14.09042
2023-11-14,13.22352
2023-11-15,12.51
2023-11-16,11.74313
2023-11-17,12.42998
2023-11-18,19.43851
2023-11-19,16.61776
2023-11-20,17.23793
2023-11-21,17.11122
2023-11-22,13.81034
2023-11-23,14.74393
2023-11-24,14.07708
2023-11-25,14.22379
2023-11-26,11.76313
2023-11-27,15.81755
2023-11-28,19.21845
2023-11-29,16.3977
2023-11-30,17.83142
2023-12-01,15.39743
2023-12-02,15.5108
2023-12-03,16.31768
2023-12-04,24.31981
2023-12-05,23.13283
2023-12-06,20.10536
2023-12-07,18.68498
2023-12-08,17.85809
2023-12-09,17.65804
2023-12-10,15.06401
2023-12-11,17.83809
2023-12-12,16.48439
2023-12-13,17.37129
2023-12-14,15.79087
2023-12-15,19.35849
2023-12-16,15.16404
2023-12-17,15.024
2023-12-18,16.13096
2023-12-19,16.31101
2023-12-20,15.67084
2023-12-21,16.46439
2023-12-22,16.93785
2023-12-23,14.79061
2023-12-24,13.31688
2023-12-25,13.777
2023-12-26,15.46412
2023-12-27,17.43131
2023-12-28,21.35236
2023-12-29,18.47826
2023-12-30,20.05201
2023-12-31,15.32408
2024-01-01,22.03254
2024-01-02,20.17204
2024-01-03,19.05841
2024-01-04,18.43158
2024-01-05,20.90557
2024-01-06,19.69191
2024-01-07,15.30408
2024-01-08,16.74446
2024-01-09,15.70418
2024-01-10,15.3841
2024-01-11,16.08428
2024-01-12,16.23766
2024-01-13,15.6575
2024-01-14,15.004
2024-01-15,16.68444
2024-01-16,16.12429
2024-01-17,16.42437
2024-01-18,15.9109
2024-01-19,15.93758
2024-01-20,15.05068
2024-01-21,14.6439
2024-01-22,27.19391
2024-01-23,14.97065
2024-01-24,14.57055
2024-01-25,16.03094
2024-01-26,16.11096
2024-01-27,14.69725
2024-01-28,14.55054
2024-01-29,20.43878
2024-01-30,20.21872
2024-01-31,15.91757
2024-02-01,15.54414
2024-02-02,16.5044
2024-02-03,13.97706
2024-02-04,14.75726
2024-02-05,13.97706
2024-02-06,14.27714
2024-02-07,14.22379
2024-02-08,13.99039
2024-02-09,15.004
2024-02-10,19.57188
2024-02-11,15.34409
2024-02-12,14.22379
2024-02-13,17.02453
2024-02-14,16.86449
2024-02-15,14.79061
2024-02-16,14.5372
2024-02-17,12.89677
2024-02-18,14.58388
2024-02-19,16.31101
2024-02-20,14.94398
2024-02-21,15.22405
2024-02-22,14.10376
2024-02-23,14.56388
2024-02-24,24.37316
2024-02-25,18.60496
2024-02-26,16.35102
2024-02-27,15.1307
2024-02-28,14.85729
2024-02-29,15.84422
2024-03-01,15.14403
2024-03-02,14.29047
2024-03-03,13.66364
2024-03-04,17.86476
2024-03-05,33.8757
2024-03-06,29.32115
2024-03-07,24.72659
2024-03-08,27.48732
2024-03-09,28.37423
2024-03-10,22.22592
2024-03-11,26.48039
2024-03-12,24.08642
2024-03-13,22.03254
2024-03-14,18.51827
2024-03-15,20.29207
2024-03-16,17.84475
2024-03-17,17.85809
2024-03-18,19.03174
2024-03-19,18.35156
2024-03-20,16.07095
