date,베트남증시
2023-05-30,3.51126
2023-05-31,3.35619
2023-06-01,3.16434
2023-06-02,3.71888
2023-06-03,0.6439
2023-06-04,0.40736
2023-06-05,3.80824
2023-06-06,2.83056
2023-06-07,4.14202
2023-06-08,4.02375
2023-06-09,4.3076
2023-06-10,0.5598
2023-06-11,0.3548
2023-06-12,3.60324
2023-06-13,4.41798
2023-06-14,4.31285
2023-06-15,3.79247
2023-06-16,4.14202
2023-06-17,0.53877
2023-06-18,0.40211
2023-06-19,3.49286
2023-06-20,3.52177
2023-06-21,3.76093
2023-06-22,4.09471
2023-06-23,4.35491
2023-06-24,0.61762
2023-06-25,0.36531
2023-06-26,4.19721
2023-06-27,4.80695
2023-06-28,4.80958
2023-06-29,4.57567
2023-06-30,4.18145
2023-07-01,0.51249
2023-07-02,0.31801
2023-07-03,4.52837
2023-07-04,4.48369
2023-07-05,4.6151
2023-07-06,3.77145
2023-07-07,3.51388
2023-07-08,0.51775
2023-07-09,0.30487
2023-07-10,4.25241
2023-07-11,4.64401
2023-07-12,4.60196
2023-07-13,4.73074
2023-07-14,4.74388
2023-07-15,0.64127
2023-07-16,0.35217
2023-07-17,4.65978
2023-07-18,4.79381
2023-07-19,4.34439
2023-07-20,3.88446
2023-07-21,3.84504
2023-07-22,0.58345
2023-07-23,0.3916
2023-07-24,4.31285
2023-07-25,4.7649
2023-07-26,4.92522
2023-07-27,4.99356
2023-07-28,4.6624
2023-07-29,0.7464
2023-07-30,0.41262
2023-07-31,5.35362
2023-08-01,5.93182
2023-08-02,5.11445
2023-08-03,4.85952
2023-08-04,4.7176
2023-08-05,0.72538
2023-08-06,0.49935
2023-08-07,5.16439
2023-08-08,5.30894
2023-08-09,5.06452
2023-08-10,5.02509
2023-08-11,4.34965
2023-08-12,0.60974
2023-08-13,0.70172
2023-08-14,4.68606
2023-08-15,3.09337
2023-08-16,5.15913
2023-08-17,4.99881
2023-08-18,6.88848
2023-08-19,1.62684
2023-08-20,0.73852
2023-08-21,5.77413
2023-08-22,6.36547
2023-08-23,5.08029
2023-08-24,4.80433
2023-08-25,4.40221
2023-08-26,0.57031
2023-08-27,0.35743
2023-08-28,4.60984
2023-08-29,5.2117
2023-08-30,5.13285
2023-08-31,5.05663
2023-09-01,3.3194
2023-09-02,0.57294
2023-09-03,0.38634
2023-09-04,3.46921
2023-09-05,5.34311
2023-09-06,5.25637
2023-09-07,5.54022
2023-09-08,4.93836
2023-09-09,0.62813
2023-09-10,0.37845
2023-09-11,5.19067
2023-09-12,5.51657
2023-09-13,5.40881
2023-09-14,5.20118
2023-09-15,5.02509
2023-09-16,0.57557
2023-09-17,0.38108
2023-09-18,4.32337
2023-09-19,4.26555
2023-09-20,4.13939
2023-09-21,3.9344
2023-09-22,4.1867
2023-09-23,0.55454
2023-09-24,0.31275
2023-09-25,4.36016
2023-09-26,4.68343
2023-09-27,3.70837
2023-09-28,1.958
2023-09-29,1.88966
2023-09-30,0.60711
2023-10-01,0.37845
2023-10-02,1.90018
2023-10-03,3.11177
2023-10-04,4.11311
2023-10-05,3.7294
2023-10-06,3.42453
2023-10-07,0.53877
2023-10-08,0.34429
2023-10-09,2.07101
2023-10-10,4.01061
2023-10-11,4.11311
2023-10-12,4.21561
2023-10-13,3.26421
2023-10-14,0.40474
2023-10-15,0.29961
2023-10-16,3.09337
2023-10-17,3.83452
2023-10-18,3.72677
2023-10-19,3.34042
2023-10-20,3.07761
2023-10-21,0.48621
2023-10-22,0.28384
2023-10-23,2.93306
2023-10-24,3.48235
2023-10-25,3.66106
2023-10-26,3.95279
2023-10-27,3.66106
2023-10-28,0.46518
2023-10-29,0.26019
2023-10-30,3.39562
2023-10-31,3.57959
2023-11-01,3.62427
2023-11-02,4.19984
2023-11-03,4.24452
2023-11-04,0.59397
2023-11-05,0.36794
2023-11-06,4.68869
2023-11-07,4.02901
2023-11-08,4.23401
2023-11-09,4.80958
2023-11-10,3.57433
2023-11-11,0.48884
2023-11-12,0.31012
2023-11-13,3.70574
2023-11-14,3.98433
2023-11-15,4.93048
2023-11-16,4.05004
2023-11-17,3.61113
2023-11-18,0.44942
2023-11-19,0.28647
2023-11-20,4.24189
2023-11-21,4.32074
2023-11-22,3.73465
2023-11-23,4.14465
2023-11-24,3.80824
2023-11-25,0.47307
2023-11-26,0.38897
2023-11-27,3.40087
2023-11-28,3.65318
2023-11-29,3.81613
2023-11-30,3.76619
2023-12-01,3.39562
2023-12-02,0.53089
2023-12-03,0.31275
2023-12-04,4.30497
2023-12-05,3.94754
2023-12-06,4.24978
2023-12-07,4.12625
2023-12-08,4.27343
2023-12-09,0.62025
2023-12-10,0.53352
2023-12-11,4.10523
2023-12-12,4.15516
2023-12-13,4.0658
2023-12-14,4.68343
2023-12-15,4.45478
2023-12-16,0.67018
2023-12-17,0.46256
2023-12-18,3.916
2023-12-19,3.83452
2023-12-20,4.15254
2023-12-21,3.82664
2023-12-22,3.68735
2023-12-23,0.67544
2023-12-24,0.42839
2023-12-25,1.23787
2023-12-26,4.1026
2023-12-27,4.09471
2023-12-28,4.09734
2023-12-29,3.65844
2023-12-30,0.67281
2023-12-31,0.39685
2024-01-01,0.69121
2024-01-02,4.1683
2024-01-03,4.26818
2024-01-04,4.83586
2024-01-05,4.22087
2024-01-06,0.64916
2024-01-07,0.37057
2024-01-08,3.68472
2024-01-09,4.88843
2024-01-10,4.55465
2024-01-11,4.48632
2024-01-12,4.19196
2024-01-13,0.55191
2024-01-14,0.38371
2024-01-15,4.02113
2024-01-16,4.05529
2024-01-17,4.52574
2024-01-18,4.03952
2024-01-19,4.45478
2024-01-20,0.80422
2024-01-21,0.44679
2024-01-22,4.30234
2024-01-23,4.57567
2024-01-24,4.28657
2024-01-25,3.83715
2024-01-26,3.70574
2024-01-27,0.6255
2024-01-28,0.38634
2024-01-29,4.01587
2024-01-30,4.01061
2024-01-31,3.72677
2024-02-01,3.87395
2024-02-02,3.92125
2024-02-03,0.70961
2024-02-04,0.37583
2024-02-05,4.19721
2024-02-06,4.30497
2024-02-07,4.50208
2024-02-08,2.89626
2024-02-09,1.20896
2024-02-10,0.59659
2024-02-11,0.40999
2024-02-12,1.21159
2024-02-13,3.10389
2024-02-14,2.76222
2024-02-15,5.17227
2024-02-16,4.51523
2024-02-17,0.74114
2024-02-18,0.48358
2024-02-19,4.89894
2024-02-20,5.22746
2024-02-21,5.23535
2024-02-22,4.76753
2024-02-23,4.34965
2024-02-24,0.6807
2024-02-25,0.53615
2024-02-26,4.79907
2024-02-27,4.80695
2024-02-28,5.21958
2024-02-29,5.41932
2024-03-01,3.19587
2024-03-02,0.98031
2024-03-03,0.46256
2024-03-04,5.68477
2024-03-05,5.42195
2024-03-06,5.60067
2024-03-07,5.46137
2024-03-08,4.99093
2024-03-09,0.7464
2024-03-10,0.3916
2024-03-11,4.94362
2024-03-12,4.83849
2024-03-13,4.85426
2024-03-14,4.95413
2024-03-15,4.42587
2024-03-16,0.60711
2024-03-17,0.36794
2024-03-18,5.35099
2024-03-19,4.38907
2024-03-20,4.64138
