date,달러환율
2023-05-30,31.74375
2023-05-31,30.67894
2023-06-01,28.79601
2023-06-02,33.15678
2023-06-03,15.81524
2023-06-04,13.53901
2023-06-05,31.18587
2023-06-06,20.14998
2023-06-07,35.89742
2023-06-08,31.75585
2023-06-09,36.57149
2023-06-10,17.97235
2023-06-11,15.99998
2023-06-12,38.96209
2023-06-13,48.54134
2023-06-14,47.18329
2023-06-15,43.31993
2023-06-16,39.69664
2023-06-17,18.32753
2023-06-18,16.14476
2023-06-19,38.62927
2023-06-20,36.83504
2023-06-21,36.72398
2023-06-22,35.26733
2023-06-23,35.12841
2023-06-24,17.70661
2023-06-25,15.51394
2023-06-26,35.84537
2023-06-27,34.11749
2023-06-28,33.66407
2023-06-29,35.70132
2023-06-30,34.1699
2023-07-01,17.34373
2023-07-02,15.20678
2023-07-03,35.32561
2023-07-04,36.28669
2023-07-05,36.23024
2023-07-06,32.86244
2023-07-07,30.24825
2023-07-08,15.40251
2023-07-09,14.0705
2023-07-10,32.20193
2023-07-11,36.74047
2023-07-12,38.07982
2023-07-13,48.37896
2023-07-14,47.79725
2023-07-15,19.53932
2023-07-16,16.20744
2023-07-17,41.82516
2023-07-18,41.8959
2023-07-19,37.39219
2023-07-20,35.24094
2023-07-21,34.42392
2023-07-22,16.54503
2023-07-23,15.04037
2023-07-24,35.75814
2023-07-25,34.26887
2023-07-26,33.13295
2023-07-27,36.03194
2023-07-28,31.8002
2023-07-29,15.27862
2023-07-30,13.38689
2023-07-31,33.21066
2023-08-01,33.3921
2023-08-02,37.82031
2023-08-03,38.30451
2023-08-04,35.57596
2023-08-05,17.67508
2023-08-06,15.07666
2023-08-07,35.43851
2023-08-08,38.02191
2023-08-09,37.89765
2023-08-10,33.34958
2023-08-11,34.93488
2023-08-12,19.13246
2023-08-13,16.47245
2023-08-14,38.63147
2023-08-15,24.83074
2023-08-16,44.22199
2023-08-17,42.73785
2023-08-18,39.5383
2023-08-19,19.29521
2023-08-20,17.00284
2023-08-21,39.58558
2023-08-22,36.8607
2023-08-23,34.17503
2023-08-24,39.37738
2023-08-25,34.27987
2023-08-26,17.10511
2023-08-27,14.53821
2023-08-28,33.62669
2023-08-29,32.188
2023-08-30,31.95488
2023-08-31,30.14965
2023-09-01,29.91507
2023-09-02,15.77749
2023-09-03,14.12731
2023-09-04,30.46195
2023-09-05,32.45375
2023-09-06,33.57354
2023-09-07,31.36511
2023-09-08,29.06139
2023-09-09,15.44064
2023-09-10,14.52208
2023-09-11,31.42449
2023-09-12,32.02819
2023-09-13,32.45045
2023-09-14,28.63986
2023-09-15,27.35256
2023-09-16,14.8439
2023-09-17,13.86743
2023-09-18,30.03896
2023-09-19,30.27098
2023-09-20,28.23483
2023-09-21,33.99286
2023-09-22,29.27948
2023-09-23,14.57339
2023-09-24,13.46607
2023-09-25,29.73216
2023-09-26,36.19872
2023-09-27,33.83561
2023-09-28,18.73219
2023-09-29,16.06669
2023-09-30,15.1584
2023-10-01,15.00518
2023-10-02,18.7212
2023-10-03,22.51712
2023-10-04,45.69073
2023-10-05,38.39541
2023-10-06,32.12569
2023-10-07,16.55823
2023-10-08,14.47113
2023-10-09,21.38853
2023-10-10,37.00328
2023-10-11,35.66943
2023-10-12,32.55491
2023-10-13,30.90657
2023-10-14,16.87162
2023-10-15,16.03077
2023-10-16,33.39466
2023-10-17,30.73759
2023-10-18,30.18411
2023-10-19,32.91522
2023-10-20,31.66531
2023-10-21,15.56159
2023-10-22,14.32268
2023-10-23,31.23389
2023-10-24,33.73958
2023-10-25,30.63276
2023-10-26,33.56254
2023-10-27,29.83846
2023-10-28,14.83327
2023-10-29,14.03714
2023-10-30,30.30507
2023-10-31,31.52456
2023-11-01,31.65945
2023-11-02,38.33603
2023-11-03,47.78956
2023-11-04,23.60466
2023-11-05,19.25782
2023-11-06,61.00124
2023-11-07,51.98171
2023-11-08,46.41392
2023-11-09,39.50457
2023-11-10,35.50302
2023-11-11,19.78271
2023-11-12,16.84743
2023-11-13,35.54737
2023-11-14,36.08326
2023-11-15,50.73473
2023-11-16,47.169
2023-11-17,43.79093
2023-11-18,19.87691
2023-11-19,17.034
2023-11-20,43.40423
2023-11-21,44.4914
2023-11-22,38.87229
2023-11-23,37.25327
2023-11-24,34.78789
2023-11-25,17.73703
2023-11-26,16.79685
2023-11-27,35.19219
2023-11-28,37.26023
2023-11-29,39.30701
2023-11-30,37.25986
2023-12-01,33.82132
2023-12-02,17.46322
2023-12-03,16.97022
2023-12-04,35.92931
2023-12-05,37.05423
2023-12-06,36.67009
2023-12-07,38.10731
2023-12-08,36.65653
2023-12-09,19.45722
2023-12-10,17.85322
2023-12-11,36.2504
2023-12-12,34.9576
2023-12-13,34.76554
2023-12-14,48.53034
2023-12-15,39.82787
2023-12-16,18.51703
2023-12-17,17.02154
2023-12-18,36.82771
2023-12-19,34.11675
2023-12-20,34.03501
2023-12-21,31.1965
2023-12-22,30.38461
2023-12-23,15.59312
2023-12-24,13.70029
2023-12-25,15.14813
2023-12-26,34.31945
2023-12-27,33.5761
2023-12-28,37.39878
2023-12-29,30.98757
2023-12-30,16.91121
2023-12-31,13.96347
2024-01-01,15.58175
2024-01-02,38.38112
2024-01-03,38.30854
2024-01-04,35.91978
2024-01-05,33.85981
2024-01-06,17.29461
2024-01-07,15.59971
2024-01-08,31.43842
2024-01-09,34.22195
2024-01-10,35.02578
2024-01-11,35.1636
2024-01-12,31.67448
2024-01-13,16.96179
2024-01-14,15.57296
2024-01-15,32.62602
2024-01-16,39.39168
2024-01-17,48.72058
2024-01-18,43.05271
2024-01-19,36.04037
2024-01-20,18.43786
2024-01-21,16.05899
2024-01-22,35.98026
2024-01-23,37.09712
2024-01-24,34.52508
2024-01-25,32.97094
2024-01-26,30.30654
2024-01-27,16.31044
2024-01-28,15.27349
2024-01-29,31.45858
2024-01-30,32.39876
2024-01-31,30.13499
2024-02-01,30.64889
2024-02-02,30.99051
2024-02-03,16.55273
2024-02-04,14.50705
2024-02-05,33.08237
2024-02-06,33.12745
2024-02-07,30.11777
2024-02-08,26.99298
2024-02-09,16.21661
2024-02-10,14.40148
2024-02-11,13.87036
2024-02-12,17.08458
2024-02-13,34.49943
2024-02-14,34.25751
2024-02-15,31.42999
2024-02-16,28.43716
2024-02-17,15.39628
2024-02-18,14.04484
2024-02-19,29.5093
2024-02-20,29.44956
2024-02-21,28.7161
2024-02-22,31.03742
2024-02-23,29.17318
2024-02-24,14.93774
2024-02-25,14.05107
2024-02-26,29.09474
2024-02-27,29.07312
2024-02-28,28.7161
2024-02-29,28.06072
2024-03-01,17.31331
2024-03-02,15.86363
2024-03-03,14.65513
2024-03-04,31.42119
2024-03-05,30.53086
2024-03-06,29.28278
2024-03-07,30.11923
2024-03-08,33.61606
2024-03-09,18.15636
2024-03-10,15.78922
2024-03-11,37.75836
2024-03-12,36.21668
2024-03-13,33.57647
2024-03-14,31.35851
2024-03-15,32.01793
2024-03-16,15.9285
2024-03-17,15.38235
2024-03-18,32.0029
2024-03-19,33.82242
2024-03-20,32.81736
