date,아파트매매
2023-05-30,59.47756
2023-05-31,56.53047
2023-06-01,55.12391
2023-06-02,51.2726
2023-06-03,48.76088
2023-06-04,57.60214
2023-06-05,58.50636
2023-06-06,62.72605
2023-06-07,62.02277
2023-06-08,55.99464
2023-06-09,54.88948
2023-06-10,50.43536
2023-06-11,58.30542
2023-06-12,58.3724
2023-06-13,55.09042
2023-06-14,56.19557
2023-06-15,53.11453
2023-06-16,51.30609
2023-06-17,50.20093
2023-06-18,53.24849
2023-06-19,59.64501
2023-06-20,54.65505
2023-06-21,52.61219
2023-06-22,54.35365
2023-06-23,47.92364
2023-06-24,47.35432
2023-06-25,49.49765
2023-06-26,53.8513
2023-06-27,55.32484
2023-06-28,52.21031
2023-06-29,55.19089
2023-06-30,47.99062
2023-07-01,46.08171
2023-07-02,51.64099
2023-07-03,53.71734
2023-07-04,55.89417
2023-07-05,53.01406
2023-07-06,53.08104
2023-07-07,50.80375
2023-07-08,48.49296
2023-07-09,52.14333
2023-07-10,56.93235
2023-07-11,52.84661
2023-07-12,52.27729
2023-07-13,54.28667
2023-07-14,49.53114
2023-07-15,45.64634
2023-07-16,52.71265
2023-07-17,58.27193
2023-07-18,56.43
2023-07-19,51.10515
2023-07-20,54.05224
2023-07-21,48.55994
2023-07-22,46.61754
2023-07-23,56.02813
2023-07-24,56.56396
2023-07-25,51.87541
2023-07-26,53.61687
2023-07-27,50.06697
2023-07-28,47.0864
2023-07-29,49.06229
2023-07-30,50.73677
2023-07-31,49.96651
2023-08-01,50.46885
2023-08-02,50.83724
2023-08-03,53.08104
2023-08-04,49.83255
2023-08-05,51.97588
2023-08-06,54.68854
2023-08-07,57.7361
2023-08-08,54.32016
2023-08-09,53.61687
2023-08-10,55.1574
2023-08-11,50.6363
2023-08-12,56.32953
2023-08-13,56.06162
2023-08-14,62.42464
2023-08-15,62.49162
2023-08-16,61.75485
2023-08-17,55.12391
2023-08-18,50.56932
2023-08-19,54.78901
2023-08-20,57.60214
2023-08-21,60.71667
2023-08-22,60.24782
2023-08-23,59.10917
2023-08-24,56.16208
2023-08-25,54.65505
2023-08-26,54.65505
2023-08-27,58.64032
2023-08-28,61.38647
2023-08-29,60.9511
2023-08-30,55.86068
2023-08-31,54.98995
2023-09-01,52.77963
2023-09-02,53.44943
2023-09-03,57.4012
2023-09-04,59.77896
2023-09-05,55.92766
2023-09-06,53.11453
2023-09-07,53.31547
2023-09-08,50.33489
2023-09-09,50.23442
2023-09-10,58.47287
2023-09-11,64.8359
2023-09-12,55.99464
2023-09-13,55.02344
2023-09-14,53.215
2023-09-15,53.98526
2023-09-16,52.64567
2023-09-17,56.89886
2023-09-18,62.05626
2023-09-19,52.81312
2023-09-20,49.89953
2023-09-21,48.59343
2023-09-22,42.93369
2023-09-23,45.74681
2023-09-24,47.85666
2023-09-25,49.22973
2023-09-26,49.49765
2023-09-27,37.54186
2023-09-28,38.64701
2023-09-29,40.75686
2023-09-30,44.03884
2023-10-01,45.61286
2023-10-02,51.40656
2023-10-03,56.89886
2023-10-04,54.38713
2023-10-05,51.23911
2023-10-06,48.92833
2023-10-07,46.51707
2023-10-08,47.48827
2023-10-09,59.41058
2023-10-10,61.62089
2023-10-11,54.95646
2023-10-12,55.35833
2023-10-13,49.79906
2023-10-14,48.0576
2023-10-15,53.41594
2023-10-16,58.13797
2023-10-17,51.80843
2023-10-18,53.14802
2023-10-19,53.8513
2023-10-20,50.0
2023-10-21,48.02411
2023-10-22,49.46416
2023-10-23,60.6162
2023-10-24,52.67916
2023-10-25,56.09511
2023-10-26,52.31078
2023-10-27,47.78968
2023-10-28,46.01473
2023-10-29,49.89953
2023-10-30,56.29604
2023-10-31,54.8225
2023-11-01,55.12391
2023-11-02,49.79906
2023-11-03,48.99531
2023-11-04,49.56463
2023-11-05,48.42598
2023-11-06,54.45411
2023-11-07,49.39718
2023-11-08,50.33489
2023-11-09,51.07166
2023-11-10,48.42598
2023-11-11,44.70864
2023-11-12,52.81312
2023-11-13,56.69792
2023-11-14,52.81312
2023-11-15,51.87541
2023-11-16,47.68921
2023-11-17,46.51707
2023-11-18,51.03817
2023-11-19,53.61687
2023-11-20,53.48292
2023-11-21,54.65505
2023-11-22,52.37776
2023-11-23,51.10515
2023-11-24,48.0576
2023-11-25,45.7803
2023-11-26,53.04755
2023-11-27,56.16208
2023-11-28,51.64099
2023-11-29,51.50703
2023-11-30,49.12926
2023-12-01,43.87139
2023-12-02,47.75619
2023-12-03,54.05224
2023-12-04,57.63563
2023-12-05,56.26255
2023-12-06,52.67916
2023-12-07,53.38245
2023-12-08,51.94239
2023-12-09,51.94239
2023-12-10,54.98995
2023-12-11,58.94172
2023-12-12,56.02813
2023-12-13,54.42062
2023-12-14,51.74146
2023-12-15,48.42598
2023-12-16,50.3014
2023-12-17,53.61687
2023-12-18,54.68854
2023-12-19,52.61219
2023-12-20,46.98593
2023-12-21,47.99062
2023-12-22,46.61754
2023-12-23,47.95713
2023-12-24,49.06229
2023-12-25,55.42531
2023-12-26,59.94641
2023-12-27,55.32484
2023-12-28,52.91359
2023-12-29,50.97119
2023-12-30,46.68452
2023-12-31,46.55056
2024-01-01,54.8225
2024-01-02,60.08037
2024-01-03,57.7361
2024-01-04,59.67849
2024-01-05,57.50167
2024-01-06,58.7073
2024-01-07,63.69725
2024-01-08,58.47287
2024-01-09,60.11386
2024-01-10,62.52511
2024-01-11,62.79303
2024-01-12,61.35298
2024-01-13,58.87474
2024-01-14,66.84527
2024-01-15,71.19892
2024-01-16,66.27595
2024-01-17,61.75485
2024-01-18,62.12324
2024-01-19,59.57803
2024-01-20,58.40589
2024-01-21,63.26188
2024-01-22,62.79303
2024-01-23,64.23308
2024-01-24,63.69725
2024-01-25,61.52042
2024-01-26,54.55458
2024-01-27,59.47756
2024-01-28,67.78298
2024-01-29,71.33288
2024-01-30,65.23777
2024-01-31,60.44876
2024-02-01,62.02277
2024-02-02,53.11453
2024-02-03,53.48292
2024-02-04,63.09444
2024-02-05,58.47287
2024-02-06,50.66979
2024-02-07,47.65572
2024-02-08,46.14869
2024-02-09,44.00535
2024-02-10,49.69859
2024-02-11,54.52109
2024-02-12,60.88412
2024-02-13,69.05559
2024-02-14,60.78365
2024-02-15,62.62558
2024-02-16,59.61152
2024-02-17,56.66443
2024-02-18,61.25251
2024-02-19,69.9933
2024-02-20,63.69725
2024-02-21,61.52042
2024-02-22,57.50167
2024-02-23,61.01808
2024-02-24,65.00334
2024-02-25,64.23308
2024-02-26,71.09845
2024-02-27,62.86001
2024-02-28,61.68787
2024-02-29,57.83657
2024-03-01,58.50636
2024-03-02,61.15204
2024-03-03,59.77896
2024-03-04,61.85532
2024-03-05,59.37709
2024-03-06,61.08506
2024-03-07,58.17146
2024-03-08,56.49698
2024-03-09,57.16677
2024-03-10,64.26657
2024-03-11,61.88881
2024-03-12,56.93235
2024-03-13,58.23844
2024-03-14,54.21969
2024-03-15,56.73141
2024-03-16,59.47756
2024-03-17,60.08037
2024-03-18,56.99933
2024-03-19,57.36771
2024-03-20,51.67448
