date,수소관련주
2022-06-26,2.55045
2022-06-27,1.6116
2022-06-28,1.59905
2022-06-29,2.27934
2022-06-30,1.25514
2022-07-01,0.70539
2022-07-02,0.65267
2022-07-03,0.84596
2022-07-04,0.77065
2022-07-05,2.13374
2022-07-06,3.62235
2022-07-07,1.74465
2022-07-08,1.15473
2022-07-09,0.8309
2022-07-10,0.98403
2022-07-11,0.98403
2022-07-12,0.78572
2022-07-13,1.0493
2022-07-14,0.69786
2022-07-15,0.80078
2022-07-16,0.71292
2022-07-17,0.6853
2022-07-18,1.39321
2022-07-19,1.44341
2022-07-20,1.32292
2022-07-21,1.06185
2022-07-22,1.06687
2022-07-23,0.66773
2022-07-24,0.76814
2022-07-25,1.06185
2022-07-26,0.99658
2022-07-27,1.70448
2022-07-28,1.93041
2022-07-29,2.67848
2022-07-30,1.93543
2022-07-31,2.0509
2022-08-01,1.76222
2022-08-02,1.5137
2022-08-03,1.54131
2022-08-04,1.25263
2022-08-05,1.11708
2022-08-06,0.66773
2022-08-07,0.71794
2022-08-08,1.66683
2022-08-09,1.33045
2022-08-10,3.88593
2022-08-11,6.17029
2022-08-12,4.00391
2022-08-13,2.32202
2022-08-14,1.96555
2022-08-15,1.93292
2022-08-16,2.10613
2022-08-17,1.76473
2022-08-18,1.99317
2022-08-19,1.42082
2022-08-20,0.78321
2022-08-21,0.82086
2022-08-22,2.39983
2022-08-23,1.25514
2022-08-24,3.47675
2022-08-25,3.75037
2022-08-26,4.04659
2022-08-27,3.3663
2022-08-28,2.24169
2022-08-29,2.47012
2022-08-30,2.32955
2022-08-31,3.79807
2022-09-01,4.5612
2022-09-02,2.35214
2022-09-03,1.64926
2022-09-04,1.75971
2022-09-05,1.88271
2022-09-06,2.01576
2022-09-07,1.69946
2022-09-08,1.31037
2022-09-09,1.56893
2022-09-10,1.10954
2022-09-11,1.94296
2022-09-12,2.30193
2022-09-13,1.89276
2022-09-14,1.75469
2022-09-15,2.70107
2022-09-16,1.95802
2022-09-17,1.35053
2022-09-18,1.18234
2022-09-19,1.9028
2022-09-20,1.66432
2022-09-21,1.22251
2022-09-22,1.64926
2022-09-23,0.91123
2022-09-24,0.73802
2022-09-25,0.94638
2022-09-26,1.13716
2022-09-27,0.96395
2022-09-28,0.98152
2022-09-29,1.03424
2022-09-30,1.20494
2022-10-01,0.57234
2022-10-02,0.66773
2022-10-03,0.93884
2022-10-04,0.856
2022-10-05,0.81584
2022-10-06,0.7581
2022-10-07,1.33547
2022-10-08,0.72296
2022-10-09,0.65518
2022-10-10,1.03926
2022-10-11,1.00913
2022-10-12,0.82588
2022-10-13,0.78572
2022-10-14,0.67526
2022-10-15,0.50205
2022-10-16,1.12963
2022-10-17,1.6342
2022-10-18,1.27522
2022-10-19,0.9288
2022-10-20,0.95893
2022-10-21,1.07691
2022-10-22,0.62004
2022-10-23,0.57485
2022-10-24,1.34049
2022-10-25,1.84255
2022-10-26,1.3907
2022-10-27,1.31037
2022-10-28,1.78481
2022-10-29,0.83592
2022-10-30,0.67275
2022-10-31,0.95391
2022-11-01,1.41078
2022-11-02,1.16226
2022-11-03,2.55798
2022-11-04,2.02329
2022-11-05,1.72457
2022-11-06,1.23757
2022-11-07,1.87016
2022-11-08,1.6593
2022-11-09,10.04367
2022-11-10,14.32874
2022-11-11,5.30173
2022-11-12,2.44502
2022-11-13,4.6591
2022-11-14,4.82227
2022-11-15,4.33527
2022-11-16,7.49573
2022-11-17,8.13836
2022-11-18,4.33276
2022-11-19,1.97811
2022-11-20,1.79987
2022-11-21,3.49934
2022-11-22,3.18054
2022-11-23,2.71111
2022-11-24,1.86765
2022-11-25,2.16889
2022-11-26,1.79485
2022-11-27,1.70448
2022-11-28,2.58811
2022-11-29,1.75469
2022-11-30,2.51782
2022-12-01,2.75128
2022-12-02,3.34119
2022-12-03,1.98815
2022-12-04,3.35877
2022-12-05,2.4651
2022-12-06,1.69946
2022-12-07,1.42584
2022-12-08,2.52786
2022-12-09,1.72206
2022-12-10,1.72457
2022-12-11,1.0493
2022-12-12,1.9279
2022-12-13,2.0986
2022-12-14,1.5137
2022-12-15,1.6116
2022-12-16,0.93131
2022-12-17,1.14469
2022-12-18,0.90119
2022-12-19,0.86605
2022-12-20,1.10703
2022-12-21,1.34049
2022-12-22,1.08444
2022-12-23,1.03173
2022-12-24,1.70197
2022-12-25,1.83
2022-12-26,1.63168
2022-12-27,1.49362
2022-12-28,1.67938
2022-12-29,1.11708
2022-12-30,0.84345
2022-12-31,0.72798
2023-01-01,0.87107
2023-01-02,1.04428
2023-01-03,0.9037
2023-01-04,1.06687
2023-01-05,1.23004
2023-01-06,1.17732
2023-01-07,0.82337
2023-01-08,0.97148
2023-01-09,1.69444
2023-01-10,1.59654
2023-01-11,2.80901
2023-01-12,2.53288
2023-01-13,1.77226
2023-01-14,1.56642
2023-01-15,3.53198
2023-01-16,5.65819
2023-01-17,4.19469
2023-01-18,2.56049
2023-01-19,2.9521
2023-01-20,4.01395
2023-01-21,1.42333
2023-01-22,1.49111
2023-01-23,2.26679
2023-01-24,2.50778
2023-01-25,3.13033
2023-01-26,3.00481
2023-01-27,1.98815
2023-01-28,1.7572
2023-01-29,2.08103
2023-01-30,3.14539
2023-01-31,3.47675
2023-02-01,2.69605
2023-02-02,3.19309
2023-02-03,4.33527
2023-02-04,2.11366
2023-02-05,3.40395
2023-02-06,2.31448
2023-02-07,2.16136
2023-02-08,2.06094
2023-02-09,3.15543
2023-02-10,2.18395
2023-02-11,1.43086
2023-02-12,1.13716
2023-02-13,1.62666
2023-02-14,1.71703
2023-02-15,1.76975
2023-02-16,4.98041
2023-02-17,5.32935
2023-02-18,2.64584
2023-02-19,1.8802
2023-02-20,2.5379
2023-02-21,3.11276
2023-02-22,2.91946
2023-02-23,3.01235
2023-02-24,2.48267
2023-02-25,1.77477
2023-02-26,1.9028
2023-02-27,2.35214
2023-02-28,2.05592
2023-03-01,2.10864
2023-03-02,2.69354
2023-03-03,3.15543
2023-03-04,2.4902
2023-03-05,2.43498
2023-03-06,3.45416
2023-03-07,5.16367
2023-03-08,3.92358
2023-03-09,3.89597
2023-03-10,2.60066
2023-03-11,2.18144
2023-03-12,3.02741
2023-03-13,3.37132
2023-03-14,3.29852
2023-03-15,3.7328
2023-03-16,3.11527
2023-03-17,2.79144
2023-03-18,2.00572
2023-03-19,1.84506
2023-03-20,2.01074
2023-03-21,2.71864
2023-03-22,2.57053
2023-03-23,2.98473
2023-03-24,2.73621
2023-03-25,2.18646
2023-03-26,2.07099
2023-03-27,3.43659
2023-03-28,3.15543
2023-03-29,2.95461
2023-03-30,3.12782
2023-03-31,3.26337
2023-04-01,4.32272
2023-04-02,3.59222
2023-04-03,3.63239
2023-04-04,3.37132
2023-04-05,4.26247
2023-04-06,3.53951
2023-04-07,2.94959
2023-04-08,1.91786
2023-04-09,2.33708
2023-04-10,3.61482
2023-04-11,4.39301
2023-04-12,4.64404
2023-04-13,4.20222
2023-04-14,5.65568
2023-04-15,2.77136
2023-04-16,2.90189
2023-04-17,4.59383
2023-04-18,5.42976
2023-04-19,4.5612
2023-04-20,3.50687
2023-04-21,2.76132
2023-04-22,2.56802
2023-04-23,2.55798
2023-04-24,3.23325
2023-04-25,3.01988
2023-04-26,5.43227
2023-04-27,3.75539
2023-04-28,2.87428
2023-04-29,2.13876
2023-04-30,1.80238
2023-05-01,2.86675
2023-05-02,4.66663
2023-05-03,3.82819
2023-05-04,4.07169
2023-05-05,3.03243
2023-05-06,2.25675
2023-05-07,1.91033
2023-05-08,2.49523
2023-05-09,2.58058
2023-05-10,2.21658
2023-05-11,2.82658
2023-05-12,2.60568
2023-05-13,1.53378
2023-05-14,1.39823
2023-05-15,1.94045
2023-05-16,2.3195
2023-05-17,2.03082
2023-05-18,2.42745
2023-05-19,1.81243
2023-05-20,1.23506
2023-05-21,2.10362
2023-05-22,2.49272
2023-05-23,3.06757
2023-05-24,3.49181
2023-05-25,2.88181
2023-05-26,1.90531
2023-05-27,1.35053
2023-05-28,1.94045
2023-05-29,1.55638
