date,주식거래시간
2023-05-30,3.63853
2023-05-31,3.22856
2023-06-01,2.71609
2023-06-02,3.29689
2023-06-03,0.56371
2023-06-04,0.35018
2023-06-05,3.12606
2023-06-06,0.67475
2023-06-07,3.00649
2023-06-08,2.96378
2023-06-09,3.51896
2023-06-10,0.55517
2023-06-11,0.39289
2023-06-12,3.3823
2023-06-13,3.62145
2023-06-14,4.04851
2023-06-15,3.39084
2023-06-16,3.97164
2023-06-17,0.53809
2023-06-18,0.36727
2023-06-19,3.55312
2023-06-20,3.01503
2023-06-21,3.22002
2023-06-22,3.07482
2023-06-23,2.82712
2023-06-24,0.43559
2023-06-25,0.40143
2023-06-26,3.14314
2023-06-27,2.9894
2023-06-28,3.16877
2023-06-29,3.17731
2023-06-30,3.58729
2023-07-01,0.39289
2023-07-02,0.43559
2023-07-03,3.53604
2023-07-04,3.24564
2023-07-05,3.33959
2023-07-06,3.34813
2023-07-07,3.50187
2023-07-08,0.54663
2023-07-09,0.45268
2023-07-10,3.5702
2023-07-11,3.34813
2023-07-12,3.76665
2023-07-13,4.1083
2023-07-14,5.15886
2023-07-15,0.6235
2023-07-16,0.55517
2023-07-17,3.94601
2023-07-18,4.33891
2023-07-19,4.66347
2023-07-20,4.16809
2023-07-21,4.88554
2023-07-22,0.70891
2023-07-23,0.52101
2023-07-24,5.86778
2023-07-25,6.53399
2023-07-26,9.32695
2023-07-27,7.14041
2023-07-28,6.15818
2023-07-29,0.94806
2023-07-30,0.61496
2023-07-31,8.54116
2023-08-01,5.62862
2023-08-02,6.72189
2023-08-03,6.13255
2023-08-04,6.26921
2023-08-05,0.70037
2023-08-06,0.55517
2023-08-07,5.44926
2023-08-08,5.10761
2023-08-09,4.05705
2023-08-10,4.60368
2023-08-11,5.1674
2023-08-12,0.58934
2023-08-13,0.54663
2023-08-14,5.09907
2023-08-15,1.35804
2023-08-16,6.07277
2023-08-17,5.55175
2023-08-18,4.55244
2023-08-19,0.46976
2023-08-20,0.59788
2023-08-21,5.1247
2023-08-22,4.17663
2023-08-23,3.99726
2023-08-24,4.42432
2023-08-25,4.13392
2023-08-26,0.52955
2023-08-27,0.57225
2023-08-28,4.22787
2023-08-29,4.08267
2023-08-30,3.44209
2023-08-31,3.63853
2023-09-01,3.99726
2023-09-02,0.53809
2023-09-03,0.46122
2023-09-04,3.44209
2023-09-05,2.78442
2023-09-06,3.19439
2023-09-07,3.06627
2023-09-08,3.70686
2023-09-09,0.50392
2023-09-10,0.43559
2023-09-11,3.39084
2023-09-12,2.81858
2023-09-13,2.43423
2023-09-14,2.62213
2023-09-15,3.2371
2023-09-16,0.37581
2023-09-17,0.35018
2023-09-18,2.96378
2023-09-19,2.43423
2023-09-20,2.20362
2023-09-21,2.61359
2023-09-22,2.74171
2023-09-23,0.35872
2023-09-24,0.28185
2023-09-25,2.68192
2023-09-26,2.72463
2023-09-27,2.75879
2023-09-28,0.58934
2023-09-29,0.30748
2023-09-30,0.35872
2023-10-01,0.29894
2023-10-02,0.75162
2023-10-03,0.39289
2023-10-04,3.28834
2023-10-05,4.50119
2023-10-06,2.71609
2023-10-07,0.29894
2023-10-08,0.20498
2023-10-09,0.52955
2023-10-10,2.25486
2023-10-11,2.44277
2023-10-12,2.10112
2023-10-13,2.09258
2023-10-14,0.25623
2023-10-15,0.24769
2023-10-16,2.31465
2023-10-17,2.16945
2023-10-18,2.51964
2023-10-19,2.83566
2023-10-20,2.79296
2023-10-21,0.40143
2023-10-22,0.30748
2023-10-23,2.66484
2023-10-24,2.24632
2023-10-25,2.45985
2023-10-26,3.02357
2023-10-27,2.41715
2023-10-28,0.46122
2023-10-29,0.17936
2023-10-30,1.93884
2023-10-31,2.32319
2023-11-01,2.06696
2023-11-02,2.24632
2023-11-03,2.92107
2023-11-04,0.3331
2023-11-05,0.46122
2023-11-06,5.51759
2023-11-07,3.74957
2023-11-08,2.62213
2023-11-09,2.86129
2023-11-10,2.63067
2023-11-11,0.44414
2023-11-12,0.36727
2023-11-13,2.50256
2023-11-14,2.10112
2023-11-15,3.61291
2023-11-16,31.93542
2023-11-17,3.26272
2023-11-18,0.36727
2023-11-19,0.35872
2023-11-20,2.71609
2023-11-21,2.67338
2023-11-22,2.42569
2023-11-23,2.45131
2023-11-24,2.97232
2023-11-25,0.35872
2023-11-26,0.35018
2023-11-27,2.81004
2023-11-28,3.27126
2023-11-29,2.78442
2023-11-30,3.10898
2023-12-01,3.06627
2023-12-02,0.50392
2023-12-03,0.46976
2023-12-04,3.2798
2023-12-05,2.63067
2023-12-06,2.74171
2023-12-07,2.74171
2023-12-08,3.15169
2023-12-09,0.57225
2023-12-10,0.3331
2023-12-11,3.41646
2023-12-12,3.86914
2023-12-13,3.36522
2023-12-14,3.55312
2023-12-15,3.5702
2023-12-16,0.43559
2023-12-17,0.42705
2023-12-18,3.1346
2023-12-19,3.28834
2023-12-20,3.39084
2023-12-21,3.37376
2023-12-22,4.34745
2023-12-23,0.64912
2023-12-24,0.28185
2023-12-25,0.55517
2023-12-26,4.62931
2023-12-27,4.03143
2023-12-28,5.87632
2023-12-29,13.83669
2023-12-30,0.35018
2023-12-31,0.36727
2024-01-01,0.78578
2024-01-02,23.53946
2024-01-03,4.09976
2024-01-04,3.03211
2024-01-05,3.15169
2024-01-06,0.37581
2024-01-07,0.39289
2024-01-08,2.63922
2024-01-09,3.41646
2024-01-10,3.08336
2024-01-11,3.45917
2024-01-12,2.96378
2024-01-13,0.52955
2024-01-14,0.3331
2024-01-15,3.00649
2024-01-16,2.86983
2024-01-17,3.425
2024-01-18,3.29689
2024-01-19,3.99726
2024-01-20,0.78578
2024-01-21,0.28185
2024-01-22,3.70686
2024-01-23,2.93816
2024-01-24,3.5275
2024-01-25,3.61291
2024-01-26,3.86914
2024-01-27,0.58079
2024-01-28,0.45268
2024-01-29,3.9631
2024-01-30,3.1346
2024-01-31,2.6563
2024-02-01,3.61291
2024-02-02,4.16809
2024-02-03,0.65766
2024-02-04,0.42705
2024-02-05,3.49333
2024-02-06,3.06627
2024-02-07,3.55312
2024-02-08,4.21933
2024-02-09,0.74308
2024-02-10,0.41851
2024-02-11,0.24769
2024-02-12,0.73454
2024-02-13,4.76597
2024-02-14,3.44209
2024-02-15,3.63853
2024-02-16,4.151
2024-02-17,0.49538
2024-02-18,0.52101
2024-02-19,3.83498
2024-02-20,3.43354
2024-02-21,3.74103
2024-02-22,3.93747
2024-02-23,4.09976
2024-02-24,0.55517
2024-02-25,0.41851
2024-02-26,3.85206
2024-02-27,3.82644
2024-02-28,3.20293
2024-02-29,3.7154
2024-03-01,0.86265
2024-03-02,0.4783
2024-03-03,0.51247
2024-03-04,4.15954
2024-03-05,3.83498
2024-03-06,4.09121
2024-03-07,3.425
2024-03-08,3.8179
2024-03-09,0.65766
2024-03-10,0.45268
2024-03-11,3.77519
2024-03-12,3.51896
2024-03-13,3.72394
2024-03-14,3.45917
2024-03-15,4.01434
2024-03-16,0.69183
2024-03-17,0.3331
2024-03-18,3.89477
2024-03-19,3.28834
2024-03-20,3.80081
