date,펀딩사이트
2023-06-03,30.84577
2023-06-04,39.30348
2023-06-05,48.75621
2023-06-06,30.34825
2023-06-07,41.29353
2023-06-08,44.2786
2023-06-09,40.2985
2023-06-10,28.3582
2023-06-11,27.86069
2023-06-12,49.75124
2023-06-13,51.24378
2023-06-14,33.33333
2023-06-15,42.28855
2023-06-16,39.30348
2023-06-17,28.3582
2023-06-18,33.83084
2023-06-19,44.77611
2023-06-20,46.76616
2023-06-21,37.81094
2023-06-22,49.75124
2023-06-23,41.79104
2023-06-24,27.86069
2023-06-25,35.82089
2023-06-26,43.78109
2023-06-27,62.68656
2023-06-28,50.74626
2023-06-29,44.2786
2023-06-30,36.3184
2023-07-01,33.33333
2023-07-02,34.82587
2023-07-03,33.33333
2023-07-04,46.26865
2023-07-05,42.28855
2023-07-06,49.75124
2023-07-07,36.81592
2023-07-08,22.38805
2023-07-09,25.37313
2023-07-10,47.26368
2023-07-11,46.26865
2023-07-12,32.3383
2023-07-13,38.30845
2023-07-14,34.32835
2023-07-15,30.84577
2023-07-16,34.82587
2023-07-17,41.29353
2023-07-18,57.21393
2023-07-19,36.3184
2023-07-20,41.79104
2023-07-21,30.34825
2023-07-22,32.3383
2023-07-23,28.85572
2023-07-24,41.79104
2023-07-25,38.80597
2023-07-26,54.22885
2023-07-27,46.26865
2023-07-28,43.28358
2023-07-29,34.32835
2023-07-30,35.82089
2023-07-31,49.25373
2023-08-01,46.26865
2023-08-02,35.32338
2023-08-03,46.26865
2023-08-04,30.84577
2023-08-05,29.35323
2023-08-06,32.83582
2023-08-07,39.30348
2023-08-08,40.2985
2023-08-09,47.26368
2023-08-10,48.75621
2023-08-11,38.80597
2023-08-12,28.85572
2023-08-13,32.83582
2023-08-14,40.79601
2023-08-15,35.32338
2023-08-16,38.30845
2023-08-17,41.79104
2023-08-18,48.2587
2023-08-19,30.34825
2023-08-20,31.84079
2023-08-21,43.28358
2023-08-22,48.2587
2023-08-23,42.78606
2023-08-24,42.28855
2023-08-25,39.30348
2023-08-26,24.87562
2023-08-27,33.83084
2023-08-28,44.77611
2023-08-29,55.72139
2023-08-30,50.24875
2023-08-31,50.74626
2023-09-01,47.76119
2023-09-02,32.83582
2023-09-03,30.34825
2023-09-04,42.78606
2023-09-05,39.80099
2023-09-06,44.77611
2023-09-07,46.26865
2023-09-08,35.82089
2023-09-09,30.34825
2023-09-10,44.77611
2023-09-11,58.70646
2023-09-12,51.24378
2023-09-13,51.24378
2023-09-14,44.77611
2023-09-15,42.28855
2023-09-16,32.83582
2023-09-17,35.32338
2023-09-18,57.71144
2023-09-19,44.2786
2023-09-20,42.28855
2023-09-21,46.26865
2023-09-22,38.30845
2023-09-23,29.85074
2023-09-24,35.82089
2023-09-25,37.31343
2023-09-26,38.80597
2023-09-27,34.32835
2023-09-28,17.91044
2023-09-29,23.88059
2023-09-30,23.38308
2023-10-01,28.3582
2023-10-02,33.83084
2023-10-03,44.2786
2023-10-04,50.24875
2023-10-05,46.26865
2023-10-06,44.77611
2023-10-07,34.32835
2023-10-08,39.30348
2023-10-09,39.30348
2023-10-10,38.30845
2023-10-11,47.76119
2023-10-12,43.28358
2023-10-13,48.2587
2023-10-14,38.80597
2023-10-15,37.81094
2023-10-16,46.26865
2023-10-17,41.29353
2023-10-18,49.75124
2023-10-19,44.2786
2023-10-20,41.29353
2023-10-21,27.86069
2023-10-22,33.83084
2023-10-23,46.76616
2023-10-24,45.27363
2023-10-25,47.76119
2023-10-26,45.77114
2023-10-27,48.2587
2023-10-28,23.88059
2023-10-29,31.84079
2023-10-30,45.77114
2023-10-31,53.73134
2023-11-01,50.74626
2023-11-02,52.2388
2023-11-03,43.28358
2023-11-04,31.34328
2023-11-05,48.2587
2023-11-06,54.72636
2023-11-07,58.20895
2023-11-08,43.78109
2023-11-09,56.71641
2023-11-10,42.28855
2023-11-11,40.2985
2023-11-12,35.32338
2023-11-13,57.21393
2023-11-14,63.68159
2023-11-15,58.20895
2023-11-16,39.30348
2023-11-17,38.30845
2023-11-18,28.3582
2023-11-19,32.83582
2023-11-20,56.2189
2023-11-21,44.77611
2023-11-22,47.76119
2023-11-23,48.2587
2023-11-24,44.2786
2023-11-25,30.34825
2023-11-26,28.85572
2023-11-27,41.79104
2023-11-28,48.2587
2023-11-29,56.2189
2023-11-30,45.77114
2023-12-01,45.77114
2023-12-02,27.36318
2023-12-03,38.80597
2023-12-04,33.83084
2023-12-05,45.77114
2023-12-06,39.80099
2023-12-07,37.81094
2023-12-08,40.79601
2023-12-09,32.3383
2023-12-10,34.82587
2023-12-11,40.79601
2023-12-12,47.26368
2023-12-13,34.82587
2023-12-14,37.81094
2023-12-15,32.83582
2023-12-16,29.85074
2023-12-17,32.83582
2023-12-18,37.31343
2023-12-19,43.28358
2023-12-20,44.77611
2023-12-21,37.31343
2023-12-22,28.85572
2023-12-23,27.36318
2023-12-24,25.87064
2023-12-25,36.3184
2023-12-26,34.82587
2023-12-27,48.75621
2023-12-28,48.75621
2023-12-29,37.31343
2023-12-30,27.86069
2023-12-31,26.36815
2024-01-01,26.86567
2024-01-02,34.82587
2024-01-03,46.26865
2024-01-04,44.2786
2024-01-05,35.82089
2024-01-06,31.34328
2024-01-07,33.33333
2024-01-08,38.80597
2024-01-09,47.76119
2024-01-10,47.76119
2024-01-11,40.79601
2024-01-12,40.79601
2024-01-13,19.40298
2024-01-14,39.30348
2024-01-15,44.2786
2024-01-16,47.26368
2024-01-17,42.78606
2024-01-18,48.2587
2024-01-19,39.30348
2024-01-20,31.84079
2024-01-21,34.82587
2024-01-22,46.76616
2024-01-23,53.23383
2024-01-24,41.79104
2024-01-25,43.28358
2024-01-26,44.77611
2024-01-27,35.82089
2024-01-28,65.67164
2024-01-29,67.16417
2024-01-30,43.28358
2024-01-31,38.30845
2024-02-01,36.3184
2024-02-02,39.80099
2024-02-03,40.2985
2024-02-04,35.32338
2024-02-05,36.81592
2024-02-06,31.84079
2024-02-07,31.84079
2024-02-08,40.79601
2024-02-09,25.37313
2024-02-10,24.3781
2024-02-11,37.81094
2024-02-12,30.34825
2024-02-13,40.79601
2024-02-14,51.24378
2024-02-15,46.26865
2024-02-16,34.82587
2024-02-17,30.84577
2024-02-18,34.82587
2024-02-19,45.77114
2024-02-20,45.27363
2024-02-21,37.31343
2024-02-22,39.80099
2024-02-23,36.81592
2024-02-24,30.34825
2024-02-25,37.31343
2024-02-26,38.30845
2024-02-27,34.82587
2024-02-28,31.84079
2024-02-29,50.24875
2024-03-01,30.84577
2024-03-02,29.85074
2024-03-03,34.32835
2024-03-04,31.34328
2024-03-05,50.74626
2024-03-06,38.80597
2024-03-07,47.26368
2024-03-08,46.26865
2024-03-09,30.34825
2024-03-10,38.30845
2024-03-11,50.24875
2024-03-12,54.72636
2024-03-13,49.25373
2024-03-14,47.26368
2024-03-15,38.80597
2024-03-16,23.38308
2024-03-17,33.33333
2024-03-18,46.26865
2024-03-19,44.2786
2024-03-20,50.24875
