date,오늘코스피지수
2023-05-30,20.40901
2023-05-31,20.11686
2023-06-01,19.86644
2023-06-02,20.49248
2023-06-03,2.50417
2023-06-04,1.37729
2023-06-05,19.32387
2023-06-06,3.63105
2023-06-07,21.28547
2023-06-08,17.90484
2023-06-09,19.3656
2023-06-10,2.25375
2023-06-11,1.5025
2023-06-12,20.53422
2023-06-13,18.69782
2023-06-14,22.16193
2023-06-15,22.03672
2023-06-16,22.41235
2023-06-17,2.33722
2023-06-18,1.62771
2023-06-19,20.24207
2023-06-20,18.19699
2023-06-21,20.95158
2023-06-22,18.48914
2023-06-23,19.19866
2023-06-24,1.91986
2023-06-25,1.33555
2023-06-26,19.40734
2023-06-27,18.36393
2023-06-28,19.74123
2023-06-29,18.03005
2023-06-30,17.98831
2023-07-01,2.67111
2023-07-02,1.58597
2023-07-03,19.86644
2023-07-04,20.49248
2023-07-05,19.86644
2023-07-06,21.70283
2023-07-07,18.94824
2023-07-08,2.00333
2023-07-09,1.00166
2023-07-10,18.98998
2023-07-11,18.3222
2023-07-12,21.28547
2023-07-13,18.53088
2023-07-14,19.57429
2023-07-15,1.83639
2023-07-16,1.33555
2023-07-17,22.74624
2023-07-18,19.2404
2023-07-19,19.32387
2023-07-20,19.53255
2023-07-21,18.23873
2023-07-22,2.08681
2023-07-23,1.37729
2023-07-24,21.16026
2023-07-25,19.03171
2023-07-26,27.37896
2023-07-27,22.74624
2023-07-28,20.61769
2023-07-29,1.9616
2023-07-30,1.16861
2023-07-31,18.48914
2023-08-01,21.41068
2023-08-02,25.08347
2023-08-03,24.45742
2023-08-04,20.24207
2023-08-05,1.79465
2023-08-06,1.46076
2023-08-07,22.99666
2023-08-08,21.202
2023-08-09,19.11519
2023-08-10,20.2838
2023-08-11,19.69949
2023-08-12,1.62771
2023-08-13,1.08514
2023-08-14,18.36393
2023-08-15,2.83806
2023-08-16,20.15859
2023-08-17,22.99666
2023-08-18,22.2454
2023-08-19,2.04507
2023-08-20,1.5025
2023-08-21,20.45075
2023-08-22,20.24207
2023-08-23,19.94991
2023-08-24,19.61602
2023-08-25,19.74123
2023-08-26,1.37729
2023-08-27,1.21035
2023-08-28,17.65442
2023-08-29,16.06844
2023-08-30,20.15859
2023-08-31,20.45075
2023-09-01,20.61769
2023-09-02,1.71118
2023-09-03,0.83472
2023-09-04,18.90651
2023-09-05,18.23873
2023-09-06,17.73789
2023-09-07,18.7813
2023-09-08,16.3606
2023-09-09,1.83639
2023-09-10,0.87646
2023-09-11,19.19866
2023-09-12,18.3222
2023-09-13,17.36227
2023-09-14,15.23372
2023-09-15,16.77796
2023-09-16,2.92153
2023-09-17,0.83472
2023-09-18,16.9449
2023-09-19,17.32053
2023-09-20,14.60767
2023-09-21,15.48414
2023-09-22,14.89983
2023-09-23,1.46076
2023-09-24,0.54257
2023-09-25,16.02671
2023-09-26,15.77629
2023-09-27,12.89649
2023-09-28,1.75292
2023-09-29,0.66777
2023-09-30,0.50083
2023-10-01,0.62604
2023-10-02,1.66944
2023-10-03,0.87646
2023-10-04,18.11352
2023-10-05,18.90651
2023-10-06,14.89983
2023-10-07,1.29382
2023-10-08,0.70951
2023-10-09,2.17028
2023-10-10,19.90818
2023-10-11,20.24207
2023-10-12,17.94657
2023-10-13,17.27879
2023-10-14,2.17028
2023-10-15,0.87646
2023-10-16,16.44407
2023-10-17,17.11185
2023-10-18,16.52754
2023-10-19,19.28213
2023-10-20,19.07345
2023-10-21,1.9616
2023-10-22,0.83472
2023-10-23,18.36393
2023-10-24,20.20033
2023-10-25,17.82136
2023-10-26,21.82804
2023-10-27,23.03839
2023-10-28,2.29549
2023-10-29,1.08514
2023-10-30,20.32554
2023-10-31,21.95325
2023-11-01,20.90984
2023-11-02,20.32554
2023-11-03,21.70283
2023-11-04,3.50584
2023-11-05,1.33555
2023-11-06,30.63439
2023-11-07,33.47245
2023-11-08,23.24707
2023-11-09,22.66277
2023-11-10,21.36894
2023-11-11,2.50417
2023-11-12,1.0434
2023-11-13,22.37061
2023-11-14,20.65943
2023-11-15,23.6227
2023-11-16,27.33722
2023-11-17,21.74457
2023-11-18,2.17028
2023-11-19,0.66777
2023-11-20,23.53923
2023-11-21,24.5409
2023-11-22,26.5025
2023-11-23,25.25041
2023-11-24,21.78631
2023-11-25,1.9616
2023-11-26,1.37729
2023-11-27,21.32721
2023-11-28,18.82303
2023-11-29,20.95158
2023-11-30,21.74457
2023-12-01,19.78297
2023-12-02,1.79465
2023-12-03,1.0434
2023-12-04,19.69949
2023-12-05,20.7429
2023-12-06,19.44908
2023-12-07,20.36727
2023-12-08,17.82136
2023-12-09,1.5025
2023-12-10,1.5025
2023-12-11,16.86143
2023-12-12,21.32721
2023-12-13,20.57595
2023-12-14,23.83138
2023-12-15,23.53923
2023-12-16,1.58597
2023-12-17,0.87646
2023-12-18,24.33222
2023-12-19,21.24373
2023-12-20,22.66277
2023-12-21,24.5409
2023-12-22,22.28714
2023-12-23,2.33722
2023-12-24,1.00166
2023-12-25,1.33555
2023-12-26,20.07512
2023-12-27,21.49415
2023-12-28,21.57762
2023-12-29,16.40233
2023-12-30,1.66944
2023-12-31,0.79298
2024-01-01,1.33555
2024-01-02,25.75125
2024-01-03,26.75292
2024-01-04,22.37061
2024-01-05,20.78464
2024-01-06,1.9616
2024-01-07,1.00166
2024-01-08,18.53088
2024-01-09,19.57429
2024-01-10,21.32721
2024-01-11,18.90651
2024-01-12,18.23873
2024-01-13,1.71118
2024-01-14,0.79298
2024-01-15,20.70116
2024-01-16,21.16026
2024-01-17,24.58263
2024-01-18,22.20367
2024-01-19,20.07512
2024-01-20,2.29549
2024-01-21,0.66777
2024-01-22,21.53589
2024-01-23,19.03171
2024-01-24,19.07345
2024-01-25,18.90651
2024-01-26,19.90818
2024-01-27,2.00333
2024-01-28,0.91819
2024-01-29,19.86644
2024-01-30,20.65943
2024-01-31,18.94824
2024-02-01,18.3222
2024-02-02,23.20534
2024-02-03,2.46243
2024-02-04,1.5025
2024-02-05,18.73956
2024-02-06,17.404
2024-02-07,21.41068
2024-02-08,18.98998
2024-02-09,2.5459
2024-02-10,0.79298
2024-02-11,0.75125
2024-02-12,1.21035
2024-02-13,20.86811
2024-02-14,21.45242
2024-02-15,19.74123
2024-02-16,20.2838
2024-02-17,2.71285
2024-02-18,1.46076
2024-02-19,21.78631
2024-02-20,20.24207
2024-02-21,22.28714
2024-02-22,20.49248
2024-02-23,22.37061
2024-02-24,1.75292
2024-02-25,1.0434
2024-02-26,22.28714
2024-02-27,21.49415
2024-02-28,22.20367
2024-02-29,20.07512
2024-03-01,3.50584
2024-03-02,1.75292
2024-03-03,1.25208
2024-03-04,18.57262
2024-03-05,19.61602
2024-03-06,18.90651
2024-03-07,20.95158
2024-03-08,20.53422
2024-03-09,1.71118
2024-03-10,1.12687
2024-03-11,23.87312
2024-03-12,30.46744
2024-03-13,35.80968
2024-03-14,37.81302
2024-03-15,42.98831
2024-03-16,3.005
2024-03-17,1.21035
2024-03-18,38.35559
2024-03-19,39.48247
2024-03-20,42.32053
