date,바트환율
2023-05-30,76.13168
2023-05-31,66.14894
2023-06-01,67.06491
2023-06-02,73.80857
2023-06-03,45.94451
2023-06-04,44.55064
2023-06-05,73.86167
2023-06-06,52.13062
2023-06-07,76.35736
2023-06-08,68.53843
2023-06-09,70.50311
2023-06-10,43.1966
2023-06-11,42.63905
2023-06-12,76.76888
2023-06-13,99.98672
2023-06-14,100.0
2023-06-15,90.16328
2023-06-16,80.85756
2023-06-17,49.66148
2023-06-18,50.52435
2023-06-19,89.6721
2023-06-20,81.893
2023-06-21,75.69361
2023-06-22,76.06531
2023-06-23,74.31302
2023-06-24,45.54626
2023-06-25,44.88251
2023-06-26,78.22912
2023-06-27,76.27771
2023-06-28,78.90614
2023-06-29,70.91464
2023-06-30,61.95406
2023-07-01,44.56391
2023-07-02,47.25872
2023-07-03,77.80432
2023-07-04,76.84853
2023-07-05,70.50311
2023-07-06,70.58276
2023-07-07,66.95871
2023-07-08,44.48426
2023-07-09,44.27187
2023-07-10,76.62285
2023-07-11,71.88371
2023-07-12,77.63175
2023-07-13,85.15863
2023-07-14,88.01274
2023-07-15,48.22779
2023-07-16,48.98446
2023-07-17,84.40196
2023-07-18,82.86207
2023-07-19,76.29098
2023-07-20,70.38364
2023-07-21,65.59139
2023-07-22,44.47099
2023-07-23,49.19686
2023-07-24,75.99893
2023-07-25,75.54759
2023-07-26,68.10035
2023-07-27,67.76848
2023-07-28,65.47192
2023-07-29,45.42678
2023-07-30,42.81162
2023-07-31,74.08734
2023-08-01,72.24213
2023-08-02,72.18903
2023-08-03,71.31288
2023-08-04,61.07792
2023-08-05,44.68339
2023-08-06,48.54639
2023-08-07,71.32616
2023-08-08,65.14005
2023-08-09,63.06916
2023-08-10,60.75932
2023-08-11,58.23709
2023-08-12,46.78083
2023-08-13,48.46674
2023-08-14,67.23748
2023-08-15,56.09982
2023-08-16,69.37475
2023-08-17,63.9984
2023-08-18,57.37422
2023-08-19,41.43103
2023-08-20,43.95327
2023-08-21,68.48533
2023-08-22,70.13142
2023-08-23,66.75959
2023-08-24,73.1581
2023-08-25,65.72414
2023-08-26,42.59923
2023-08-27,43.15677
2023-08-28,66.65339
2023-08-29,66.41444
2023-08-30,59.12651
2023-08-31,56.92287
2023-09-01,56.12637
2023-09-02,40.76729
2023-09-03,40.70091
2023-09-04,66.37461
2023-09-05,63.8922
2023-09-06,58.79463
2023-09-07,55.88742
2023-09-08,52.75454
2023-09-09,38.40435
2023-09-10,40.72746
2023-09-11,62.76383
2023-09-12,71.33943
2023-09-13,64.50285
2023-09-14,66.36134
2023-09-15,64.38337
2023-09-16,40.83366
2023-09-17,39.28049
2023-09-18,66.04274
2023-09-19,81.7868
2023-09-20,88.79596
2023-09-21,71.35271
2023-09-22,60.6133
2023-09-23,41.33811
2023-09-24,40.99296
2023-09-25,67.37023
2023-09-26,67.07818
2023-09-27,68.93667
2023-09-28,45.42678
2023-09-29,40.40886
2023-09-30,47.4844
2023-10-01,42.1346
2023-10-02,51.58635
2023-10-03,58.95393
2023-10-04,93.65458
2023-10-05,78.14947
2023-10-06,69.41457
2023-10-07,46.06398
2023-10-08,39.16102
2023-10-09,49.60838
2023-10-10,71.92353
2023-10-11,65.93654
2023-10-12,62.96296
2023-10-13,58.03796
2023-10-14,39.78494
2023-10-15,38.12558
2023-10-16,64.09133
2023-10-17,59.48493
2023-10-18,56.03345
2023-10-19,54.14841
2023-10-20,52.15717
2023-10-21,36.22726
2023-10-22,35.64317
2023-10-23,55.75467
2023-10-24,55.70157
2023-10-25,54.37408
2023-10-26,52.34302
2023-10-27,51.36067
2023-10-28,35.19182
2023-10-29,35.60334
2023-10-30,59.64423
2023-10-31,58.58223
2023-11-01,56.84322
2023-11-02,60.32125
2023-11-03,74.95021
2023-11-04,43.63467
2023-11-05,45.62591
2023-11-06,98.9911
2023-11-07,77.75122
2023-11-08,69.70662
2023-11-09,66.36134
2023-11-10,59.51148
2023-11-11,42.5063
2023-11-12,42.81162
2023-11-13,70.02522
2023-11-14,63.87893
2023-11-15,73.1581
2023-11-16,69.62697
2023-11-17,59.40528
2023-11-18,40.66109
2023-11-19,42.30718
2023-11-20,68.36585
2023-11-21,66.89234
2023-11-22,59.67078
2023-11-23,59.4982
2023-11-24,56.67064
2023-11-25,38.28487
2023-11-26,41.23191
2023-11-27,62.19301
2023-11-28,64.09133
2023-11-29,63.98513
2023-11-30,62.45851
2023-12-01,60.1885
2023-12-02,42.21425
2023-12-03,42.20098
2023-12-04,65.88344
2023-12-05,66.60029
2023-12-06,65.37899
2023-12-07,66.33479
2023-12-08,64.80817
2023-12-09,44.88251
2023-12-10,45.04181
2023-12-11,76.31753
2023-12-12,70.84826
2023-12-13,72.04301
2023-12-14,72.38815
2023-12-15,64.6356
2023-12-16,43.28952
2023-12-17,45.97106
2023-12-18,70.23762
2023-12-19,62.13991
2023-12-20,65.60467
2023-12-21,59.11323
2023-12-22,58.67516
2023-12-23,44.77631
2023-12-24,39.47962
2023-12-25,44.21877
2023-12-26,67.83485
2023-12-27,61.42307
2023-12-28,62.19301
2023-12-29,56.72374
2023-12-30,41.23191
2023-12-31,36.29364
2024-01-01,42.1346
2024-01-02,76.71578
2024-01-03,81.98592
2024-01-04,76.84853
2024-01-05,69.26855
2024-01-06,48.21452
2024-01-07,48.78534
2024-01-08,74.11389
2024-01-09,73.88822
2024-01-10,76.66268
2024-01-11,74.49887
2024-01-12,69.00305
2024-01-13,46.07726
2024-01-14,51.05535
2024-01-15,73.88822
2024-01-16,72.37488
2024-01-17,76.19806
2024-01-18,72.40143
2024-01-19,62.40541
2024-01-20,47.57732
2024-01-21,48.28089
2024-01-22,73.70237
2024-01-23,68.43223
2024-01-24,72.60055
2024-01-25,66.54719
2024-01-26,57.05562
2024-01-27,44.04619
2024-01-28,43.52847
2024-01-29,63.09571
2024-01-30,58.98048
2024-01-31,59.35218
2024-02-01,56.41842
2024-02-02,52.43594
2024-02-03,38.66985
2024-02-04,42.4532
2024-02-05,66.24186
2024-02-06,64.35682
2024-02-07,57.66626
2024-02-08,56.77684
2024-02-09,42.4001
2024-02-10,41.09916
2024-02-11,40.03716
2024-02-12,48.01539
2024-02-13,74.88384
2024-02-14,74.25992
2024-02-15,72.81295
2024-02-16,61.94079
2024-02-17,43.74087
2024-02-18,43.86034
2024-02-19,62.51161
2024-02-20,63.58688
2024-02-21,55.96707
2024-02-22,61.35669
2024-02-23,61.07792
2024-02-24,44.88251
2024-02-25,42.53285
2024-02-26,60.69295
2024-02-27,58.50258
2024-02-28,55.09093
2024-02-29,51.42705
2024-03-01,43.2497
2024-03-02,34.63427
2024-03-03,37.92645
2024-03-04,54.81215
2024-03-05,51.63945
2024-03-06,51.48015
2024-03-07,48.21452
2024-03-08,52.99349
2024-03-09,38.07248
2024-03-10,36.21399
2024-03-11,62.71073
2024-03-12,67.44988
2024-03-13,70.54294
2024-03-14,55.34315
2024-03-15,49.34289
2024-03-16,36.54586
2024-03-17,37.6344
2024-03-18,55.03783
2024-03-19,51.46687
2024-03-20,49.84733
