date,한미약품주가
2023-05-30,4.33131
2023-05-31,4.28512
2023-06-01,5.82982
2023-06-02,5.34742
2023-06-03,0.53115
2023-06-04,0.37975
2023-06-05,4.8445
2023-06-06,0.67484
2023-06-07,4.51093
2023-06-08,6.12747
2023-06-09,5.41157
2023-06-10,0.65944
2023-06-11,0.43877
2023-06-12,5.17294
2023-06-13,6.73047
2023-06-14,5.74771
2023-06-15,5.5604
2023-06-16,5.50395
2023-06-17,0.80314
2023-06-18,0.62865
2023-06-19,4.86759
2023-06-20,4.19275
2023-06-21,5.50908
2023-06-22,4.80601
2023-06-23,4.144
2023-06-24,0.85702
2023-06-25,0.51318
2023-06-26,4.41599
2023-06-27,4.03623
2023-06-28,4.24407
2023-06-29,4.04392
2023-06-30,4.02083
2023-07-01,0.49522
2023-07-02,0.35666
2023-07-03,4.41599
2023-07-04,4.04392
2023-07-05,3.84121
2023-07-06,4.05675
2023-07-07,4.79318
2023-07-08,0.50805
2023-07-09,0.39258
2023-07-10,4.62896
2023-07-11,4.86759
2023-07-12,4.40829
2023-07-13,4.57764
2023-07-14,4.7085
2023-07-15,0.69793
2023-07-16,0.59786
2023-07-17,4.17479
2023-07-18,4.06189
2023-07-19,4.62639
2023-07-20,4.13886
2023-07-21,5.86061
2023-07-22,1.06486
2023-07-23,0.78261
2023-07-24,4.47244
2023-07-25,3.94129
2023-07-26,3.99261
2023-07-27,5.16011
2023-07-28,4.44165
2023-07-29,0.67227
2023-07-30,0.50805
2023-07-31,5.21656
2023-08-01,6.81258
2023-08-02,6.00687
2023-08-03,8.26747
2023-08-04,6.04023
2023-08-05,0.90577
2023-08-06,0.68767
2023-08-07,5.44236
2023-08-08,4.7316
2023-08-09,16.99938
2023-08-10,13.89972
2023-08-11,9.75059
2023-08-12,1.29836
2023-08-13,1.05716
2023-08-14,7.1051
2023-08-15,1.70891
2023-08-16,7.0743
2023-08-17,6.06076
2023-08-18,5.95812
2023-08-19,1.02381
2023-08-20,0.74925
2023-08-21,5.68356
2023-08-22,5.58862
2023-08-23,5.45263
2023-08-24,5.53217
2023-08-25,4.98563
2023-08-26,0.74412
2023-08-27,0.66971
2023-08-28,5.38848
2023-08-29,5.01129
2023-08-30,5.33973
2023-08-31,5.0703
2023-09-01,5.28841
2023-09-02,0.78004
2023-09-03,0.57477
2023-09-04,4.942
2023-09-05,4.73416
2023-09-06,5.17551
2023-09-07,4.83167
2023-09-08,7.02299
2023-09-09,1.10335
2023-09-10,1.14954
2023-09-11,6.28656
2023-09-12,7.31294
2023-09-13,5.75284
2023-09-14,6.8639
2023-09-15,5.681
2023-09-16,1.09309
2023-09-17,0.74668
2023-09-18,5.9222
2023-09-19,5.65534
2023-09-20,5.681
2023-09-21,4.7085
2023-09-22,4.50066
2023-09-23,0.52345
2023-09-24,0.37719
2023-09-25,4.611
2023-09-26,4.30052
2023-09-27,4.18762
2023-09-28,0.55937
2023-09-29,0.55167
2023-09-30,0.48239
2023-10-01,0.33357
2023-10-02,0.54398
2023-10-03,0.52088
2023-10-04,4.8368
2023-10-05,4.17479
2023-10-06,6.34301
2023-10-07,1.23935
2023-10-08,0.94683
2023-10-09,0.87755
2023-10-10,6.88956
2023-10-11,5.14471
2023-10-12,5.33203
2023-10-13,4.41085
2023-10-14,0.65431
2023-10-15,0.41311
2023-10-16,4.10807
2023-10-17,4.44165
2023-10-18,7.53617
2023-10-19,6.03253
2023-10-20,5.19603
2023-10-21,0.69023
2023-10-22,0.53371
2023-10-23,4.57507
2023-10-24,5.1986
2023-10-25,4.87529
2023-10-26,4.53659
2023-10-27,4.30565
2023-10-28,0.54398
2023-10-29,0.36693
2023-10-30,4.16452
2023-10-31,4.3698
2023-11-01,4.63409
2023-11-02,5.03181
2023-11-03,4.19275
2023-11-04,0.57477
2023-11-05,0.61582
2023-11-06,6.04793
2023-11-07,5.32946
2023-11-08,5.04721
2023-11-09,4.34414
2023-11-10,3.85404
2023-11-11,0.50549
2023-11-12,0.45417
2023-11-13,3.88997
2023-11-14,3.93872
2023-11-15,4.89069
2023-11-16,4.34927
2023-11-17,4.04649
2023-11-18,0.56963
2023-11-19,0.44134
2023-11-20,3.89253
2023-11-21,4.20814
2023-11-22,3.82838
2023-11-23,4.04649
2023-11-24,3.72831
2023-11-25,0.39002
2023-11-26,0.43364
2023-11-27,3.73344
2023-11-28,4.70081
2023-11-29,3.63594
2023-11-30,3.79759
2023-12-01,3.39474
2023-12-02,0.85445
2023-12-03,0.55937
2023-12-04,3.76167
2023-12-05,4.43395
2023-12-06,4.33644
2023-12-07,8.10068
2023-12-08,6.05819
2023-12-09,1.06743
2023-12-10,0.98788
2023-12-11,5.60402
2023-12-12,6.0197
2023-12-13,5.0703
2023-12-14,6.24294
2023-12-15,5.97351
2023-12-16,0.8211
2023-12-17,0.77234
2023-12-18,5.59119
2023-12-19,5.02925
2023-12-20,5.33459
2023-12-21,4.99846
2023-12-22,5.50138
2023-12-23,1.23935
2023-12-24,0.81083
2023-12-25,0.98532
2023-12-26,8.49327
2023-12-27,8.43169
2023-12-28,9.60176
2023-12-29,3.39474
2023-12-30,1.32146
2023-12-31,1.21882
2024-01-01,1.27784
2024-01-02,9.59406
2024-01-03,11.75972
2024-01-04,9.2374
2024-01-05,7.52591
2024-01-06,1.11362
2024-01-07,0.96992
2024-01-08,6.14287
2024-01-09,6.22498
2024-01-10,7.20773
2024-01-11,6.29682
2024-01-12,7.28215
2024-01-13,2.88412
2024-01-14,2.26829
2024-01-15,12.78353
2024-01-16,13.76885
2024-01-17,9.90454
2024-01-18,8.5061
2024-01-19,8.62157
2024-01-20,1.52417
2024-01-21,1.60628
2024-01-22,7.77737
2024-01-23,6.65606
2024-01-24,6.03253
2024-01-25,6.53802
2024-01-26,6.3815
2024-01-27,1.03407
2024-01-28,0.98788
2024-01-29,6.42769
2024-01-30,5.47316
2024-01-31,5.0857
2024-02-01,5.88627
2024-02-02,7.42584
2024-02-03,1.5062
2024-02-04,0.8134
2024-02-05,6.58678
2024-02-06,6.03253
2024-02-07,7.27701
2024-02-08,5.32176
2024-02-09,0.73899
2024-02-10,0.57733
2024-02-11,0.59016
2024-02-12,0.7082
2024-02-13,6.45848
2024-02-14,5.65277
2024-02-15,4.96766
2024-02-16,5.26531
2024-02-17,0.95709
2024-02-18,0.89294
2024-02-19,5.23196
2024-02-20,6.27886
2024-02-21,5.45519
2024-02-22,5.68613
2024-02-23,4.88812
2024-02-24,0.8288
2024-02-25,0.73642
2024-02-26,5.65534
2024-02-27,5.03694
2024-02-28,5.01385
2024-02-29,3.98491
2024-03-01,0.92887
2024-03-02,0.65431
2024-03-03,0.54141
2024-03-04,5.14728
2024-03-05,4.59047
2024-03-06,5.15498
2024-03-07,5.09596
2024-03-08,5.90937
2024-03-09,1.95781
2024-03-10,1.78589
2024-03-11,6.55342
2024-03-12,5.96325
2024-03-13,5.36539
2024-03-14,5.47572
2024-03-15,5.6579
2024-03-16,1.88596
2024-03-17,1.24704
2024-03-18,6.46874
2024-03-19,5.46289
2024-03-20,5.71949
