date,자택알바
2023-05-30,33.17757
2023-05-31,36.44859
2023-06-01,24.76635
2023-06-02,25.70093
2023-06-03,15.88785
2023-06-04,14.95327
2023-06-05,28.03738
2023-06-06,24.29906
2023-06-07,34.11214
2023-06-08,33.64485
2023-06-09,24.29906
2023-06-10,28.50467
2023-06-11,21.49532
2023-06-12,38.31775
2023-06-13,32.71028
2023-06-14,34.11214
2023-06-15,28.97196
2023-06-16,32.24299
2023-06-17,16.82242
2023-06-18,14.48598
2023-06-19,34.57943
2023-06-20,26.63551
2023-06-21,33.64485
2023-06-22,29.43925
2023-06-23,27.57009
2023-06-24,13.5514
2023-06-25,17.757
2023-06-26,35.51401
2023-06-27,31.30841
2023-06-28,30.84112
2023-06-29,24.29906
2023-06-30,26.63551
2023-07-01,23.36448
2023-07-02,20.56074
2023-07-03,37.38317
2023-07-04,26.16822
2023-07-05,36.91588
2023-07-06,29.90654
2023-07-07,14.95327
2023-07-08,13.5514
2023-07-09,24.29906
2023-07-10,36.91588
2023-07-11,35.04672
2023-07-12,27.1028
2023-07-13,28.03738
2023-07-14,22.4299
2023-07-15,19.15887
2023-07-16,18.22429
2023-07-17,31.7757
2023-07-18,32.24299
2023-07-19,28.03738
2023-07-20,30.84112
2023-07-21,26.63551
2023-07-22,13.5514
2023-07-23,18.22429
2023-07-24,34.11214
2023-07-25,45.3271
2023-07-26,31.30841
2023-07-27,26.63551
2023-07-28,27.1028
2023-07-29,18.69158
2023-07-30,11.21495
2023-07-31,23.36448
2023-08-01,24.76635
2023-08-02,27.1028
2023-08-03,27.57009
2023-08-04,29.90654
2023-08-05,13.08411
2023-08-06,21.02803
2023-08-07,37.38317
2023-08-08,19.62616
2023-08-09,35.9813
2023-08-10,34.11214
2023-08-11,20.56074
2023-08-12,14.48598
2023-08-13,19.15887
2023-08-14,26.63551
2023-08-15,19.15887
2023-08-16,35.9813
2023-08-17,47.19626
2023-08-18,26.63551
2023-08-19,21.49532
2023-08-20,27.1028
2023-08-21,37.38317
2023-08-22,39.25233
2023-08-23,28.03738
2023-08-24,25.23364
2023-08-25,23.83177
2023-08-26,26.16822
2023-08-27,19.62616
2023-08-28,37.85046
2023-08-29,33.17757
2023-08-30,34.11214
2023-08-31,35.04672
2023-09-01,27.57009
2023-09-02,17.757
2023-09-03,19.62616
2023-09-04,35.04672
2023-09-05,33.64485
2023-09-06,31.7757
2023-09-07,28.97196
2023-09-08,29.90654
2023-09-09,12.14953
2023-09-10,25.70093
2023-09-11,28.50467
2023-09-12,38.31775
2023-09-13,27.1028
2023-09-14,30.37383
2023-09-15,26.16822
2023-09-16,15.42056
2023-09-17,16.82242
2023-09-18,34.57943
2023-09-19,24.29906
2023-09-20,32.71028
2023-09-21,17.757
2023-09-22,15.88785
2023-09-23,12.61682
2023-09-24,12.14953
2023-09-25,26.16822
2023-09-26,28.97196
2023-09-27,21.96261
2023-09-28,16.35514
2023-09-29,10.74766
2023-09-30,9.81308
2023-10-01,13.5514
2023-10-02,17.757
2023-10-03,19.15887
2023-10-04,36.91588
2023-10-05,34.57943
2023-10-06,30.37383
2023-10-07,15.42056
2023-10-08,17.28971
2023-10-09,20.09345
2023-10-10,34.57943
2023-10-11,28.50467
2023-10-12,21.02803
2023-10-13,21.49532
2023-10-14,13.08411
2023-10-15,18.22429
2023-10-16,19.15887
2023-10-17,19.62616
2023-10-18,28.50467
2023-10-19,25.23364
2023-10-20,16.82242
2023-10-21,10.74766
2023-10-22,22.89719
2023-10-23,34.57943
2023-10-24,26.16822
2023-10-25,34.57943
2023-10-26,31.7757
2023-10-27,24.29906
2023-10-28,14.95327
2023-10-29,18.22429
2023-10-30,34.11214
2023-10-31,27.57009
2023-11-01,28.03738
2023-11-02,28.97196
2023-11-03,27.1028
2023-11-04,20.56074
2023-11-05,16.35514
2023-11-06,35.9813
2023-11-07,36.44859
2023-11-08,23.83177
2023-11-09,27.57009
2023-11-10,26.63551
2023-11-11,16.82242
2023-11-12,17.757
2023-11-13,27.1028
2023-11-14,28.97196
2023-11-15,35.51401
2023-11-16,35.51401
2023-11-17,23.83177
2023-11-18,23.36448
2023-11-19,19.62616
2023-11-20,36.44859
2023-11-21,32.71028
2023-11-22,32.71028
2023-11-23,28.50467
2023-11-24,24.29906
2023-11-25,27.57009
2023-11-26,24.29906
2023-11-27,41.12149
2023-11-28,30.84112
2023-11-29,34.57943
2023-11-30,37.85046
2023-12-01,26.63551
2023-12-02,19.15887
2023-12-03,20.56074
2023-12-04,28.03738
2023-12-05,35.9813
2023-12-06,26.16822
2023-12-07,28.50467
2023-12-08,28.97196
2023-12-09,20.09345
2023-12-10,18.22429
2023-12-11,37.38317
2023-12-12,42.52336
2023-12-13,38.78504
2023-12-14,17.757
2023-12-15,27.1028
2023-12-16,18.22429
2023-12-17,28.50467
2023-12-18,31.30841
2023-12-19,27.57009
2023-12-20,30.84112
2023-12-21,24.29906
2023-12-22,24.29906
2023-12-23,18.69158
2023-12-24,15.88785
2023-12-25,16.82242
2023-12-26,25.70093
2023-12-27,31.7757
2023-12-28,29.43925
2023-12-29,17.28971
2023-12-30,9.81308
2023-12-31,13.08411
2024-01-01,22.4299
2024-01-02,29.90654
2024-01-03,47.19626
2024-01-04,32.71028
2024-01-05,31.7757
2024-01-06,21.96261
2024-01-07,24.29906
2024-01-08,34.11214
2024-01-09,31.30841
2024-01-10,35.9813
2024-01-11,42.52336
2024-01-12,29.90654
2024-01-13,18.69158
2024-01-14,21.96261
2024-01-15,39.71962
2024-01-16,29.90654
2024-01-17,24.76635
2024-01-18,27.1028
2024-01-19,22.89719
2024-01-20,17.757
2024-01-21,20.56074
2024-01-22,20.56074
2024-01-23,30.37383
2024-01-24,29.43925
2024-01-25,40.18691
2024-01-26,42.05607
2024-01-27,16.35514
2024-01-28,19.62616
2024-01-29,29.43925
2024-01-30,34.11214
2024-01-31,26.16822
2024-02-01,21.02803
2024-02-02,14.48598
2024-02-03,19.62616
2024-02-04,16.35514
2024-02-05,24.76635
2024-02-06,21.49532
2024-02-07,14.95327
2024-02-08,14.95327
2024-02-09,11.68224
2024-02-10,8.41121
2024-02-11,7.94392
2024-02-12,14.48598
2024-02-13,24.29906
2024-02-14,22.4299
2024-02-15,27.57009
2024-02-16,24.29906
2024-02-17,19.62616
2024-02-18,23.83177
2024-02-19,30.37383
2024-02-20,33.64485
2024-02-21,36.44859
2024-02-22,21.49532
2024-02-23,28.97196
2024-02-24,13.5514
2024-02-25,19.62616
2024-02-26,44.85981
2024-02-27,23.36448
2024-02-28,41.58878
2024-02-29,25.23364
2024-03-01,15.42056
2024-03-02,15.88785
2024-03-03,13.5514
2024-03-04,28.50467
2024-03-05,35.9813
2024-03-06,19.62616
2024-03-07,26.63551
2024-03-08,29.90654
2024-03-09,8.41121
2024-03-10,23.36448
2024-03-11,28.97196
2024-03-12,21.49532
2024-03-13,30.84112
2024-03-14,22.4299
2024-03-15,21.02803
2024-03-16,17.28971
2024-03-17,18.22429
2024-03-18,29.90654
2024-03-19,23.83177
2024-03-20,31.30841
