date,호주달러
2023-06-04,17.11764
2023-06-05,44.09411
2023-06-06,45.70588
2023-06-07,33.01176
2023-06-08,29.95294
2023-06-09,30.75294
2023-06-10,16.81176
2023-06-11,18.44705
2023-06-12,29.92941
2023-06-13,33.94117
2023-06-14,31.0
2023-06-15,28.48235
2023-06-16,25.69411
2023-06-17,16.41176
2023-06-18,18.11764
2023-06-19,27.75294
2023-06-20,28.51764
2023-06-21,26.82352
2023-06-22,25.98823
2023-06-23,25.11764
2023-06-24,15.25882
2023-06-25,16.47058
2023-06-26,27.41176
2023-06-27,25.05882
2023-06-28,28.11764
2023-06-29,25.42352
2023-06-30,22.54117
2023-07-01,15.88235
2023-07-02,17.78823
2023-07-03,26.85882
2023-07-04,28.43529
2023-07-05,27.29411
2023-07-06,24.68235
2023-07-07,23.4
2023-07-08,15.57647
2023-07-09,17.78823
2023-07-10,30.15294
2023-07-11,33.11764
2023-07-12,31.6
2023-07-13,28.18823
2023-07-14,25.38823
2023-07-15,17.70588
2023-07-16,18.1647
2023-07-17,31.02352
2023-07-18,32.4
2023-07-19,31.43529
2023-07-20,28.82352
2023-07-21,22.94117
2023-07-22,16.3647
2023-07-23,17.58823
2023-07-24,28.08235
2023-07-25,26.11764
2023-07-26,26.72941
2023-07-27,27.14117
2023-07-28,32.24705
2023-07-29,18.82352
2023-07-30,17.88235
2023-07-31,32.25882
2023-08-01,28.67058
2023-08-02,30.41176
2023-08-03,29.89411
2023-08-04,25.31764
2023-08-05,17.67058
2023-08-06,18.57647
2023-08-07,27.62352
2023-08-08,27.75294
2023-08-09,27.90588
2023-08-10,26.69411
2023-08-11,24.95294
2023-08-12,18.04705
2023-08-13,18.27058
2023-08-14,28.75294
2023-08-15,22.43529
2023-08-16,30.4
2023-08-17,32.90588
2023-08-18,29.17647
2023-08-19,17.71764
2023-08-20,17.92941
2023-08-21,30.18823
2023-08-22,28.52941
2023-08-23,27.10588
2023-08-24,28.70588
2023-08-25,28.61176
2023-08-26,18.88235
2023-08-27,20.7647
2023-08-28,33.18823
2023-08-29,31.48235
2023-08-30,28.43529
2023-08-31,28.50588
2023-09-01,25.42352
2023-09-02,18.88235
2023-09-03,19.14117
2023-09-04,28.69411
2023-09-05,29.57647
2023-09-06,29.34117
2023-09-07,28.69411
2023-09-08,25.77647
2023-09-09,17.11764
2023-09-10,18.57647
2023-09-11,28.57647
2023-09-12,28.54117
2023-09-13,30.77647
2023-09-14,26.68235
2023-09-15,26.15294
2023-09-16,18.58823
2023-09-17,19.25882
2023-09-18,29.08235
2023-09-19,30.11764
2023-09-20,27.50588
2023-09-21,25.34117
2023-09-22,23.50588
2023-09-23,17.17647
2023-09-24,17.58823
2023-09-25,29.90588
2023-09-26,29.45882
2023-09-27,27.51764
2023-09-28,18.97647
2023-09-29,18.45882
2023-09-30,18.87058
2023-10-01,17.61176
2023-10-02,19.34117
2023-10-03,21.95294
2023-10-04,31.90588
2023-10-05,28.43529
2023-10-06,25.5647
2023-10-07,16.91764
2023-10-08,17.64705
2023-10-09,22.37647
2023-10-10,30.05882
2023-10-11,29.81176
2023-10-12,29.55294
2023-10-13,28.32941
2023-10-14,19.32941
2023-10-15,20.35294
2023-10-16,28.95294
2023-10-17,27.75294
2023-10-18,27.11764
2023-10-19,26.47058
2023-10-20,27.07058
2023-10-21,17.21176
2023-10-22,18.5647
2023-10-23,28.21176
2023-10-24,29.49411
2023-10-25,25.27058
2023-10-26,28.24705
2023-10-27,25.74117
2023-10-28,18.30588
2023-10-29,17.78823
2023-10-30,27.35294
2023-10-31,26.29411
2023-11-01,28.78823
2023-11-02,29.5647
2023-11-03,34.0
2023-11-04,20.51764
2023-11-05,21.77647
2023-11-06,39.71764
2023-11-07,37.5647
2023-11-08,35.35294
2023-11-09,35.77647
2023-11-10,32.07058
2023-11-11,18.43529
2023-11-12,21.07058
2023-11-13,31.9647
2023-11-14,29.15294
2023-11-15,32.37647
2023-11-16,32.94117
2023-11-17,31.34117
2023-11-18,19.54117
2023-11-19,20.48235
2023-11-20,30.9647
2023-11-21,31.04705
2023-11-22,29.10588
2023-11-23,32.58823
2023-11-24,30.42352
2023-11-25,21.27058
2023-11-26,21.03529
2023-11-27,32.98823
2023-11-28,32.03529
2023-11-29,26.6
2023-11-30,26.25882
2023-12-01,25.27058
2023-12-02,18.8
2023-12-03,19.10588
2023-12-04,30.9647
2023-12-05,29.69411
2023-12-06,28.63529
2023-12-07,27.72941
2023-12-08,26.82352
2023-12-09,22.68235
2023-12-10,21.68235
2023-12-11,29.41176
2023-12-12,28.3647
2023-12-13,27.41176
2023-12-14,30.11764
2023-12-15,25.67058
2023-12-16,20.25882
2023-12-17,24.05882
2023-12-18,30.67058
2023-12-19,32.25882
2023-12-20,32.44705
2023-12-21,28.91764
2023-12-22,26.74117
2023-12-23,19.78823
2023-12-24,36.28235
2023-12-25,24.61176
2023-12-26,35.41176
2023-12-27,31.38823
2023-12-28,29.05882
2023-12-29,25.22352
2023-12-30,19.25882
2023-12-31,23.67058
2024-01-01,19.4
2024-01-02,32.7647
2024-01-03,30.50588
2024-01-04,29.21176
2024-01-05,27.05882
2024-01-06,20.49411
2024-01-07,20.15294
2024-01-08,28.07058
2024-01-09,28.83529
2024-01-10,28.62352
2024-01-11,27.05882
2024-01-12,26.1647
2024-01-13,21.10588
2024-01-14,20.63529
2024-01-15,30.57647
2024-01-16,29.58823
2024-01-17,30.81176
2024-01-18,30.31764
2024-01-19,26.03529
2024-01-20,19.64705
2024-01-21,20.08235
2024-01-22,30.04705
2024-01-23,30.58823
2024-01-24,29.82352
2024-01-25,30.91764
2024-01-26,27.44705
2024-01-27,19.97647
2024-01-28,21.65882
2024-01-29,29.67058
2024-01-30,29.2
2024-01-31,32.12941
2024-02-01,32.57647
2024-02-02,29.83529
2024-02-03,22.49411
2024-02-04,23.38823
2024-02-05,38.37647
2024-02-06,38.6
2024-02-07,33.42352
2024-02-08,32.38823
2024-02-09,22.84705
2024-02-10,21.50588
2024-02-11,22.84705
2024-02-12,25.85882
2024-02-13,35.4
2024-02-14,33.01176
2024-02-15,31.63529
2024-02-16,29.23529
2024-02-17,19.28235
2024-02-18,20.30588
2024-02-19,31.52941
2024-02-20,31.9647
2024-02-21,30.4
2024-02-22,29.35294
2024-02-23,27.29411
2024-02-24,19.04705
2024-02-25,19.44705
2024-02-26,32.7647
2024-02-27,31.27058
2024-02-28,29.22352
2024-02-29,30.0
2024-03-01,21.29411
2024-03-02,17.89411
2024-03-03,20.55294
2024-03-04,28.75294
2024-03-05,30.45882
2024-03-06,29.15294
2024-03-07,29.24705
2024-03-08,27.29411
2024-03-09,18.85882
2024-03-10,20.8
2024-03-11,32.4
2024-03-12,29.87058
2024-03-13,29.89411
2024-03-14,28.74117
2024-03-15,26.70588
2024-03-16,19.64705
2024-03-17,19.21176
2024-03-18,27.97647
2024-03-19,27.10588
2024-03-20,28.9647
