date,자산운용사순위
2023-05-30,21.39737
2023-05-31,34.49781
2023-06-01,32.31441
2023-06-02,24.45414
2023-06-03,15.28384
2023-06-04,14.84716
2023-06-05,22.70742
2023-06-06,18.34061
2023-06-07,24.89082
2023-06-08,32.75109
2023-06-09,26.20087
2023-06-10,13.10043
2023-06-11,18.77729
2023-06-12,29.25764
2023-06-13,27.07423
2023-06-14,34.06113
2023-06-15,20.96069
2023-06-16,27.94759
2023-06-17,15.28384
2023-06-18,12.66375
2023-06-19,20.08733
2023-06-20,26.63755
2023-06-21,35.37117
2023-06-22,36.68122
2023-06-23,27.51091
2023-06-24,10.91703
2023-06-25,16.1572
2023-06-26,28.82096
2023-06-27,22.70742
2023-06-28,27.51091
2023-06-29,26.20087
2023-06-30,25.76419
2023-07-01,17.03056
2023-07-02,17.90393
2023-07-03,18.34061
2023-07-04,32.75109
2023-07-05,29.25764
2023-07-06,30.131
2023-07-07,25.32751
2023-07-08,16.1572
2023-07-09,20.96069
2023-07-10,34.06113
2023-07-11,31.44104
2023-07-12,31.00436
2023-07-13,28.38427
2023-07-14,28.82096
2023-07-15,17.90393
2023-07-16,20.96069
2023-07-17,35.37117
2023-07-18,28.82096
2023-07-19,27.07423
2023-07-20,31.87772
2023-07-21,23.1441
2023-07-22,11.79039
2023-07-23,18.34061
2023-07-24,24.01746
2023-07-25,22.27074
2023-07-26,21.83406
2023-07-27,29.25764
2023-07-28,22.27074
2023-07-29,17.46724
2023-07-30,14.41048
2023-07-31,24.45414
2023-08-01,19.65065
2023-08-02,28.82096
2023-08-03,26.20087
2023-08-04,25.32751
2023-08-05,11.35371
2023-08-06,11.35371
2023-08-07,24.45414
2023-08-08,25.76419
2023-08-09,23.58078
2023-08-10,19.21397
2023-08-11,23.1441
2023-08-12,13.10043
2023-08-13,9.1703
2023-08-14,30.131
2023-08-15,14.84716
2023-08-16,20.96069
2023-08-17,24.01746
2023-08-18,21.39737
2023-08-19,13.97379
2023-08-20,8.73362
2023-08-21,18.34061
2023-08-22,23.58078
2023-08-23,22.70742
2023-08-24,22.70742
2023-08-25,21.39737
2023-08-26,14.84716
2023-08-27,16.1572
2023-08-28,22.27074
2023-08-29,24.01746
2023-08-30,16.59388
2023-08-31,24.01746
2023-09-01,22.70742
2023-09-02,10.48034
2023-09-03,11.79039
2023-09-04,17.90393
2023-09-05,18.77729
2023-09-06,23.58078
2023-09-07,33.62445
2023-09-08,23.58078
2023-09-09,16.59388
2023-09-10,12.66375
2023-09-11,21.39737
2023-09-12,25.76419
2023-09-13,38.42794
2023-09-14,20.52401
2023-09-15,20.96069
2023-09-16,15.72052
2023-09-17,11.35371
2023-09-18,20.52401
2023-09-19,20.08733
2023-09-20,23.58078
2023-09-21,13.97379
2023-09-22,20.96069
2023-09-23,13.10043
2023-09-24,10.48034
2023-09-25,16.1572
2023-09-26,18.34061
2023-09-27,16.1572
2023-09-28,5.24017
2023-09-29,7.42358
2023-09-30,9.1703
2023-10-01,9.1703
2023-10-02,7.86026
2023-10-03,6.98689
2023-10-04,17.46724
2023-10-05,22.70742
2023-10-06,13.10043
2023-10-07,11.35371
2023-10-08,8.29694
2023-10-09,10.04366
2023-10-10,16.1572
2023-10-11,13.10043
2023-10-12,16.59388
2023-10-13,17.03056
2023-10-14,13.53711
2023-10-15,13.10043
2023-10-16,23.1441
2023-10-17,20.08733
2023-10-18,17.90393
2023-10-19,26.20087
2023-10-20,27.51091
2023-10-21,4.80349
2023-10-22,7.86026
2023-10-23,21.83406
2023-10-24,31.00436
2023-10-25,25.76419
2023-10-26,31.87772
2023-10-27,21.83406
2023-10-28,12.22707
2023-10-29,12.66375
2023-10-30,27.51091
2023-10-31,28.38427
2023-11-01,25.76419
2023-11-02,21.83406
2023-11-03,20.52401
2023-11-04,18.34061
2023-11-05,11.35371
2023-11-06,17.90393
2023-11-07,19.21397
2023-11-08,22.70742
2023-11-09,23.58078
2023-11-10,19.21397
2023-11-11,9.1703
2023-11-12,9.1703
2023-11-13,25.76419
2023-11-14,19.65065
2023-11-15,21.83406
2023-11-16,18.34061
2023-11-17,22.27074
2023-11-18,15.72052
2023-11-19,8.29694
2023-11-20,24.89082
2023-11-21,28.82096
2023-11-22,19.65065
2023-11-23,19.21397
2023-11-24,21.83406
2023-11-25,15.72052
2023-11-26,8.73362
2023-11-27,21.83406
2023-11-28,18.77729
2023-11-29,25.76419
2023-11-30,25.32751
2023-12-01,15.72052
2023-12-02,11.79039
2023-12-03,10.04366
2023-12-04,25.32751
2023-12-05,24.45414
2023-12-06,19.21397
2023-12-07,23.1441
2023-12-08,27.07423
2023-12-09,13.53711
2023-12-10,13.53711
2023-12-11,15.28384
2023-12-12,29.69432
2023-12-13,22.70742
2023-12-14,27.51091
2023-12-15,24.01746
2023-12-16,12.22707
2023-12-17,15.72052
2023-12-18,20.08733
2023-12-19,17.03056
2023-12-20,28.38427
2023-12-21,20.96069
2023-12-22,18.77729
2023-12-23,10.04366
2023-12-24,12.22707
2023-12-25,9.60698
2023-12-26,24.01746
2023-12-27,23.1441
2023-12-28,28.82096
2023-12-29,17.90393
2023-12-30,11.79039
2023-12-31,11.35371
2024-01-01,10.48034
2024-01-02,24.89082
2024-01-03,27.94759
2024-01-04,30.131
2024-01-05,20.52401
2024-01-06,23.58078
2024-01-07,17.90393
2024-01-08,20.08733
2024-01-09,34.06113
2024-01-10,24.01746
2024-01-11,28.38427
2024-01-12,26.20087
2024-01-13,10.04366
2024-01-14,13.10043
2024-01-15,27.94759
2024-01-16,23.1441
2024-01-17,20.08733
2024-01-18,24.89082
2024-01-19,27.51091
2024-01-20,15.28384
2024-01-21,13.97379
2024-01-22,21.39737
2024-01-23,20.08733
2024-01-24,25.32751
2024-01-25,31.87772
2024-01-26,17.90393
2024-01-27,17.46724
2024-01-28,12.66375
2024-01-29,26.63755
2024-01-30,31.44104
2024-01-31,27.07423
2024-02-01,24.45414
2024-02-02,22.70742
2024-02-03,13.53711
2024-02-04,13.53711
2024-02-05,23.58078
2024-02-06,27.51091
2024-02-07,21.83406
2024-02-08,9.60698
2024-02-09,15.28384
2024-02-10,10.04366
2024-02-11,10.91703
2024-02-12,11.79039
2024-02-13,20.96069
2024-02-14,22.70742
2024-02-15,22.27074
2024-02-16,24.89082
2024-02-17,20.52401
2024-02-18,12.66375
2024-02-19,32.75109
2024-02-20,31.87772
2024-02-21,34.49781
2024-02-22,21.83406
2024-02-23,17.90393
2024-02-24,14.41048
2024-02-25,14.84716
2024-02-26,18.77729
2024-02-27,22.27074
2024-02-28,17.90393
2024-02-29,28.82096
2024-03-01,11.79039
2024-03-02,15.72052
2024-03-03,11.35371
2024-03-04,20.08733
2024-03-05,28.82096
2024-03-06,26.20087
2024-03-07,25.76419
2024-03-08,25.76419
2024-03-09,15.28384
2024-03-10,21.83406
2024-03-11,27.07423
2024-03-12,35.80786
2024-03-13,33.62445
2024-03-14,22.27074
2024-03-15,29.25764
2024-03-16,12.66375
2024-03-17,10.48034
2024-03-18,31.44104
2024-03-19,22.27074
2024-03-20,34.49781
