date,바이넥스주가
2023-05-30,4.69465
2023-05-31,3.92345
2023-06-01,4.89709
2023-06-02,4.47293
2023-06-03,0.35185
2023-06-04,0.38559
2023-06-05,4.07769
2023-06-06,0.66997
2023-06-07,4.24157
2023-06-08,4.14517
2023-06-09,4.33315
2023-06-10,0.53019
2023-06-11,0.50127
2023-06-12,4.82479
2023-06-13,4.81515
2023-06-14,4.93083
2023-06-15,3.97647
2023-06-16,4.50185
2023-06-17,0.45789
2023-06-18,0.30847
2023-06-19,3.67764
2023-06-20,4.73803
2023-06-21,3.4752
2023-06-22,3.78367
2023-06-23,3.55714
2023-06-24,0.27955
2023-06-25,0.26509
2023-06-26,3.73065
2023-06-27,3.68246
2023-06-28,3.44628
2023-06-29,3.14744
2023-06-30,3.10888
2023-07-01,0.30365
2023-07-02,0.19761
2023-07-03,3.49448
2023-07-04,3.11852
2023-07-05,3.0173
2023-07-06,3.19082
2023-07-07,2.78594
2023-07-08,0.30365
2023-07-09,0.21689
2023-07-10,3.30168
2023-07-11,3.34506
2023-07-12,3.87043
2023-07-13,4.63681
2023-07-14,4.09697
2023-07-15,0.28919
2023-07-16,0.24099
2023-07-17,3.64872
2023-07-18,3.75957
2023-07-19,4.58861
2023-07-20,4.76213
2023-07-21,5.03687
2023-07-22,0.55911
2023-07-23,0.42415
2023-07-24,4.25121
2023-07-25,3.6921
2023-07-26,4.28495
2023-07-27,4.68983
2023-07-28,4.63681
2023-07-29,0.37113
2023-07-30,0.25545
2023-07-31,4.62717
2023-08-01,5.18629
2023-08-02,4.20783
2023-08-03,5.68756
2023-08-04,4.35243
2023-08-05,0.39523
2023-08-06,0.28437
2023-08-07,4.03431
2023-08-08,3.90417
2023-08-09,5.26341
2023-08-10,5.43211
2023-08-11,5.33089
2023-08-12,0.48681
2023-08-13,0.40969
2023-08-14,4.79105
2023-08-15,0.69407
2023-08-16,3.84151
2023-08-17,3.52822
2023-08-18,3.5716
2023-08-19,0.40487
2023-08-20,0.22653
2023-08-21,3.67764
2023-08-22,3.427
2023-08-23,3.14262
2023-08-24,3.21492
2023-08-25,3.03176
2023-08-26,0.30847
2023-08-27,0.22653
2023-08-28,3.22456
2023-08-29,3.6198
2023-08-30,3.37398
2023-08-31,3.31614
2023-09-01,3.29204
2023-09-02,0.36631
2023-09-03,0.29401
2023-09-04,3.50894
2023-09-05,3.2583
2023-09-06,3.05104
2023-09-07,2.90644
2023-09-08,2.86306
2023-09-09,0.28437
2023-09-10,0.31811
2023-09-11,3.82705
2023-09-12,3.78367
2023-09-13,3.03176
2023-09-14,3.16672
2023-09-15,3.24384
2023-09-16,0.82421
2023-09-17,0.45307
2023-09-18,3.50894
2023-09-19,3.00284
2023-09-20,3.04622
2023-09-21,2.704
2023-09-22,2.68954
2023-09-23,0.32775
2023-09-24,0.22653
2023-09-25,2.39552
2023-09-26,3.90899
2023-09-27,3.0173
2023-09-28,0.36149
2023-09-29,0.13977
2023-09-30,0.16387
2023-10-01,0.19761
2023-10-02,0.28919
2023-10-03,0.22171
2023-10-04,2.47746
2023-10-05,2.62206
2023-10-06,3.31132
2023-10-07,0.36149
2023-10-08,0.22653
2023-10-09,0.32293
2023-10-10,3.09442
2023-10-11,3.31614
2023-10-12,3.45592
2023-10-13,3.93791
2023-10-14,0.43861
2023-10-15,0.28437
2023-10-16,3.06068
2023-10-17,3.1378
2023-10-18,2.92572
2023-10-19,2.5835
2023-10-20,2.5112
2023-10-21,0.26509
2023-10-22,0.23617
2023-10-23,2.8004
2023-10-24,3.29204
2023-10-25,2.98838
2023-10-26,2.54976
2023-10-27,3.00284
2023-10-28,0.21207
2023-10-29,0.20243
2023-10-30,3.2101
2023-10-31,2.33286
2023-11-01,2.6076
2023-11-02,2.99802
2023-11-03,2.73292
2023-11-04,0.44343
2023-11-05,0.31329
2023-11-06,4.87781
2023-11-07,3.48002
2023-11-08,3.71137
2023-11-09,3.14262
2023-11-10,2.49674
2023-11-11,0.20725
2023-11-12,0.19279
2023-11-13,2.88234
2023-11-14,2.83896
2023-11-15,3.1619
2023-11-16,2.9209
2023-11-17,2.33768
2023-11-18,0.19761
2023-11-19,0.19279
2023-11-20,3.47038
2023-11-21,2.94982
2023-11-22,3.29686
2023-11-23,3.49448
2023-11-24,2.9209
2023-11-25,0.29401
2023-11-26,0.21207
2023-11-27,2.91126
2023-11-28,2.7763
2023-11-29,2.7281
2023-11-30,2.49674
2023-12-01,2.4871
2023-12-02,0.23135
2023-12-03,0.17833
2023-12-04,2.54012
2023-12-05,3.39326
2023-12-06,3.13298
2023-12-07,3.27758
2023-12-08,3.1137
2023-12-09,0.29401
2023-12-10,0.22171
2023-12-11,2.87752
2023-12-12,2.91608
2023-12-13,2.81486
2023-12-14,2.9209
2023-12-15,2.85824
2023-12-16,0.31811
2023-12-17,0.23135
2023-12-18,2.95464
2023-12-19,4.55487
2023-12-20,3.65354
2023-12-21,3.41254
2023-12-22,3.77885
2023-12-23,0.52055
2023-12-24,0.28437
2023-12-25,0.40969
2023-12-26,3.4029
2023-12-27,4.05841
2023-12-28,4.29459
2023-12-29,1.39779
2023-12-30,0.38077
2023-12-31,0.31811
2024-01-01,0.33739
2024-01-02,5.56706
2024-01-03,4.77659
2024-01-04,3.77403
2024-01-05,4.07287
2024-01-06,0.38559
2024-01-07,0.26509
2024-01-08,3.59088
2024-01-09,3.81741
2024-01-10,3.6198
2024-01-11,3.98129
2024-01-12,2.8486
2024-01-13,0.27955
2024-01-14,0.20725
2024-01-15,3.1378
2024-01-16,3.1378
2024-01-17,3.03658
2024-01-18,3.29204
2024-01-19,3.29686
2024-01-20,0.31329
2024-01-21,0.15423
2024-01-22,3.05104
2024-01-23,3.02212
2024-01-24,3.2583
2024-01-25,2.70882
2024-01-26,2.81968
2024-01-27,0.84831
2024-01-28,0.30847
2024-01-29,11.48599
2024-01-30,11.81857
2024-01-31,11.24499
2024-02-01,7.2155
2024-02-02,6.96486
2024-02-03,1.09895
2024-02-04,0.86277
2024-02-05,8.39639
2024-02-06,9.25435
2024-02-07,8.43495
2024-02-08,6.3479
2024-02-09,0.73745
2024-02-10,0.45789
2024-02-11,0.62177
2024-02-12,0.53983
2024-02-13,10.88832
2024-02-14,8.74825
2024-02-15,7.57699
2024-02-16,6.38164
2024-02-17,0.74227
2024-02-18,0.64587
2024-02-19,5.71166
2024-02-20,4.84889
2024-02-21,4.94529
2024-02-22,5.03205
2024-02-23,4.92119
2024-02-24,1.54721
2024-02-25,1.42189
2024-02-26,6.03942
2024-02-27,6.65156
2024-02-28,5.73094
2024-02-29,4.59343
2024-03-01,0.81939
2024-03-02,0.55429
2024-03-03,0.45789
2024-03-04,5.09953
2024-03-05,5.02723
2024-03-06,5.23931
2024-03-07,4.34761
2024-03-08,18.0026
2024-03-09,6.6853
2024-03-10,5.70202
2024-03-11,24.17216
2024-03-12,16.82652
2024-03-13,12.16561
2024-03-14,16.33489
2024-03-15,19.41967
2024-03-16,3.44628
2024-03-17,2.7763
2024-03-18,24.75056
2024-03-19,15.99267
2024-03-20,13.8526
