date,비갱신보험
2023-07-11,28.81355
2023-07-12,25.42372
2023-07-13,28.81355
2023-07-14,25.42372
2023-07-16,25.42372
2023-07-17,18.64406
2023-07-18,23.72881
2023-07-19,10.16949
2023-07-20,27.11864
2023-07-21,13.55932
2023-07-22,10.16949
2023-07-23,22.03389
2023-07-24,23.72881
2023-07-25,44.06779
2023-07-26,38.98305
2023-07-27,37.28813
2023-07-28,28.81355
2023-07-29,15.25423
2023-07-30,16.94915
2023-07-31,25.42372
2023-08-01,23.72881
2023-08-02,30.50847
2023-08-03,22.03389
2023-08-04,32.20338
2023-08-05,8.47457
2023-08-07,28.81355
2023-08-08,18.64406
2023-08-09,20.33898
2023-08-10,20.33898
2023-08-11,35.59322
2023-08-12,8.47457
2023-08-13,13.55932
2023-08-14,13.55932
2023-08-15,28.81355
2023-08-16,11.8644
2023-08-17,35.59322
2023-08-18,38.98305
2023-08-19,13.55932
2023-08-20,13.55932
2023-08-21,33.8983
2023-08-22,16.94915
2023-08-23,20.33898
2023-08-24,25.42372
2023-08-25,38.98305
2023-08-26,22.03389
2023-08-28,42.37288
2023-08-29,49.15254
2023-08-30,33.8983
2023-08-31,38.98305
2023-09-01,20.33898
2023-09-02,11.8644
2023-09-03,11.8644
2023-09-04,13.55932
2023-09-05,38.98305
2023-09-06,47.45762
2023-09-07,10.16949
2023-09-08,27.11864
2023-09-09,8.47457
2023-09-10,15.25423
2023-09-11,27.11864
2023-09-12,40.67796
2023-09-13,15.25423
2023-09-14,37.28813
2023-09-15,15.25423
2023-09-16,13.55932
2023-09-17,15.25423
2023-09-18,28.81355
2023-09-19,27.11864
2023-09-20,11.8644
2023-09-21,18.64406
2023-09-22,25.42372
2023-09-23,10.16949
2023-09-24,13.55932
2023-09-25,30.50847
2023-09-26,35.59322
2023-09-27,11.8644
2023-09-29,8.47457
2023-09-30,18.64406
2023-10-02,13.55932
2023-10-03,11.8644
2023-10-04,33.8983
2023-10-05,33.8983
2023-10-06,22.03389
2023-10-07,10.16949
2023-10-08,8.47457
2023-10-10,35.59322
2023-10-11,15.25423
2023-10-12,11.8644
2023-10-13,27.11864
2023-10-14,23.72881
2023-10-16,25.42372
2023-10-17,35.59322
2023-10-18,38.98305
2023-10-19,23.72881
2023-10-20,13.55932
2023-10-22,18.64406
2023-10-23,23.72881
2023-10-24,18.64406
2023-10-25,54.23728
2023-10-26,10.16949
2023-10-27,30.50847
2023-10-28,11.8644
2023-10-29,8.47457
2023-10-30,18.64406
2023-10-31,30.50847
2023-11-01,23.72881
2023-11-02,33.8983
2023-11-03,23.72881
2023-11-04,8.47457
2023-11-05,18.64406
2023-11-06,27.11864
2023-11-07,23.72881
2023-11-08,54.23728
2023-11-09,20.33898
2023-11-10,23.72881
2023-11-11,15.25423
2023-11-12,8.47457
2023-11-13,18.64406
2023-11-14,42.37288
2023-11-15,33.8983
2023-11-16,35.59322
2023-11-17,23.72881
2023-11-18,22.03389
2023-11-19,11.8644
2023-11-20,35.59322
2023-11-21,23.72881
2023-11-22,28.81355
2023-11-23,11.8644
2023-11-24,30.50847
2023-11-26,15.25423
2023-11-27,22.03389
2023-11-28,45.76271
2023-11-29,38.98305
2023-11-30,32.20338
2023-12-01,16.94915
2023-12-02,16.94915
2023-12-03,10.16949
2023-12-04,23.72881
2023-12-05,16.94915
2023-12-06,27.11864
2023-12-07,47.45762
2023-12-08,25.42372
2023-12-09,20.33898
2023-12-10,8.47457
2023-12-11,25.42372
2023-12-12,28.81355
2023-12-13,25.42372
2023-12-14,42.37288
2023-12-15,22.03389
2023-12-18,18.64406
2023-12-19,25.42372
2023-12-20,25.42372
2023-12-21,35.59322
2023-12-22,16.94915
2023-12-23,13.55932
2023-12-24,18.64406
2023-12-25,13.55932
2023-12-26,38.98305
2023-12-27,25.42372
2023-12-28,25.42372
2023-12-29,13.55932
2023-12-30,15.25423
2023-12-31,15.25423
2024-01-02,27.11864
2024-01-03,15.25423
2024-01-04,30.50847
2024-01-05,20.33898
2024-01-06,8.47457
2024-01-07,8.47457
2024-01-08,33.8983
2024-01-09,18.64406
2024-01-10,18.64406
2024-01-11,32.20338
2024-01-12,33.8983
2024-01-13,13.55932
2024-01-14,18.64406
2024-01-15,25.42372
2024-01-16,27.11864
2024-01-17,18.64406
2024-01-18,37.28813
2024-01-19,32.20338
2024-01-20,16.94915
2024-01-21,22.03389
2024-01-22,47.45762
2024-01-23,30.50847
2024-01-24,42.37288
2024-01-25,32.20338
2024-01-26,35.59322
2024-01-27,25.42372
2024-01-28,18.64406
2024-01-29,33.8983
2024-01-30,38.98305
2024-01-31,61.01694
2024-02-01,16.94915
2024-02-02,55.9322
2024-02-03,30.50847
2024-02-04,16.94915
2024-02-05,52.54237
2024-02-06,42.37288
2024-02-07,33.8983
2024-02-08,28.81355
2024-02-09,11.8644
2024-02-10,16.94915
2024-02-11,13.55932
2024-02-12,13.55932
2024-02-13,44.06779
2024-02-14,37.28813
2024-02-15,28.81355
2024-02-16,45.76271
2024-02-17,10.16949
2024-02-18,18.64406
2024-02-19,66.10169
2024-02-20,40.67796
2024-02-21,32.20338
2024-02-22,40.67796
2024-02-23,44.06779
2024-02-24,11.8644
2024-02-25,20.33898
2024-02-26,23.72881
2024-02-27,28.81355
2024-02-28,30.50847
2024-02-29,28.81355
2024-03-01,18.64406
2024-03-02,8.47457
2024-03-03,10.16949
2024-03-04,25.42372
2024-03-05,23.72881
2024-03-06,25.42372
2024-03-07,13.55932
2024-03-08,20.33898
2024-03-09,11.8644
2024-03-11,42.37288
2024-03-12,33.8983
2024-03-13,15.25423
2024-03-14,32.20338
2024-03-15,37.28813
2024-03-16,35.59322
2024-03-17,10.16949
2024-03-18,38.98305
2024-03-19,32.20338
2024-03-20,61.01694
