date,약속어음
2023-05-30,41.41791
2023-05-31,52.61194
2023-06-01,44.77611
2023-06-02,38.0597
2023-06-03,23.50746
2023-06-04,16.79104
2023-06-05,38.43283
2023-06-06,25.0
2023-06-07,40.67164
2023-06-08,38.43283
2023-06-09,37.31343
2023-06-10,27.2388
2023-06-11,23.13432
2023-06-12,44.02985
2023-06-13,61.94029
2023-06-14,50.0
2023-06-15,39.92537
2023-06-16,38.80597
2023-06-17,24.62686
2023-06-18,23.50746
2023-06-19,48.50746
2023-06-20,41.79104
2023-06-21,40.2985
2023-06-22,32.46268
2023-06-23,26.49253
2023-06-24,16.04477
2023-06-25,9.32835
2023-06-26,36.19402
2023-06-27,30.22388
2023-06-28,33.20895
2023-06-29,44.02985
2023-06-30,30.97014
2023-07-01,13.80597
2023-07-02,15.67164
2023-07-03,29.85074
2023-07-04,31.34328
2023-07-05,45.89552
2023-07-06,31.71641
2023-07-07,29.10447
2023-07-08,17.91044
2023-07-09,26.86567
2023-07-10,36.94029
2023-07-11,29.47761
2023-07-12,33.20895
2023-07-13,36.19402
2023-07-14,35.44776
2023-07-15,16.79104
2023-07-16,18.65671
2023-07-17,38.80597
2023-07-18,32.08955
2023-07-19,24.62686
2023-07-20,38.43283
2023-07-21,27.98507
2023-07-22,14.1791
2023-07-23,11.94029
2023-07-24,35.07462
2023-07-25,33.58208
2023-07-26,35.82089
2023-07-27,32.83582
2023-07-28,27.98507
2023-07-29,11.19402
2023-07-30,13.43283
2023-07-31,31.71641
2023-08-01,27.98507
2023-08-02,32.46268
2023-08-03,30.59701
2023-08-04,25.0
2023-08-05,11.94029
2023-08-06,12.31343
2023-08-07,32.08955
2023-08-08,31.71641
2023-08-09,30.97014
2023-08-10,35.82089
2023-08-11,25.37313
2023-08-12,11.56716
2023-08-13,11.56716
2023-08-14,25.0
2023-08-15,15.2985
2023-08-16,35.07462
2023-08-17,45.89552
2023-08-18,32.46268
2023-08-19,14.55223
2023-08-20,21.26865
2023-08-21,31.34328
2023-08-22,38.80597
2023-08-23,36.56716
2023-08-24,29.47761
2023-08-25,32.83582
2023-08-26,16.41791
2023-08-27,8.58208
2023-08-28,32.46268
2023-08-29,29.85074
2023-08-30,42.53731
2023-08-31,36.19402
2023-09-01,37.68656
2023-09-02,16.79104
2023-09-03,14.1791
2023-09-04,35.44776
2023-09-05,37.31343
2023-09-06,41.79104
2023-09-07,35.44776
2023-09-08,34.70149
2023-09-09,20.14925
2023-09-10,20.14925
2023-09-11,32.46268
2023-09-12,39.55223
2023-09-13,34.70149
2023-09-14,39.1791
2023-09-15,33.58208
2023-09-16,18.65671
2023-09-17,12.68656
2023-09-18,40.67164
2023-09-19,38.43283
2023-09-20,32.83582
2023-09-21,30.97014
2023-09-22,32.83582
2023-09-23,17.16417
2023-09-24,13.0597
2023-09-25,26.1194
2023-09-26,41.04477
2023-09-27,27.98507
2023-09-28,17.16417
2023-09-29,11.19402
2023-09-30,13.80597
2023-10-01,16.41791
2023-10-02,17.91044
2023-10-03,17.16417
2023-10-04,31.71641
2023-10-05,42.53731
2023-10-06,30.59701
2023-10-07,16.41791
2023-10-08,15.2985
2023-10-09,26.1194
2023-10-10,45.14925
2023-10-11,35.44776
2023-10-12,43.65671
2023-10-13,35.44776
2023-10-14,15.67164
2023-10-15,27.61194
2023-10-16,35.82089
2023-10-17,39.92537
2023-10-18,50.37313
2023-10-19,42.16417
2023-10-20,28.73134
2023-10-21,23.88059
2023-10-22,24.25373
2023-10-23,38.80597
2023-10-24,34.70149
2023-10-25,48.88059
2023-10-26,35.82089
2023-10-27,30.22388
2023-10-28,13.80597
2023-10-29,12.68656
2023-10-30,38.80597
2023-10-31,35.07462
2023-11-01,38.0597
2023-11-02,34.70149
2023-11-03,41.79104
2023-11-04,11.19402
2023-11-05,22.76119
2023-11-06,27.98507
2023-11-07,29.85074
2023-11-08,35.82089
2023-11-09,33.20895
2023-11-10,29.47761
2023-11-11,13.43283
2023-11-12,12.68656
2023-11-13,23.50746
2023-11-14,32.08955
2023-11-15,32.08955
2023-11-16,25.74626
2023-11-17,29.47761
2023-11-18,11.19402
2023-11-19,19.02985
2023-11-20,32.46268
2023-11-21,30.97014
2023-11-22,26.49253
2023-11-23,29.85074
2023-11-24,28.3582
2023-11-25,13.80597
2023-11-26,19.02985
2023-11-27,25.0
2023-11-28,37.68656
2023-11-29,39.92537
2023-11-30,42.91044
2023-12-01,29.10447
2023-12-02,24.62686
2023-12-03,16.79104
2023-12-04,41.04477
2023-12-05,38.43283
2023-12-06,38.0597
2023-12-07,36.56716
2023-12-08,33.95522
2023-12-09,20.52238
2023-12-10,18.28358
2023-12-11,42.16417
2023-12-12,39.55223
2023-12-13,42.91044
2023-12-14,37.31343
2023-12-15,33.58208
2023-12-16,17.91044
2023-12-17,19.40298
2023-12-18,39.55223
2023-12-19,29.47761
2023-12-20,32.08955
2023-12-21,35.44776
2023-12-22,30.22388
2023-12-23,17.91044
2023-12-24,13.80597
2023-12-25,15.67164
2023-12-26,27.61194
2023-12-27,33.58208
2023-12-28,35.07462
2023-12-29,30.59701
2023-12-30,15.2985
2023-12-31,15.67164
2024-01-01,12.31343
2024-01-02,25.74626
2024-01-03,24.25373
2024-01-04,31.71641
2024-01-05,35.44776
2024-01-06,16.41791
2024-01-07,20.89552
2024-01-08,32.46268
2024-01-09,30.59701
2024-01-10,35.07462
2024-01-11,33.95522
2024-01-12,30.59701
2024-01-13,17.91044
2024-01-14,16.04477
2024-01-15,33.58208
2024-01-16,36.56716
2024-01-17,50.74626
2024-01-18,33.58208
2024-01-19,19.77611
2024-01-20,18.28358
2024-01-21,14.1791
2024-01-22,34.70149
2024-01-23,32.46268
2024-01-24,29.85074
2024-01-25,38.80597
2024-01-26,37.68656
2024-01-27,18.28358
2024-01-28,13.80597
2024-01-29,36.56716
2024-01-30,41.79104
2024-01-31,30.59701
2024-02-01,27.61194
2024-02-02,30.22388
2024-02-03,13.80597
2024-02-04,16.41791
2024-02-05,33.58208
2024-02-06,35.07462
2024-02-07,30.22388
2024-02-08,22.76119
2024-02-09,17.16417
2024-02-10,7.08955
2024-02-11,7.83582
2024-02-12,11.19402
2024-02-13,32.08955
2024-02-14,32.46268
2024-02-15,32.46268
2024-02-16,31.34328
2024-02-17,15.2985
2024-02-18,13.43283
2024-02-19,29.85074
2024-02-20,30.97014
2024-02-21,33.20895
2024-02-22,30.97014
2024-02-23,26.86567
2024-02-24,14.92537
2024-02-25,13.0597
2024-02-26,27.61194
2024-02-27,39.1791
2024-02-28,28.3582
2024-02-29,36.19402
2024-03-01,22.01492
2024-03-02,16.79104
2024-03-03,13.0597
2024-03-04,26.86567
2024-03-05,43.65671
2024-03-06,29.85074
2024-03-07,36.56716
2024-03-08,26.49253
2024-03-09,23.88059
2024-03-10,19.40298
2024-03-11,35.82089
2024-03-12,33.20895
2024-03-13,37.68656
2024-03-14,34.70149
2024-03-15,41.41791
2024-03-16,17.16417
2024-03-17,20.14925
2024-03-18,33.58208
2024-03-19,32.08955
2024-03-20,47.01492
