date,전세
2023-05-30,22.04253
2023-05-31,19.52366
2023-06-01,17.90649
2023-06-02,15.74046
2023-06-03,13.12359
2023-06-04,16.0443
2023-06-05,18.8866
2023-06-06,17.68107
2023-06-07,20.25874
2023-06-08,19.14142
2023-06-09,19.61187
2023-06-10,16.60295
2023-06-11,16.16191
2023-06-12,20.13133
2023-06-13,18.37694
2023-06-14,16.85778
2023-06-15,18.15152
2023-06-16,17.16161
2023-06-17,14.90738
2023-06-18,16.21091
2023-06-19,18.43575
2023-06-20,17.82808
2023-06-21,18.8964
2023-06-22,17.16161
2023-06-23,14.97598
2023-06-24,14.27031
2023-06-25,15.42683
2023-06-26,19.02381
2023-06-27,17.46545
2023-06-28,16.35793
2023-06-29,14.88777
2023-06-30,14.59374
2023-07-01,13.76065
2023-07-02,14.88777
2023-07-03,17.43604
2023-07-04,17.19102
2023-07-05,16.69116
2023-07-06,15.76007
2023-07-07,13.47642
2023-07-08,12.56493
2023-07-09,12.11408
2023-07-10,16.63236
2023-07-11,14.78976
2023-07-12,15.01519
2023-07-13,14.38792
2023-07-14,12.99617
2023-07-15,11.87885
2023-07-16,14.30951
2023-07-17,16.52455
2023-07-18,14.66235
2023-07-19,15.00539
2023-07-20,15.49544
2023-07-21,13.79006
2023-07-22,12.15328
2023-07-23,13.48622
2023-07-24,16.13251
2023-07-25,15.44643
2023-07-26,17.20082
2023-07-27,14.93678
2023-07-28,13.11379
2023-07-29,11.3496
2023-07-30,12.97657
2023-07-31,15.46603
2023-08-01,15.02499
2023-08-02,14.75056
2023-08-03,14.49573
2023-08-04,12.35911
2023-08-05,11.76124
2023-08-06,12.80995
2023-08-07,15.34842
2023-08-08,15.96589
2023-08-09,14.88777
2023-08-10,13.92727
2023-08-11,14.68195
2023-08-12,12.54532
2023-08-13,13.45682
2023-08-14,15.75026
2023-08-15,15.37783
2023-08-16,16.02469
2023-08-17,16.1227
2023-08-18,15.28962
2023-08-19,14.79956
2023-08-20,13.71165
2023-08-21,17.20082
2023-08-22,16.93619
2023-08-23,16.20111
2023-08-24,14.98578
2023-08-25,13.54503
2023-08-26,14.03508
2023-08-27,14.57414
2023-08-28,17.23022
2023-08-29,15.36802
2023-08-30,16.29912
2023-08-31,15.60325
2023-09-01,13.76065
2023-09-02,12.83936
2023-09-03,14.29971
2023-09-04,17.71047
2023-09-05,16.02469
2023-09-06,15.21121
2023-09-07,15.20141
2023-09-08,13.90767
2023-09-09,13.13339
2023-09-10,13.40782
2023-09-11,17.78888
2023-09-12,16.37753
2023-09-13,14.45653
2023-09-14,14.34872
2023-09-15,13.55483
2023-09-16,12.95697
2023-09-17,14.55454
2023-09-18,17.25962
2023-09-19,14.98578
2023-09-20,13.2412
2023-09-21,12.78055
2023-09-22,11.65343
2023-09-23,12.18269
2023-09-24,13.85866
2023-09-25,14.90738
2023-09-26,13.44702
2023-09-27,11.52602
2023-09-28,10.05586
2023-09-29,10.57532
2023-09-30,10.3793
2023-10-01,10.55571
2023-10-02,12.43751
2023-10-03,15.04459
2023-10-04,17.21062
2023-10-05,15.42683
2023-10-06,14.66235
2023-10-07,12.3395
2023-10-08,12.42771
2023-10-09,17.0636
2023-10-10,20.08232
2023-10-11,18.24953
2023-10-12,16.48534
2023-10-13,16.34813
2023-10-14,14.09389
2023-10-15,14.02528
2023-10-16,18.45535
2023-10-17,17.67127
2023-10-18,16.64216
2023-10-19,17.22042
2023-10-20,14.73096
2023-10-21,13.49603
2023-10-22,14.1527
2023-10-23,17.84769
2023-10-24,17.23022
2023-10-25,16.0835
2023-10-26,15.1524
2023-10-27,15.33862
2023-10-28,13.18239
2023-10-29,15.1034
2023-10-30,19.32764
2023-10-31,16.44614
2023-11-01,17.15181
2023-11-02,15.83847
2023-11-03,14.40752
2023-11-04,13.2804
2023-11-05,14.30951
2023-11-06,17.9947
2023-11-07,17.51445
2023-11-08,15.1818
2023-11-09,15.76987
2023-11-10,14.40752
2023-11-11,12.75115
2023-11-12,14.74076
2023-11-13,16.83818
2023-11-14,16.91659
2023-11-15,16.61276
2023-11-16,14.65255
2023-11-17,13.55483
2023-11-18,15.123
2023-11-19,14.92698
2023-11-20,17.80848
2023-11-21,16.80878
2023-11-22,15.54444
2023-11-23,15.19161
2023-11-24,13.74105
2023-11-25,12.96677
2023-11-26,13.73125
2023-11-27,17.66147
2023-11-28,15.54444
2023-11-29,14.1625
2023-11-30,14.29971
2023-12-01,13.3
2023-12-02,11.98667
2023-12-03,13.76065
2023-12-04,17.0146
2023-12-05,16.36773
2023-12-06,15.123
2023-12-07,15.48564
2023-12-08,13.2216
2023-12-09,13.12359
2023-12-10,15.39743
2023-12-11,18.72978
2023-12-12,15.86788
2023-12-13,15.88748
2023-12-14,14.38792
2023-12-15,12.82955
2023-12-16,11.81025
2023-12-17,12.79035
2023-12-18,15.40723
2023-12-19,13.58423
2023-12-20,13.97628
2023-12-21,13.20199
2023-12-22,11.20258
2023-12-23,11.48681
2023-12-24,10.60472
2023-12-25,11.59462
2023-12-26,15.02499
2023-12-27,14.48593
2023-12-28,13.2314
2023-12-29,13.04518
2023-12-30,11.32019
2023-12-31,11.05557
2024-01-01,14.03508
2024-01-02,18.21033
2024-01-03,16.68136
2024-01-04,16.25992
2024-01-05,16.34813
2024-01-06,14.95638
2024-01-07,14.92698
2024-01-08,17.16161
2024-01-09,17.34783
2024-01-10,16.58335
2024-01-11,17.48505
2024-01-12,15.97569
2024-01-13,14.77016
2024-01-14,15.03479
2024-01-15,17.9359
2024-01-16,17.25962
2024-01-17,16.83818
2024-01-18,17.86729
2024-01-19,15.60325
2024-01-20,15.48564
2024-01-21,17.09301
2024-01-22,20.31755
2024-01-23,16.995
2024-01-24,17.30863
2024-01-25,16.0541
2024-01-26,15.60325
2024-01-27,14.95638
2024-01-28,17.11261
2024-01-29,21.68969
2024-01-30,19.07282
2024-01-31,18.60237
2024-02-01,17.37724
2024-02-02,15.61305
2024-02-03,14.01548
2024-02-04,15.34842
2024-02-05,16.74017
2024-02-06,16.22071
2024-02-07,15.01519
2024-02-08,12.85896
2024-02-09,12.03567
2024-02-10,13.15299
2024-02-11,14.53494
2024-02-12,16.87738
2024-02-13,20.18033
2024-02-14,18.52396
2024-02-15,17.51445
2024-02-16,16.75977
2024-02-17,16.26972
2024-02-18,18.66117
2024-02-19,20.90561
2024-02-20,19.8667
2024-02-21,17.57326
2024-02-22,18.32794
2024-02-23,15.97569
2024-02-24,13.97628
2024-02-25,16.02469
2024-02-26,19.52366
2024-02-27,17.87709
2024-02-28,16.96559
2024-02-29,15.91688
2024-03-01,14.71135
2024-03-02,14.61334
2024-03-03,16.57355
2024-03-04,17.83789
2024-03-05,16.41674
2024-03-06,15.34842
2024-03-07,15.33862
2024-03-08,14.1723
2024-03-09,13.85866
2024-03-10,15.1426
2024-03-11,16.54415
2024-03-12,16.64216
2024-03-13,15.99529
2024-03-14,16.14231
2024-03-15,13.80966
2024-03-16,12.90796
2024-03-17,13.34901
2024-03-18,17.35763
2024-03-19,15.19161
2024-03-20,15.68166
