date,다우존스지수
2023-05-29,2.57591
2023-05-30,5.02617
2023-05-31,7.39267
2023-06-01,7.95811
2023-06-02,8.08376
2023-06-03,5.42408
2023-06-04,1.48691
2023-06-05,3.03664
2023-06-06,6.38743
2023-06-07,6.36649
2023-06-08,7.8534
2023-06-09,7.03664
2023-06-10,4.96335
2023-06-11,1.44502
2023-06-12,3.53926
2023-06-13,7.53926
2023-06-14,7.03664
2023-06-15,7.22513
2023-06-16,6.70157
2023-06-17,4.9424
2023-06-18,1.13089
2023-06-19,2.40837
2023-06-20,5.27748
2023-06-21,6.63874
2023-06-22,6.76439
2023-06-23,7.32984
2023-06-24,4.41884
2023-06-25,0.96335
2023-06-26,2.55497
2023-06-27,7.37172
2023-06-28,7.28795
2023-06-29,6.40837
2023-06-30,5.88481
2023-07-01,3.89528
2023-07-02,0.96335
2023-07-03,3.14136
2023-07-04,5.61256
2023-07-05,4.56544
2023-07-06,6.99476
2023-07-07,7.20418
2023-07-08,4.08376
2023-07-09,1.29842
2023-07-10,3.09947
2023-07-11,6.80628
2023-07-12,6.91099
2023-07-13,6.8691
2023-07-14,6.78534
2023-07-15,4.69109
2023-07-16,1.31937
2023-07-17,2.30366
2023-07-18,6.68062
2023-07-19,6.6178
2023-07-20,7.22513
2023-07-21,7.68586
2023-07-22,4.18848
2023-07-23,1.21465
2023-07-24,3.22513
2023-07-25,6.68062
2023-07-26,7.22513
2023-07-27,7.89528
2023-07-28,7.09947
2023-07-29,4.27225
2023-07-30,1.04712
2023-07-31,2.49214
2023-08-01,6.13612
2023-08-02,7.26701
2023-08-03,6.95287
2023-08-04,6.76439
2023-08-05,4.27225
2023-08-06,1.06806
2023-08-07,2.68062
2023-08-08,6.59685
2023-08-09,6.72251
2023-08-10,5.96858
2023-08-11,6.01047
2023-08-12,3.87434
2023-08-13,1.15183
2023-08-14,2.80628
2023-08-15,4.56544
2023-08-16,5.82198
2023-08-17,6.82722
2023-08-18,6.95287
2023-08-19,4.10471
2023-08-20,1.50785
2023-08-21,2.93193
2023-08-22,6.45026
2023-08-23,6.59685
2023-08-24,6.38743
2023-08-25,6.40837
2023-08-26,4.41884
2023-08-27,1.089
2023-08-28,3.32984
2023-08-29,6.57591
2023-08-30,6.07329
2023-08-31,7.3089
2023-09-01,6.19895
2023-09-02,3.76963
2023-09-03,1.04712
2023-09-04,2.53403
2023-09-05,4.9424
2023-09-06,6.3246
2023-09-07,6.45026
2023-09-08,5.94764
2023-09-09,3.89528
2023-09-10,0.90052
2023-09-11,3.37172
2023-09-12,6.38743
2023-09-13,6.34554
2023-09-14,6.97382
2023-09-15,6.84816
2023-09-16,4.3979
2023-09-17,1.25654
2023-09-18,2.99476
2023-09-19,6.55497
2023-09-20,6.30366
2023-09-21,7.58115
2023-09-22,6.40837
2023-09-23,5.19371
2023-09-24,0.96335
2023-09-25,3.47643
2023-09-26,7.07853
2023-09-27,6.19895
2023-09-28,4.33507
2023-09-29,3.39267
2023-09-30,3.74869
2023-10-01,1.29842
2023-10-02,2.89005
2023-10-03,4.96335
2023-10-04,8.56544
2023-10-05,8.29319
2023-10-06,7.60209
2023-10-07,5.7801
2023-10-08,1.6335
2023-10-09,2.82722
2023-10-10,7.8534
2023-10-11,8.33507
2023-10-12,8.20942
2023-10-13,8.04188
2023-10-14,5.82198
2023-10-15,1.25654
2023-10-16,3.66492
2023-10-17,7.35078
2023-10-18,8.14659
2023-10-19,9.00523
2023-10-20,9.42408
2023-10-21,5.61256
2023-10-22,1.65445
2023-10-23,4.64921
2023-10-24,8.92146
2023-10-25,8.18848
2023-10-26,9.36125
2023-10-27,9.31937
2023-10-28,6.05235
2023-10-29,1.40314
2023-10-30,4.71204
2023-10-31,9.00523
2023-11-01,9.15183
2023-11-02,9.40314
2023-11-03,8.0
2023-11-04,5.04712
2023-11-05,1.15183
2023-11-06,3.89528
2023-11-07,8.64921
2023-11-08,7.28795
2023-11-09,6.95287
2023-11-10,6.63874
2023-11-11,4.16753
2023-11-12,1.21465
2023-11-13,2.68062
2023-11-14,6.34554
2023-11-15,9.21465
2023-11-16,8.02094
2023-11-17,6.68062
2023-11-18,4.37696
2023-11-19,1.48691
2023-11-20,3.12041
2023-11-21,7.22513
2023-11-22,7.22513
2023-11-23,7.09947
2023-11-24,4.79581
2023-11-25,4.48167
2023-11-26,1.06806
2023-11-27,2.76439
2023-11-28,6.13612
2023-11-29,6.55497
2023-11-30,6.49214
2023-12-01,7.62303
2023-12-02,5.06806
2023-12-03,1.31937
2023-12-04,2.38743
2023-12-05,6.40837
2023-12-06,7.28795
2023-12-07,5.90575
2023-12-08,6.70157
2023-12-09,5.15183
2023-12-10,1.29842
2023-12-11,2.6178
2023-12-12,6.80628
2023-12-13,6.89005
2023-12-14,8.58638
2023-12-15,8.06282
2023-12-16,5.38219
2023-12-17,1.48691
2023-12-18,2.4712
2023-12-19,6.6178
2023-12-20,7.22513
2023-12-21,7.74869
2023-12-22,6.6178
2023-12-23,5.96858
2023-12-24,1.44502
2023-12-25,1.34031
2023-12-26,3.14136
2023-12-27,5.9267
2023-12-28,6.49214
2023-12-29,4.83769
2023-12-30,3.43455
2023-12-31,0.81675
2024-01-01,1.44502
2024-01-02,3.07853
2024-01-03,8.23036
2024-01-04,7.09947
2024-01-05,7.66492
2024-01-06,4.81675
2024-01-07,1.61256
2024-01-08,2.6178
2024-01-09,7.28795
2024-01-10,7.03664
2024-01-11,6.80628
2024-01-12,7.12041
2024-01-13,4.60732
2024-01-14,1.13089
2024-01-15,1.88481
2024-01-16,5.19371
2024-01-17,7.18324
2024-01-18,5.96858
2024-01-19,5.84293
2024-01-20,4.64921
2024-01-21,1.25654
2024-01-22,2.65968
2024-01-23,6.6178
2024-01-24,7.09947
2024-01-25,6.95287
2024-01-26,6.63874
2024-01-27,4.50261
2024-01-28,1.2356
2024-01-29,2.82722
2024-01-30,6.40837
2024-01-31,7.0157
2024-02-01,6.8691
2024-02-02,7.1623
2024-02-03,5.67539
2024-02-04,1.36125
2024-02-05,2.97382
2024-02-06,6.80628
2024-02-07,7.66492
2024-02-08,5.7801
2024-02-09,4.73298
2024-02-10,3.91623
2024-02-11,1.38219
2024-02-12,2.01047
2024-02-13,6.36649
2024-02-14,7.83246
2024-02-15,7.47643
2024-02-16,7.28795
2024-02-17,5.52879
2024-02-18,1.21465
2024-02-19,2.36649
2024-02-20,5.13089
2024-02-21,7.79057
2024-02-22,7.74869
2024-02-23,6.70157
2024-02-24,4.83769
2024-02-25,1.31937
2024-02-26,2.65968
2024-02-27,6.36649
2024-02-28,5.7801
2024-02-29,6.11518
2024-03-01,5.29842
2024-03-02,3.81151
2024-03-03,1.13089
2024-03-04,2.07329
2024-03-05,5.98952
2024-03-06,6.21989
2024-03-07,6.72251
2024-03-08,5.52879
2024-03-09,4.67015
2024-03-10,1.13089
2024-03-11,3.12041
2024-03-12,6.03141
2024-03-13,5.59162
2024-03-14,5.86387
2024-03-15,6.21989
2024-03-16,3.8534
2024-03-17,1.31937
2024-03-18,2.3246
2024-03-19,5.38219
2024-03-20,5.86387
