date,미국금리
2023-05-30,5.8936
2023-05-31,5.35556
2023-06-01,5.82051
2023-06-02,5.69455
2023-06-03,3.05254
2023-06-04,2.78818
2023-06-05,4.97768
2023-06-06,4.15506
2023-06-07,5.7241
2023-06-08,7.75343
2023-06-09,6.56693
2023-06-10,3.82695
2023-06-11,3.46307
2023-06-12,7.98357
2023-06-13,14.14931
2023-06-14,25.5773
2023-06-15,44.29066
2023-06-16,8.1624
2023-06-17,2.70421
2023-06-18,2.4243
2023-06-19,4.00889
2023-06-20,3.58281
2023-06-21,3.75697
2023-06-22,5.74743
2023-06-23,4.18461
2023-06-24,2.12418
2023-06-25,1.8365
2023-06-26,3.07431
2023-06-27,3.21737
2023-06-28,3.32934
2023-06-29,5.03522
2023-06-30,4.13329
2023-07-01,2.31856
2023-07-02,2.08219
2023-07-03,3.91092
2023-07-04,3.66212
2023-07-05,3.72743
2023-07-06,7.18584
2023-07-07,6.85617
2023-07-08,3.24692
2023-07-09,2.74775
2023-07-10,5.46752
2023-07-11,5.40065
2023-07-12,6.14552
2023-07-13,11.28337
2023-07-14,6.13152
2023-07-15,2.81151
2023-07-16,2.57825
2023-07-17,5.04766
2023-07-18,5.1845
2023-07-19,5.09742
2023-07-20,5.1223
2023-07-21,5.72565
2023-07-22,2.81151
2023-07-23,3.0401
2023-07-24,11.01435
2023-07-25,14.14931
2023-07-26,30.7587
2023-07-27,60.01523
2023-07-28,11.66591
2023-07-29,4.01355
2023-07-30,3.36199
2023-07-31,4.90304
2023-08-01,4.39143
2023-08-02,5.37577
2023-08-03,5.52816
2023-08-04,4.9839
2023-08-05,2.86749
2023-08-06,2.42119
2023-08-07,4.14573
2023-08-08,4.5687
2023-08-09,4.49251
2023-08-10,3.98401
2023-08-11,4.18305
2023-08-12,2.34811
2023-08-13,2.3932
2023-08-14,3.90315
2023-08-15,3.33867
2023-08-16,5.56238
2023-08-17,8.6849
2023-08-18,9.02856
2023-08-19,3.33711
2023-08-20,3.00589
2023-08-21,5.48618
2023-08-22,5.35244
2023-08-23,5.08342
2023-08-24,10.00668
2023-08-25,10.07821
2023-08-26,6.13619
2023-08-27,3.10541
2023-08-28,4.94969
2023-08-29,4.4583
2023-08-30,4.87816
2023-08-31,3.59214
2023-09-01,3.58592
2023-09-02,2.47406
2023-09-03,2.10397
2023-09-04,3.62013
2023-09-05,4.12396
2023-09-06,4.09131
2023-09-07,5.32601
2023-09-08,3.83317
2023-09-09,2.08686
2023-09-10,2.15373
2023-09-11,4.39143
2023-09-12,4.94191
2023-09-13,5.32134
2023-09-14,6.2948
2023-09-15,6.16262
2023-09-16,3.15828
2023-09-17,2.75864
2023-09-18,6.00401
2023-09-19,8.44853
2023-09-20,15.09166
2023-09-21,36.18579
2023-09-22,9.30536
2023-09-23,3.26092
2023-09-24,2.72754
2023-09-25,5.07098
2023-09-26,5.59192
2023-09-27,4.85328
2023-09-28,2.73376
2023-09-29,2.4072
2023-09-30,2.17239
2023-10-01,2.06198
2023-10-02,2.63734
2023-10-03,4.05865
2023-10-04,16.46166
2023-10-05,8.93059
2023-10-06,6.77686
2023-10-07,3.76008
2023-10-08,2.7151
2023-10-09,3.71654
2023-10-10,5.61991
2023-10-11,6.34923
2023-10-12,6.04444
2023-10-13,4.99479
2023-10-14,2.64978
2023-10-15,2.43052
2023-10-16,4.4754
2023-10-17,4.40854
2023-10-18,4.49717
2023-10-19,12.1091
2023-10-20,11.29426
2023-10-21,4.1815
2023-10-22,3.20493
2023-10-23,6.18595
2023-10-24,6.18906
2023-10-25,5.10675
2023-10-26,8.78753
2023-10-27,5.87338
2023-10-28,3.01055
2023-10-29,3.03388
2023-10-30,5.76609
2023-10-31,8.21994
2023-11-01,12.8804
2023-11-02,23.98961
2023-11-03,7.84207
2023-11-04,3.7663
2023-11-05,2.75397
2023-11-06,5.83295
2023-11-07,4.65268
2023-11-08,4.25925
2023-11-09,4.23282
2023-11-10,4.72421
2023-11-11,2.32323
2023-11-12,2.29212
2023-11-13,3.6559
2023-11-14,4.7522
2023-11-15,8.74243
2023-11-16,5.37577
2023-11-17,4.05554
2023-11-18,2.3761
2023-11-19,2.24392
2023-11-20,4.17683
2023-11-21,4.43031
2023-11-22,4.23748
2023-11-23,3.43197
2023-11-24,2.92503
2023-11-25,2.10241
2023-11-26,1.88315
2023-11-27,3.53927
2023-11-28,4.20482
2023-11-29,4.57026
2023-11-30,6.61669
2023-12-01,4.57492
2023-12-02,2.98878
2023-12-03,2.47873
2023-12-04,4.36655
2023-12-05,4.85483
2023-12-06,4.94347
2023-12-07,4.69777
2023-12-08,3.7352
2023-12-09,2.56892
2023-12-10,2.60158
2023-12-11,4.94502
2023-12-12,6.63846
2023-12-13,10.69556
2023-12-14,26.83689
2023-12-15,7.35845
2023-12-16,2.97479
2023-12-17,2.48806
2023-12-18,3.75231
2023-12-19,3.38687
2023-12-20,3.63413
2023-12-21,3.16761
2023-12-22,2.43208
2023-12-23,1.77274
2023-12-24,1.36532
2023-12-25,1.57992
2023-12-26,2.70732
2023-12-27,2.73376
2023-12-28,3.12096
2023-12-29,2.41497
2023-12-30,1.63279
2023-12-31,1.40575
2024-01-01,1.63279
2024-01-02,3.78341
2024-01-03,4.49095
2024-01-04,4.88904
2024-01-05,3.83784
2024-01-06,2.44918
2024-01-07,1.80851
2024-01-08,3.3651
2024-01-09,3.97934
2024-01-10,3.35733
2024-01-11,5.53749
2024-01-12,3.56104
2024-01-13,1.79296
2024-01-14,1.62035
2024-01-15,2.57048
2024-01-16,3.24225
2024-01-17,4.78175
2024-01-18,3.38687
2024-01-19,3.15362
2024-01-20,2.00755
2024-01-21,1.67633
2024-01-22,3.31534
2024-01-23,3.40553
2024-01-24,3.35422
2024-01-25,3.40398
2024-01-26,3.15673
2024-01-27,2.14129
2024-01-28,3.10386
2024-01-29,4.00733
2024-01-30,5.8485
2024-01-31,8.42987
2024-02-01,14.95327
2024-02-02,4.26547
2024-02-03,2.10863
2024-02-04,1.71054
2024-02-05,3.00744
2024-02-06,3.42264
2024-02-07,2.33722
2024-02-08,2.34344
2024-02-09,1.59858
2024-02-10,1.60635
2024-02-11,1.48661
2024-02-12,1.91892
2024-02-13,3.94824
2024-02-14,4.74909
2024-02-15,3.31534
2024-02-16,2.76486
2024-02-17,1.95779
2024-02-18,1.91736
2024-02-19,3.15051
2024-02-20,3.74764
2024-02-21,3.80051
2024-02-22,4.97146
2024-02-23,4.02911
2024-02-24,2.0542
2024-02-25,1.81162
2024-02-26,3.04476
2024-02-27,2.85816
2024-02-28,2.9639
2024-02-29,3.17539
2024-03-01,2.34189
2024-03-02,2.331
2024-03-03,2.01999
2024-03-04,3.46774
2024-03-05,4.32612
2024-03-06,5.38355
2024-03-07,5.30579
2024-03-08,4.22504
2024-03-09,2.25014
2024-03-10,2.10708
2024-03-11,3.82695
2024-03-12,4.39765
2024-03-13,4.62624
2024-03-14,3.99645
2024-03-15,5.1394
2024-03-16,2.42586
2024-03-17,2.55493
2024-03-18,4.83462
2024-03-19,7.81563
2024-03-20,10.34879
