date,KB금융배당금
2023-06-03,4.47368
2023-06-04,4.0
2023-06-05,7.68421
2023-06-06,4.47368
2023-06-07,7.73684
2023-06-08,6.63157
2023-06-09,8.73684
2023-06-10,4.89473
2023-06-11,4.31578
2023-06-12,8.68421
2023-06-13,7.94736
2023-06-14,8.10526
2023-06-15,6.31578
2023-06-16,6.57894
2023-06-17,3.26315
2023-06-18,1.8421
2023-06-19,5.26315
2023-06-20,8.57894
2023-06-21,12.36842
2023-06-22,7.8421
2023-06-23,12.73684
2023-06-24,4.0
2023-06-25,1.89473
2023-06-26,8.63157
2023-06-27,10.94736
2023-06-28,11.31578
2023-06-29,12.47368
2023-06-30,8.68421
2023-07-01,4.10526
2023-07-02,4.63157
2023-07-03,9.21052
2023-07-04,8.15789
2023-07-05,6.68421
2023-07-06,7.26315
2023-07-07,7.73684
2023-07-08,3.05263
2023-07-09,2.42105
2023-07-10,5.57894
2023-07-11,6.94736
2023-07-12,7.31578
2023-07-13,7.21052
2023-07-14,8.31578
2023-07-15,2.42105
2023-07-16,3.52631
2023-07-17,5.52631
2023-07-18,6.36842
2023-07-19,5.15789
2023-07-20,5.10526
2023-07-21,4.78947
2023-07-22,3.10526
2023-07-23,3.42105
2023-07-24,6.73684
2023-07-25,12.68421
2023-07-26,16.73684
2023-07-27,18.10526
2023-07-28,10.52631
2023-07-29,4.42105
2023-07-30,4.10526
2023-07-31,7.31578
2023-08-01,12.73684
2023-08-02,11.57894
2023-08-03,10.68421
2023-08-04,14.57894
2023-08-05,7.68421
2023-08-06,5.15789
2023-08-07,11.68421
2023-08-08,15.78947
2023-08-09,12.21052
2023-08-10,6.42105
2023-08-11,7.10526
2023-08-12,2.47368
2023-08-13,3.47368
2023-08-14,5.26315
2023-08-15,4.26315
2023-08-16,4.52631
2023-08-17,5.21052
2023-08-18,4.36842
2023-08-19,2.89473
2023-08-20,1.47368
2023-08-21,3.68421
2023-08-22,4.42105
2023-08-23,4.78947
2023-08-24,5.63157
2023-08-25,3.42105
2023-08-26,1.68421
2023-08-27,1.8421
2023-08-28,4.26315
2023-08-29,4.15789
2023-08-30,4.73684
2023-08-31,5.68421
2023-09-01,4.21052
2023-09-02,2.8421
2023-09-03,1.15789
2023-09-04,3.68421
2023-09-05,3.15789
2023-09-06,3.63157
2023-09-07,3.63157
2023-09-08,2.52631
2023-09-09,1.42105
2023-09-10,2.0
2023-09-11,3.63157
2023-09-12,3.89473
2023-09-13,4.05263
2023-09-14,5.31578
2023-09-15,6.47368
2023-09-16,3.31578
2023-09-17,2.0
2023-09-18,4.8421
2023-09-19,4.10526
2023-09-20,3.57894
2023-09-21,3.15789
2023-09-22,3.0
2023-09-23,2.05263
2023-09-24,1.42105
2023-09-25,4.73684
2023-09-26,5.8421
2023-09-27,3.94736
2023-09-28,1.26315
2023-09-29,0.52631
2023-09-30,1.10526
2023-10-01,1.0
2023-10-02,1.05263
2023-10-03,1.42105
2023-10-04,2.57894
2023-10-05,4.68421
2023-10-06,3.21052
2023-10-07,1.10526
2023-10-08,0.94736
2023-10-09,1.63157
2023-10-10,2.47368
2023-10-11,4.31578
2023-10-12,3.78947
2023-10-13,2.31578
2023-10-14,1.42105
2023-10-15,1.36842
2023-10-16,4.42105
2023-10-17,3.94736
2023-10-18,4.36842
2023-10-19,3.42105
2023-10-20,3.52631
2023-10-21,1.68421
2023-10-22,1.52631
2023-10-23,3.89473
2023-10-24,7.15789
2023-10-25,6.57894
2023-10-26,4.21052
2023-10-27,5.31578
2023-10-28,2.57894
2023-10-29,2.10526
2023-10-30,7.68421
2023-10-31,4.89473
2023-11-01,5.57894
2023-11-02,5.63157
2023-11-03,7.63157
2023-11-04,2.89473
2023-11-05,2.47368
2023-11-06,8.63157
2023-11-07,10.57894
2023-11-08,10.89473
2023-11-09,7.8421
2023-11-10,5.57894
2023-11-11,2.15789
2023-11-12,2.0
2023-11-13,4.78947
2023-11-14,5.36842
2023-11-15,5.52631
2023-11-16,4.05263
2023-11-17,5.05263
2023-11-18,2.68421
2023-11-19,2.31578
2023-11-20,6.36842
2023-11-21,5.78947
2023-11-22,5.31578
2023-11-23,5.89473
2023-11-24,3.78947
2023-11-25,3.31578
2023-11-26,2.42105
2023-11-27,8.31578
2023-11-28,7.89473
2023-11-29,9.26315
2023-11-30,14.21052
2023-12-01,10.10526
2023-12-02,4.05263
2023-12-03,4.05263
2023-12-04,7.8421
2023-12-05,11.15789
2023-12-06,10.21052
2023-12-07,9.52631
2023-12-08,8.21052
2023-12-09,4.94736
2023-12-10,5.26315
2023-12-11,13.89473
2023-12-12,10.26315
2023-12-13,11.0
2023-12-14,10.42105
2023-12-15,11.0
2023-12-16,5.68421
2023-12-17,5.31578
2023-12-18,11.57894
2023-12-19,11.89473
2023-12-20,11.94736
2023-12-21,10.42105
2023-12-22,14.63157
2023-12-23,6.0
2023-12-24,6.0
2023-12-25,7.21052
2023-12-26,23.52631
2023-12-27,19.05263
2023-12-28,17.94736
2023-12-29,7.73684
2023-12-30,4.68421
2023-12-31,4.68421
2024-01-01,5.05263
2024-01-02,11.8421
2024-01-03,10.21052
2024-01-04,10.78947
2024-01-05,10.0
2024-01-06,5.31578
2024-01-07,6.0
2024-01-08,9.15789
2024-01-09,7.94736
2024-01-10,10.63157
2024-01-11,11.94736
2024-01-12,11.8421
2024-01-13,4.89473
2024-01-14,4.42105
2024-01-15,9.31578
2024-01-16,9.63157
2024-01-17,14.0
2024-01-18,15.36842
2024-01-19,13.15789
2024-01-20,5.94736
2024-01-21,6.0
2024-01-22,10.57894
2024-01-23,13.42105
2024-01-24,12.15789
2024-01-25,11.89473
2024-01-26,15.78947
2024-01-27,5.89473
2024-01-28,6.36842
2024-01-29,21.10526
2024-01-30,16.57894
2024-01-31,17.68421
2024-02-01,38.68421
2024-02-02,35.89473
2024-02-03,8.89473
2024-02-04,8.0
2024-02-05,17.26315
2024-02-06,14.10526
2024-02-07,26.68421
2024-02-08,23.42105
2024-02-09,8.42105
2024-02-10,6.52631
2024-02-11,6.47368
2024-02-12,9.8421
2024-02-13,21.26315
2024-02-14,13.73684
2024-02-15,13.10526
2024-02-16,11.47368
2024-02-17,5.68421
2024-02-18,5.05263
2024-02-19,11.94736
2024-02-20,12.73684
2024-02-21,12.15789
2024-02-22,11.63157
2024-02-23,11.73684
2024-02-24,6.10526
2024-02-25,6.26315
2024-02-26,21.94736
2024-02-27,19.05263
2024-02-28,18.10526
2024-02-29,13.73684
2024-03-01,5.21052
2024-03-02,4.68421
2024-03-03,4.78947
2024-03-04,18.73684
2024-03-05,15.36842
2024-03-06,9.63157
2024-03-07,10.8421
2024-03-08,9.94736
2024-03-09,4.21052
2024-03-10,4.15789
2024-03-11,8.68421
2024-03-12,15.21052
2024-03-13,20.05263
2024-03-14,15.10526
2024-03-15,11.89473
2024-03-16,5.68421
2024-03-17,4.8421
2024-03-18,9.68421
2024-03-19,10.05263
2024-03-20,8.63157
