date,에스피지주가
2023-06-25,1.77696
2023-06-26,17.45642
2023-06-27,16.05392
2023-06-28,16.63262
2023-06-29,15.90413
2023-06-30,15.81563
2023-07-01,1.55909
2023-07-02,1.44335
2023-07-03,15.52968
2023-07-04,13.88888
2023-07-05,14.20887
2023-07-06,12.53404
2023-07-07,11.53322
2023-07-08,1.55909
2023-07-09,1.33442
2023-07-10,12.79956
2023-07-11,13.47358
2023-07-12,13.44635
2023-07-13,13.79357
2023-07-14,12.37745
2023-07-15,1.78376
2023-07-16,1.74291
2023-07-17,22.39242
2023-07-18,18.86574
2023-07-19,18.96786
2023-07-20,25.27913
2023-07-21,26.79057
2023-07-22,3.30201
2023-07-23,3.07053
2023-07-24,20.88099
2023-07-25,18.15087
2023-07-26,16.38752
2023-07-27,19.07679
2023-07-28,18.54575
2023-07-29,2.32843
2023-07-30,1.87227
2023-07-31,21.73202
2023-08-01,22.97794
2023-08-02,21.7116
2023-08-03,19.43082
2023-08-04,23.10049
2023-08-05,4.5275
2023-08-06,4.65005
2023-08-07,27.75735
2023-08-08,19.79166
2023-08-09,19.48529
2023-08-10,19.68954
2023-08-11,19.11764
2023-08-12,3.40413
2023-08-13,2.33523
2023-08-14,16.38071
2023-08-15,3.67647
2023-08-16,16.90495
2023-08-17,15.16203
2023-08-18,12.26171
2023-08-19,1.55909
2023-08-20,1.25272
2023-08-21,12.54084
2023-08-22,11.77832
2023-08-23,10.87282
2023-08-24,15.34586
2023-08-25,11.23366
2023-08-26,1.37527
2023-08-27,1.36846
2023-08-28,14.95098
2023-08-29,14.46759
2023-08-30,13.68464
2023-08-31,24.8366
2023-09-01,26.53186
2023-09-02,4.52069
2023-09-03,4.02369
2023-09-04,75.97358
2023-09-05,45.02995
2023-09-06,40.40032
2023-09-07,100.0
2023-09-08,59.78349
2023-09-09,14.21568
2023-09-10,12.35702
2023-09-11,69.68273
2023-09-12,51.83142
2023-09-13,41.9458
2023-09-14,50.07489
2023-09-15,36.54684
2023-09-16,8.63289
2023-09-17,6.73338
2023-09-18,33.52396
2023-09-19,35.56644
2023-09-20,35.88643
2023-09-21,30.36492
2023-09-22,74.46895
2023-09-23,10.92728
2023-09-24,7.43464
2023-09-25,40.67265
2023-09-26,51.93355
2023-09-27,41.46922
2023-09-28,4.12581
2023-09-29,4.09177
2023-09-30,4.16666
2023-10-01,3.32244
2023-10-02,4.15305
2023-10-03,4.45942
2023-10-04,32.84994
2023-10-05,35.54602
2023-10-06,25.67401
2023-10-07,4.17347
2023-10-08,2.72331
2023-10-09,3.15223
2023-10-10,23.67238
2023-10-11,21.98393
2023-10-12,22.26988
2023-10-13,19.0836
2023-10-14,2.35566
2023-10-15,2.41013
2023-10-16,18.32788
2023-10-17,19.10403
2023-10-18,17.06154
2023-10-19,15.84967
2023-10-20,14.05228
2023-10-21,1.86546
2023-10-22,1.51143
2023-10-23,13.67102
2023-10-24,15.10757
2023-10-25,13.11274
2023-10-26,13.01742
2023-10-27,13.07189
2023-10-28,2.9616
2023-10-29,2.34204
2023-10-30,18.69553
2023-10-31,15.31181
2023-11-01,19.02233
2023-11-02,19.47167
2023-11-03,18.70234
2023-11-04,3.4586
2023-11-05,2.27396
2023-11-06,24.69362
2023-11-07,17.86492
2023-11-08,16.57135
2023-11-09,14.7263
2023-11-10,12.61574
2023-11-11,2.02886
2023-11-12,1.67483
2023-11-13,13.01062
2023-11-14,14.36546
2023-11-15,15.90413
2023-11-16,16.27178
2023-11-17,12.53404
2023-11-18,1.70206
2023-11-19,1.4842
2023-11-20,15.77478
2023-11-21,16.2037
2023-11-22,25.27233
2023-11-23,23.89025
2023-11-24,22.62391
2023-11-25,4.37772
2023-11-26,3.50626
2023-11-27,22.869
2023-11-28,27.75735
2023-11-29,34.51797
2023-11-30,53.81944
2023-12-01,26.43654
2023-12-02,4.26198
2023-12-03,3.96922
2023-12-04,21.91584
2023-12-05,19.58741
2023-12-06,18.45043
2023-12-07,16.02668
2023-12-08,17.93981
2023-12-09,2.58033
2023-12-10,2.40332
2023-12-11,21.3031
2023-12-12,19.68954
2023-12-13,19.35593
2023-12-14,21.14651
2023-12-15,19.36274
2023-12-16,2.60076
2023-12-17,2.65522
2023-12-18,24.32598
2023-12-19,20.78567
2023-12-20,17.63344
2023-12-21,18.99509
2023-12-22,18.19172
2023-12-23,4.6092
2023-12-24,4.37091
2023-12-25,5.5964
2023-12-26,19.33551
2023-12-27,21.09204
2023-12-28,19.27423
2023-12-29,6.14787
2023-12-30,3.4586
2023-12-31,2.65522
2024-01-01,2.58033
2024-01-02,19.09722
2024-01-03,15.44798
2024-01-04,14.79438
2024-01-05,13.90931
2024-01-06,2.09694
2024-01-07,2.12418
2024-01-08,13.41911
2024-01-09,13.25571
2024-01-10,14.21568
2024-01-11,14.71949
2024-01-12,20.11846
2024-01-13,3.5403
2024-01-14,2.9616
2024-01-15,17.03431
2024-01-16,20.85375
2024-01-17,16.51688
2024-01-18,17.42238
2024-01-19,15.3799
2024-01-20,3.0433
2024-01-21,2.06971
2024-01-22,14.74673
2024-01-23,12.92211
2024-01-24,11.59449
2024-01-25,12.29575
2024-01-26,12.07788
2024-01-27,2.66203
2024-01-28,1.42973
2024-01-29,13.02423
2024-01-30,13.62336
2024-01-31,13.09232
2024-02-01,14.26334
2024-02-02,13.26252
2024-02-03,3.0433
2024-02-04,4.07135
2024-02-05,13.28295
2024-02-06,11.49918
2024-02-07,10.96813
2024-02-08,15.36628
2024-02-09,1.82461
2024-02-10,1.62037
2024-02-11,1.4842
2024-02-12,3.0433
2024-02-13,14.99863
2024-02-14,14.54929
2024-02-15,13.4055
2024-02-16,12.73828
2024-02-17,2.33523
2024-02-18,2.02886
2024-02-19,11.30174
2024-02-20,11.65577
2024-02-21,10.34177
2024-02-22,11.72385
2024-02-23,10.47794
2024-02-24,1.74291
2024-02-25,1.85866
2024-02-26,9.70179
2024-02-27,12.11873
2024-02-28,10.77069
2024-02-29,10.2873
2024-03-01,2.24673
2024-03-02,1.30718
2024-03-03,2.13779
2024-03-04,13.11955
2024-03-05,12.15958
2024-03-06,10.5324
2024-03-07,10.42347
2024-03-08,10.30092
2024-03-09,1.46377
2024-03-10,1.22549
2024-03-11,10.2873
2024-03-12,10.45751
2024-03-13,18.00789
2024-03-14,14.77396
2024-03-15,11.81917
2024-03-16,1.98801
2024-03-17,2.16503
2024-03-18,12.11192
2024-03-19,11.85321
2024-03-20,10.21922
