date,환전계산기
2023-05-30,78.9607
2023-05-31,71.54626
2023-06-01,68.37769
2023-06-02,71.32446
2023-06-03,55.67173
2023-06-04,58.90367
2023-06-05,80.83016
2023-06-06,64.82889
2023-06-07,81.11533
2023-06-08,75.03168
2023-06-09,79.81622
2023-06-10,54.81622
2023-06-11,61.40684
2023-06-12,84.41064
2023-06-13,87.1673
2023-06-14,82.63624
2023-06-15,78.16856
2023-06-16,73.25728
2023-06-17,55.2915
2023-06-18,64.22686
2023-06-19,86.12167
2023-06-20,83.49176
2023-06-21,77.62991
2023-06-22,67.99746
2023-06-23,70.97591
2023-06-24,48.35234
2023-06-25,54.78453
2023-06-26,66.92015
2023-06-27,62.67427
2023-06-28,66.09632
2023-06-29,63.14955
2023-06-30,61.53358
2023-07-01,45.94423
2023-07-02,51.67934
2023-07-03,65.27249
2023-07-04,70.31051
2023-07-05,65.01901
2023-07-06,57.22433
2023-07-07,58.01647
2023-07-08,44.55006
2023-07-09,47.21166
2023-07-10,62.95944
2023-07-11,57.2877
2023-07-12,63.81495
2023-07-13,64.00506
2023-07-14,61.9455
2023-07-15,47.90874
2023-07-16,50.34854
2023-07-17,66.25475
2023-07-18,59.25221
2023-07-19,60.36121
2023-07-20,56.93916
2023-07-21,55.32319
2023-07-22,43.5678
2023-07-23,50.25348
2023-07-24,68.21926
2023-07-25,59.18884
2023-07-26,59.25221
2023-07-27,58.04816
2023-07-28,55.98859
2023-07-29,43.63117
2023-07-30,41.92015
2023-07-31,64.29024
2023-08-01,63.05449
2023-08-02,61.7237
2023-08-03,55.79847
2023-08-04,56.08365
2023-08-05,42.52217
2023-08-06,43.09252
2023-08-07,61.62864
2023-08-08,57.7313
2023-08-09,56.30544
2023-08-10,55.83016
2023-08-11,56.90747
2023-08-12,45.08871
2023-08-13,45.69074
2023-08-14,58.36501
2023-08-15,52.12294
2023-08-16,65.01901
2023-08-17,58.99873
2023-08-18,57.41444
2023-08-19,40.93789
2023-08-20,40.77946
2023-08-21,59.47401
2023-08-22,54.91128
2023-08-23,55.60836
2023-08-24,60.99493
2023-08-25,55.48162
2023-08-26,40.90621
2023-08-27,43.28263
2023-08-28,61.34347
2023-08-29,56.52724
2023-08-30,55.2915
2023-08-31,52.18631
2023-09-01,53.26362
2023-09-02,41.22306
2023-09-03,43.88466
2023-09-04,58.42839
2023-09-05,60.42458
2023-09-06,58.20659
2023-09-07,56.90747
2023-09-08,57.16096
2023-09-09,45.1204
2023-09-10,46.03929
2023-09-11,61.02661
2023-09-12,61.18504
2023-09-13,57.00253
2023-09-14,53.58048
2023-09-15,52.59822
2023-09-16,42.99746
2023-09-17,44.48669
2023-09-18,58.58681
2023-09-19,62.10392
2023-09-20,55.48162
2023-09-21,55.10139
2023-09-22,54.43599
2023-09-23,39.54372
2023-09-24,43.21926
2023-09-25,63.84664
2023-09-26,60.58301
2023-09-27,56.8441
2023-09-28,41.38149
2023-09-29,43.28263
2023-09-30,42.39543
2023-10-01,46.4512
2023-10-02,50.60202
2023-10-03,54.24588
2023-10-04,68.09252
2023-10-05,62.73764
2023-10-06,59.75918
2023-10-07,43.31432
2023-10-08,46.32446
2023-10-09,52.05956
2023-10-10,64.51204
2023-10-11,63.59315
2023-10-12,61.91381
2023-10-13,55.64005
2023-10-14,46.03929
2023-10-15,46.19771
2023-10-16,61.08998
2023-10-17,60.89987
2023-10-18,58.6185
2023-10-19,60.67807
2023-10-20,64.35361
2023-10-21,48.28897
2023-10-22,51.10899
2023-10-23,65.46261
2023-10-24,66.44486
2023-10-25,62.73764
2023-10-26,59.69581
2023-10-27,55.98859
2023-10-28,43.40937
2023-10-29,51.20405
2023-10-30,65.62103
2023-10-31,62.73764
2023-11-01,61.75538
2023-11-02,69.77186
2023-11-03,76.99619
2023-11-04,56.36882
2023-11-05,59.5057
2023-11-06,87.19898
2023-11-07,72.37008
2023-11-08,67.93409
2023-11-09,65.87452
2023-11-10,63.59315
2023-11-11,51.07731
2023-11-12,53.23193
2023-11-13,70.18377
2023-11-14,63.71989
2023-11-15,70.75411
2023-11-16,74.84157
2023-11-17,63.71989
2023-11-18,52.12294
2023-11-19,52.94676
2023-11-20,73.92268
2023-11-21,69.42332
2023-11-22,59.75918
2023-11-23,60.67807
2023-11-24,60.99493
2023-11-25,43.88466
2023-11-26,48.98605
2023-11-27,62.95944
2023-11-28,65.43092
2023-11-29,63.94169
2023-11-30,60.8365
2023-12-01,55.38656
2023-12-02,45.91254
2023-12-03,50.57034
2023-12-04,62.92775
2023-12-05,61.24841
2023-12-06,62.89607
2023-12-07,62.92775
2023-12-08,67.74397
2023-12-09,48.73257
2023-12-10,55.03802
2023-12-11,67.58555
2023-12-12,62.29404
2023-12-13,65.33586
2023-12-14,66.06463
2023-12-15,65.36755
2023-12-16,49.27122
2023-12-17,56.59062
2023-12-18,66.00126
2023-12-19,62.48415
2023-12-20,62.80101
2023-12-21,56.68567
2023-12-22,55.57667
2023-12-23,44.29657
2023-12-24,51.83776
2023-12-25,58.33333
2023-12-26,70.18377
2023-12-27,68.47275
2023-12-28,63.11787
2023-12-29,61.62864
2023-12-30,53.73891
2023-12-31,50.91888
2024-01-01,53.54879
2024-01-02,73.35234
2024-01-03,73.891
2024-01-04,80.67173
2024-01-05,72.75031
2024-01-06,60.99493
2024-01-07,70.94423
2024-01-08,79.72116
2024-01-09,80.92522
2024-01-10,87.80101
2024-01-11,86.18504
2024-01-12,79.59442
2024-01-13,64.60709
2024-01-14,74.58808
2024-01-15,92.33206
2024-01-16,91.85678
2024-01-17,93.21926
2024-01-18,93.75792
2024-01-19,87.29404
2024-01-20,66.09632
2024-01-21,72.81368
2024-01-22,87.89607
2024-01-23,85.96324
2024-01-24,87.51584
2024-01-25,82.9531
2024-01-26,80.13307
2024-01-27,63.08618
2024-01-28,67.49049
2024-01-29,82.63624
2024-01-30,77.85171
2024-01-31,82.92141
2024-02-01,79.78453
2024-02-02,76.04562
2024-02-03,61.12167
2024-02-04,65.84283
2024-02-05,83.71356
2024-02-06,88.24461
2024-02-07,75.60202
2024-02-08,73.2256
2024-02-09,57.76299
2024-02-10,55.44993
2024-02-11,51.80608
2024-02-12,67.26869
2024-02-13,90.24081
2024-02-14,82.16096
2024-02-15,82.09759
2024-02-16,78.86565
2024-02-17,61.56527
2024-02-18,64.82889
2024-02-19,76.58428
2024-02-20,78.61216
2024-02-21,76.48922
2024-02-22,78.64385
2024-02-23,76.01394
2024-02-24,60.77313
2024-02-25,66.69835
2024-02-26,81.36882
2024-02-27,80.92522
2024-02-28,76.33079
2024-02-29,73.60583
2024-03-01,63.84664
2024-03-02,58.07984
2024-03-03,59.44233
2024-03-04,78.89733
2024-03-05,75.53865
2024-03-06,73.73257
2024-03-07,70.37389
2024-03-08,74.84157
2024-03-09,59.60076
2024-03-10,60.8365
2024-03-11,82.0659
2024-03-12,76.74271
2024-03-13,78.01013
2024-03-14,74.36628
2024-03-15,69.61343
2024-03-16,58.74524
2024-03-17,61.18504
2024-03-18,78.70722
2024-03-19,82.2877
2024-03-20,81.81242
