date,금값시세1돈
2023-05-29,5.81613
2023-05-30,7.41088
2023-05-31,6.09756
2023-06-01,8.91181
2023-06-02,7.59849
2023-06-03,7.59849
2023-06-04,6.00375
2023-06-05,6.94183
2023-06-06,6.84803
2023-06-07,8.06754
2023-06-08,7.59849
2023-06-09,7.22326
2023-06-10,8.44277
2023-06-11,8.25515
2023-06-12,10.60037
2023-06-13,12.0075
2023-06-14,12.57035
2023-06-15,9.8499
2023-06-16,9.38086
2023-06-17,6.66041
2023-06-18,7.03564
2023-06-19,9.75609
2023-06-20,6.75422
2023-06-21,8.06754
2023-06-22,6.5666
2023-06-23,9.66228
2023-06-24,7.22326
2023-06-25,6.66041
2023-06-26,8.44277
2023-06-27,7.50469
2023-06-28,5.72232
2023-06-29,9.19324
2023-06-30,7.6923
2023-07-01,6.94183
2023-07-02,6.47279
2023-07-03,8.63039
2023-07-04,7.31707
2023-07-05,7.03564
2023-07-06,6.66041
2023-07-07,6.75422
2023-07-08,5.4409
2023-07-09,5.62851
2023-07-10,7.22326
2023-07-11,8.06754
2023-07-12,7.12945
2023-07-13,9.09943
2023-07-14,6.19136
2023-07-15,6.47279
2023-07-16,5.4409
2023-07-17,6.00375
2023-07-18,7.6923
2023-07-19,6.47279
2023-07-20,5.81613
2023-07-21,5.5347
2023-07-22,5.90994
2023-07-23,4.31519
2023-07-24,5.15947
2023-07-25,8.63039
2023-07-26,8.34896
2023-07-27,7.78611
2023-07-28,5.81613
2023-07-29,5.15947
2023-07-30,5.4409
2023-07-31,6.09756
2023-08-01,6.19136
2023-08-02,3.93996
2023-08-03,6.00375
2023-08-04,4.50281
2023-08-05,5.62851
2023-08-06,6.5666
2023-08-07,5.62851
2023-08-08,6.19136
2023-08-09,6.84803
2023-08-10,5.72232
2023-08-11,3.65853
2023-08-12,5.81613
2023-08-13,5.72232
2023-08-14,5.81613
2023-08-15,6.28517
2023-08-16,7.12945
2023-08-17,5.34709
2023-08-18,5.25328
2023-08-19,5.15947
2023-08-20,5.5347
2023-08-21,5.90994
2023-08-22,6.84803
2023-08-23,7.31707
2023-08-24,6.5666
2023-08-25,6.47279
2023-08-26,5.34709
2023-08-27,5.34709
2023-08-28,5.90994
2023-08-29,4.97185
2023-08-30,4.78424
2023-08-31,7.6923
2023-09-01,8.53658
2023-09-02,10.03752
2023-09-03,7.22326
2023-09-04,10.13133
2023-09-05,11.81988
2023-09-06,17.54221
2023-09-07,15.94746
2023-09-08,9.8499
2023-09-09,7.59849
2023-09-10,8.16135
2023-09-11,7.03564
2023-09-12,11.16322
2023-09-13,9.38086
2023-09-14,6.00375
2023-09-15,7.03564
2023-09-16,6.94183
2023-09-17,6.94183
2023-09-18,10.31894
2023-09-19,8.81801
2023-09-20,10.22514
2023-09-21,6.84803
2023-09-22,4.78424
2023-09-23,4.50281
2023-09-24,5.4409
2023-09-25,8.16135
2023-09-26,7.50469
2023-09-27,6.66041
2023-09-28,4.31519
2023-09-29,5.25328
2023-09-30,5.5347
2023-10-01,5.90994
2023-10-02,7.6923
2023-10-03,4.78424
2023-10-04,13.60225
2023-10-05,20.35647
2023-10-06,21.29455
2023-10-07,15.10318
2023-10-08,11.35084
2023-10-09,16.41651
2023-10-10,21.66979
2023-10-11,19.04315
2023-10-12,18.29268
2023-10-13,18.19887
2023-10-14,14.54033
2023-10-15,13.41463
2023-10-16,12.75797
2023-10-17,12.75797
2023-10-18,11.53846
2023-10-19,15.66604
2023-10-20,23.45215
2023-10-21,20.35647
2023-10-22,14.25891
2023-10-23,21.57598
2023-10-24,20.91932
2023-10-25,14.25891
2023-10-26,22.04502
2023-10-27,23.26454
2023-10-28,23.9212
2023-10-29,16.3227
2023-10-30,41.55722
2023-10-31,62.75797
2023-11-01,47.18574
2023-11-02,26.1726
2023-11-03,15.2908
2023-11-04,13.1332
2023-11-05,9.8499
2023-11-06,14.91557
2023-11-07,16.22889
2023-11-08,17.26078
2023-11-09,13.1332
2023-11-10,10.69418
2023-11-11,9.56848
2023-11-12,8.44277
2023-11-13,14.35272
2023-11-14,11.06941
2023-11-15,12.85178
2023-11-16,14.35272
2023-11-17,17.16697
2023-11-18,27.01688
2023-11-19,18.94934
2023-11-20,26.54784
2023-11-21,24.67166
2023-11-22,22.04502
2023-11-23,28.04878
2023-11-24,29.92495
2023-11-25,25.23452
2023-11-26,20.91932
2023-11-27,32.45778
2023-11-28,53.56472
2023-11-29,24.76547
2023-11-30,25.14071
2023-12-01,20.35647
2023-12-02,18.85553
2023-12-03,25.42213
2023-12-04,39.39962
2023-12-05,42.4015
2023-12-06,29.26829
2023-12-07,24.29643
2023-12-08,17.91744
2023-12-09,22.70168
2023-12-10,17.54221
2023-12-11,17.72983
2023-12-12,16.69793
2023-12-13,14.07129
2023-12-14,19.88742
2023-12-15,18.29268
2023-12-16,16.04127
2023-12-17,13.22701
2023-12-18,17.26078
2023-12-19,19.69981
2023-12-20,22.13883
2023-12-21,21.48217
2023-12-22,18.76172
2023-12-23,18.38649
2023-12-24,13.97748
2023-12-25,19.32457
2023-12-26,22.51407
2023-12-27,27.67354
2023-12-28,25.98499
2023-12-29,25.42213
2023-12-30,28.70544
2023-12-31,21.01313
2024-01-01,26.54784
2024-01-02,32.17636
2024-01-03,28.3302
2024-01-04,26.26641
2024-01-05,32.83302
2024-01-06,24.57786
2024-01-07,23.45215
2024-01-08,22.79549
2024-01-09,25.32833
2024-01-10,26.73545
2024-01-11,24.95309
2024-01-12,23.07692
2024-01-13,21.85741
2024-01-14,22.42026
2024-01-15,28.89305
2024-01-16,34.05253
2024-01-17,30.39399
2024-01-18,29.08067
2024-01-19,25.0469
2024-01-20,20.54409
2024-01-21,18.4803
2024-01-22,25.42213
2024-01-23,26.07879
2024-01-24,26.82926
2024-01-25,23.07692
2024-01-26,25.51594
2024-01-27,20.16885
2024-01-28,20.82551
2024-01-29,24.85928
2024-01-30,27.2045
2024-01-31,24.29643
2024-02-01,24.015
2024-02-02,24.015
2024-02-03,21.38836
2024-02-04,23.63977
2024-02-05,21.57598
2024-02-06,22.60787
2024-02-07,21.38836
2024-02-08,22.51407
2024-02-09,17.54221
2024-02-10,24.57786
2024-02-11,21.38836
2024-02-12,22.79549
2024-02-13,29.54971
2024-02-14,23.63977
2024-02-15,26.26641
2024-02-16,19.23076
2024-02-17,17.4484
2024-02-18,15.38461
2024-02-19,25.98499
2024-02-20,26.92307
2024-02-21,27.01688
2024-02-22,24.20262
2024-02-23,19.51219
2024-02-24,24.85928
2024-02-25,21.66979
2024-02-26,19.98123
2024-02-27,19.04315
2024-02-28,18.76172
2024-02-29,23.73358
2024-03-01,18.94934
2024-03-02,16.13508
2024-03-03,18.66791
2024-03-04,35.83489
2024-03-05,100.0
2024-03-06,76.73545
2024-03-07,72.13883
2024-03-08,42.58911
2024-03-09,38.46153
2024-03-10,43.05816
2024-03-11,45.40337
2024-03-12,38.74296
2024-03-13,31.42589
2024-03-14,25.0469
2024-03-15,26.36022
2024-03-16,21.7636
2024-03-17,21.29455
2024-03-18,25.32833
2024-03-19,28.89305
2024-03-20,22.70168
