date,세제혜택
2023-05-29,19.04761
2023-05-30,31.86813
2023-05-31,24.90842
2023-06-01,28.93772
2023-06-02,28.20512
2023-06-03,10.98901
2023-06-04,13.18681
2023-06-05,21.24542
2023-06-06,19.04761
2023-06-07,31.86813
2023-06-08,36.99633
2023-06-09,38.46153
2023-06-10,17.58241
2023-06-11,24.54212
2023-06-12,35.53113
2023-06-13,36.99633
2023-06-14,38.82783
2023-06-15,32.60073
2023-06-16,29.30402
2023-06-17,17.94871
2023-06-18,22.71062
2023-06-19,43.22344
2023-06-20,34.79853
2023-06-21,37.36263
2023-06-22,30.40293
2023-06-23,28.93772
2023-06-24,20.14652
2023-06-25,21.97802
2023-06-26,31.86813
2023-06-27,30.40293
2023-06-28,30.76923
2023-06-29,36.26373
2023-06-30,29.30402
2023-07-01,15.01831
2023-07-02,24.54212
2023-07-03,37.72893
2023-07-04,38.46153
2023-07-05,36.63003
2023-07-06,28.93772
2023-07-07,20.51282
2023-07-08,8.4249
2023-07-09,11.35531
2023-07-10,25.27472
2023-07-11,22.71062
2023-07-12,31.13553
2023-07-13,31.50183
2023-07-14,20.51282
2023-07-15,10.62271
2023-07-16,14.28571
2023-07-17,23.07692
2023-07-18,31.13553
2023-07-19,24.54212
2023-07-20,25.27472
2023-07-21,21.24542
2023-07-22,10.98901
2023-07-23,5.8608
2023-07-24,24.17582
2023-07-25,32.23443
2023-07-26,26.73992
2023-07-27,54.57875
2023-07-28,43.22344
2023-07-29,9.5238
2023-07-30,9.5238
2023-07-31,22.71062
2023-08-01,16.11721
2023-08-02,23.07692
2023-08-03,19.04761
2023-08-04,21.61172
2023-08-05,8.7912
2023-08-06,8.4249
2023-08-07,24.54212
2023-08-08,27.10622
2023-08-09,24.90842
2023-08-10,22.34432
2023-08-11,23.07692
2023-08-12,6.5934
2023-08-13,8.0586
2023-08-14,29.67032
2023-08-15,15.75091
2023-08-16,30.40293
2023-08-17,34.43223
2023-08-18,30.03663
2023-08-19,14.65201
2023-08-20,11.35531
2023-08-21,25.27472
2023-08-22,22.71062
2023-08-23,29.67032
2023-08-24,23.44322
2023-08-25,28.20512
2023-08-26,6.9597
2023-08-27,12.45421
2023-08-28,30.40293
2023-08-29,38.09523
2023-08-30,26.73992
2023-08-31,22.71062
2023-09-01,21.24542
2023-09-02,10.25641
2023-09-03,13.91941
2023-09-04,29.67032
2023-09-05,25.27472
2023-09-06,28.57142
2023-09-07,35.53113
2023-09-08,22.34432
2023-09-09,17.21611
2023-09-10,21.24542
2023-09-11,31.50183
2023-09-12,33.69963
2023-09-13,27.83882
2023-09-14,33.69963
2023-09-15,25.27472
2023-09-16,23.44322
2023-09-17,28.20512
2023-09-18,31.86813
2023-09-19,36.99633
2023-09-20,35.16483
2023-09-21,46.52014
2023-09-22,27.47252
2023-09-23,22.71062
2023-09-24,25.27472
2023-09-25,36.63003
2023-09-26,35.53113
2023-09-27,28.57142
2023-09-28,17.58241
2023-09-29,13.91941
2023-09-30,21.61172
2023-10-01,23.07692
2023-10-02,17.94871
2023-10-03,30.40293
2023-10-04,34.43223
2023-10-05,39.92673
2023-10-06,25.27472
2023-10-07,20.14652
2023-10-08,25.27472
2023-10-09,37.72893
2023-10-10,31.50183
2023-10-11,42.85714
2023-10-12,47.98534
2023-10-13,34.79853
2023-10-14,23.80952
2023-10-15,38.82783
2023-10-16,41.02564
2023-10-17,49.45054
2023-10-18,43.22344
2023-10-19,35.53113
2023-10-20,23.44322
2023-10-21,17.58241
2023-10-22,21.61172
2023-10-23,41.39194
2023-10-24,31.13553
2023-10-25,38.09523
2023-10-26,31.86813
2023-10-27,23.44322
2023-10-28,11.35531
2023-10-29,19.04761
2023-10-30,34.06593
2023-10-31,35.16483
2023-11-01,26.73992
2023-11-02,29.67032
2023-11-03,32.23443
2023-11-04,15.01831
2023-11-05,18.68131
2023-11-06,32.96703
2023-11-07,30.40293
2023-11-08,34.43223
2023-11-09,33.69963
2023-11-10,31.13553
2023-11-11,13.91941
2023-11-12,13.91941
2023-11-13,30.03663
2023-11-14,32.23443
2023-11-15,32.96703
2023-11-16,32.96703
2023-11-17,26.73992
2023-11-18,18.31501
2023-11-19,15.75091
2023-11-20,32.60073
2023-11-21,32.96703
2023-11-22,37.36263
2023-11-23,36.63003
2023-11-24,30.40293
2023-11-25,18.68131
2023-11-26,28.57142
2023-11-27,43.58974
2023-11-28,42.49084
2023-11-29,42.85714
2023-11-30,31.86813
2023-12-01,34.06593
2023-12-02,17.21611
2023-12-03,32.60073
2023-12-04,44.32234
2023-12-05,46.15384
2023-12-06,42.12454
2023-12-07,41.02564
2023-12-08,32.60073
2023-12-09,20.51282
2023-12-10,27.47252
2023-12-11,44.32234
2023-12-12,40.29304
2023-12-13,41.02564
2023-12-14,39.19413
2023-12-15,28.57142
2023-12-16,12.45421
2023-12-17,20.14652
2023-12-18,30.76923
2023-12-19,30.40293
2023-12-20,31.50183
2023-12-21,26.37362
2023-12-22,20.87912
2023-12-23,7.6923
2023-12-24,6.9597
2023-12-25,10.25641
2023-12-26,27.47252
2023-12-27,30.03663
2023-12-28,30.40293
2023-12-29,21.61172
2023-12-30,6.5934
2023-12-31,10.62271
2024-01-01,8.7912
2024-01-02,23.44322
2024-01-03,25.27472
2024-01-04,33.69963
2024-01-05,36.99633
2024-01-06,15.75091
2024-01-07,14.28571
2024-01-08,18.31501
2024-01-09,34.79853
2024-01-10,32.96703
2024-01-11,35.89743
2024-01-12,34.06593
2024-01-13,11.72161
2024-01-14,9.5238
2024-01-15,29.30402
2024-01-16,24.90842
2024-01-17,38.09523
2024-01-18,38.09523
2024-01-19,26.00732
2024-01-20,15.38461
2024-01-21,13.18681
2024-01-22,35.16483
2024-01-23,32.60073
2024-01-24,30.76923
2024-01-25,26.73992
2024-01-26,27.10622
2024-01-27,9.1575
2024-01-28,9.8901
2024-01-29,36.63003
2024-01-30,31.86813
2024-01-31,24.17582
2024-02-01,30.03663
2024-02-02,20.51282
2024-02-03,11.72161
2024-02-04,14.65201
2024-02-05,23.44322
2024-02-06,33.69963
2024-02-07,25.27472
2024-02-08,20.51282
2024-02-09,8.0586
2024-02-10,3.663
2024-02-11,13.18681
2024-02-12,13.55311
2024-02-13,56.77655
2024-02-14,34.79853
2024-02-15,38.46153
2024-02-16,30.40293
2024-02-17,12.45421
2024-02-18,16.11721
2024-02-19,33.33333
2024-02-20,32.60073
2024-02-21,37.72893
2024-02-22,38.82783
2024-02-23,30.40293
2024-02-24,12.82051
2024-02-25,11.35531
2024-02-26,39.19413
2024-02-27,34.06593
2024-02-28,31.86813
2024-02-29,28.93772
2024-03-01,13.18681
2024-03-02,11.35531
2024-03-03,13.18681
2024-03-04,26.37362
2024-03-05,26.37362
2024-03-06,30.40293
2024-03-07,23.80952
2024-03-08,23.44322
2024-03-09,13.18681
2024-03-10,9.8901
2024-03-11,24.17582
2024-03-12,33.33333
2024-03-13,29.67032
2024-03-14,32.96703
2024-03-15,27.10622
2024-03-16,5.8608
2024-03-17,9.8901
2024-03-18,30.03663
2024-03-19,29.67032
2024-03-20,33.69963
