date,금ETF
2023-05-29,5.01018
2023-05-30,7.45417
2023-05-31,5.66191
2023-06-01,4.88798
2023-06-02,4.39918
2023-06-03,3.01425
2023-06-04,3.54378
2023-06-05,5.45824
2023-06-06,5.86558
2023-06-07,6.35437
2023-06-08,5.17311
2023-06-09,6.15071
2023-06-10,4.43991
2023-06-11,3.74745
2023-06-12,5.13238
2023-06-13,5.94704
2023-06-14,5.09164
2023-06-15,4.27698
2023-06-16,4.68431
2023-06-17,5.01018
2023-06-18,4.19551
2023-06-19,5.21384
2023-06-20,6.10997
2023-06-21,5.05091
2023-06-22,4.07331
2023-06-23,4.39918
2023-06-24,3.01425
2023-06-25,3.66598
2023-06-26,5.09164
2023-06-27,5.17311
2023-06-28,4.19551
2023-06-29,4.39918
2023-06-30,4.23625
2023-07-01,3.01425
2023-07-02,2.81059
2023-07-03,3.17718
2023-07-04,4.56211
2023-07-05,3.62525
2023-07-06,5.62118
2023-07-07,4.56211
2023-07-08,2.60692
2023-07-09,2.81059
2023-07-10,4.27698
2023-07-11,4.43991
2023-07-12,5.37678
2023-07-13,4.80651
2023-07-14,4.56211
2023-07-15,2.64765
2023-07-16,3.82892
2023-07-17,5.62118
2023-07-18,4.72505
2023-07-19,6.47657
2023-07-20,6.19144
2023-07-21,4.88798
2023-07-22,3.95112
2023-07-23,3.95112
2023-07-24,4.76578
2023-07-25,5.33604
2023-07-26,4.64358
2023-07-27,4.92871
2023-07-28,4.92871
2023-07-29,2.44399
2023-07-30,3.05498
2023-07-31,3.50305
2023-08-01,4.60285
2023-08-02,7.04684
2023-08-03,5.25458
2023-08-04,4.72505
2023-08-05,2.97352
2023-08-06,2.64765
2023-08-07,5.70264
2023-08-08,5.82484
2023-08-09,5.58044
2023-08-10,5.66191
2023-08-11,7.7393
2023-08-12,3.17718
2023-08-13,4.56211
2023-08-14,5.41751
2023-08-15,4.23625
2023-08-16,6.59877
2023-08-17,8.26883
2023-08-18,8.75763
2023-08-19,4.19551
2023-08-20,3.86965
2023-08-21,5.90631
2023-08-22,5.66191
2023-08-23,7.41344
2023-08-24,5.90631
2023-08-25,5.37678
2023-08-26,2.60692
2023-08-27,3.38085
2023-08-28,5.01018
2023-08-29,5.01018
2023-08-30,6.06924
2023-08-31,5.09164
2023-09-01,4.80651
2023-09-02,4.11405
2023-09-03,2.60692
2023-09-04,4.80651
2023-09-05,4.72505
2023-09-06,4.23625
2023-09-07,4.84725
2023-09-08,4.35845
2023-09-09,3.05498
2023-09-10,2.81059
2023-09-11,4.60285
2023-09-12,6.15071
2023-09-13,4.48065
2023-09-14,3.21792
2023-09-15,3.42158
2023-09-16,2.11812
2023-09-17,3.21792
2023-09-18,3.58452
2023-09-19,4.39918
2023-09-20,3.09572
2023-09-21,3.29938
2023-09-22,3.42158
2023-09-23,2.32179
2023-09-24,2.93279
2023-09-25,4.43991
2023-09-26,6.96537
2023-09-27,7.20977
2023-09-28,5.13238
2023-09-29,2.68839
2023-09-30,3.21792
2023-10-01,3.25865
2023-10-02,3.91038
2023-10-03,5.05091
2023-10-04,9.12423
2023-10-05,7.0061
2023-10-06,8.8391
2023-10-07,3.62525
2023-10-08,3.13645
2023-10-09,7.57637
2023-10-10,10.42769
2023-10-11,8.3503
2023-10-12,6.76171
2023-10-13,5.25458
2023-10-14,4.48065
2023-10-15,4.15478
2023-10-16,8.39103
2023-10-17,6.31364
2023-10-18,6.55804
2023-10-19,11.60896
2023-10-20,10.02036
2023-10-21,7.04684
2023-10-22,6.06924
2023-10-23,11.69042
2023-10-24,13.36048
2023-10-25,6.88391
2023-10-26,7.78004
2023-10-27,7.4949
2023-10-28,5.58044
2023-10-29,4.96945
2023-10-30,8.1059
2023-10-31,11.28309
2023-11-01,10.59063
2023-11-02,7.0061
2023-11-03,5.74338
2023-11-04,4.88798
2023-11-05,3.54378
2023-11-06,5.70264
2023-11-07,5.74338
2023-11-08,4.88798
2023-11-09,6.39511
2023-11-10,5.29531
2023-11-11,3.62525
2023-11-12,3.13645
2023-11-13,6.23217
2023-11-14,4.39918
2023-11-15,5.01018
2023-11-16,3.91038
2023-11-17,3.66598
2023-11-18,5.01018
2023-11-19,5.21384
2023-11-20,5.82484
2023-11-21,6.43584
2023-11-22,6.23217
2023-11-23,7.41344
2023-11-24,6.96537
2023-11-25,4.52138
2023-11-26,4.80651
2023-11-27,7.16904
2023-11-28,9.8167
2023-11-29,9.04276
2023-11-30,8.63543
2023-12-01,5.86558
2023-12-02,6.35437
2023-12-03,8.43177
2023-12-04,17.02647
2023-12-05,23.05498
2023-12-06,15.56008
2023-12-07,12.74949
2023-12-08,8.87983
2023-12-09,6.06924
2023-12-10,5.41751
2023-12-11,8.30957
2023-12-12,7.0061
2023-12-13,6.27291
2023-12-14,9.00203
2023-12-15,9.0835
2023-12-16,7.57637
2023-12-17,7.41344
2023-12-18,8.75763
2023-12-19,7.82077
2023-12-20,8.51323
2023-12-21,8.06517
2023-12-22,5.86558
2023-12-23,4.11405
2023-12-24,4.43991
2023-12-25,5.90631
2023-12-26,7.33197
2023-12-27,8.7169
2023-12-28,10.10183
2023-12-29,7.45417
2023-12-30,7.6171
2023-12-31,7.33197
2024-01-01,7.41344
2024-01-02,13.84928
2024-01-03,11.64969
2024-01-04,11.52749
2024-01-05,18.98167
2024-01-06,9.6945
2024-01-07,11.73116
2024-01-08,15.15274
2024-01-09,17.14867
2024-01-10,19.47046
2024-01-11,55.27494
2024-01-12,26.02851
2024-01-13,20.04073
2024-01-14,14.41955
2024-01-15,16.29327
2024-01-16,16.21181
2024-01-17,16.29327
2024-01-18,14.50101
2024-01-19,12.91242
2024-01-20,8.30957
2024-01-21,8.8391
2024-01-22,11.73116
2024-01-23,15.60081
2024-01-24,13.07535
2024-01-25,11.81262
2024-01-26,12.83095
2024-01-27,8.30957
2024-01-28,8.92057
2024-01-29,11.64969
2024-01-30,14.78615
2024-01-31,12.01629
2024-02-01,13.07535
2024-02-02,11.73116
2024-02-03,10.59063
2024-02-04,10.95723
2024-02-05,11.03869
2024-02-06,11.28309
2024-02-07,8.06517
2024-02-08,9.61303
2024-02-09,6.35437
2024-02-10,7.20977
2024-02-11,7.0061
2024-02-12,9.3279
2024-02-13,13.56415
2024-02-14,13.60488
2024-02-15,14.41955
2024-02-16,12.21995
2024-02-17,9.00203
2024-02-18,10.63136
2024-02-19,11.77189
2024-02-20,12.17922
2024-02-21,12.34215
2024-02-22,10.99796
2024-02-23,11.52749
2024-02-24,8.02443
2024-02-25,10.26476
2024-02-26,10.10183
2024-02-27,13.03462
2024-02-28,13.44195
2024-02-29,15.19348
2024-03-01,9.49083
2024-03-02,10.06109
2024-03-03,11.32382
2024-03-04,16.45621
2024-03-05,31.07942
2024-03-06,27.82077
2024-03-07,27.2505
2024-03-08,24.84725
2024-03-09,18.73727
2024-03-10,21.79226
2024-03-11,28.3503
2024-03-12,30.67209
2024-03-13,22.11812
2024-03-14,22.60692
2024-03-15,20.48879
2024-03-16,16.65987
2024-03-17,14.70468
2024-03-18,16.82281
2024-03-19,16.74134
2024-03-20,17.14867
