date,MMF
2023-05-29,8.68113
2023-05-30,12.85475
2023-05-31,10.8848
2023-06-01,11.71953
2023-06-02,12.28714
2023-06-03,7.61268
2023-06-04,6.24373
2023-06-05,12.65442
2023-06-06,7.94657
2023-06-07,13.25542
2023-06-08,14.12353
2023-06-09,11.51919
2023-06-10,5.90984
2023-06-11,6.87813
2023-06-12,14.35726
2023-06-13,13.42237
2023-06-14,9.84974
2023-06-15,10.51752
2023-06-16,7.91318
2023-06-17,5.04173
2023-06-18,5.04173
2023-06-19,10.75125
2023-06-20,10.78464
2023-06-21,9.64941
2023-06-22,8.71452
2023-06-23,10.55091
2023-06-24,4.8414
2023-06-25,5.10851
2023-06-26,9.3823
2023-06-27,9.91652
2023-06-28,11.05175
2023-06-29,10.98497
2023-06-30,7.81302
2023-07-01,5.04173
2023-07-02,3.93989
2023-07-03,9.58263
2023-07-04,9.88313
2023-07-05,11.45242
2023-07-06,9.48247
2023-07-07,7.94657
2023-07-08,4.30717
2023-07-09,4.2404
2023-07-10,9.94991
2023-07-11,9.61602
2023-07-12,11.11853
2023-07-13,12.05342
2023-07-14,10.51752
2023-07-15,4.44073
2023-07-16,5.4424
2023-07-17,10.78464
2023-07-18,13.3222
2023-07-19,13.65609
2023-07-20,11.45242
2023-07-21,10.35058
2023-07-22,5.10851
2023-07-23,4.64106
2023-07-24,10.75125
2023-07-25,11.41903
2023-07-26,10.25041
2023-07-27,10.81803
2023-07-28,10.45075
2023-07-29,5.1419
2023-07-30,5.4424
2023-07-31,10.05008
2023-08-01,10.81803
2023-08-02,11.11853
2023-08-03,10.91819
2023-08-04,11.28547
2023-08-05,5.10851
2023-08-06,5.90984
2023-08-07,16.86143
2023-08-08,11.21869
2023-08-09,12.25375
2023-08-10,14.59098
2023-08-11,11.55258
2023-08-12,6.11018
2023-08-13,5.57595
2023-08-14,10.2838
2023-08-15,6.41068
2023-08-16,12.05342
2023-08-17,10.15025
2023-08-18,10.2838
2023-08-19,5.94323
2023-08-20,8.51419
2023-08-21,20.9015
2023-08-22,33.52253
2023-08-23,35.09181
2023-08-24,18.33055
2023-08-25,12.45409
2023-08-26,6.01001
2023-08-27,6.67779
2023-08-28,20.50083
2023-08-29,13.68948
2023-08-30,11.41903
2023-08-31,9.9833
2023-09-01,9.28213
2023-09-02,3.90651
2023-09-03,4.97495
2023-09-04,11.45242
2023-09-05,9.88313
2023-09-06,9.6828
2023-09-07,11.08514
2023-09-08,9.24874
2023-09-09,4.2404
2023-09-10,10.15025
2023-09-11,11.81969
2023-09-12,9.14858
2023-09-13,10.38397
2023-09-14,9.04841
2023-09-15,9.9833
2023-09-16,6.44407
2023-09-17,8.04674
2023-09-18,15.92654
2023-09-19,12.05342
2023-09-20,10.71786
2023-09-21,10.45075
2023-09-22,9.28213
2023-09-23,4.37395
2023-09-24,6.0434
2023-09-25,9.94991
2023-09-26,10.11686
2023-09-27,10.98497
2023-09-28,5.64273
2023-09-29,4.57429
2023-09-30,4.30717
2023-10-01,4.77462
2023-10-02,3.97328
2023-10-03,6.01001
2023-10-04,14.79131
2023-10-05,14.2237
2023-10-06,10.5843
2023-10-07,4.64106
2023-10-08,5.10851
2023-10-09,6.97829
2023-10-10,11.15191
2023-10-11,11.51919
2023-10-12,11.31886
2023-10-13,8.4808
2023-10-14,6.44407
2023-10-15,7.5459
2023-10-16,12.62103
2023-10-17,11.98664
2023-10-18,13.58931
2023-10-19,14.69115
2023-10-20,12.58764
2023-10-21,7.14524
2023-10-22,7.64607
2023-10-23,18.09682
2023-10-24,14.69115
2023-10-25,12.05342
2023-10-26,12.75459
2023-10-27,8.98163
2023-10-28,6.77796
2023-10-29,7.67946
2023-10-30,15.82637
2023-10-31,13.68948
2023-11-01,12.98831
2023-11-02,12.25375
2023-11-03,11.1853
2023-11-04,6.44407
2023-11-05,6.01001
2023-11-06,10.55091
2023-11-07,11.55258
2023-11-08,12.48747
2023-11-09,10.15025
2023-11-10,9.58263
2023-11-11,4.37395
2023-11-12,6.24373
2023-11-13,10.25041
2023-11-14,11.01836
2023-11-15,10.35058
2023-11-16,11.21869
2023-11-17,9.58263
2023-11-18,7.47913
2023-11-19,6.84474
2023-11-20,12.38731
2023-11-21,12.65442
2023-11-22,11.08514
2023-11-23,11.28547
2023-11-24,9.54924
2023-11-25,5.54257
2023-11-26,5.67612
2023-11-27,18.79799
2023-11-28,37.8631
2023-11-29,26.84474
2023-11-30,14.92487
2023-12-01,10.21702
2023-12-02,8.44741
2023-12-03,7.04507
2023-12-04,13.05509
2023-12-05,19.33222
2023-12-06,12.4207
2023-12-07,12.05342
2023-12-08,10.85141
2023-12-09,8.14691
2023-12-10,7.14524
2023-12-11,15.95993
2023-12-12,14.2237
2023-12-13,11.95325
2023-12-14,11.85308
2023-12-15,10.95158
2023-12-16,6.51085
2023-12-17,6.37729
2023-12-18,11.31886
2023-12-19,11.98664
2023-12-20,12.92153
2023-12-21,10.61769
2023-12-22,9.28213
2023-12-23,5.40901
2023-12-24,3.93989
2023-12-25,4.67445
2023-12-26,11.28547
2023-12-27,13.65609
2023-12-28,11.85308
2023-12-29,11.58597
2023-12-30,5.94323
2023-12-31,5.57595
2024-01-01,7.04507
2024-01-02,12.7212
2024-01-03,13.05509
2024-01-04,13.25542
2024-01-05,15.09181
2024-01-06,8.34724
2024-01-07,7.44574
2024-01-08,13.22203
2024-01-09,12.35392
2024-01-10,13.68948
2024-01-11,13.55592
2024-01-12,11.71953
2024-01-13,5.7429
2024-01-14,9.21535
2024-01-15,15.05843
2024-01-16,13.05509
2024-01-17,14.8247
2024-01-18,16.69449
2024-01-19,12.58764
2024-01-20,8.01335
2024-01-21,6.9449
2024-01-22,11.75292
2024-01-23,14.29048
2024-01-24,16.09348
2024-01-25,13.6227
2024-01-26,12.35392
2024-01-27,6.57762
2024-01-28,6.54424
2024-01-29,13.12186
2024-01-30,12.4207
2024-01-31,12.28714
2024-02-01,11.68614
2024-02-02,13.52253
2024-02-03,7.11185
2024-02-04,8.14691
2024-02-05,19.26544
2024-02-06,14.99165
2024-02-07,12.75459
2024-02-08,10.45075
2024-02-09,6.01001
2024-02-10,6.14357
2024-02-11,5.7429
2024-02-12,7.44574
2024-02-13,14.12353
2024-02-14,13.88981
2024-02-15,14.79131
2024-02-16,11.91986
2024-02-17,7.74624
2024-02-18,8.24707
2024-02-19,13.75626
2024-02-20,16.02671
2024-02-21,15.02504
2024-02-22,15.05843
2024-02-23,12.28714
2024-02-24,6.54424
2024-02-25,7.34557
2024-02-26,13.22203
2024-02-27,14.75792
2024-02-28,14.35726
2024-02-29,12.85475
2024-03-01,7.17863
2024-03-02,7.84641
2024-03-03,8.31385
2024-03-04,12.45409
2024-03-05,14.8247
2024-03-06,13.38898
2024-03-07,13.12186
2024-03-08,12.45409
2024-03-09,7.37896
2024-03-10,6.31051
2024-03-11,12.05342
2024-03-12,12.35392
2024-03-13,15.02504
2024-03-14,12.05342
2024-03-15,12.52086
2024-03-16,6.21035
2024-03-17,7.91318
2024-03-18,14.39065
2024-03-19,12.58764
2024-03-20,12.7212
