date,IRP계좌
2023-05-30,40.46032
2023-05-31,39.1278
2023-06-01,37.49242
2023-06-02,37.00787
2023-06-03,13.14354
2023-06-04,12.29557
2023-06-05,31.13264
2023-06-06,16.35372
2023-06-07,35.49364
2023-06-08,36.70502
2023-06-09,34.16111
2023-06-10,11.99273
2023-06-11,12.8407
2023-06-12,35.73591
2023-06-13,34.22168
2023-06-14,38.40096
2023-06-15,36.28104
2023-06-16,33.31314
2023-06-17,15.08176
2023-06-18,18.11023
2023-06-19,35.61477
2023-06-20,37.79527
2023-06-21,38.70381
2023-06-22,32.82858
2023-06-23,29.61841
2023-06-24,12.78013
2023-06-25,12.11387
2023-06-26,31.19321
2023-06-27,37.67413
2023-06-28,36.64445
2023-06-29,35.13022
2023-06-30,35.06965
2023-07-01,13.6281
2023-07-02,11.62931
2023-07-03,38.27983
2023-07-04,37.00787
2023-07-05,33.37371
2023-07-06,33.91883
2023-07-07,30.16353
2023-07-08,9.99394
2023-07-09,10.23622
2023-07-10,37.7347
2023-07-11,33.61599
2023-07-12,37.49242
2023-07-13,33.37371
2023-07-14,31.31435
2023-07-15,12.29557
2023-07-16,13.50696
2023-07-17,32.88915
2023-07-18,34.03997
2023-07-19,31.19321
2023-07-20,29.80012
2023-07-21,29.19442
2023-07-22,11.81102
2023-07-23,13.6281
2023-07-24,33.25257
2023-07-25,34.40339
2023-07-26,30.34524
2023-07-27,30.40581
2023-07-28,28.16474
2023-07-29,13.14354
2023-07-30,12.17443
2023-07-31,30.40581
2023-08-01,31.55663
2023-08-02,31.7989
2023-08-03,31.55663
2023-08-04,26.89279
2023-08-05,10.78134
2023-08-06,11.75045
2023-08-07,28.40702
2023-08-08,33.07086
2023-08-09,31.07207
2023-08-10,28.95215
2023-08-11,27.92247
2023-08-12,13.14354
2023-08-13,9.38824
2023-08-14,29.19442
2023-08-15,15.44518
2023-08-16,33.55542
2023-08-17,31.7989
2023-08-18,29.07328
2023-08-19,11.08419
2023-08-20,12.235
2023-08-21,33.79769
2023-08-22,35.31193
2023-08-23,35.13022
2023-08-24,32.4046
2023-08-25,27.43791
2023-08-26,12.78013
2023-08-27,12.71956
2023-08-28,35.43307
2023-08-29,34.88794
2023-08-30,34.46396
2023-08-31,35.97819
2023-09-01,30.34524
2023-09-02,11.4476
2023-09-03,12.35614
2023-09-04,34.22168
2023-09-05,34.94851
2023-09-06,33.13143
2023-09-07,31.19321
2023-09-08,29.86069
2023-09-09,11.81102
2023-09-10,14.29436
2023-09-11,33.61599
2023-09-12,34.46396
2023-09-13,31.0115
2023-09-14,30.58752
2023-09-15,27.31677
2023-09-16,11.26589
2023-09-17,10.41792
2023-09-18,29.67898
2023-09-19,30.40581
2023-09-20,29.25499
2023-09-21,29.67898
2023-09-22,24.16717
2023-09-23,9.56995
2023-09-24,9.93337
2023-09-25,32.52574
2023-09-26,30.2241
2023-09-27,27.43791
2023-09-28,8.11629
2023-09-29,8.72198
2023-09-30,7.6923
2023-10-01,8.60084
2023-10-02,11.26589
2023-10-03,13.14354
2023-10-04,35.85705
2023-10-05,36.9473
2023-10-06,29.73955
2023-10-07,10.11508
2023-10-08,10.6602
2023-10-09,12.53785
2023-10-10,34.52453
2023-10-11,33.43428
2023-10-12,33.13143
2023-10-13,26.65051
2023-10-14,9.75166
2023-10-15,10.59963
2023-10-16,31.19321
2023-10-17,31.19321
2023-10-18,30.70866
2023-10-19,33.192
2023-10-20,27.01393
2023-10-21,11.56874
2023-10-22,11.50817
2023-10-23,31.6172
2023-10-24,34.64566
2023-10-25,34.64566
2023-10-26,30.2241
2023-10-27,28.89158
2023-10-28,12.35614
2023-10-29,11.99273
2023-10-30,32.94972
2023-10-31,38.70381
2023-11-01,32.58631
2023-11-02,32.52574
2023-11-03,31.19321
2023-11-04,13.44639
2023-11-05,12.11387
2023-11-06,34.40339
2023-11-07,34.52453
2023-11-08,32.22289
2023-11-09,35.19079
2023-11-10,28.70987
2023-11-11,11.50817
2023-11-12,10.41792
2023-11-13,37.37129
2023-11-14,34.28225
2023-11-15,37.61356
2023-11-16,36.70502
2023-11-17,35.97819
2023-11-18,14.17322
2023-11-19,17.44397
2023-11-20,38.46153
2023-11-21,44.88188
2023-11-22,37.97698
2023-11-23,38.03755
2023-11-24,38.58267
2023-11-25,16.596
2023-11-26,16.95941
2023-11-27,42.94367
2023-11-28,44.33676
2023-11-29,45.72986
2023-11-30,42.15626
2023-12-01,39.49121
2023-12-02,17.50454
2023-12-03,20.77528
2023-12-04,49.42459
2023-12-05,56.39006
2023-12-06,56.75348
2023-12-07,55.17867
2023-12-08,50.45427
2023-12-09,21.19927
2023-12-10,24.04603
2023-12-11,56.32949
2023-12-12,59.96365
2023-12-13,58.93397
2023-12-14,55.84494
2023-12-15,56.32949
2023-12-16,24.1066
2023-12-17,25.13628
2023-12-18,55.66323
2023-12-19,61.29618
2023-12-20,77.34706
2023-12-21,70.07874
2023-12-22,63.84009
2023-12-23,28.95215
2023-12-24,27.43791
2023-12-25,33.37371
2023-12-26,87.341
2023-12-27,95.69957
2023-12-28,100.0
2023-12-29,79.10357
2023-12-30,26.16596
2023-12-31,18.9582
2024-01-01,21.98667
2024-01-02,65.4149
2024-01-03,60.69049
2024-01-04,56.63234
2024-01-05,52.87704
2024-01-06,21.07813
2024-01-07,21.62325
2024-01-08,45.06359
2024-01-09,53.36159
2024-01-10,60.75105
2024-01-11,50.63597
2024-01-12,45.72986
2024-01-13,19.5639
2024-01-14,19.86674
2024-01-15,52.7559
2024-01-16,50.51483
2024-01-17,53.24046
2024-01-18,48.87946
2024-01-19,51.30224
2024-01-20,24.65172
2024-01-21,24.71229
2024-01-22,61.23561
2024-01-23,65.83888
2024-01-24,60.87219
2024-01-25,64.14294
2024-01-26,53.90672
2024-01-27,29.80012
2024-01-28,32.28346
2024-01-29,64.50635
2024-01-30,64.20351
2024-01-31,63.47668
2024-02-01,61.90187
2024-02-02,57.84373
2024-02-03,27.13506
2024-02-04,28.77044
2024-02-05,65.11205
2024-02-06,69.65475
2024-02-07,55.96608
2024-02-08,50.5754
2024-02-09,22.7135
2024-02-10,23.01635
2024-02-11,27.2562
2024-02-12,31.85947
2024-02-13,75.10599
2024-02-14,74.07631
2024-02-15,74.86371
2024-02-16,67.53482
2024-02-17,29.61841
2024-02-18,30.10296
2024-02-19,71.10841
2024-02-20,79.40642
2024-02-21,79.043
2024-02-22,69.83646
2024-02-23,72.25923
2024-02-24,32.4046
2024-02-25,36.22047
2024-02-26,78.61901
2024-02-27,81.76862
2024-02-28,75.16656
2024-02-29,73.83403
2024-03-01,33.61599
2024-03-02,29.31556
2024-03-03,28.40702
2024-03-04,74.92428
2024-03-05,82.55602
2024-03-06,72.07752
2024-03-07,66.26287
2024-03-08,60.56935
2024-03-09,24.22774
2024-03-10,23.86432
2024-03-11,63.2344
2024-03-12,59.05511
2024-03-13,50.81768
2024-03-14,49.30345
2024-03-15,47.24409
2024-03-16,22.22895
2024-03-17,22.04724
2024-03-18,45.79043
2024-03-19,48.27377
2024-03-20,51.66565
