date,만보기어플
2023-05-30,34.99538
2023-05-31,34.99538
2023-06-01,37.58079
2023-06-02,45.61403
2023-06-03,38.96583
2023-06-04,38.41181
2023-06-05,37.48845
2023-06-06,42.28993
2023-06-07,43.30563
2023-06-08,34.81071
2023-06-09,32.87165
2023-06-10,33.24099
2023-06-11,37.76546
2023-06-12,36.93444
2023-06-13,37.58079
2023-06-14,37.48845
2023-06-15,37.58079
2023-06-16,30.56325
2023-06-17,29.27054
2023-06-18,32.96398
2023-06-19,33.79501
2023-06-20,32.68698
2023-06-21,27.70083
2023-06-22,28.9012
2023-06-23,32.13296
2023-06-24,28.53185
2023-06-25,31.85595
2023-06-26,30.00923
2023-06-27,43.02862
2023-06-28,29.63988
2023-06-29,26.59279
2023-06-30,31.48661
2023-07-01,34.71837
2023-07-02,41.55124
2023-07-03,38.41181
2023-07-04,33.97968
2023-07-05,32.5023
2023-07-06,33.88734
2023-07-07,31.30193
2023-07-08,30.10156
2023-07-09,31.39427
2023-07-10,30.1939
2023-07-11,24.5614
2023-07-12,27.79316
2023-07-13,23.36103
2023-07-14,16.62049
2023-07-15,22.34533
2023-07-16,26.31578
2023-07-17,28.71652
2023-07-18,27.23915
2023-07-19,27.70083
2023-07-20,25.11542
2023-07-21,24.46906
2023-07-22,27.14681
2023-07-23,23.26869
2023-07-24,29.91689
2023-07-25,29.63988
2023-07-26,26.8698
2023-07-27,25.94644
2023-07-28,28.62419
2023-07-29,26.68513
2023-07-30,26.8698
2023-07-31,27.79316
2023-08-01,29.54755
2023-08-02,29.91689
2023-08-03,30.84025
2023-08-04,27.14681
2023-08-05,26.13111
2023-08-06,23.36103
2023-08-07,22.71468
2023-08-08,21.60664
2023-08-09,30.37857
2023-08-10,24.5614
2023-08-11,31.39427
2023-08-12,28.62419
2023-08-13,32.31763
2023-08-14,26.31578
2023-08-15,31.67128
2023-08-16,31.11726
2023-08-17,33.79501
2023-08-18,27.8855
2023-08-19,29.91689
2023-08-20,30.93259
2023-08-21,28.99353
2023-08-22,30.10156
2023-08-23,26.03878
2023-08-24,26.03878
2023-08-25,28.9012
2023-08-26,27.70083
2023-08-27,28.9012
2023-08-28,27.42382
2023-08-29,24.19205
2023-08-30,29.27054
2023-08-31,26.59279
2023-09-01,28.43951
2023-09-02,29.91689
2023-09-03,28.71652
2023-09-04,31.67128
2023-09-05,31.02493
2023-09-06,29.73222
2023-09-07,36.8421
2023-09-08,31.57894
2023-09-09,26.77746
2023-09-10,37.8578
2023-09-11,38.59649
2023-09-12,32.5023
2023-09-13,27.42382
2023-09-14,24.83841
2023-09-15,21.97599
2023-09-16,23.45337
2023-09-17,30.1939
2023-09-18,28.71652
2023-09-19,28.16251
2023-09-20,23.73037
2023-09-21,25.66943
2023-09-22,28.16251
2023-09-23,24.74607
2023-09-24,28.99353
2023-09-25,23.82271
2023-09-26,17.45152
2023-09-27,22.89935
2023-09-28,24.93074
2023-09-29,29.63988
2023-09-30,30.28624
2023-10-01,35.36472
2023-10-02,53.4626
2023-10-03,51.89289
2023-10-04,44.13665
2023-10-05,40.44321
2023-10-06,38.41181
2023-10-07,36.47276
2023-10-08,44.96768
2023-10-09,41.55124
2023-10-10,41.92059
2023-10-11,42.75161
2023-10-12,43.67497
2023-10-13,39.42751
2023-10-14,36.56509
2023-10-15,42.28993
2023-10-16,36.8421
2023-10-17,42.75161
2023-10-18,43.21329
2023-10-19,47.27608
2023-10-20,33.05632
2023-10-21,29.08587
2023-10-22,37.76546
2023-10-23,42.93628
2023-10-24,41.45891
2023-10-25,37.39612
2023-10-26,39.1505
2023-10-27,35.64173
2023-10-28,35.08771
2023-10-29,40.35087
2023-10-30,43.67497
2023-10-31,47.8301
2023-11-01,40.90489
2023-11-02,46.72206
2023-11-03,40.44321
2023-11-04,54.29362
2023-11-05,50.32317
2023-11-06,35.64173
2023-11-07,37.58079
2023-11-08,40.99722
2023-11-09,41.64358
2023-11-10,36.01108
2023-11-11,30.74792
2023-11-12,28.80886
2023-11-13,31.85595
2023-11-14,27.42382
2023-11-15,34.07202
2023-11-16,31.48661
2023-11-17,29.27054
2023-11-18,24.09972
2023-11-19,33.61034
2023-11-20,32.2253
2023-11-21,38.50415
2023-11-22,29.54755
2023-11-23,31.02493
2023-11-24,24.74607
2023-11-25,25.48476
2023-11-26,24.74607
2023-11-27,23.5457
2023-11-28,25.02308
2023-11-29,23.17636
2023-11-30,24.83841
2023-12-01,24.09972
2023-12-02,26.03878
2023-12-03,27.05447
2023-12-04,29.1782
2023-12-05,34.07202
2023-12-06,28.16251
2023-12-07,28.80886
2023-12-08,24.93074
2023-12-09,23.36103
2023-12-10,29.54755
2023-12-11,22.71468
2023-12-12,26.40812
2023-12-13,28.34718
2023-12-14,20.68328
2023-12-15,16.15881
2023-12-16,17.54385
2023-12-17,21.42197
2023-12-18,22.71468
2023-12-19,27.79316
2023-12-20,21.60664
2023-12-21,17.54385
2023-12-22,15.8818
2023-12-23,18.65189
2023-12-24,16.15881
2023-12-25,22.71468
2023-12-26,22.89935
2023-12-27,28.43951
2023-12-28,28.34718
2023-12-29,27.05447
2023-12-30,24.65373
2023-12-31,27.79316
2024-01-01,35.91874
2024-01-02,43.30563
2024-01-03,29.91689
2024-01-04,42.01292
2024-01-05,32.2253
2024-01-06,38.31948
2024-01-07,41.45891
2024-01-08,29.54755
2024-01-09,30.00923
2024-01-10,34.5337
2024-01-11,34.90304
2024-01-12,31.39427
2024-01-13,36.19575
2024-01-14,33.24099
2024-01-15,33.518
2024-01-16,36.74976
2024-01-17,30.00923
2024-01-18,29.36288
2024-01-19,28.62419
2024-01-20,28.25484
2024-01-21,37.58079
2024-01-22,32.40997
2024-01-23,26.68513
2024-01-24,27.23915
2024-01-25,24.46906
2024-01-26,28.16251
2024-01-27,28.25484
2024-01-28,35.36472
2024-01-29,32.87165
2024-01-30,31.2096
2024-01-31,36.01108
2024-02-01,32.68698
2024-02-02,29.63988
2024-02-03,26.59279
2024-02-04,28.99353
2024-02-05,24.00738
2024-02-06,28.99353
2024-02-07,27.70083
2024-02-08,23.08402
2024-02-09,24.74607
2024-02-10,32.31763
2024-02-11,31.02493
2024-02-12,34.25669
2024-02-13,35.64173
2024-02-14,36.56509
2024-02-15,36.10341
2024-02-16,31.2096
2024-02-17,37.39612
2024-02-18,34.5337
2024-02-19,26.59279
2024-02-20,30.1939
2024-02-21,25.66943
2024-02-22,24.37673
2024-02-23,22.53
2024-02-24,27.14681
2024-02-25,32.59464
2024-02-26,38.04247
2024-02-27,34.99538
2024-02-28,31.48661
2024-02-29,29.91689
2024-03-01,27.51615
2024-03-02,32.04062
2024-03-03,38.13481
2024-03-04,38.41181
2024-03-05,42.19759
2024-03-06,41.82825
2024-03-07,34.25669
2024-03-08,35.8264
2024-03-09,39.79686
2024-03-10,36.28808
2024-03-11,40.72022
2024-03-12,39.24284
2024-03-13,45.15235
2024-03-14,42.19759
2024-03-15,36.28808
2024-03-16,38.31948
2024-03-17,40.1662
2024-03-18,40.07386
2024-03-19,41.55124
2024-03-20,33.79501
