date,기업어음
2023-06-07,7.25388
2023-06-08,11.57167
2023-06-09,7.25388
2023-06-10,4.31778
2023-06-11,2.59067
2023-06-12,6.56303
2023-06-13,11.39896
2023-06-14,8.981
2023-06-15,7.42659
2023-06-16,7.08117
2023-06-17,2.24525
2023-06-18,4.66321
2023-06-19,7.08117
2023-06-20,9.15371
2023-06-21,5.52677
2023-06-22,5.69948
2023-06-23,5.69948
2023-06-24,2.59067
2023-06-25,1.20898
2023-06-26,3.62694
2023-06-27,6.21761
2023-06-28,4.83592
2023-06-29,4.31778
2023-06-30,3.97236
2023-07-01,2.93609
2023-07-02,1.20898
2023-07-03,5.69948
2023-07-04,6.21761
2023-07-05,5.69948
2023-07-06,4.83592
2023-07-07,3.97236
2023-07-08,1.03626
2023-07-09,3.45423
2023-07-10,6.21761
2023-07-11,6.90846
2023-07-12,6.21761
2023-07-13,6.39032
2023-07-14,3.97236
2023-07-15,2.41796
2023-07-16,1.38169
2023-07-17,5.35405
2023-07-18,5.69948
2023-07-19,6.73575
2023-07-20,6.73575
2023-07-21,5.52677
2023-07-22,1.38169
2023-07-23,3.62694
2023-07-24,6.90846
2023-07-25,5.69948
2023-07-26,3.97236
2023-07-27,3.97236
2023-07-28,6.0449
2023-07-29,3.62694
2023-07-30,2.07253
2023-07-31,7.5993
2023-08-01,3.97236
2023-08-02,5.87219
2023-08-03,4.31778
2023-08-04,3.62694
2023-08-05,1.20898
2023-08-06,2.41796
2023-08-07,5.52677
2023-08-08,5.69948
2023-08-09,4.83592
2023-08-10,5.87219
2023-08-11,7.08117
2023-08-12,2.76338
2023-08-13,2.24525
2023-08-14,4.66321
2023-08-15,2.41796
2023-08-16,5.87219
2023-08-17,7.25388
2023-08-18,7.25388
2023-08-19,1.72711
2023-08-20,2.93609
2023-08-21,4.66321
2023-08-22,5.00863
2023-08-23,7.5993
2023-08-24,7.5993
2023-08-25,6.21761
2023-08-26,1.5544
2023-08-27,2.59067
2023-08-28,5.00863
2023-08-29,4.83592
2023-08-30,6.21761
2023-08-31,5.69948
2023-09-01,4.14507
2023-09-02,1.20898
2023-09-04,5.87219
2023-09-05,5.87219
2023-09-06,5.00863
2023-09-07,5.87219
2023-09-08,4.31778
2023-09-10,2.93609
2023-09-11,7.25388
2023-09-12,8.981
2023-09-13,7.5993
2023-09-14,10.01727
2023-09-15,7.25388
2023-09-16,3.28151
2023-09-17,5.69948
2023-09-18,9.49913
2023-09-19,7.77202
2023-09-20,6.56303
2023-09-21,6.39032
2023-09-22,6.73575
2023-09-23,1.03626
2023-09-24,3.1088
2023-09-25,5.69948
2023-09-26,6.21761
2023-09-27,3.97236
2023-09-28,0.86355
2023-09-29,2.24525
2023-09-30,1.89982
2023-10-01,2.93609
2023-10-02,2.59067
2023-10-03,4.4905
2023-10-04,6.73575
2023-10-05,8.29015
2023-10-06,7.42659
2023-10-07,1.89982
2023-10-08,1.5544
2023-10-09,5.35405
2023-10-10,8.80829
2023-10-11,6.73575
2023-10-12,8.80829
2023-10-13,7.77202
2023-10-14,5.52677
2023-10-15,5.35405
2023-10-16,8.11744
2023-10-17,9.67184
2023-10-18,11.74438
2023-10-19,13.12607
2023-10-20,12.26252
2023-10-21,9.15371
2023-10-22,7.25388
2023-10-23,11.22625
2023-10-24,15.54404
2023-10-25,13.29879
2023-10-26,8.46286
2023-10-27,9.32642
2023-10-28,4.83592
2023-10-29,7.5993
2023-10-30,12.08981
2023-10-31,9.67184
2023-11-01,9.32642
2023-11-02,5.52677
2023-11-03,6.39032
2023-11-04,5.35405
2023-11-05,6.56303
2023-11-06,6.73575
2023-11-07,7.5993
2023-11-08,8.29015
2023-11-09,6.90846
2023-11-10,5.52677
2023-11-11,2.07253
2023-11-12,3.79965
2023-11-13,6.0449
2023-11-14,9.67184
2023-11-15,8.46286
2023-11-16,11.05354
2023-11-17,9.32642
2023-11-18,4.31778
2023-11-19,4.83592
2023-11-20,10.5354
2023-11-21,12.78065
2023-11-22,11.39896
2023-11-23,9.84455
2023-11-24,7.5993
2023-11-25,8.981
2023-11-26,5.18134
2023-11-27,19.34369
2023-11-28,23.83419
2023-11-29,15.54404
2023-11-30,12.08981
2023-12-01,7.08117
2023-12-02,1.20898
2023-12-03,2.59067
2023-12-04,6.39032
2023-12-05,5.69948
2023-12-06,5.35405
2023-12-07,6.56303
2023-12-08,4.4905
2023-12-09,2.41796
2023-12-10,3.79965
2023-12-11,8.63557
2023-12-12,6.73575
2023-12-13,7.77202
2023-12-14,6.21761
2023-12-15,8.80829
2023-12-17,3.79965
2023-12-18,11.74438
2023-12-19,7.94473
2023-12-20,6.0449
2023-12-21,5.52677
2023-12-22,3.28151
2023-12-23,0.86355
2023-12-24,1.38169
2023-12-25,3.28151
2023-12-26,5.00863
2023-12-27,6.21761
2023-12-28,7.94473
2023-12-29,6.56303
2023-12-30,2.07253
2023-12-31,1.72711
2024-01-01,3.45423
2024-01-02,7.5993
2024-01-03,5.18134
2024-01-04,7.94473
2024-01-05,7.08117
2024-01-06,3.79965
2024-01-07,2.24525
2024-01-08,7.94473
2024-01-09,7.77202
2024-01-10,7.5993
2024-01-11,8.11744
2024-01-12,6.90846
2024-01-13,2.24525
2024-01-14,3.1088
2024-01-15,7.94473
2024-01-16,5.87219
2024-01-17,7.42659
2024-01-18,6.56303
2024-01-19,6.21761
2024-01-20,3.45423
2024-01-21,1.03626
2024-01-22,5.87219
2024-01-23,7.5993
2024-01-24,7.25388
2024-01-25,6.21761
2024-01-26,5.35405
2024-01-28,3.45423
2024-01-29,5.69948
2024-01-30,7.94473
2024-01-31,7.08117
2024-02-01,7.5993
2024-02-02,5.52677
2024-02-03,1.89982
2024-02-04,2.07253
2024-02-05,6.56303
2024-02-06,7.42659
2024-02-07,4.83592
2024-02-08,4.66321
2024-02-09,2.59067
2024-02-10,2.24525
2024-02-11,0.86355
2024-02-12,2.76338
2024-02-13,7.94473
2024-02-14,6.21761
2024-02-15,7.08117
2024-02-16,5.87219
2024-02-17,2.07253
2024-02-18,3.28151
2024-02-19,7.08117
2024-02-20,7.94473
2024-02-21,7.42659
2024-02-22,6.73575
2024-02-23,5.18134
2024-02-24,3.62694
2024-02-25,2.76338
2024-02-26,11.74438
2024-02-27,13.98963
2024-02-28,10.5354
2024-02-29,7.08117
2024-03-01,2.59067
2024-03-02,2.24525
2024-03-03,3.1088
2024-03-04,5.87219
2024-03-05,8.29015
2024-03-06,5.69948
2024-03-07,7.77202
2024-03-08,4.83592
2024-03-09,2.41796
2024-03-10,2.24525
2024-03-11,6.73575
2024-03-12,8.46286
2024-03-13,7.42659
2024-03-14,7.08117
2024-03-15,4.83592
2024-03-16,3.45423
2024-03-17,2.41796
2024-03-18,8.11744
2024-03-19,8.46286
2024-03-20,10.88082
