date,집값전망
2023-05-30,21.59947
2023-05-31,23.43493
2023-06-01,19.40347
2023-06-02,18.05965
2023-06-03,16.38806
2023-06-04,20.35398
2023-06-05,23.27105
2023-06-06,18.45296
2023-06-07,22.02556
2023-06-08,23.59882
2023-06-09,23.56604
2023-06-10,16.19141
2023-06-11,16.97803
2023-06-12,22.97607
2023-06-13,22.09111
2023-06-14,19.96066
2023-06-15,20.3212
2023-06-16,18.32186
2023-06-17,14.61815
2023-06-18,17.9941
2023-06-19,22.71386
2023-06-20,20.94395
2023-06-21,20.91117
2023-06-22,20.51786
2023-06-23,17.60078
2023-06-24,14.45427
2023-06-25,13.89708
2023-06-26,21.89446
2023-06-27,21.76335
2023-06-28,19.89511
2023-06-29,21.33726
2023-06-30,17.92854
2023-07-01,14.74926
2023-07-02,17.24024
2023-07-03,20.71451
2023-07-04,20.12454
2023-07-05,19.96066
2023-07-06,17.79744
2023-07-07,17.01081
2023-07-08,13.60209
2023-07-09,17.27302
2023-07-10,21.53392
2023-07-11,17.73189
2023-07-12,16.02753
2023-07-13,16.91248
2023-07-14,15.63421
2023-07-15,13.56932
2023-07-16,16.12586
2023-07-17,20.55063
2023-07-18,19.5018
2023-07-19,20.3212
2023-07-20,18.71517
2023-07-21,18.91183
2023-07-22,15.30645
2023-07-23,18.58407
2023-07-24,20.97672
2023-07-25,20.78007
2023-07-26,20.74729
2023-07-27,20.84562
2023-07-28,18.05965
2023-07-29,14.51982
2023-07-30,14.32317
2023-07-31,19.33792
2023-08-01,17.89577
2023-08-02,18.45296
2023-08-03,17.3058
2023-08-04,18.22353
2023-08-05,13.0449
2023-08-06,18.02687
2023-08-07,19.17404
2023-08-08,20.28843
2023-08-09,20.84562
2023-08-10,16.51917
2023-08-11,20.94395
2023-08-12,18.2563
2023-08-13,20.35398
2023-08-14,22.5172
2023-08-15,20.51786
2023-08-16,25.17207
2023-08-17,26.41756
2023-08-18,21.63225
2023-08-19,17.73189
2023-08-20,20.28843
2023-08-21,24.54932
2023-08-22,22.74664
2023-08-23,24.51655
2023-08-24,21.07505
2023-08-25,22.41887
2023-08-26,17.24024
2023-08-27,18.2563
2023-08-28,23.2055
2023-08-29,22.45165
2023-08-30,22.74664
2023-08-31,20.55063
2023-09-01,23.00884
2023-09-02,19.10848
2023-09-03,22.25499
2023-09-04,24.68043
2023-09-05,22.84496
2023-09-06,23.40216
2023-09-07,21.1406
2023-09-08,18.71517
2023-09-09,16.02753
2023-09-10,17.14192
2023-09-11,23.00884
2023-09-12,22.84496
2023-09-13,19.17404
2023-09-14,22.61553
2023-09-15,23.23828
2023-09-16,21.07505
2023-09-17,19.60013
2023-09-18,24.51655
2023-09-19,20.38675
2023-09-20,20.84562
2023-09-21,19.56735
2023-09-22,18.58407
2023-09-23,16.7486
2023-09-24,18.9446
2023-09-25,20.91117
2023-09-26,20.45231
2023-09-27,16.38806
2023-09-28,11.11111
2023-09-29,12.38938
2023-09-30,14.81481
2023-10-01,14.74926
2023-10-02,16.7486
2023-10-03,20.48508
2023-10-04,25.36873
2023-10-05,21.23893
2023-10-06,21.30449
2023-10-07,16.22418
2023-10-08,16.7486
2023-10-09,21.50114
2023-10-10,23.17273
2023-10-11,21.10783
2023-10-12,18.05965
2023-10-13,17.63356
2023-10-14,15.63421
2023-10-15,18.1252
2023-10-16,21.6978
2023-10-17,19.23959
2023-10-18,19.37069
2023-10-19,22.12389
2023-10-20,20.05899
2023-10-21,17.76466
2023-10-22,21.43559
2023-10-23,27.23697
2023-10-24,20.78007
2023-10-25,20.51786
2023-10-26,22.32055
2023-10-27,19.96066
2023-10-28,16.68305
2023-10-29,18.32186
2023-10-30,21.6978
2023-10-31,21.10783
2023-11-01,21.89446
2023-11-02,21.96001
2023-11-03,20.84562
2023-11-04,17.46968
2023-11-05,22.41887
2023-11-06,23.13995
2023-11-07,19.20681
2023-11-08,19.92789
2023-11-09,20.15732
2023-11-10,21.30449
2023-11-11,15.79809
2023-11-12,21.1406
2023-11-13,24.64765
2023-11-14,31.039
2023-11-15,25.4015
2023-11-16,20.61619
2023-11-17,19.10848
2023-11-18,16.09308
2023-11-19,19.14126
2023-11-20,22.77941
2023-11-21,20.84562
2023-11-22,20.61619
2023-11-23,18.51851
2023-11-24,17.69911
2023-11-25,14.06096
2023-11-26,15.89642
2023-11-27,22.54998
2023-11-28,22.68108
2023-11-29,19.43625
2023-11-30,19.60013
2023-12-01,14.65093
2023-12-02,12.68436
2023-12-03,16.97803
2023-12-04,24.0249
2023-12-05,20.45231
2023-12-06,18.9446
2023-12-07,18.05965
2023-12-08,18.32186
2023-12-09,15.60144
2023-12-10,15.53588
2023-12-11,18.51851
2023-12-12,17.53523
2023-12-13,16.6175
2023-12-14,19.66568
2023-12-15,17.17469
2023-12-16,12.78269
2023-12-17,13.53654
2023-12-18,17.37135
2023-12-19,16.65027
2023-12-20,15.14257
2023-12-21,14.74926
2023-12-22,14.29039
2023-12-23,12.12717
2023-12-24,10.88167
2023-12-25,13.63487
2023-12-26,16.09308
2023-12-27,16.15863
2023-12-28,16.7486
2023-12-29,14.29039
2023-12-30,11.86496
2023-12-31,13.27433
2024-01-01,14.51982
2024-01-02,16.71583
2024-01-03,15.89642
2024-01-04,16.51917
2024-01-05,15.372
2024-01-06,13.30711
2024-01-07,16.19141
2024-01-08,18.38741
2024-01-09,15.99475
2024-01-10,15.43756
2024-01-11,15.1098
2024-01-12,14.12651
2024-01-13,13.176
2024-01-14,13.92985
2024-01-15,17.04359
2024-01-16,16.71583
2024-01-17,16.7486
2024-01-18,15.86365
2024-01-19,14.29039
2024-01-20,13.43821
2024-01-21,13.63487
2024-01-22,17.76466
2024-01-23,16.09308
2024-01-24,16.0603
2024-01-25,17.66633
2024-01-26,14.61815
2024-01-27,12.55326
2024-01-28,16.22418
2024-01-29,16.38806
2024-01-30,15.40478
2024-01-31,16.55195
2024-02-01,14.06096
2024-02-02,13.66764
2024-02-03,12.25827
2024-02-04,12.42215
2024-02-05,17.17469
2024-02-06,15.43756
2024-02-07,13.14323
2024-02-08,11.89773
2024-02-09,9.30842
2024-02-10,9.99672
2024-02-11,14.06096
2024-02-12,16.0603
2024-02-13,16.87971
2024-02-14,15.69977
2024-02-15,14.74926
2024-02-16,13.60209
2024-02-17,13.11045
2024-02-18,14.45427
2024-02-19,17.73189
2024-02-20,16.68305
2024-02-21,15.73254
2024-02-22,14.22484
2024-02-23,13.07767
2024-02-24,13.24156
2024-02-25,14.65093
2024-02-26,18.87905
2024-02-27,16.32251
2024-02-28,15.07702
2024-02-29,13.0449
2024-03-01,13.0449
2024-03-02,12.78269
2024-03-03,15.69977
2024-03-04,17.73189
2024-03-05,14.71648
2024-03-06,14.45427
2024-03-07,15.27368
2024-03-08,14.06096
2024-03-09,13.37266
2024-03-10,14.25762
2024-03-11,16.25696
2024-03-12,15.79809
2024-03-13,16.55195
2024-03-14,15.63421
2024-03-15,16.38806
2024-03-16,15.40478
2024-03-17,15.04424
2024-03-18,16.55195
2024-03-19,17.17469
2024-03-20,16.68305
