date,주택매매
2023-05-29,54.99254
2023-05-30,50.22354
2023-05-31,48.88226
2023-06-01,43.3681
2023-06-02,40.53651
2023-06-03,39.64232
2023-06-04,48.88226
2023-06-05,45.30551
2023-06-06,52.90611
2023-06-07,43.66616
2023-06-08,40.53651
2023-06-09,32.63785
2023-06-10,40.38748
2023-06-11,51.86289
2023-06-12,42.02682
2023-06-13,52.01192
2023-06-14,43.3681
2023-06-15,36.66169
2023-06-16,38.89716
2023-06-17,45.30551
2023-06-18,44.85842
2023-06-19,46.49776
2023-06-20,45.7526
2023-06-21,43.66616
2023-06-22,49.18032
2023-06-23,43.07004
2023-06-24,43.51713
2023-06-25,47.39195
2023-06-26,52.45901
2023-06-27,43.21907
2023-06-28,39.34426
2023-06-29,45.7526
2023-06-30,38.45007
2023-07-01,38.15201
2023-07-02,36.51266
2023-07-03,40.38748
2023-07-04,46.94485
2023-07-05,45.60357
2023-07-06,39.34426
2023-07-07,34.42622
2023-07-08,39.79135
2023-07-09,43.3681
2023-07-10,44.11326
2023-07-11,35.17138
2023-07-12,41.4307
2023-07-13,42.32488
2023-07-14,41.72876
2023-07-15,42.32488
2023-07-16,51.41579
2023-07-17,46.64679
2023-07-18,44.85842
2023-07-19,43.96423
2023-07-20,39.64232
2023-07-21,39.04619
2023-07-22,42.32488
2023-07-23,49.18032
2023-07-24,47.83904
2023-07-25,42.92101
2023-07-26,41.4307
2023-07-27,39.19523
2023-07-28,39.79135
2023-07-29,37.55588
2023-07-30,43.66616
2023-07-31,38.74813
2023-08-01,38.45007
2023-08-02,39.49329
2023-08-03,42.32488
2023-08-04,32.63785
2023-08-05,39.19523
2023-08-06,42.92101
2023-08-07,43.96423
2023-08-08,45.45454
2023-08-09,46.1997
2023-08-10,46.05067
2023-08-11,42.02682
2023-08-12,42.17585
2023-08-13,47.24292
2023-08-14,53.50223
2023-08-15,62.8912
2023-08-16,54.39642
2023-08-17,45.90163
2023-08-18,40.53651
2023-08-19,43.21907
2023-08-20,46.34873
2023-08-21,45.45454
2023-08-22,48.73323
2023-08-23,56.18479
2023-08-24,48.88226
2023-08-25,44.26229
2023-08-26,55.29061
2023-08-27,54.99254
2023-08-28,51.41579
2023-08-29,53.94932
2023-08-30,49.62742
2023-08-31,45.45454
2023-09-01,38.74813
2023-09-02,43.3681
2023-09-03,49.32935
2023-09-04,48.5842
2023-09-05,41.28166
2023-09-06,42.32488
2023-09-07,42.77198
2023-09-08,38.30104
2023-09-09,40.38748
2023-09-10,43.8152
2023-09-11,44.41132
2023-09-12,39.94038
2023-09-13,39.94038
2023-09-14,40.23845
2023-09-15,46.1997
2023-09-16,38.30104
2023-09-17,41.72876
2023-09-18,47.24292
2023-09-19,45.15648
2023-09-20,33.23397
2023-09-21,27.86885
2023-09-22,35.02235
2023-09-23,36.95976
2023-09-24,46.79582
2023-09-25,34.87332
2023-09-26,38.15201
2023-09-27,29.95529
2023-09-28,32.93591
2023-09-29,36.36363
2023-09-30,40.68554
2023-10-01,45.45454
2023-10-02,46.34873
2023-10-03,53.05514
2023-10-04,47.39195
2023-10-05,43.96423
2023-10-06,36.81073
2023-10-07,33.38301
2023-10-08,45.00745
2023-10-09,51.86289
2023-10-10,44.41132
2023-10-11,48.43517
2023-10-12,46.1997
2023-10-13,36.2146
2023-10-14,35.61847
2023-10-15,38.15201
2023-10-16,44.26229
2023-10-17,48.73323
2023-10-18,42.62295
2023-10-19,40.53651
2023-10-20,39.04619
2023-10-21,40.68554
2023-10-22,46.05067
2023-10-23,46.05067
2023-10-24,42.62295
2023-10-25,47.83904
2023-10-26,40.08941
2023-10-27,43.8152
2023-10-28,40.38748
2023-10-29,49.18032
2023-10-30,49.32935
2023-10-31,41.13263
2023-11-01,37.70491
2023-11-02,39.04619
2023-11-03,39.94038
2023-11-04,34.12816
2023-11-05,47.83904
2023-11-06,46.05067
2023-11-07,42.47391
2023-11-08,42.62295
2023-11-09,35.91654
2023-11-10,34.87332
2023-11-11,30.84947
2023-11-12,41.4307
2023-11-13,40.83457
2023-11-14,44.11326
2023-11-15,38.45007
2023-11-16,35.17138
2023-11-17,34.87332
2023-11-18,33.8301
2023-11-19,33.08494
2023-11-20,43.21907
2023-11-21,39.04619
2023-11-22,40.53651
2023-11-23,38.74813
2023-11-24,31.4456
2023-11-25,33.8301
2023-11-26,39.19523
2023-11-27,40.38748
2023-11-28,40.38748
2023-11-29,37.40685
2023-11-30,39.19523
2023-12-01,39.34426
2023-12-02,39.34426
2023-12-03,37.40685
2023-12-04,41.87779
2023-12-05,43.51713
2023-12-06,38.30104
2023-12-07,36.66169
2023-12-08,35.61847
2023-12-09,36.36363
2023-12-10,41.57973
2023-12-11,39.94038
2023-12-12,44.26229
2023-12-13,46.05067
2023-12-14,36.81073
2023-12-15,33.8301
2023-12-16,34.72429
2023-12-17,45.00745
2023-12-18,36.81073
2023-12-19,39.79135
2023-12-20,34.72429
2023-12-21,35.02235
2023-12-22,33.68107
2023-12-23,29.95529
2023-12-24,38.74813
2023-12-25,43.66616
2023-12-26,45.00745
2023-12-27,41.13263
2023-12-28,43.51713
2023-12-29,33.8301
2023-12-30,34.42622
2023-12-31,32.93591
2024-01-01,41.13263
2024-01-02,50.07451
2024-01-03,44.70938
2024-01-04,52.01192
2024-01-05,47.69001
2024-01-06,45.00745
2024-01-07,50.5216
2024-01-08,40.83457
2024-01-09,41.4307
2024-01-10,42.47391
2024-01-11,45.90163
2024-01-12,43.3681
2024-01-13,50.37257
2024-01-14,51.41579
2024-01-15,50.37257
2024-01-16,42.17585
2024-01-17,39.19523
2024-01-18,41.4307
2024-01-19,45.90163
2024-01-20,40.68554
2024-01-21,51.11773
2024-01-22,42.77198
2024-01-23,54.09836
2024-01-24,44.56035
2024-01-25,43.07004
2024-01-26,36.06557
2024-01-27,50.07451
2024-01-28,50.07451
2024-01-29,51.11773
2024-01-30,43.66616
2024-01-31,44.26229
2024-02-01,41.57973
2024-02-02,39.64232
2024-02-03,45.90163
2024-02-04,52.16095
2024-02-05,42.32488
2024-02-06,45.90163
2024-02-07,38.5991
2024-02-08,31.59463
2024-02-09,32.93591
2024-02-10,39.64232
2024-02-11,47.24292
2024-02-12,55.43964
2024-02-13,52.75707
2024-02-14,46.64679
2024-02-15,49.47839
2024-02-16,41.87779
2024-02-17,46.05067
2024-02-18,48.88226
2024-02-19,56.78092
2024-02-20,49.18032
2024-02-21,44.70938
2024-02-22,37.40685
2024-02-23,37.70491
2024-02-24,38.30104
2024-02-25,52.16095
2024-02-26,44.85842
2024-02-27,39.34426
2024-02-28,39.04619
2024-02-29,43.07004
2024-03-01,38.30104
2024-03-02,40.38748
2024-03-03,48.5842
2024-03-04,43.07004
2024-03-05,42.62295
2024-03-06,42.17585
2024-03-07,42.77198
2024-03-08,37.55588
2024-03-09,41.57973
2024-03-10,44.11326
2024-03-11,44.56035
2024-03-12,42.77198
2024-03-13,43.51713
2024-03-14,37.40685
2024-03-15,38.5991
2024-03-16,37.70491
2024-03-17,45.45454
2024-03-18,50.81967
2024-03-19,45.45454
2024-03-20,35.76751
