date,실업급여이직확인서
2023-05-29,2.06043
2023-05-30,8.24175
2023-05-31,7.55494
2023-06-01,7.84929
2023-06-02,6.57378
2023-06-03,1.9427
2023-06-04,1.9427
2023-06-05,7.4372
2023-06-06,2.78649
2023-06-07,8.24175
2023-06-08,7.08398
2023-06-09,6.61302
2023-06-10,1.74646
2023-06-11,2.31554
2023-06-12,8.94819
2023-06-13,8.37912
2023-06-14,6.94662
2023-06-15,6.71114
2023-06-16,5.4945
2023-06-17,1.27551
2023-06-18,2.31554
2023-06-19,7.08398
2023-06-20,6.67189
2023-06-21,6.0047
2023-06-22,5.39638
2023-06-23,3.86577
2023-06-24,1.27551
2023-06-25,1.19701
2023-06-26,6.25981
2023-06-27,5.92621
2023-06-28,5.98508
2023-06-29,5.84772
2023-06-30,6.96624
2023-07-01,2.00156
2023-07-02,1.98194
2023-07-03,9.45839
2023-07-04,8.08477
2023-07-05,7.84929
2023-07-06,6.57378
2023-07-07,5.57299
2023-07-08,1.82496
2023-07-09,2.04081
2023-07-10,9.28178
2023-07-11,7.90816
2023-07-12,7.49607
2023-07-13,6.71114
2023-07-14,6.63265
2023-07-15,1.90345
2023-07-16,2.33516
2023-07-17,8.94819
2023-07-18,6.88775
2023-07-19,6.8485
2023-07-20,5.98508
2023-07-21,5.63186
2023-07-22,1.58948
2023-07-23,1.66797
2023-07-24,6.5934
2023-07-25,6.39717
2023-07-26,5.43563
2023-07-27,4.9843
2023-07-28,4.86656
2023-07-29,1.41287
2023-07-30,1.74646
2023-07-31,7.65306
2023-08-01,8.18288
2023-08-02,7.08398
2023-08-03,7.06436
2023-08-04,4.9843
2023-08-05,1.43249
2023-08-06,1.92307
2023-08-07,7.81004
2023-08-08,7.04474
2023-08-09,5.59262
2023-08-10,5.69073
2023-08-11,5.59262
2023-08-12,1.45211
2023-08-13,1.76609
2023-08-14,6.8485
2023-08-15,2.64913
2023-08-16,8.00627
2023-08-17,6.35792
2023-08-18,4.82731
2023-08-19,1.62872
2023-08-20,1.96232
2023-08-21,6.80926
2023-08-22,6.86813
2023-08-23,5.39638
2023-08-24,5.21978
2023-08-25,4.57221
2023-08-26,1.64835
2023-08-27,1.49136
2023-08-28,7.33908
2023-08-29,6.06357
2023-08-30,6.86813
2023-08-31,6.51491
2023-09-01,6.94662
2023-09-02,1.74646
2023-09-03,2.37441
2023-09-04,10.40031
2023-09-05,7.96703
2023-09-06,8.33987
2023-09-07,6.22056
2023-09-08,6.12244
2023-09-09,1.41287
2023-09-10,1.70722
2023-09-11,8.33987
2023-09-12,7.49607
2023-09-13,5.55337
2023-09-14,5.33751
2023-09-15,4.94505
2023-09-16,1.41287
2023-09-17,1.33437
2023-09-18,6.12244
2023-09-19,6.18131
2023-09-20,5.4945
2023-09-21,5.04317
2023-09-22,4.70957
2023-09-23,1.58948
2023-09-24,1.56985
2023-09-25,6.37755
2023-09-26,6.25981
2023-09-27,4.29748
2023-09-28,1.23626
2023-09-29,1.07927
2023-09-30,1.0204
2023-10-01,1.25588
2023-10-02,1.98194
2023-10-03,2.51177
2023-10-04,10.00784
2023-10-05,8.12401
2023-10-06,7.31946
2023-10-07,1.58948
2023-10-08,1.47174
2023-10-09,2.4529
2023-10-10,9.69387
2023-10-11,7.65306
2023-10-12,6.47566
2023-10-13,6.25981
2023-10-14,1.74646
2023-10-15,1.74646
2023-10-16,7.65306
2023-10-17,6.75039
2023-10-18,5.76923
2023-10-19,5.57299
2023-10-20,4.41522
2023-10-21,1.51098
2023-10-22,1.92307
2023-10-23,6.51491
2023-10-24,6.04395
2023-10-25,5.92621
2023-10-26,5.21978
2023-10-27,4.84693
2023-10-28,1.78571
2023-10-29,1.96232
2023-10-30,6.927
2023-10-31,8.06514
2023-11-01,7.88854
2023-11-02,7.00549
2023-11-03,5.88697
2023-11-04,1.49136
2023-11-05,2.39403
2023-11-06,7.92778
2023-11-07,6.86813
2023-11-08,6.96624
2023-11-09,6.22056
2023-11-10,4.82731
2023-11-11,1.58948
2023-11-12,2.00156
2023-11-13,7.39795
2023-11-14,7.47645
2023-11-15,6.5934
2023-11-16,5.63186
2023-11-17,5.16091
2023-11-18,1.74646
2023-11-19,1.80533
2023-11-20,7.86891
2023-11-21,5.98508
2023-11-22,5.94583
2023-11-23,5.39638
2023-11-24,4.55259
2023-11-25,1.13814
2023-11-26,1.66797
2023-11-27,5.76923
2023-11-28,6.45604
2023-11-29,6.51491
2023-11-30,8.41836
2023-12-01,7.7708
2023-12-02,2.43328
2023-12-03,2.37441
2023-12-04,11.04788
2023-12-05,10.02747
2023-12-06,8.92857
2023-12-07,7.41758
2023-12-08,6.47566
2023-12-09,1.66797
2023-12-10,2.31554
2023-12-11,9.7135
2023-12-12,8.43799
2023-12-13,7.16248
2023-12-14,7.49607
2023-12-15,5.96546
2023-12-16,1.66797
2023-12-17,2.68838
2023-12-18,9.04631
2023-12-19,8.81083
2023-12-20,8.04552
2023-12-21,6.45604
2023-12-22,6.29905
2023-12-23,1.76609
2023-12-24,1.23626
2023-12-25,3.02197
2023-12-26,10.18445
2023-12-27,9.28178
2023-12-28,9.28178
2023-12-29,9.41915
2023-12-30,2.708
2023-12-31,2.60989
2024-01-01,5.29827
2024-01-02,19.6821
2024-01-03,19.19152
2024-01-04,14.93328
2024-01-05,11.95054
2024-01-06,3.33594
2024-01-07,3.90502
2024-01-08,14.14835
2024-01-09,12.36263
2024-01-10,13.10832
2024-01-11,11.02825
2024-01-12,9.3799
2024-01-13,2.86499
2024-01-14,3.49293
2024-01-15,12.04866
2024-01-16,10.49843
2024-01-17,9.24254
2024-01-18,8.90894
2024-01-19,6.71114
2024-01-20,2.00156
2024-01-21,2.66875
2024-01-22,9.73312
2024-01-23,7.12323
2024-01-24,5.84772
2024-01-25,5.72998
2024-01-26,5.14128
2024-01-27,1.76609
2024-01-28,1.92307
2024-01-29,7.29984
2024-01-30,6.8485
2024-01-31,7.51569
2024-02-01,8.55572
2024-02-02,7.06436
2024-02-03,2.02119
2024-02-04,2.31554
2024-02-05,9.59576
2024-02-06,7.33908
2024-02-07,6.94662
2024-02-08,5.63186
2024-02-09,1.64835
2024-02-10,1.25588
2024-02-11,1.33437
2024-02-12,1.9427
2024-02-13,9.87048
2024-02-14,9.41915
2024-02-15,7.73155
2024-02-16,7.1821
2024-02-17,2.1193
2024-02-18,2.29591
2024-02-19,7.86891
2024-02-20,7.75117
2024-02-21,6.5934
2024-02-22,6.69152
2024-02-23,5.98508
2024-02-24,1.92307
2024-02-25,2.09968
2024-02-26,7.98665
2024-02-27,8.08477
2024-02-28,7.90816
2024-02-29,8.39874
2024-03-01,3.41444
2024-03-02,2.88461
2024-03-03,4.25824
2024-03-04,17.85714
2024-03-05,13.50078
2024-03-06,12.57849
2024-03-07,10.30219
2024-03-08,9.18367
2024-03-09,2.55102
2024-03-10,3.41444
2024-03-11,11.75431
2024-03-12,11.6562
2024-03-13,9.65463
2024-03-14,8.69309
2024-03-15,7.49607
2024-03-16,2.06043
2024-03-17,2.21742
2024-03-18,8.75196
2024-03-19,7.41758
2024-03-20,6.94662
