date,위즈패널
2023-05-30,35.01773
2023-05-31,33.68794
2023-06-01,35.46099
2023-06-02,34.92907
2023-06-03,31.20567
2023-06-04,29.07801
2023-06-05,33.77659
2023-06-06,30.5851
2023-06-07,33.51063
2023-06-08,33.33333
2023-06-09,35.19503
2023-06-10,28.45744
2023-06-11,29.16666
2023-06-12,32.71276
2023-06-13,34.1312
2023-06-14,32.4468
2023-06-15,32.89007
2023-06-16,32.4468
2023-06-17,29.07801
2023-06-18,29.25531
2023-06-19,33.42198
2023-06-20,35.63829
2023-06-21,32.89007
2023-06-22,33.51063
2023-06-23,35.19503
2023-06-24,29.34397
2023-06-25,28.45744
2023-06-26,33.06737
2023-06-27,34.57446
2023-06-28,33.68794
2023-06-29,31.56028
2023-06-30,32.09219
2023-07-01,28.45744
2023-07-02,27.65957
2023-07-03,47.42907
2023-07-04,36.34751
2023-07-05,36.17021
2023-07-06,35.46099
2023-07-07,34.84042
2023-07-08,28.81205
2023-07-09,28.28014
2023-07-10,34.1312
2023-07-11,35.46099
2023-07-12,34.39716
2023-07-13,35.19503
2023-07-14,34.57446
2023-07-15,30.4078
2023-07-16,31.38297
2023-07-17,35.90425
2023-07-18,36.52482
2023-07-19,35.90425
2023-07-20,35.72695
2023-07-21,34.21985
2023-07-22,28.19148
2023-07-23,29.69858
2023-07-24,32.62411
2023-07-25,33.15602
2023-07-26,35.72695
2023-07-27,34.48581
2023-07-28,34.66312
2023-07-29,27.74822
2023-07-30,28.98936
2023-07-31,35.54964
2023-08-01,33.15602
2023-08-02,37.32269
2023-08-03,33.59929
2023-08-04,33.42198
2023-08-05,28.28014
2023-08-06,28.36879
2023-08-07,35.01773
2023-08-08,30.5851
2023-08-09,34.21985
2023-08-10,32.18085
2023-08-11,33.33333
2023-08-12,29.43262
2023-08-13,28.36879
2023-08-14,33.77659
2023-08-15,27.039
2023-08-16,31.20567
2023-08-17,33.15602
2023-08-18,33.24468
2023-08-19,27.12765
2023-08-20,27.83687
2023-08-21,32.2695
2023-08-22,32.53546
2023-08-23,32.62411
2023-08-24,33.9539
2023-08-25,31.73758
2023-08-26,25.97517
2023-08-27,26.41843
2023-08-28,31.73758
2023-08-29,32.18085
2023-08-30,31.82624
2023-08-31,29.96453
2023-09-01,35.01773
2023-09-02,27.65957
2023-09-03,29.87588
2023-09-04,33.86524
2023-09-05,34.48581
2023-09-06,33.24468
2023-09-07,36.61347
2023-09-08,34.57446
2023-09-09,27.57092
2023-09-10,29.60992
2023-09-11,34.48581
2023-09-12,33.9539
2023-09-13,37.32269
2023-09-14,35.54964
2023-09-15,33.77659
2023-09-16,28.7234
2023-09-17,27.12765
2023-09-18,40.60283
2023-09-19,35.19503
2023-09-20,32.97872
2023-09-21,31.20567
2023-09-22,31.82624
2023-09-23,27.57092
2023-09-24,28.01418
2023-09-25,30.14184
2023-09-26,33.68794
2023-09-27,33.42198
2023-09-28,24.82269
2023-09-29,25.0
2023-09-30,26.24113
2023-10-01,28.54609
2023-10-02,26.24113
2023-10-03,29.60992
2023-10-04,34.84042
2023-10-05,32.80141
2023-10-06,33.51063
2023-10-07,28.10283
2023-10-08,26.68439
2023-10-09,28.19148
2023-10-10,29.87588
2023-10-11,30.93971
2023-10-12,30.76241
2023-10-13,31.02836
2023-10-14,25.1773
2023-10-15,27.30496
2023-10-16,31.64893
2023-10-17,34.92907
2023-10-18,34.1312
2023-10-19,30.23049
2023-10-20,31.56028
2023-10-21,25.3546
2023-10-22,26.95035
2023-10-23,30.4078
2023-10-24,31.20567
2023-10-25,29.07801
2023-10-26,31.02836
2023-10-27,30.31914
2023-10-28,25.44326
2023-10-29,25.70921
2023-10-30,29.16666
2023-10-31,29.34397
2023-11-01,30.31914
2023-11-02,28.7234
2023-11-03,28.81205
2023-11-04,25.0
2023-11-05,25.70921
2023-11-06,29.69858
2023-11-07,31.91489
2023-11-08,28.98936
2023-11-09,32.71276
2023-11-10,30.5851
2023-11-11,23.93617
2023-11-12,26.32978
2023-11-13,30.4078
2023-11-14,32.53546
2023-11-15,31.38297
2023-11-16,31.02836
2023-11-17,28.10283
2023-11-18,28.54609
2023-11-19,26.41843
2023-11-20,32.09219
2023-11-21,31.02836
2023-11-22,32.89007
2023-11-23,32.71276
2023-11-24,31.91489
2023-11-25,27.65957
2023-11-26,27.21631
2023-11-27,32.00354
2023-11-28,31.91489
2023-11-29,33.51063
2023-11-30,33.68794
2023-12-01,30.76241
2023-12-02,26.32978
2023-12-03,25.70921
2023-12-04,30.85106
2023-12-05,32.80141
2023-12-06,30.93971
2023-12-07,29.60992
2023-12-08,29.34397
2023-12-09,26.8617
2023-12-10,24.20212
2023-12-11,28.9007
2023-12-12,29.52127
2023-12-13,32.62411
2023-12-14,30.5851
2023-12-15,28.36879
2023-12-16,26.50709
2023-12-17,25.0
2023-12-18,28.9007
2023-12-19,29.25531
2023-12-20,31.47163
2023-12-21,31.91489
2023-12-22,28.98936
2023-12-23,27.65957
2023-12-24,25.3546
2023-12-25,27.48226
2023-12-26,29.78723
2023-12-27,29.43262
2023-12-28,29.78723
2023-12-29,30.93971
2023-12-30,24.82269
2023-12-31,25.44326
2024-01-01,28.28014
2024-01-02,30.05319
2024-01-03,30.76241
2024-01-04,32.09219
2024-01-05,30.85106
2024-01-06,26.95035
2024-01-07,27.039
2024-01-08,31.73758
2024-01-09,31.38297
2024-01-10,33.15602
2024-01-11,30.67375
2024-01-12,31.11702
2024-01-13,26.77304
2024-01-14,27.12765
2024-01-15,31.91489
2024-01-16,30.49645
2024-01-17,31.82624
2024-01-18,29.96453
2024-01-19,28.81205
2024-01-20,24.46808
2024-01-21,26.15248
2024-01-22,29.43262
2024-01-23,30.4078
2024-01-24,31.38297
2024-01-25,29.43262
2024-01-26,27.74822
2024-01-27,26.32978
2024-01-28,26.77304
2024-01-29,29.16666
2024-01-30,29.34397
2024-01-31,34.84042
2024-02-01,32.71276
2024-02-02,30.05319
2024-02-03,26.15248
2024-02-04,25.08865
2024-02-05,31.73758
2024-02-06,30.23049
2024-02-07,29.69858
2024-02-08,29.87588
2024-02-09,26.41843
2024-02-10,25.1773
2024-02-11,26.15248
2024-02-12,25.53191
2024-02-13,28.45744
2024-02-14,30.5851
2024-02-15,31.38297
2024-02-16,29.43262
2024-02-17,26.77304
2024-02-18,26.68439
2024-02-19,35.10638
2024-02-20,28.9007
2024-02-21,28.54609
2024-02-22,29.16666
2024-02-23,29.16666
2024-02-24,24.64539
2024-02-25,25.70921
2024-02-26,30.31914
2024-02-27,29.78723
2024-02-28,28.01418
2024-02-29,26.15248
2024-03-01,26.77304
2024-03-02,24.29078
2024-03-03,22.78368
2024-03-04,28.28014
2024-03-05,27.83687
2024-03-06,27.92553
2024-03-07,27.65957
2024-03-08,26.32978
2024-03-09,24.20212
2024-03-10,24.64539
2024-03-11,27.039
2024-03-12,29.87588
2024-03-13,29.60992
2024-03-14,26.77304
2024-03-15,39.539
2024-03-16,23.13829
2024-03-17,22.51773
2024-03-18,26.24113
2024-03-19,26.41843
2024-03-20,27.48226
