date,저평가우량주
2023-05-30,4.98326
2023-05-31,5.1692
2023-06-01,4.87169
2023-06-02,4.72294
2023-06-03,2.71476
2023-06-04,3.79323
2023-06-05,4.76013
2023-06-06,4.537
2023-06-07,6.32205
2023-06-08,5.46671
2023-06-09,5.65265
2023-06-10,3.79323
2023-06-11,3.16102
2023-06-12,4.12792
2023-06-13,6.91706
2023-06-14,5.95016
2023-06-15,5.13201
2023-06-16,5.65265
2023-06-17,4.05355
2023-06-18,4.05355
2023-06-19,5.35515
2023-06-20,5.39233
2023-06-21,5.57828
2023-06-22,4.31387
2023-06-23,4.64856
2023-06-24,3.19821
2023-06-25,2.23131
2023-06-26,3.83042
2023-06-27,4.537
2023-06-28,3.71885
2023-06-29,4.64856
2023-06-30,3.8676
2023-07-01,2.75195
2023-07-02,3.27259
2023-07-03,4.76013
2023-07-04,4.94607
2023-07-05,5.39233
2023-07-06,4.09074
2023-07-07,3.27259
2023-07-08,3.01227
2023-07-09,3.12383
2023-07-10,3.79323
2023-07-11,5.05764
2023-07-12,4.12792
2023-07-13,5.5039
2023-07-14,5.76422
2023-07-15,3.19821
2023-07-16,2.82632
2023-07-17,5.5039
2023-07-18,6.32205
2023-07-19,5.57828
2023-07-20,5.46671
2023-07-21,5.09483
2023-07-22,3.30978
2023-07-23,4.2023
2023-07-24,6.69393
2023-07-25,5.91297
2023-07-26,6.91706
2023-07-27,5.95016
2023-07-28,4.79732
2023-07-29,4.01636
2023-07-30,3.5701
2023-07-31,5.57828
2023-08-01,7.66084
2023-08-02,5.20639
2023-08-03,4.42543
2023-08-04,4.42543
2023-08-05,2.82632
2023-08-06,3.83042
2023-08-07,4.27668
2023-08-08,4.46262
2023-08-09,5.46671
2023-08-10,5.5039
2023-08-11,4.64856
2023-08-12,3.30978
2023-08-13,3.01227
2023-08-14,3.90479
2023-08-15,3.49572
2023-08-16,3.30978
2023-08-17,3.12383
2023-08-18,3.19821
2023-08-19,3.30978
2023-08-20,2.41725
2023-08-21,3.71885
2023-08-22,3.83042
2023-08-23,3.90479
2023-08-24,4.09074
2023-08-25,3.79323
2023-08-26,2.19412
2023-08-27,1.78505
2023-08-28,4.05355
2023-08-29,5.02045
2023-08-30,4.35105
2023-08-31,4.57419
2023-09-01,3.49572
2023-09-02,3.12383
2023-09-03,3.19821
2023-09-04,4.12792
2023-09-05,3.79323
2023-09-06,4.35105
2023-09-07,4.09074
2023-09-08,3.38415
2023-09-09,2.45444
2023-09-10,2.60319
2023-09-11,3.71885
2023-09-12,4.61137
2023-09-13,4.64856
2023-09-14,3.71885
2023-09-15,4.61137
2023-09-16,3.68166
2023-09-17,2.86351
2023-09-18,4.2023
2023-09-19,3.68166
2023-09-20,3.30978
2023-09-21,2.9007
2023-09-22,1.67348
2023-09-23,2.19412
2023-09-24,1.9338
2023-09-25,2.08255
2023-09-26,2.64038
2023-09-27,2.9007
2023-09-28,1.67348
2023-09-29,1.97099
2023-09-30,1.52473
2023-10-01,1.52473
2023-10-02,2.23131
2023-10-03,3.12383
2023-10-04,2.34287
2023-10-05,2.52882
2023-10-06,2.04537
2023-10-07,1.74786
2023-10-08,1.11565
2023-10-09,1.52473
2023-10-10,1.56191
2023-10-11,2.75195
2023-10-12,3.08664
2023-10-13,2.566
2023-10-14,1.00409
2023-10-15,0.81814
2023-10-16,2.2685
2023-10-17,2.71476
2023-10-18,2.11974
2023-10-19,2.38006
2023-10-20,2.2685
2023-10-21,1.78505
2023-10-22,1.41316
2023-10-23,2.15693
2023-10-24,2.93789
2023-10-25,2.60319
2023-10-26,2.86351
2023-10-27,2.30568
2023-10-28,1.71067
2023-10-29,2.49163
2023-10-30,2.82632
2023-10-31,2.41725
2023-11-01,2.34287
2023-11-02,2.566
2023-11-03,2.78914
2023-11-04,1.9338
2023-11-05,2.38006
2023-11-06,4.76013
2023-11-07,4.27668
2023-11-08,3.30978
2023-11-09,3.68166
2023-11-10,3.08664
2023-11-11,2.49163
2023-11-12,2.30568
2023-11-13,2.49163
2023-11-14,2.86351
2023-11-15,4.537
2023-11-16,5.46671
2023-11-17,2.86351
2023-11-18,2.11974
2023-11-19,1.74786
2023-11-20,3.53291
2023-11-21,5.05764
2023-11-22,4.42543
2023-11-23,5.91297
2023-11-24,3.12383
2023-11-25,3.19821
2023-11-26,2.82632
2023-11-27,3.64447
2023-11-28,4.09074
2023-11-29,4.72294
2023-11-30,5.91297
2023-12-01,3.64447
2023-12-02,2.78914
2023-12-03,2.52882
2023-12-04,3.42134
2023-12-05,3.79323
2023-12-06,4.64856
2023-12-07,3.30978
2023-12-08,3.60728
2023-12-09,3.27259
2023-12-10,2.82632
2023-12-11,4.90888
2023-12-12,5.80141
2023-12-13,4.31387
2023-12-14,5.20639
2023-12-15,4.64856
2023-12-16,3.53291
2023-12-17,3.79323
2023-12-18,4.46262
2023-12-19,4.38824
2023-12-20,6.84269
2023-12-21,5.39233
2023-12-22,5.1692
2023-12-23,3.71885
2023-12-24,3.90479
2023-12-25,3.16102
2023-12-26,4.05355
2023-12-27,5.20639
2023-12-28,6.39642
2023-12-29,4.23949
2023-12-30,4.27668
2023-12-31,3.64447
2024-01-01,3.68166
2024-01-02,7.58646
2024-01-03,7.4377
2024-01-04,4.68575
2024-01-05,5.42952
2024-01-06,4.12792
2024-01-07,2.9007
2024-01-08,4.72294
2024-01-09,5.98735
2024-01-10,5.61547
2024-01-11,5.09483
2024-01-12,4.09074
2024-01-13,3.12383
2024-01-14,2.9007
2024-01-15,3.97917
2024-01-16,3.49572
2024-01-17,2.67757
2024-01-18,4.64856
2024-01-19,3.04946
2024-01-20,2.67757
2024-01-21,2.9007
2024-01-22,4.42543
2024-01-23,5.24358
2024-01-24,5.31796
2024-01-25,4.94607
2024-01-26,4.42543
2024-01-27,3.64447
2024-01-28,3.5701
2024-01-29,6.69393
2024-01-30,10.56154
2024-01-31,10.59873
2024-02-01,17.70174
2024-02-02,25.13945
2024-02-03,15.09854
2024-02-04,11.37969
2024-02-05,14.46634
2024-02-06,9.89215
2024-02-07,10.7103
2024-02-08,9.92934
2024-02-09,5.05764
2024-02-10,6.50799
2024-02-11,5.76422
2024-02-12,6.13611
2024-02-13,12.3094
2024-02-14,9.78058
2024-02-15,10.59873
2024-02-16,9.78058
2024-02-17,5.76422
2024-02-18,7.4377
2024-02-19,10.33841
2024-02-20,9.55745
2024-02-21,10.22685
2024-02-22,10.41279
2024-02-23,10.30122
2024-02-24,6.02454
2024-02-25,6.09892
2024-02-26,11.52844
2024-02-27,9.85496
2024-02-28,7.4377
2024-02-29,7.7724
2024-03-01,5.05764
2024-03-02,4.98326
2024-03-03,3.64447
2024-03-04,6.50799
2024-03-05,7.7724
2024-03-06,7.25176
2024-03-07,10.00371
2024-03-08,12.08627
2024-03-09,7.40052
2024-03-10,5.68984
2024-03-11,7.7724
2024-03-12,9.074
2024-03-13,8.62774
2024-03-14,9.37151
2024-03-15,7.06582
2024-03-16,4.27668
2024-03-17,4.35105
2024-03-18,6.24767
2024-03-19,5.98735
2024-03-20,7.88397
