date,상속한정승인
2023-05-29,6.50887
2023-05-30,21.00591
2023-05-31,20.71005
2023-06-01,23.96449
2023-06-02,18.63905
2023-06-03,7.98816
2023-06-04,7.98816
2023-06-05,22.18934
2023-06-06,12.42603
2023-06-07,27.21893
2023-06-08,26.92307
2023-06-09,23.96449
2023-06-10,6.21301
2023-06-11,8.28402
2023-06-12,29.28994
2023-06-13,25.73964
2023-06-14,24.26035
2023-06-15,23.07692
2023-06-16,22.4852
2023-06-17,5.91715
2023-06-18,12.13017
2023-06-19,28.99408
2023-06-20,26.33136
2023-06-21,26.62721
2023-06-22,30.76923
2023-06-23,21.00591
2023-06-24,6.50887
2023-06-25,10.35502
2023-06-26,28.1065
2023-06-27,29.58579
2023-06-28,22.78106
2023-06-29,26.33136
2023-06-30,24.85207
2023-07-01,7.10059
2023-07-02,9.17159
2023-07-03,23.37278
2023-07-04,21.00591
2023-07-05,26.0355
2023-07-06,21.00591
2023-07-07,23.07692
2023-07-08,7.39644
2023-07-09,7.39644
2023-07-10,21.59763
2023-07-11,22.18934
2023-07-12,24.26035
2023-07-13,23.96449
2023-07-14,22.78106
2023-07-15,7.10059
2023-07-16,6.50887
2023-07-17,24.55621
2023-07-18,26.0355
2023-07-19,23.07692
2023-07-20,22.18934
2023-07-21,21.59763
2023-07-22,7.39644
2023-07-23,5.02958
2023-07-24,32.54437
2023-07-25,22.18934
2023-07-26,25.73964
2023-07-27,28.69822
2023-07-28,18.93491
2023-07-29,10.94674
2023-07-30,6.50887
2023-07-31,33.13609
2023-08-01,26.92307
2023-08-02,20.4142
2023-08-03,26.62721
2023-08-04,20.71005
2023-08-05,10.94674
2023-08-06,6.50887
2023-08-07,25.44378
2023-08-08,21.30177
2023-08-09,25.73964
2023-08-10,20.71005
2023-08-11,22.4852
2023-08-12,6.80473
2023-08-13,5.91715
2023-08-14,22.18934
2023-08-15,7.10059
2023-08-16,25.14792
2023-08-17,25.73964
2023-08-18,26.33136
2023-08-19,7.10059
2023-08-20,7.39644
2023-08-21,25.73964
2023-08-22,27.51479
2023-08-23,25.73964
2023-08-24,28.1065
2023-08-25,19.52662
2023-08-26,9.17159
2023-08-27,6.80473
2023-08-28,24.26035
2023-08-29,28.1065
2023-08-30,23.96449
2023-08-31,26.0355
2023-09-01,20.4142
2023-09-02,6.80473
2023-09-03,7.39644
2023-09-04,28.99408
2023-09-05,23.96449
2023-09-06,23.07692
2023-09-07,27.81065
2023-09-08,31.06508
2023-09-09,10.05917
2023-09-10,12.13017
2023-09-11,32.24852
2023-09-12,25.14792
2023-09-13,33.43195
2023-09-14,31.36094
2023-09-15,38.16568
2023-09-16,9.17159
2023-09-17,8.87573
2023-09-18,29.28994
2023-09-19,32.54437
2023-09-20,26.92307
2023-09-21,28.1065
2023-09-22,23.96449
2023-09-23,12.13017
2023-09-24,14.20118
2023-09-25,34.61538
2023-09-26,30.17751
2023-09-27,26.62721
2023-09-28,6.21301
2023-09-29,8.28402
2023-09-30,8.57988
2023-10-01,8.87573
2023-10-02,15.08875
2023-10-03,16.27218
2023-10-04,33.13609
2023-10-05,36.98224
2023-10-06,30.17751
2023-10-07,14.49704
2023-10-08,11.53846
2023-10-09,14.20118
2023-10-10,35.50295
2023-10-11,43.19526
2023-10-12,41.12426
2023-10-13,32.84023
2023-10-14,11.2426
2023-10-15,13.01775
2023-10-16,43.78698
2023-10-17,66.8639
2023-10-18,43.78698
2023-10-19,35.2071
2023-10-20,31.6568
2023-10-21,7.39644
2023-10-22,15.97633
2023-10-23,36.39053
2023-10-24,29.88165
2023-10-25,41.12426
2023-10-26,36.98224
2023-10-27,37.57396
2023-10-28,11.2426
2023-10-29,9.46745
2023-10-30,34.02366
2023-10-31,41.12426
2023-11-01,40.8284
2023-11-02,36.98224
2023-11-03,35.2071
2023-11-04,20.71005
2023-11-05,12.42603
2023-11-06,52.95857
2023-11-07,37.2781
2023-11-08,41.12426
2023-11-09,34.91124
2023-11-10,26.92307
2023-11-11,14.49704
2023-11-12,13.01775
2023-11-13,38.75739
2023-11-14,36.09467
2023-11-15,36.09467
2023-11-16,33.72781
2023-11-17,32.54437
2023-11-18,13.90532
2023-11-19,12.72189
2023-11-20,33.72781
2023-11-21,34.02366
2023-11-22,34.91124
2023-11-23,32.24852
2023-11-24,34.02366
2023-11-25,16.56804
2023-11-26,16.8639
2023-11-27,38.46153
2023-11-28,38.75739
2023-11-29,42.30769
2023-11-30,28.99408
2023-12-01,27.51479
2023-12-02,14.49704
2023-12-03,23.07692
2023-12-04,37.57396
2023-12-05,42.8994
2023-12-06,33.72781
2023-12-07,36.68639
2023-12-08,28.69822
2023-12-09,13.01775
2023-12-10,17.75147
2023-12-11,44.08284
2023-12-12,40.23668
2023-12-13,37.57396
2023-12-14,29.88165
2023-12-15,36.68639
2023-12-16,21.30177
2023-12-17,14.49704
2023-12-18,40.23668
2023-12-19,37.86982
2023-12-20,34.02366
2023-12-21,32.54437
2023-12-22,28.1065
2023-12-23,8.57988
2023-12-24,9.17159
2023-12-25,15.97633
2023-12-26,35.79881
2023-12-27,33.43195
2023-12-28,36.98224
2023-12-29,32.84023
2023-12-30,13.3136
2023-12-31,13.90532
2024-01-01,12.42603
2024-01-02,33.13609
2024-01-03,47.33727
2024-01-04,38.75739
2024-01-05,35.2071
2024-01-06,12.13017
2024-01-07,12.13017
2024-01-08,36.09467
2024-01-09,31.36094
2024-01-10,45.56213
2024-01-11,40.8284
2024-01-12,32.54437
2024-01-13,13.01775
2024-01-14,13.90532
2024-01-15,39.34911
2024-01-16,38.46153
2024-01-17,44.97041
2024-01-18,42.60355
2024-01-19,36.39053
2024-01-20,24.26035
2024-01-21,21.89349
2024-01-22,42.01183
2024-01-23,37.57396
2024-01-24,42.30769
2024-01-25,42.60355
2024-01-26,34.91124
2024-01-27,23.07692
2024-01-28,18.93491
2024-01-29,40.23668
2024-01-30,39.64497
2024-01-31,39.34911
2024-02-01,38.75739
2024-02-02,51.18343
2024-02-03,26.33136
2024-02-04,18.63905
2024-02-05,39.34911
2024-02-06,31.06508
2024-02-07,40.8284
2024-02-08,29.28994
2024-02-09,16.56804
2024-02-10,16.8639
2024-02-11,18.04733
2024-02-12,26.0355
2024-02-13,46.15384
2024-02-14,42.8994
2024-02-15,37.2781
2024-02-16,36.98224
2024-02-17,23.37278
2024-02-18,22.18934
2024-02-19,42.60355
2024-02-20,34.02366
2024-02-21,46.15384
2024-02-22,42.30769
2024-02-23,41.42011
2024-02-24,21.30177
2024-02-25,21.89349
2024-02-26,48.81656
2024-02-27,40.23668
2024-02-28,50.88757
2024-02-29,39.94082
2024-03-01,22.78106
2024-03-02,18.93491
2024-03-03,18.93491
2024-03-04,49.40828
2024-03-05,43.49112
2024-03-06,43.19526
2024-03-07,49.40828
2024-03-08,44.97041
2024-03-09,25.14792
2024-03-10,26.62721
2024-03-11,48.52071
2024-03-12,43.49112
2024-03-13,45.56213
2024-03-14,46.4497
2024-03-15,36.09467
2024-03-16,9.76331
2024-03-17,15.38461
2024-03-18,37.2781
2024-03-19,49.40828
2024-03-20,50.59171
