date,주가상승종목
2023-12-25,2.59184
2023-12-26,18.52603
2023-12-27,16.99346
2023-12-28,15.97926
2023-12-29,6.67117
2023-12-30,1.93824
2023-12-31,1.96078
2024-01-01,2.5693
2024-01-02,18.36826
2024-01-03,19.35992
2024-01-04,18.09781
2024-01-05,16.29479
2024-01-06,2.34392
2024-01-07,2.389
2024-01-08,15.73135
2024-01-09,17.30899
2024-01-10,16.79062
2024-01-11,18.66125
2024-01-12,16.47509
2024-01-13,3.22289
2024-01-14,2.83975
2024-01-15,18.12035
2024-01-16,17.89497
2024-01-17,22.78566
2024-01-18,19.7656
2024-01-19,16.94838
2024-01-20,2.79468
2024-01-21,2.7496
2024-01-22,16.06941
2024-01-23,17.75974
2024-01-24,18.05273
2024-01-25,18.43588
2024-01-26,18.48095
2024-01-27,3.53842
2024-01-28,3.13274
2024-01-29,19.87829
2024-01-30,17.46675
2024-01-31,15.95672
2024-02-01,19.13455
2024-02-02,15.52851
2024-02-03,2.18616
2024-02-04,2.29885
2024-02-05,15.52851
2024-02-06,16.81316
2024-02-07,13.54518
2024-02-08,13.45503
2024-02-09,2.79468
2024-02-10,2.45661
2024-02-11,2.27631
2024-02-12,3.06513
2024-02-13,19.38246
2024-02-14,20.39666
2024-02-15,21.09533
2024-02-16,15.30313
2024-02-17,4.37232
2024-02-18,3.74126
2024-02-19,17.08361
2024-02-20,18.48095
2024-02-21,17.26391
2024-02-22,15.88911
2024-02-23,16.24971
2024-02-24,3.87649
2024-02-25,3.24543
2024-02-26,17.7372
2024-02-27,19.83322
2024-02-28,16.5427
2024-02-29,15.03267
2024-03-01,2.79468
2024-03-02,2.00585
2024-03-03,1.87063
2024-03-04,15.48343
2024-03-05,16.06941
2024-03-06,17.08361
2024-03-07,17.3766
2024-03-08,15.91165
2024-03-09,2.7496
2024-03-10,2.34392
2024-03-11,16.13702
2024-03-12,15.23551
2024-03-13,17.06107
2024-03-14,15.50597
2024-03-15,15.59612
2024-03-16,2.83975
2024-03-17,2.389
2024-03-18,15.50597
2024-03-19,14.91999
2024-03-20,15.14536
