date,연금저축펀드추천
2023-05-29,2.46674
2023-05-30,3.04878
2023-05-31,2.30044
2023-06-01,2.43902
2023-06-02,2.27272
2023-06-03,1.10864
2023-06-04,1.33037
2023-06-05,2.10643
2023-06-06,1.7184
2023-06-07,1.82926
2023-06-08,2.07871
2023-06-09,1.77383
2023-06-10,1.10864
2023-06-11,1.3858
2023-06-12,2.30044
2023-06-13,1.74611
2023-06-14,1.44124
2023-06-15,2.13414
2023-06-16,1.82926
2023-06-17,1.77383
2023-06-18,1.27494
2023-06-19,1.96784
2023-06-20,1.8847
2023-06-21,2.54988
2023-06-22,2.32815
2023-06-23,2.13414
2023-06-24,1.27494
2023-06-25,1.5521
2023-06-26,1.85698
2023-06-27,2.10643
2023-06-28,2.88248
2023-06-29,2.91019
2023-06-30,2.21729
2023-07-01,1.85698
2023-07-02,2.35587
2023-07-03,2.99334
2023-07-04,3.46452
2023-07-05,2.91019
2023-07-06,3.02106
2023-07-07,3.24279
2023-07-08,2.91019
2023-07-09,2.63303
2023-07-10,3.85254
2023-07-11,3.88026
2023-07-12,4.12971
2023-07-13,4.07427
2023-07-14,3.35365
2023-07-15,2.16186
2023-07-16,2.43902
2023-07-17,3.54767
2023-07-18,4.04656
2023-07-19,3.7694
2023-07-20,3.79711
2023-07-21,3.68625
2023-07-22,1.91241
2023-07-23,1.91241
2023-07-24,2.52217
2023-07-25,3.54767
2023-07-26,2.68847
2023-07-27,2.79933
2023-07-28,3.18736
2023-07-29,1.96784
2023-07-30,2.27272
2023-07-31,3.32594
2023-08-01,3.15964
2023-08-02,3.35365
2023-08-03,3.04878
2023-08-04,3.79711
2023-08-05,2.21729
2023-08-06,2.68847
2023-08-07,3.57538
2023-08-08,3.82483
2023-08-09,3.96341
2023-08-10,3.7694
2023-08-11,3.46452
2023-08-12,2.35587
2023-08-13,3.21507
2023-08-14,4.57317
2023-08-15,4.21286
2023-08-16,4.21286
2023-08-17,4.49002
2023-08-18,3.7694
2023-08-19,2.68847
2023-08-20,2.85476
2023-08-21,3.4368
2023-08-22,3.7694
2023-08-23,4.10199
2023-08-24,3.99113
2023-08-25,3.46452
2023-08-26,3.04878
2023-08-27,2.82705
2023-08-28,4.18514
2023-08-29,4.07427
2023-08-30,4.7949
2023-08-31,2.77161
2023-09-01,2.7439
2023-09-02,1.85698
2023-09-03,2.16186
2023-09-04,3.63082
2023-09-05,3.18736
2023-09-06,3.46452
2023-09-07,2.77161
2023-09-08,2.66075
2023-09-09,1.85698
2023-09-10,2.32815
2023-09-11,2.93791
2023-09-12,2.82705
2023-09-13,2.4113
2023-09-14,2.71618
2023-09-15,2.18957
2023-09-16,1.74611
2023-09-17,2.71618
2023-09-18,2.10643
2023-09-19,2.43902
2023-09-20,2.46674
2023-09-21,2.27272
2023-09-22,2.27272
2023-09-23,1.82926
2023-09-24,1.80155
2023-09-25,2.79933
2023-09-26,3.13192
2023-09-27,2.35587
2023-09-28,1.02549
2023-09-29,0.91463
2023-09-30,1.3858
2023-10-01,1.5521
2023-10-02,1.94013
2023-10-03,2.05099
2023-10-04,2.27272
2023-10-05,2.30044
2023-10-06,2.02328
2023-10-07,1.35809
2023-10-08,1.74611
2023-10-09,1.82926
2023-10-10,2.35587
2023-10-11,1.96784
2023-10-12,2.16186
2023-10-13,2.60532
2023-10-14,1.57982
2023-10-15,1.77383
2023-10-16,3.24279
2023-10-17,2.54988
2023-10-18,2.32815
2023-10-19,2.35587
2023-10-20,2.13414
2023-10-21,1.44124
2023-10-22,1.46895
2023-10-23,2.10643
2023-10-24,2.10643
2023-10-25,2.18957
2023-10-26,2.38359
2023-10-27,2.38359
2023-10-28,1.85698
2023-10-29,2.21729
2023-10-30,3.10421
2023-10-31,2.32815
2023-11-01,2.4113
2023-11-02,2.18957
2023-11-03,2.32815
2023-11-04,1.41352
2023-11-05,1.60753
2023-11-06,2.27272
2023-11-07,2.54988
2023-11-08,2.79933
2023-11-09,2.21729
2023-11-10,1.99556
2023-11-11,1.16407
2023-11-12,1.49667
2023-11-13,2.46674
2023-11-14,2.43902
2023-11-15,2.99334
2023-11-16,2.43902
2023-11-17,2.93791
2023-11-18,1.69068
2023-11-19,1.96784
2023-11-20,3.40909
2023-11-21,3.29822
2023-11-22,3.7694
2023-11-23,2.93791
2023-11-24,3.35365
2023-11-25,1.96784
2023-11-26,2.32815
2023-11-27,3.96341
2023-11-28,4.21286
2023-11-29,4.54545
2023-11-30,3.6031
2023-12-01,3.24279
2023-12-02,2.5776
2023-12-03,3.24279
2023-12-04,4.57317
2023-12-05,4.7949
2023-12-06,5.3215
2023-12-07,5.70953
2023-12-08,4.87804
2023-12-09,3.57538
2023-12-10,4.40687
2023-12-11,5.73725
2023-12-12,6.56873
2023-12-13,6.62416
2023-12-14,5.95898
2023-12-15,5.54323
2023-12-16,3.54767
2023-12-17,4.71175
2023-12-18,5.93126
2023-12-19,5.43237
2023-12-20,6.37472
2023-12-21,6.87361
2023-12-22,6.95676
2023-12-23,3.49223
2023-12-24,4.296
2023-12-25,6.23614
2023-12-26,10.50443
2023-12-27,11.64079
2023-12-28,10.50443
2023-12-29,9.56208
2023-12-30,4.6286
2023-12-31,4.71175
2024-01-01,2.68847
2024-01-02,5.23835
2024-01-03,4.6286
2024-01-04,4.54545
2024-01-05,4.4623
2024-01-06,3.32594
2024-01-07,3.35365
2024-01-08,4.10199
2024-01-09,4.37915
2024-01-10,5.15521
2024-01-11,4.57317
2024-01-12,3.90798
2024-01-13,3.10421
2024-01-14,3.54767
2024-01-15,4.73946
2024-01-16,5.18292
2024-01-17,5.90354
2024-01-18,5.4878
2024-01-19,4.71175
2024-01-20,3.82483
2024-01-21,4.15742
2024-01-22,6.31929
2024-01-23,5.26607
2024-01-24,5.37694
2024-01-25,5.57095
2024-01-26,5.82039
2024-01-27,3.54767
2024-01-28,4.68403
2024-01-29,6.26385
2024-01-30,5.59866
2024-01-31,4.49002
2024-02-01,4.7949
2024-02-02,4.37915
2024-02-03,2.82705
2024-02-04,3.46452
2024-02-05,4.04656
2024-02-06,4.24057
2024-02-07,4.296
2024-02-08,3.71396
2024-02-09,3.15964
2024-02-10,2.91019
2024-02-11,2.79933
2024-02-12,3.32594
2024-02-13,5.73725
2024-02-14,5.3215
2024-02-15,4.76718
2024-02-16,4.10199
2024-02-17,3.57538
2024-02-18,3.07649
2024-02-19,3.99113
2024-02-20,4.6286
2024-02-21,6.12527
2024-02-22,5.87583
2024-02-23,5.84811
2024-02-24,3.04878
2024-02-25,5.12749
2024-02-26,6.15299
2024-02-27,5.82039
2024-02-28,5.21064
2024-02-29,4.24057
2024-03-01,3.40909
2024-03-02,3.02106
2024-03-03,3.2705
2024-03-04,4.65631
2024-03-05,4.76718
2024-03-06,4.6286
2024-03-07,4.4623
2024-03-08,4.93348
2024-03-09,2.88248
2024-03-10,4.15742
2024-03-11,4.93348
2024-03-12,3.99113
2024-03-13,3.71396
2024-03-14,4.296
2024-03-15,4.10199
2024-03-16,2.77161
2024-03-17,2.93791
2024-03-18,3.74168
2024-03-19,4.82261
2024-03-20,4.71175
