date,채권발행
2023-06-21,24.87562
2023-06-22,17.41293
2023-06-23,18.90547
2023-06-24,9.95024
2023-06-25,6.96517
2023-06-26,17.41293
2023-06-27,17.91044
2023-06-28,26.36815
2023-06-29,12.93532
2023-06-30,16.41791
2023-07-01,2.98507
2023-07-02,5.97014
2023-07-03,8.95522
2023-07-04,14.92537
2023-07-05,13.43283
2023-07-06,15.42288
2023-07-07,13.43283
2023-07-09,2.48756
2023-07-10,16.91542
2023-07-11,18.90547
2023-07-12,17.41293
2023-07-13,18.90547
2023-07-14,13.43283
2023-07-15,8.95522
2023-07-16,2.48756
2023-07-17,16.91542
2023-07-18,19.40298
2023-07-19,16.91542
2023-07-20,13.93034
2023-07-21,10.44776
2023-07-22,5.97014
2023-07-23,5.97014
2023-07-24,13.43283
2023-07-25,14.42786
2023-07-26,14.92537
2023-07-27,12.43781
2023-07-28,14.42786
2023-07-29,4.47761
2023-07-30,3.48258
2023-07-31,14.92537
2023-08-01,19.40298
2023-08-02,16.41791
2023-08-03,18.90547
2023-08-04,17.91044
2023-08-05,2.48756
2023-08-06,4.47761
2023-08-07,17.91044
2023-08-08,19.90049
2023-08-09,15.42288
2023-08-10,14.42786
2023-08-11,12.93532
2023-08-12,4.47761
2023-08-13,14.92537
2023-08-14,14.42786
2023-08-15,6.96517
2023-08-16,13.93034
2023-08-17,21.39303
2023-08-18,12.93532
2023-08-19,6.46766
2023-08-20,10.44776
2023-08-21,12.43781
2023-08-22,17.91044
2023-08-23,15.92039
2023-08-24,10.44776
2023-08-25,9.45273
2023-08-26,8.95522
2023-08-27,7.96019
2023-08-28,15.92039
2023-08-29,18.40796
2023-08-30,15.92039
2023-08-31,14.92537
2023-09-01,11.94029
2023-09-02,3.98009
2023-09-03,4.47761
2023-09-04,24.87562
2023-09-05,34.82587
2023-09-06,25.87064
2023-09-07,22.38805
2023-09-08,11.44278
2023-09-09,5.47263
2023-09-10,7.96019
2023-09-11,19.90049
2023-09-12,12.93532
2023-09-13,18.40796
2023-09-14,15.42288
2023-09-15,10.44776
2023-09-16,3.98009
2023-09-17,5.97014
2023-09-18,17.41293
2023-09-19,20.398
2023-09-20,15.42288
2023-09-21,13.43283
2023-09-22,14.92537
2023-09-23,6.46766
2023-09-24,3.98009
2023-09-25,16.41791
2023-09-26,20.89552
2023-09-27,12.93532
2023-09-28,3.98009
2023-09-29,2.98507
2023-09-30,4.47761
2023-10-01,3.98009
2023-10-02,6.96517
2023-10-03,11.94029
2023-10-04,23.38308
2023-10-05,16.91542
2023-10-06,21.39303
2023-10-07,6.96517
2023-10-08,11.44278
2023-10-09,9.45273
2023-10-10,17.41293
2023-10-11,22.38805
2023-10-12,21.39303
2023-10-13,18.40796
2023-10-14,12.43781
2023-10-15,14.42786
2023-10-16,17.41293
2023-10-17,15.92039
2023-10-18,16.91542
2023-10-19,19.90049
2023-10-20,18.40796
2023-10-21,10.44776
2023-10-22,12.93532
2023-10-23,17.91044
2023-10-24,21.39303
2023-10-25,19.40298
2023-10-26,20.89552
2023-10-27,12.93532
2023-10-28,3.48258
2023-10-29,7.46268
2023-10-30,29.35323
2023-10-31,33.33333
2023-11-01,27.86069
2023-11-02,22.88557
2023-11-03,17.91044
2023-11-04,7.96019
2023-11-05,11.44278
2023-11-06,17.91044
2023-11-07,16.41791
2023-11-08,19.40298
2023-11-09,18.40796
2023-11-10,9.95024
2023-11-11,3.48258
2023-11-12,4.47761
2023-11-13,12.93532
2023-11-14,11.44278
2023-11-15,14.92537
2023-11-16,16.91542
2023-11-17,11.44278
2023-11-18,7.46268
2023-11-19,6.46766
2023-11-20,14.92537
2023-11-21,14.42786
2023-11-22,14.92537
2023-11-23,15.92039
2023-11-24,11.94029
2023-11-25,7.96019
2023-11-26,6.96517
2023-11-27,18.40796
2023-11-28,18.40796
2023-11-29,16.91542
2023-11-30,9.45273
2023-12-01,12.43781
2023-12-02,7.46268
2023-12-03,5.47263
2023-12-04,10.94527
2023-12-05,15.92039
2023-12-06,18.40796
2023-12-07,22.88557
2023-12-08,14.42786
2023-12-09,4.97512
2023-12-10,9.95024
2023-12-11,15.92039
2023-12-12,23.38308
2023-12-13,14.92537
2023-12-14,16.91542
2023-12-15,16.91542
2023-12-16,9.95024
2023-12-17,4.97512
2023-12-18,13.43283
2023-12-19,17.41293
2023-12-20,16.41791
2023-12-21,15.92039
2023-12-22,16.91542
2023-12-23,3.48258
2023-12-24,4.47761
2023-12-25,6.46766
2023-12-26,16.41791
2023-12-27,20.398
2023-12-28,13.93034
2023-12-29,15.92039
2023-12-30,4.97512
2023-12-31,4.47761
2024-01-01,7.96019
2024-01-02,16.91542
2024-01-03,18.40796
2024-01-04,20.89552
2024-01-05,12.43781
2024-01-06,7.46268
2024-01-07,10.94527
2024-01-08,23.38308
2024-01-09,14.92537
2024-01-10,15.42288
2024-01-11,14.92537
2024-01-12,15.92039
2024-01-13,6.46766
2024-01-14,5.47263
2024-01-15,20.398
2024-01-16,16.41791
2024-01-17,17.41293
2024-01-18,10.94527
2024-01-19,16.41791
2024-01-20,2.98507
2024-01-21,7.46268
2024-01-22,12.43781
2024-01-23,12.93532
2024-01-24,16.41791
2024-01-25,13.43283
2024-01-26,16.41791
2024-01-27,5.97014
2024-01-28,8.95522
2024-01-29,17.91044
2024-01-30,35.32338
2024-01-31,16.91542
2024-02-01,18.90547
2024-02-02,19.40298
2024-02-03,10.94527
2024-02-04,9.45273
2024-02-05,16.91542
2024-02-06,11.44278
2024-02-07,18.90547
2024-02-08,9.45273
2024-02-09,3.48258
2024-02-10,2.98507
2024-02-11,3.98009
2024-02-12,4.97512
2024-02-13,18.90547
2024-02-14,14.92537
2024-02-15,10.94527
2024-02-16,16.41791
2024-02-17,7.46268
2024-02-18,8.95522
2024-02-19,12.93532
2024-02-20,18.90547
2024-02-21,18.40796
2024-02-22,13.93034
2024-02-23,14.42786
2024-02-24,5.47263
2024-02-25,6.46766
2024-02-26,24.3781
2024-02-27,21.89054
2024-02-28,14.92537
2024-02-29,12.43781
2024-03-01,2.98507
2024-03-02,6.96517
2024-03-03,4.97512
2024-03-04,18.40796
2024-03-05,16.41791
2024-03-06,16.41791
2024-03-07,18.40796
2024-03-08,19.90049
2024-03-09,9.45273
2024-03-10,14.42786
2024-03-11,16.41791
2024-03-12,21.39303
2024-03-13,26.36815
2024-03-14,16.41791
2024-03-15,18.90547
2024-03-16,5.47263
2024-03-17,6.46766
2024-03-18,16.41791
2024-03-19,15.92039
2024-03-20,18.40796
