date,기업은행주가
2023-05-30,18.83449
2023-05-31,17.11888
2023-06-01,15.75757
2023-06-02,16.91375
2023-06-03,2.7972
2023-06-04,2.18181
2023-06-05,16.10256
2023-06-06,2.62004
2023-06-07,16.57808
2023-06-08,15.38461
2023-06-09,17.27738
2023-06-10,2.69463
2023-06-11,2.19114
2023-06-12,15.67365
2023-06-13,15.32867
2023-06-14,15.75757
2023-06-15,15.31934
2023-06-16,14.95571
2023-06-17,2.40559
2023-06-18,1.80885
2023-06-19,14.49883
2023-06-20,13.91142
2023-06-21,12.73659
2023-06-22,13.98601
2023-06-23,13.64102
2023-06-24,2.16317
2023-06-25,1.93006
2023-06-26,13.77156
2023-06-27,13.54778
2023-06-28,13.80885
2023-06-29,13.78088
2023-06-30,14.30303
2023-07-01,2.32167
2023-07-02,3.31002
2023-07-03,16.65268
2023-07-04,14.10722
2023-07-05,13.20279
2023-07-06,15.21678
2023-07-07,14.71328
2023-07-08,2.27505
2023-07-09,2.21911
2023-07-10,14.43356
2023-07-11,14.92773
2023-07-12,14.47086
2023-07-13,14.89976
2023-07-14,15.21678
2023-07-15,2.47086
2023-07-16,2.43356
2023-07-17,14.12587
2023-07-18,13.98601
2023-07-19,13.52913
2023-07-20,13.29603
2023-07-21,12.3916
2023-07-22,2.02331
2023-07-23,1.90209
2023-07-24,13.30536
2023-07-25,13.64102
2023-07-26,15.67365
2023-07-27,18.44289
2023-07-28,15.07692
2023-07-29,3.13286
2023-07-30,2.03263
2023-07-31,15.70163
2023-08-01,17.01631
2023-08-02,19.28205
2023-08-03,16.40093
2023-08-04,15.83216
2023-08-05,2.64801
2023-08-06,2.07925
2023-08-07,14.85314
2023-08-08,15.87878
2023-08-09,15.04895
2023-08-10,14.68531
2023-08-11,14.27505
2023-08-12,2.69463
2023-08-13,2.22843
2023-08-14,13.77156
2023-08-15,2.91841
2023-08-16,14.0979
2023-08-17,14.0979
2023-08-18,13.52913
2023-08-19,2.14452
2023-08-20,1.88344
2023-08-21,13.53846
2023-08-22,12.82051
2023-08-23,13.26806
2023-08-24,13.87412
2023-08-25,15.02097
2023-08-26,2.61072
2023-08-27,2.04195
2023-08-28,15.79487
2023-08-29,17.8648
2023-08-30,16.45687
2023-08-31,15.78554
2023-09-01,15.27272
2023-09-02,2.16317
2023-09-03,2.08857
2023-09-04,16.92307
2023-09-05,14.32167
2023-09-06,14.04195
2023-09-07,14.23776
2023-09-08,14.0979
2023-09-09,2.19114
2023-09-10,1.73426
2023-09-11,17.98601
2023-09-12,16.56876
2023-09-13,18.5641
2023-09-14,19.17016
2023-09-15,24.97902
2023-09-16,4.13053
2023-09-17,3.72027
2023-09-18,22.88111
2023-09-19,20.83916
2023-09-20,21.05361
2023-09-21,19.64568
2023-09-22,17.1655
2023-09-23,2.90909
2023-09-24,2.58275
2023-09-25,16.20512
2023-09-26,16.40093
2023-09-27,13.8648
2023-09-28,2.31235
2023-09-29,1.90209
2023-09-30,1.74358
2023-10-01,1.88344
2023-10-02,2.19114
2023-10-03,1.83682
2023-10-04,16.45687
2023-10-05,15.79487
2023-10-06,16.40093
2023-10-07,2.81585
2023-10-08,2.11655
2023-10-09,3.00233
2023-10-10,16.75524
2023-10-11,16.53146
2023-10-12,17.24941
2023-10-13,21.62237
2023-10-14,3.41258
2023-10-15,2.38694
2023-10-16,19.80419
2023-10-17,20.32634
2023-10-18,24.78321
2023-10-19,21.46386
2023-10-20,20.25174
2023-10-21,3.95337
2023-10-22,3.56177
2023-10-23,18.58275
2023-10-24,17.6317
2023-10-25,17.08158
2023-10-26,18.0979
2023-10-27,17.89277
2023-10-28,3.23543
2023-10-29,2.93706
2023-10-30,22.67599
2023-10-31,18.26573
2023-11-01,17.00699
2023-11-02,18.11655
2023-11-03,16.82051
2023-11-04,3.72027
2023-11-05,2.77855
2023-11-06,22.13519
2023-11-07,19.74825
2023-11-08,17.30536
2023-11-09,17.08158
2023-11-10,15.66433
2023-11-11,2.13519
2023-11-12,2.0979
2023-11-13,16.37296
2023-11-14,17.31468
2023-11-15,18.25641
2023-11-16,17.10023
2023-11-17,15.32867
2023-11-18,2.51748
2023-11-19,1.69696
2023-11-20,16.82051
2023-11-21,16.77389
2023-11-22,14.2937
2023-11-23,14.92773
2023-11-24,13.90209
2023-11-25,2.20046
2023-11-26,2.34965
2023-11-27,14.72261
2023-11-28,14.83449
2023-11-29,15.19813
2023-11-30,34.58275
2023-12-01,21.3613
2023-12-02,4.40093
2023-12-03,4.35431
2023-12-04,19.25407
2023-12-05,20.53146
2023-12-06,21.70629
2023-12-07,19.31934
2023-12-08,18.19114
2023-12-09,4.55944
2023-12-10,3.50582
2023-12-11,18.49883
2023-12-12,19.52447
2023-12-13,17.68764
2023-12-14,19.94405
2023-12-15,19.07692
2023-12-16,4.13053
2023-12-17,3.2634
2023-12-18,18.42424
2023-12-19,17.7902
2023-12-20,18.82517
2023-12-21,17.48251
2023-12-22,18.35897
2023-12-23,3.57109
2023-12-24,3.17016
2023-12-25,3.57109
2023-12-26,22.70396
2023-12-27,22.7972
2023-12-28,21.96736
2023-12-29,9.10023
2023-12-30,3.20745
2023-12-31,2.62004
2024-01-01,2.89976
2024-01-02,21.06293
2024-01-03,18.72261
2024-01-04,18.37762
2024-01-05,17.31468
2024-01-06,3.58041
2024-01-07,2.993
2024-01-08,15.99067
2024-01-09,16.52214
2024-01-10,15.86946
2024-01-11,18.26573
2024-01-12,15.84149
2024-01-13,3.08624
2024-01-14,2.60139
2024-01-15,16.6993
2024-01-16,15.64568
2024-01-17,16.27039
2024-01-18,15.78554
2024-01-19,14.00466
2024-01-20,2.97435
2024-01-21,2.74125
2024-01-22,14.27505
2024-01-23,16.10256
2024-01-24,19.30069
2024-01-25,17.57575
2024-01-26,16.82983
2024-01-27,4.27039
2024-01-28,3.36596
2024-01-29,22.0979
2024-01-30,20.2331
2024-01-31,27.83216
2024-02-01,45.71561
2024-02-02,38.26573
2024-02-03,7.94405
2024-02-04,7.36596
2024-02-05,37.88344
2024-02-06,29.43589
2024-02-07,31.66433
2024-02-08,29.95804
2024-02-09,7.78554
2024-02-10,5.65034
2024-02-11,5.84615
2024-02-12,7.00233
2024-02-13,35.16083
2024-02-14,31.15151
2024-02-15,29.23076
2024-02-16,29.10023
2024-02-17,7.39393
2024-02-18,7.89743
2024-02-19,39.81351
2024-02-20,31.80419
2024-02-21,30.17249
2024-02-22,28.77389
2024-02-23,28.53146
2024-02-24,6.16317
2024-02-25,5.60372
2024-02-26,28.96037
2024-02-27,26.34965
2024-02-28,27.84149
2024-02-29,29.96736
2024-03-01,6.73193
2024-03-02,5.26806
2024-03-03,4.92307
2024-03-04,29.44522
2024-03-05,28.02797
2024-03-06,24.84848
2024-03-07,25.07226
2024-03-08,26.64801
2024-03-09,6.07925
2024-03-10,5.44522
2024-03-11,27.23543
2024-03-12,35.76689
2024-03-13,36.35431
2024-03-14,54.90909
2024-03-15,41.87412
2024-03-16,7.53379
2024-03-17,6.30303
2024-03-18,35.65501
2024-03-19,33.65967
2024-03-20,34.53613
