date,석상
2023-06-30,33.33333
2023-07-01,45.0
2023-07-02,46.66666
2023-07-03,45.0
2023-07-04,39.16666
2023-07-05,52.5
2023-07-06,46.66666
2023-07-07,55.0
2023-07-08,36.66666
2023-07-09,32.5
2023-07-10,54.16666
2023-07-11,50.0
2023-07-12,56.66666
2023-07-13,41.66666
2023-07-14,38.33333
2023-07-15,44.16666
2023-07-16,45.0
2023-07-17,55.0
2023-07-18,62.5
2023-07-19,46.66666
2023-07-20,45.0
2023-07-21,50.0
2023-07-22,45.83333
2023-07-23,35.0
2023-07-24,48.33333
2023-07-25,60.0
2023-07-26,56.66666
2023-07-27,45.0
2023-07-28,60.83333
2023-07-29,45.0
2023-07-30,41.66666
2023-07-31,37.5
2023-08-01,46.66666
2023-08-02,47.5
2023-08-03,52.5
2023-08-04,59.16666
2023-08-05,49.16666
2023-08-06,56.66666
2023-08-07,50.83333
2023-08-08,56.66666
2023-08-09,45.0
2023-08-10,51.66666
2023-08-11,45.83333
2023-08-12,37.5
2023-08-13,56.66666
2023-08-14,53.33333
2023-08-15,63.33333
2023-08-16,43.33333
2023-08-17,60.0
2023-08-18,32.5
2023-08-19,48.33333
2023-08-20,55.0
2023-08-21,51.66666
2023-08-22,58.33333
2023-08-23,49.16666
2023-08-24,55.0
2023-08-25,50.83333
2023-08-26,52.5
2023-08-27,42.5
2023-08-28,60.83333
2023-08-29,53.33333
2023-08-30,57.5
2023-08-31,57.5
2023-09-01,42.5
2023-09-02,48.33333
2023-09-03,40.0
2023-09-04,62.5
2023-09-05,61.66666
2023-09-06,57.5
2023-09-07,58.33333
2023-09-08,58.33333
2023-09-09,37.5
2023-09-10,42.5
2023-09-11,52.5
2023-09-12,41.66666
2023-09-13,56.66666
2023-09-14,61.66666
2023-09-15,55.83333
2023-09-16,41.66666
2023-09-17,50.0
2023-09-18,45.83333
2023-09-19,42.5
2023-09-20,54.16666
2023-09-21,50.83333
2023-09-22,31.66666
2023-09-23,40.83333
2023-09-24,56.66666
2023-09-25,50.0
2023-09-26,54.16666
2023-09-27,54.16666
2023-09-28,49.16666
2023-09-29,40.83333
2023-09-30,60.83333
2023-10-01,50.83333
2023-10-02,65.83333
2023-10-03,45.83333
2023-10-04,51.66666
2023-10-05,30.83333
2023-10-06,45.83333
2023-10-07,46.66666
2023-10-08,28.33333
2023-10-09,48.33333
2023-10-10,49.16666
2023-10-11,53.33333
2023-10-12,44.16666
2023-10-13,40.83333
2023-10-14,36.66666
2023-10-15,45.83333
2023-10-16,55.0
2023-10-17,54.16666
2023-10-18,45.83333
2023-10-19,41.66666
2023-10-20,45.0
2023-10-21,35.83333
2023-10-22,45.83333
2023-10-23,57.5
2023-10-24,45.83333
2023-10-25,35.0
2023-10-26,58.33333
2023-10-27,60.83333
2023-10-28,45.0
2023-10-29,55.0
2023-10-30,40.83333
2023-10-31,41.66666
2023-11-01,38.33333
2023-11-02,38.33333
2023-11-03,45.0
2023-11-04,28.33333
2023-11-05,44.16666
2023-11-06,45.0
2023-11-07,45.83333
2023-11-08,47.5
2023-11-09,54.16666
2023-11-10,49.16666
2023-11-11,44.16666
2023-11-12,45.0
2023-11-13,39.16666
2023-11-14,36.66666
2023-11-15,44.16666
2023-11-16,42.5
2023-11-17,46.66666
2023-11-18,56.66666
2023-11-19,33.33333
2023-11-20,62.5
2023-11-21,66.66666
2023-11-22,44.16666
2023-11-23,42.5
2023-11-24,45.0
2023-11-25,48.33333
2023-11-26,41.66666
2023-11-27,54.16666
2023-11-28,49.16666
2023-11-29,69.16666
2023-11-30,57.5
2023-12-01,43.33333
2023-12-02,45.0
2023-12-03,30.0
2023-12-04,44.16666
2023-12-05,51.66666
2023-12-06,45.83333
2023-12-07,51.66666
2023-12-08,37.5
2023-12-09,44.16666
2023-12-10,44.16666
2023-12-11,60.83333
2023-12-12,39.16666
2023-12-13,53.33333
2023-12-14,44.16666
2023-12-15,42.5
2023-12-16,42.5
2023-12-17,38.33333
2023-12-18,34.16666
2023-12-19,45.0
2023-12-20,42.5
2023-12-21,47.5
2023-12-22,38.33333
2023-12-23,31.66666
2023-12-24,34.16666
2023-12-25,40.83333
2023-12-26,50.83333
2023-12-27,44.16666
2023-12-28,40.83333
2023-12-29,41.66666
2023-12-30,42.5
2023-12-31,37.5
2024-01-01,30.0
2024-01-02,39.16666
2024-01-03,55.83333
2024-01-04,45.83333
2024-01-05,45.0
2024-01-06,34.16666
2024-01-07,39.16666
2024-01-08,33.33333
2024-01-09,60.0
2024-01-10,51.66666
2024-01-11,55.83333
2024-01-12,50.83333
2024-01-13,35.0
2024-01-14,34.16666
2024-01-15,70.0
2024-01-16,62.5
2024-01-17,45.83333
2024-01-18,54.16666
2024-01-19,42.5
2024-01-20,45.0
2024-01-21,50.83333
2024-01-22,48.33333
2024-01-23,47.5
2024-01-24,42.5
2024-01-25,46.66666
2024-01-26,50.0
2024-01-27,31.66666
2024-01-28,50.0
2024-01-29,58.33333
2024-01-30,42.5
2024-01-31,55.83333
2024-02-01,41.66666
2024-02-02,40.83333
2024-02-03,43.33333
2024-02-04,51.66666
2024-02-05,63.33333
2024-02-06,48.33333
2024-02-07,43.33333
2024-02-08,40.83333
2024-02-09,40.83333
2024-02-10,55.0
2024-02-11,42.5
2024-02-12,43.33333
2024-02-13,47.5
2024-02-14,41.66666
2024-02-15,50.0
2024-02-16,39.16666
2024-02-17,55.83333
2024-02-18,48.33333
2024-02-19,30.83333
2024-02-20,50.83333
2024-02-21,48.33333
2024-02-22,49.16666
2024-02-23,70.83333
2024-02-24,70.83333
2024-02-25,50.83333
2024-02-26,60.0
2024-02-27,57.5
2024-02-28,50.0
2024-02-29,42.5
2024-03-01,40.0
2024-03-02,40.0
2024-03-03,51.66666
2024-03-04,47.5
2024-03-05,48.33333
2024-03-06,51.66666
2024-03-07,58.33333
2024-03-08,45.83333
2024-03-09,54.16666
2024-03-10,40.0
2024-03-11,39.16666
2024-03-12,55.83333
2024-03-13,48.33333
2024-03-14,46.66666
2024-03-15,45.0
2024-03-16,43.33333
2024-03-17,51.66666
2024-03-18,52.5
2024-03-19,65.0
2024-03-20,50.0
