date,저신용자대출
2023-05-30,66.93847
2023-05-31,65.2335
2023-06-01,54.18828
2023-06-02,48.40622
2023-06-03,18.6805
2023-06-04,20.60785
2023-06-05,54.11415
2023-06-06,30.83765
2023-06-07,54.4848
2023-06-08,57.44996
2023-06-09,44.40326
2023-06-10,23.20237
2023-06-11,22.23869
2023-06-12,72.34988
2023-06-13,67.0126
2023-06-14,57.37583
2023-06-15,56.11564
2023-06-16,45.81171
2023-06-17,20.45959
2023-06-18,21.64566
2023-06-19,60.85989
2023-06-20,53.44699
2023-06-21,52.63157
2023-06-22,54.92957
2023-06-23,42.55003
2023-06-24,18.90289
2023-06-25,23.12824
2023-06-26,59.97034
2023-06-27,59.00667
2023-06-28,49.51816
2023-06-29,48.48035
2023-06-30,40.91919
2023-07-01,18.82876
2023-07-02,16.82727
2023-07-03,55.81912
2023-07-04,45.51519
2023-07-05,49.51816
2023-07-06,45.14455
2023-07-07,40.54855
2023-07-08,21.27501
2023-07-09,18.75463
2023-07-10,66.71608
2023-07-11,55.22609
2023-07-12,65.30763
2023-07-13,54.55893
2023-07-14,44.10674
2023-07-15,19.79243
2023-07-16,28.09488
2023-07-17,67.38324
2023-07-18,59.67383
2023-07-19,60.48925
2023-07-20,57.07931
2023-07-21,43.7361
2023-07-22,15.49295
2023-07-23,22.60934
2023-07-24,65.2335
2023-07-25,64.12157
2023-07-26,55.5226
2023-07-27,48.62861
2023-07-28,39.28836
2023-07-29,18.23573
2023-07-30,18.60637
2023-07-31,46.40474
2023-08-01,47.51667
2023-08-02,48.851
2023-08-03,42.03113
2023-08-04,36.24907
2023-08-05,18.60637
2023-08-06,18.90289
2023-08-07,55.22609
2023-08-08,52.77983
2023-08-09,53.74351
2023-08-10,55.96738
2023-08-11,47.88732
2023-08-12,20.38547
2023-08-13,22.68346
2023-08-14,57.44996
2023-08-15,28.61378
2023-08-16,62.04595
2023-08-17,60.78576
2023-08-18,48.18383
2023-08-19,22.09043
2023-08-20,22.46108
2023-08-21,72.1275
2023-08-22,55.30022
2023-08-23,53.59525
2023-08-24,48.70274
2023-08-25,44.7739
2023-08-26,17.04966
2023-08-27,20.75611
2023-08-28,55.15196
2023-08-29,46.33061
2023-08-30,31.35656
2023-08-31,46.62713
2023-09-01,42.32765
2023-09-02,16.45663
2023-09-03,16.3825
2023-09-04,53.29873
2023-09-05,48.77687
2023-09-06,44.7739
2023-09-07,44.84803
2023-09-08,38.54707
2023-09-09,19.94069
2023-09-10,21.4974
2023-09-11,63.52853
2023-09-12,57.44996
2023-09-13,53.37286
2023-09-14,44.99629
2023-09-15,46.47887
2023-09-16,21.12676
2023-09-17,19.57005
2023-09-18,56.18977
2023-09-19,52.03854
2023-09-20,50.18532
2023-09-21,45.36693
2023-09-22,39.88139
2023-09-23,17.04966
2023-09-24,17.49444
2023-09-25,60.26686
2023-09-26,44.47739
2023-09-27,43.29132
2023-09-28,18.90289
2023-09-29,11.34173
2023-09-30,9.63676
2023-10-01,15.78947
2023-10-02,21.34914
2023-10-03,27.65011
2023-10-04,69.45885
2023-10-05,53.15048
2023-10-06,52.1868
2023-10-07,20.75611
2023-10-08,18.38398
2023-10-09,29.72572
2023-10-10,69.75537
2023-10-11,60.41512
2023-10-12,59.97034
2023-10-13,46.40474
2023-10-14,19.34766
2023-10-15,22.68346
2023-10-16,67.0126
2023-10-17,60.78576
2023-10-18,56.41215
2023-10-19,54.78131
2023-10-20,44.84803
2023-10-21,20.53372
2023-10-22,18.6805
2023-10-23,59.30318
2023-10-24,58.48776
2023-10-25,56.41215
2023-10-26,51.07487
2023-10-27,40.1779
2023-10-28,16.75315
2023-10-29,20.68198
2023-10-30,57.96886
2023-10-31,44.7739
2023-11-01,46.40474
2023-11-02,43.7361
2023-11-03,34.09933
2023-11-04,16.9014
2023-11-05,18.38398
2023-11-06,53.52112
2023-11-07,42.32765
2023-11-08,45.66345
2023-11-09,47.73906
2023-11-10,43.81022
2023-11-11,18.6805
2023-11-12,23.20237
2023-11-13,65.30763
2023-11-14,59.15492
2023-11-15,58.78428
2023-11-16,49.8888
2023-11-17,41.80874
2023-11-18,19.94069
2023-11-19,22.23869
2023-11-20,61.60118
2023-11-21,56.26389
2023-11-22,47.14603
2023-11-23,49.96293
2023-11-24,45.51519
2023-11-25,18.38398
2023-11-26,22.16456
2023-11-27,66.71608
2023-11-28,56.7828
2023-11-29,50.03706
2023-11-30,49.14751
2023-12-01,41.06745
2023-12-02,15.04818
2023-12-03,20.08895
2023-12-04,51.44551
2023-12-05,51.37138
2023-12-06,43.95848
2023-12-07,42.03113
2023-12-08,42.4759
2023-12-09,20.38547
2023-12-10,24.61082
2023-12-11,64.41808
2023-12-12,55.15196
2023-12-13,47.73906
2023-12-14,49.14751
2023-12-15,45.66345
2023-12-16,21.4974
2023-12-17,23.35063
2023-12-18,57.00518
2023-12-19,55.0037
2023-12-20,45.73758
2023-12-21,44.69977
2023-12-22,39.659
2023-12-23,17.64269
2023-12-24,16.82727
2023-12-25,20.31134
2023-12-26,57.96886
2023-12-27,48.18383
2023-12-28,44.69977
2023-12-29,41.66048
2023-12-30,16.23424
2023-12-31,15.78947
2024-01-01,17.71682
2024-01-02,57.37583
2024-01-03,48.77687
2024-01-04,45.73758
2024-01-05,41.66048
2024-01-06,21.05263
2024-01-07,19.27353
2024-01-08,47.14603
2024-01-09,49.29577
2024-01-10,51.6679
2024-01-11,50.92661
2024-01-12,45.07042
2024-01-13,20.9785
2024-01-14,20.08895
2024-01-15,65.01111
2024-01-16,56.56041
2024-01-17,49.74054
2024-01-18,49.3699
2024-01-19,60.85989
2024-01-20,31.80133
2024-01-21,33.72868
2024-01-22,68.34692
2024-01-23,61.74944
2024-01-24,62.9355
2024-01-25,61.08228
2024-01-26,53.44699
2024-01-27,31.65307
2024-01-28,33.06152
2024-01-29,87.9911
2024-01-30,69.01408
2024-01-31,64.56634
2024-02-01,56.41215
2024-02-02,50.18532
2024-02-03,25.20385
2024-02-04,27.79836
2024-02-05,60.48925
2024-02-06,49.81467
2024-02-07,51.59377
2024-02-08,43.14306
2024-02-09,22.0163
2024-02-10,19.64418
2024-02-11,22.83172
2024-02-12,31.13417
2024-02-13,72.49814
2024-02-14,66.93847
2024-02-15,63.00963
2024-02-16,49.59229
2024-02-17,26.38991
2024-02-18,24.8332
2024-02-19,61.52705
2024-02-20,57.22757
2024-02-21,51.37138
2024-02-22,52.40919
2024-02-23,38.91771
2024-02-24,27.57598
2024-02-25,31.94959
2024-02-26,66.64195
2024-02-27,56.33802
2024-02-28,49.51816
2024-02-29,51.74203
2024-03-01,26.68643
2024-03-02,21.42327
2024-03-03,28.24314
2024-03-04,65.2335
2024-03-05,56.11564
2024-03-06,61.8977
2024-03-07,57.07931
2024-03-08,49.59229
2024-03-09,30.76352
2024-03-10,29.4292
2024-03-11,68.42105
2024-03-12,66.19718
2024-03-13,66.49369
2024-03-14,61.08228
2024-03-15,54.4848
2024-03-16,32.69088
2024-03-17,31.35656
2024-03-18,66.19718
2024-03-19,60.93402
2024-03-20,57.74647
