date,오늘의주식
2023-05-30,30.68812
2023-05-31,35.29411
2023-06-01,30.41065
2023-06-02,32.07547
2023-06-03,6.54827
2023-06-04,2.21975
2023-06-05,28.85682
2023-06-06,9.43396
2023-06-07,32.13096
2023-06-08,35.73806
2023-06-09,31.02108
2023-06-10,8.21309
2023-06-11,2.83018
2023-06-12,33.51831
2023-06-13,34.96115
2023-06-14,43.45172
2023-06-15,36.62597
2023-06-16,30.8546
2023-06-17,5.77136
2023-06-18,2.55271
2023-06-19,29.9667
2023-06-20,30.79911
2023-06-21,32.40843
2023-06-22,31.85349
2023-06-23,30.63263
2023-06-24,5.10543
2023-06-25,1.7758
2023-06-26,31.7425
2023-06-27,32.01997
2023-06-28,35.12763
2023-06-29,31.46503
2023-06-30,29.74472
2023-07-01,6.93673
2023-07-02,2.10876
2023-07-03,28.85682
2023-07-04,32.13096
2023-07-05,31.46503
2023-07-06,34.18423
2023-07-07,34.23973
2023-07-08,5.49389
2023-07-09,2.10876
2023-07-10,30.07769
2023-07-11,31.85349
2023-07-12,36.40399
2023-07-13,35.62708
2023-07-14,34.29522
2023-07-15,7.93562
2023-07-16,3.38512
2023-07-17,30.52164
2023-07-18,37.34739
2023-07-19,34.85016
2023-07-20,34.01775
2023-07-21,32.57491
2023-07-22,7.60266
2023-07-23,2.88568
2023-07-24,32.96337
2023-07-25,33.96226
2023-07-26,71.08768
2023-07-27,41.67591
2023-07-28,36.62597
2023-07-29,7.04772
2023-07-30,2.94117
2023-07-31,38.06881
2023-08-01,34.57269
2023-08-02,44.11764
2023-08-03,40.73251
2023-08-04,34.90566
2023-08-05,6.93673
2023-08-06,1.99778
2023-08-07,33.40732
2023-08-08,36.84794
2023-08-09,36.68146
2023-08-10,35.57158
2023-08-11,34.35072
2023-08-12,6.60377
2023-08-13,3.77358
2023-08-14,33.5738
2023-08-15,9.9334
2023-08-16,39.51165
2023-08-17,35.34961
2023-08-18,31.68701
2023-08-19,6.88124
2023-08-20,2.16426
2023-08-21,30.29966
2023-08-22,29.74472
2023-08-23,34.40621
2023-08-24,34.01775
2023-08-25,30.41065
2023-08-26,6.60377
2023-08-27,2.49722
2023-08-28,27.35849
2023-08-29,32.90788
2023-08-30,30.46614
2023-08-31,31.02108
2023-09-01,31.7425
2023-09-02,7.60266
2023-09-03,1.94228
2023-09-04,29.24528
2023-09-05,31.798
2023-09-06,31.29855
2023-09-07,33.51831
2023-09-08,29.0788
2023-09-09,5.54938
2023-09-10,2.05327
2023-09-11,26.19311
2023-09-12,33.35183
2023-09-13,30.46614
2023-09-14,31.24306
2023-09-15,31.52053
2023-09-16,5.4384
2023-09-17,2.16426
2023-09-18,30.63263
2023-09-19,31.96448
2023-09-20,31.46503
2023-09-21,34.68368
2023-09-22,30.02219
2023-09-23,4.99445
2023-09-24,1.38734
2023-09-25,27.69145
2023-09-26,30.18867
2023-09-27,23.91786
2023-09-28,7.88013
2023-09-29,6.04883
2023-09-30,3.6071
2023-10-01,1.55382
2023-10-02,7.2697
2023-10-03,8.49056
2023-10-04,38.23529
2023-10-05,34.01775
2023-10-06,30.24417
2023-10-07,6.04883
2023-10-08,2.10876
2023-10-09,6.3263
2023-10-10,33.35183
2023-10-11,37.34739
2023-10-12,31.90899
2023-10-13,30.91009
2023-10-14,8.04661
2023-10-15,1.99778
2023-10-16,30.68812
2023-10-17,30.63263
2023-10-18,31.96448
2023-10-19,33.51831
2023-10-20,36.12652
2023-10-21,6.38179
2023-10-22,2.21975
2023-10-23,27.74694
2023-10-24,31.02108
2023-10-25,33.85127
2023-10-26,41.39844
2023-10-27,33.68479
2023-10-28,6.99223
2023-10-29,1.88679
2023-10-30,27.91342
2023-10-31,35.62708
2023-11-01,30.24417
2023-11-02,36.95893
2023-11-03,34.5172
2023-11-04,6.43729
2023-11-05,1.88679
2023-11-06,47.83573
2023-11-07,50.38845
2023-11-08,38.90122
2023-11-09,34.90566
2023-11-10,34.73917
2023-11-11,6.54827
2023-11-12,2.05327
2023-11-13,30.29966
2023-11-14,36.84794
2023-11-15,37.01442
2023-11-16,65.64927
2023-11-17,37.68035
2023-11-18,6.93673
2023-11-19,1.88679
2023-11-20,32.18645
2023-11-21,35.34961
2023-11-22,34.68368
2023-11-23,34.07325
2023-11-24,29.80022
2023-11-25,5.32741
2023-11-26,2.77469
2023-11-27,31.7425
2023-11-28,30.57713
2023-11-29,34.73917
2023-11-30,31.29855
2023-12-01,29.9112
2023-12-02,5.04994
2023-12-03,2.05327
2023-12-04,28.74583
2023-12-05,29.63374
2023-12-06,28.41287
2023-12-07,30.41065
2023-12-08,28.02441
2023-12-09,6.54827
2023-12-10,1.99778
2023-12-11,24.41731
2023-12-12,29.9667
2023-12-13,30.29966
2023-12-14,33.24084
2023-12-15,30.24417
2023-12-16,6.93673
2023-12-17,1.22086
2023-12-18,28.07991
2023-12-19,31.7425
2023-12-20,34.90566
2023-12-21,35.01664
2023-12-22,33.96226
2023-12-23,5.99334
2023-12-24,1.38734
2023-12-25,2.94117
2023-12-26,26.91453
2023-12-27,31.29855
2023-12-28,34.85016
2023-12-29,64.65038
2023-12-30,5.21642
2023-12-31,2.21975
2024-01-01,2.6637
2024-01-02,57.04772
2024-01-03,43.28523
2024-01-04,37.51387
2024-01-05,31.29855
2024-01-06,6.54827
2024-01-07,1.49833
2024-01-08,28.35738
2024-01-09,32.96337
2024-01-10,31.18756
2024-01-11,33.68479
2024-01-12,33.07436
2024-01-13,6.04883
2024-01-14,2.83018
2024-01-15,29.9667
2024-01-16,30.35516
2024-01-17,44.83906
2024-01-18,32.46392
2024-01-19,33.74028
2024-01-20,6.10432
2024-01-21,1.88679
2024-01-22,32.46392
2024-01-23,34.4617
2024-01-24,33.74028
2024-01-25,31.96448
2024-01-26,28.52386
2024-01-27,6.21531
2024-01-28,1.94228
2024-01-29,28.30188
2024-01-30,32.90788
2024-01-31,31.35405
2024-02-01,33.6293
2024-02-02,35.51609
2024-02-03,7.38068
2024-02-04,2.6637
2024-02-05,33.46281
2024-02-06,31.46503
2024-02-07,33.12985
2024-02-08,29.63374
2024-02-09,9.26748
2024-02-10,4.27302
2024-02-11,1.55382
2024-02-12,4.99445
2024-02-13,33.07436
2024-02-14,33.24084
2024-02-15,33.68479
2024-02-16,30.91009
2024-02-17,6.49278
2024-02-18,2.05327
2024-02-19,31.13207
2024-02-20,32.35294
2024-02-21,35.12763
2024-02-22,33.07436
2024-02-23,32.63041
2024-02-24,5.4384
2024-02-25,2.16426
2024-02-26,27.69145
2024-02-27,32.96337
2024-02-28,28.30188
2024-02-29,30.24417
2024-03-01,10.48834
2024-03-02,5.27192
2024-03-03,2.7192
2024-03-04,27.46947
2024-03-05,31.63152
2024-03-06,31.46503
2024-03-07,32.35294
2024-03-08,32.74139
2024-03-09,6.3263
2024-03-10,3.77358
2024-03-11,30.35516
2024-03-12,32.07547
2024-03-13,34.57269
2024-03-14,34.29522
2024-03-15,33.46281
2024-03-16,6.21531
2024-03-17,2.05327
2024-03-18,32.40843
2024-03-19,35.84905
2024-03-20,35.18312
