date,절세
2023-05-31,26.42998
2023-06-01,24.45759
2023-06-02,18.34319
2023-06-03,15.58185
2023-06-04,12.42603
2023-06-05,20.11834
2023-06-06,17.75147
2023-06-07,23.4714
2023-06-08,23.07692
2023-06-09,21.89349
2023-06-10,13.21499
2023-06-11,12.82051
2023-06-12,24.26035
2023-06-13,24.85207
2023-06-14,19.13214
2023-06-15,25.0493
2023-06-16,21.69625
2023-06-17,12.42603
2023-06-18,14.00394
2023-06-19,21.30177
2023-06-20,24.65483
2023-06-21,17.94871
2023-06-22,15.77909
2023-06-23,19.13214
2023-06-24,10.25641
2023-06-25,11.2426
2023-06-26,21.69625
2023-06-27,19.13214
2023-06-28,16.56804
2023-06-29,16.96252
2023-06-30,17.94871
2023-07-01,10.25641
2023-07-02,14.79289
2023-07-03,16.17357
2023-07-04,23.07692
2023-07-05,18.14595
2023-07-06,19.13214
2023-07-07,14.39842
2023-07-08,10.05917
2023-07-09,9.27021
2023-07-10,16.76528
2023-07-11,18.54043
2023-07-12,16.76528
2023-07-13,21.30177
2023-07-14,15.97633
2023-07-15,11.43984
2023-07-16,10.84812
2023-07-17,22.28796
2023-07-18,21.30177
2023-07-19,22.87968
2023-07-20,20.51282
2023-07-21,15.38461
2023-07-22,11.63708
2023-07-23,11.43984
2023-07-24,19.9211
2023-07-25,15.18737
2023-07-26,15.77909
2023-07-27,20.71005
2023-07-28,18.14595
2023-07-29,12.42603
2023-07-30,11.2426
2023-07-31,22.09072
2023-08-01,18.34319
2023-08-02,15.38461
2023-08-03,18.93491
2023-08-04,15.38461
2023-08-05,13.60946
2023-08-06,11.04536
2023-08-07,14.20118
2023-08-08,19.32938
2023-08-09,14.00394
2023-08-10,14.79289
2023-08-11,13.21499
2023-08-12,11.43984
2023-08-13,9.86193
2023-08-14,16.3708
2023-08-15,14.20118
2023-08-16,18.73767
2023-08-17,15.58185
2023-08-18,13.21499
2023-08-19,10.65088
2023-08-20,11.43984
2023-08-21,17.15976
2023-08-22,16.76528
2023-08-23,17.15976
2023-08-24,23.07692
2023-08-25,19.32938
2023-08-26,9.07297
2023-08-27,12.82051
2023-08-28,18.34319
2023-08-29,17.75147
2023-08-30,21.89349
2023-08-31,19.32938
2023-09-01,18.14595
2023-09-02,13.8067
2023-09-03,10.45364
2023-09-04,19.9211
2023-09-05,20.11834
2023-09-06,20.71005
2023-09-07,20.31558
2023-09-08,14.20118
2023-09-09,11.83431
2023-09-10,13.41222
2023-09-11,16.17357
2023-09-12,18.54043
2023-09-13,21.89349
2023-09-14,24.65483
2023-09-15,16.76528
2023-09-16,15.97633
2023-09-17,14.99013
2023-09-18,20.71005
2023-09-19,20.31558
2023-09-20,24.45759
2023-09-21,20.11834
2023-09-22,13.21499
2023-09-23,13.8067
2023-09-24,12.22879
2023-09-25,22.09072
2023-09-26,17.357
2023-09-27,18.54043
2023-09-28,14.79289
2023-09-29,11.04536
2023-09-30,10.84812
2023-10-01,14.79289
2023-10-02,13.41222
2023-10-03,15.58185
2023-10-04,18.93491
2023-10-05,22.09072
2023-10-06,19.9211
2023-10-07,11.83431
2023-10-08,9.27021
2023-10-09,12.82051
2023-10-10,16.3708
2023-10-11,15.97633
2023-10-12,22.09072
2023-10-13,13.8067
2023-10-14,13.60946
2023-10-15,14.20118
2023-10-16,18.73767
2023-10-17,16.3708
2023-10-18,16.3708
2023-10-19,19.13214
2023-10-20,19.32938
2023-10-21,11.04536
2023-10-22,12.03155
2023-10-23,18.93491
2023-10-24,21.49901
2023-10-25,19.32938
2023-10-26,23.66863
2023-10-27,22.28796
2023-10-28,11.63708
2023-10-29,10.65088
2023-10-30,14.00394
2023-10-31,19.13214
2023-11-01,19.9211
2023-11-02,21.30177
2023-11-03,11.04536
2023-11-04,9.46745
2023-11-05,13.21499
2023-11-06,20.71005
2023-11-07,19.52662
2023-11-08,23.27416
2023-11-09,17.15976
2023-11-10,15.77909
2023-11-11,8.28402
2023-11-12,10.65088
2023-11-13,17.75147
2023-11-14,15.18737
2023-11-15,18.34319
2023-11-16,18.34319
2023-11-17,16.17357
2023-11-18,9.86193
2023-11-19,11.2426
2023-11-20,22.68244
2023-11-21,26.0355
2023-11-22,22.28796
2023-11-23,20.11834
2023-11-24,17.94871
2023-11-25,12.82051
2023-11-26,11.2426
2023-11-27,20.71005
2023-11-28,23.4714
2023-11-29,17.55424
2023-11-30,21.69625
2023-12-01,18.34319
2023-12-02,13.60946
2023-12-03,13.01775
2023-12-04,19.32938
2023-12-05,23.07692
2023-12-06,22.28796
2023-12-07,22.68244
2023-12-08,21.49901
2023-12-09,13.60946
2023-12-10,15.38461
2023-12-11,18.54043
2023-12-12,30.76923
2023-12-13,22.87968
2023-12-14,22.87968
2023-12-15,26.0355
2023-12-16,14.20118
2023-12-17,12.62327
2023-12-18,23.66863
2023-12-19,24.26035
2023-12-20,21.69625
2023-12-21,25.0493
2023-12-22,26.62721
2023-12-23,16.96252
2023-12-24,9.86193
2023-12-25,14.00394
2023-12-26,25.83826
2023-12-27,28.79684
2023-12-28,26.82445
2023-12-29,20.11834
2023-12-30,11.04536
2023-12-31,12.62327
2024-01-01,14.00394
2024-01-02,22.09072
2024-01-03,25.24654
2024-01-04,24.06311
2024-01-05,18.34319
2024-01-06,12.82051
2024-01-07,12.82051
2024-01-08,16.96252
2024-01-09,23.4714
2024-01-10,25.64102
2024-01-11,21.69625
2024-01-12,21.10453
2024-01-13,13.01775
2024-01-14,14.59566
2024-01-15,26.62721
2024-01-16,29.19132
2024-01-17,36.09467
2024-01-18,31.75542
2024-01-19,34.12228
2024-01-20,20.90729
2024-01-21,17.55424
2024-01-22,39.25049
2024-01-23,28.99408
2024-01-24,30.17751
2024-01-25,26.62721
2024-01-26,19.13214
2024-01-27,14.20118
2024-01-28,19.72386
2024-01-29,30.17751
2024-01-30,27.21893
2024-01-31,21.30177
2024-02-01,27.61341
2024-02-02,20.71005
2024-02-03,12.42603
2024-02-04,13.01775
2024-02-05,16.96252
2024-02-06,23.66863
2024-02-07,20.31558
2024-02-08,15.97633
2024-02-09,15.97633
2024-02-10,14.79289
2024-02-11,14.79289
2024-02-12,16.17357
2024-02-13,26.82445
2024-02-14,24.65483
2024-02-15,23.27416
2024-02-16,27.81065
2024-02-17,15.77909
2024-02-18,15.18737
2024-02-19,18.93491
2024-02-20,27.81065
2024-02-21,29.38856
2024-02-22,23.4714
2024-02-23,18.93491
2024-02-24,12.22879
2024-02-25,15.38461
2024-02-26,17.55424
2024-02-27,23.66863
2024-02-28,23.66863
2024-02-29,20.51282
2024-03-01,14.00394
2024-03-02,13.41222
2024-03-03,10.05917
2024-03-04,16.56804
2024-03-05,20.90729
2024-03-06,20.71005
2024-03-07,26.23274
2024-03-08,19.72386
2024-03-09,11.63708
2024-03-10,11.63708
2024-03-11,12.62327
2024-03-12,21.49901
2024-03-13,17.15976
2024-03-14,17.15976
2024-03-15,21.30177
2024-03-16,11.83431
2024-03-17,11.2426
2024-03-18,16.96252
2024-03-19,24.65483
2024-03-20,19.32938
