date,오늘의상한가
2023-05-29,0.97318
2023-05-30,6.53426
2023-05-31,5.75968
2023-06-01,5.99801
2023-06-02,5.20357
2023-06-03,0.63555
2023-06-04,0.37735
2023-06-05,5.36246
2023-06-06,0.73485
2023-06-07,4.84607
2023-06-08,5.36246
2023-06-09,5.38232
2023-06-10,0.71499
2023-06-11,0.49652
2023-06-12,6.07745
2023-06-13,4.96524
2023-06-14,6.29592
2023-06-15,5.71996
2023-06-16,5.30287
2023-06-17,0.85402
2023-06-18,0.77457
2023-06-19,6.41509
2023-06-20,6.19662
2023-06-21,6.07745
2023-06-22,5.42204
2023-06-23,5.38232
2023-06-24,0.65541
2023-06-25,0.61569
2023-06-26,5.71996
2023-06-27,5.81926
2023-06-28,5.30287
2023-06-29,5.32274
2023-06-30,5.16385
2023-07-01,0.83416
2023-07-02,0.41708
2023-07-03,5.91857
2023-07-04,4.80635
2023-07-05,4.44885
2023-07-06,5.99801
2023-07-07,5.06454
2023-07-08,0.5561
2023-07-09,0.29791
2023-07-10,4.88579
2023-07-11,5.28301
2023-07-12,4.68718
2023-07-13,5.64051
2023-07-14,5.42204
2023-07-15,0.65541
2023-07-16,0.4568
2023-07-17,4.6276
2023-07-18,4.40913
2023-07-19,4.34955
2023-07-20,4.58788
2023-07-21,4.58788
2023-07-22,0.77457
2023-07-23,0.59582
2023-07-24,4.19066
2023-07-25,3.69414
2023-07-26,4.03177
2023-07-27,5.30287
2023-07-28,4.58788
2023-07-29,0.77457
2023-07-30,0.53624
2023-07-31,4.21052
2023-08-01,5.0844
2023-08-02,5.48162
2023-08-03,5.30287
2023-08-04,5.02482
2023-08-05,0.69513
2023-08-06,0.71499
2023-08-07,5.85898
2023-08-08,4.58788
2023-08-09,4.11122
2023-08-10,4.44885
2023-08-11,3.87288
2023-08-12,0.81429
2023-08-13,0.59582
2023-08-14,3.65441
2023-08-15,1.29096
2023-08-16,3.67428
2023-08-17,3.89275
2023-08-18,3.79344
2023-08-19,0.61569
2023-08-20,0.49652
2023-08-21,3.59483
2023-08-22,3.61469
2023-08-23,4.01191
2023-08-24,3.73386
2023-08-25,3.43594
2023-08-26,0.51638
2023-08-27,0.33763
2023-08-28,3.3565
2023-08-29,3.95233
2023-08-30,3.57497
2023-08-31,3.53525
2023-09-01,3.65441
2023-09-02,0.53624
2023-09-03,0.33763
2023-09-04,3.65441
2023-09-05,3.99205
2023-09-06,4.13108
2023-09-07,3.31678
2023-09-08,3.65441
2023-09-09,0.39721
2023-09-10,0.27805
2023-09-11,3.4558
2023-09-12,3.23733
2023-09-13,3.4558
2023-09-14,3.29692
2023-09-15,2.5422
2023-09-16,0.49652
2023-09-17,0.33763
2023-09-18,3.4558
2023-09-19,3.55511
2023-09-20,3.79344
2023-09-21,2.66137
2023-09-22,3.11817
2023-09-23,0.69513
2023-09-24,0.25819
2023-09-25,3.13803
2023-09-26,2.85998
2023-09-27,2.85998
2023-09-28,0.21847
2023-09-29,0.13902
2023-09-30,0.21847
2023-10-01,0.0993
2023-10-03,0.13902
2023-10-04,3.49553
2023-10-05,2.97914
2023-10-06,2.0854
2023-10-07,0.33763
2023-10-08,0.33763
2023-10-09,0.39721
2023-10-10,2.8997
2023-10-11,2.95928
2023-10-12,2.95928
2023-10-13,2.52234
2023-10-14,0.43694
2023-10-15,0.31777
2023-10-16,2.999
2023-10-17,2.72095
2023-10-18,2.36345
2023-10-19,3.11817
2023-10-20,2.82025
2023-10-21,0.39721
2023-10-22,0.1986
2023-10-23,2.70109
2023-10-24,2.95928
2023-10-25,3.61469
2023-10-26,3.39622
2023-10-27,2.44289
2023-10-28,0.13902
2023-10-29,0.25819
2023-10-30,2.06554
2023-10-31,2.44289
2023-11-01,2.56206
2023-11-02,2.66137
2023-11-03,2.91956
2023-11-04,0.53624
2023-11-05,0.39721
2023-11-06,6.19662
2023-11-07,3.13803
2023-11-08,2.95928
2023-11-09,3.09831
2023-11-10,2.12512
2023-11-11,0.29791
2023-11-12,0.41708
2023-11-13,2.50248
2023-11-14,2.60178
2023-11-15,2.85998
2023-11-16,3.41608
2023-11-17,3.07845
2023-11-18,0.43694
2023-11-19,0.25819
2023-11-20,2.84011
2023-11-21,2.70109
2023-11-22,2.68123
2023-11-23,2.76067
2023-11-24,3.03872
2023-11-25,0.49652
2023-11-26,0.1986
2023-11-27,2.91956
2023-11-28,3.11817
2023-11-29,3.07845
2023-11-30,2.62164
2023-12-01,3.09831
2023-12-02,0.75471
2023-12-03,0.35749
2023-12-04,2.78053
2023-12-05,3.4558
2023-12-06,3.23733
2023-12-07,2.82025
2023-12-08,2.78053
2023-12-09,0.43694
2023-12-10,0.13902
2023-12-11,3.79344
2023-12-12,3.17775
2023-12-13,3.3565
2023-12-14,4.01191
2023-12-15,3.31678
2023-12-16,0.35749
2023-12-17,0.33763
2023-12-18,3.31678
2023-12-19,3.61469
2023-12-20,3.3565
2023-12-21,4.07149
2023-12-22,3.27706
2023-12-23,0.27805
2023-12-24,0.39721
2023-12-25,0.43694
2023-12-26,2.58192
2023-12-27,3.29692
2023-12-28,2.95928
2023-12-29,0.67527
2023-12-30,0.29791
2023-12-31,0.37735
2024-01-01,0.27805
2024-01-02,2.6415
2024-01-03,3.57497
2024-01-04,2.5422
2024-01-05,2.91956
2024-01-06,0.39721
2024-01-07,0.43694
2024-01-08,3.11817
2024-01-09,3.47567
2024-01-10,3.41608
2024-01-11,3.31678
2024-01-12,2.6415
2024-01-13,0.31777
2024-01-14,0.21847
2024-01-15,2.74081
2024-01-16,2.40317
2024-01-17,3.05858
2024-01-18,2.40317
2024-01-19,2.58192
2024-01-20,0.43694
2024-01-21,0.31777
2024-01-22,2.8997
2024-01-23,3.59483
2024-01-24,2.87984
2024-01-25,3.49553
2024-01-26,2.52234
2024-01-27,0.51638
2024-01-28,0.33763
2024-01-29,2.82025
2024-01-30,2.6415
2024-01-31,2.68123
2024-02-01,3.11817
2024-02-02,3.33664
2024-02-03,0.47666
2024-02-04,0.27805
2024-02-05,3.17775
2024-02-06,2.6415
2024-02-07,2.82025
2024-02-08,2.22442
2024-02-09,0.1986
2024-02-11,0.11916
2024-02-12,0.39721
2024-02-13,3.05858
2024-02-14,2.46276
2024-02-15,3.11817
2024-02-16,2.46276
2024-02-17,0.25819
2024-02-18,0.43694
2024-02-19,3.11817
2024-02-20,3.17775
2024-02-21,3.47567
2024-02-22,3.25719
2024-02-23,2.93942
2024-02-24,0.49652
2024-02-25,0.33763
2024-02-26,2.85998
2024-02-27,2.97914
2024-02-28,2.62164
2024-02-29,2.78053
2024-03-01,0.39721
2024-03-02,0.25819
2024-03-03,0.25819
2024-03-04,2.22442
2024-03-05,2.40317
2024-03-06,2.38331
2024-03-07,2.87984
2024-03-08,2.66137
2024-03-09,0.4568
2024-03-10,0.29791
2024-03-11,2.32373
2024-03-12,2.91956
2024-03-13,2.42303
2024-03-14,2.80039
2024-03-15,2.68123
2024-03-16,0.41708
2024-03-17,0.47666
2024-03-18,2.58192
2024-03-19,2.80039
2024-03-20,2.80039
