date,건강
2023-05-30,25.73256
2023-05-31,27.484
2023-06-01,26.54092
2023-06-02,21.58976
2023-06-03,15.8976
2023-06-04,14.88716
2023-06-05,20.30986
2023-06-06,18.96261
2023-06-07,27.82081
2023-06-08,26.30515
2023-06-09,21.99393
2023-06-10,15.62815
2023-06-11,17.24486
2023-06-12,27.92185
2023-06-13,23.17278
2023-06-14,26.60828
2023-06-15,24.55372
2023-06-16,23.24014
2023-06-17,15.29134
2023-06-18,17.14381
2023-06-19,24.65476
2023-06-20,24.65476
2023-06-21,22.39811
2023-06-22,22.83597
2023-06-23,21.58976
2023-06-24,12.89996
2023-06-25,14.4493
2023-06-26,21.58976
2023-06-27,21.38767
2023-06-28,22.26338
2023-06-29,21.72448
2023-06-30,21.11822
2023-07-01,14.58403
2023-07-02,13.77568
2023-07-03,23.44223
2023-07-04,23.34119
2023-07-05,22.26338
2023-07-06,23.10542
2023-07-07,21.45503
2023-07-08,12.42842
2023-07-09,15.05557
2023-07-10,26.17042
2023-07-11,23.27382
2023-07-12,25.22734
2023-07-13,24.08218
2023-07-14,20.74772
2023-07-15,13.33782
2023-07-16,15.05557
2023-07-17,21.99393
2023-07-18,23.40855
2023-07-19,19.90569
2023-07-20,20.57931
2023-07-21,17.58167
2023-07-22,12.93364
2023-07-23,14.38194
2023-07-24,19.66992
2023-07-25,19.1647
2023-07-26,19.80464
2023-07-27,20.68036
2023-07-28,19.02997
2023-07-29,12.2937
2023-07-30,15.7292
2023-07-31,19.66992
2023-08-01,21.01717
2023-08-02,19.23206
2023-08-03,19.7036
2023-08-04,18.45739
2023-08-05,13.64095
2023-08-06,14.11249
2023-08-07,20.04041
2023-08-08,20.07409
2023-08-09,19.80464
2023-08-10,20.2425
2023-08-11,18.62579
2023-08-12,14.07881
2023-08-13,14.07881
2023-08-14,18.52475
2023-08-15,15.22398
2023-08-16,23.17278
2023-08-17,21.82553
2023-08-18,19.73728
2023-08-19,14.68507
2023-08-20,13.43886
2023-08-21,22.09498
2023-08-22,22.16234
2023-08-23,23.37487
2023-08-24,23.57696
2023-08-25,20.14146
2023-08-26,14.2809
2023-08-27,13.94408
2023-08-28,23.88009
2023-08-29,25.26103
2023-08-30,24.78949
2023-08-31,23.1391
2023-09-01,22.80229
2023-09-02,14.98821
2023-09-03,14.8198
2023-09-04,23.44223
2023-09-05,23.81273
2023-09-06,22.2297
2023-09-07,24.0485
2023-09-08,22.80229
2023-09-09,16.70596
2023-09-10,15.29134
2023-09-11,25.96833
2023-09-12,27.07982
2023-09-13,22.86965
2023-09-14,24.35163
2023-09-15,19.36679
2023-09-16,18.15426
2023-09-17,16.43651
2023-09-18,25.93465
2023-09-19,24.92421
2023-09-20,24.38531
2023-09-21,25.1263
2023-09-22,21.92657
2023-09-23,14.58403
2023-09-24,14.38194
2023-09-25,22.02761
2023-09-26,21.18558
2023-09-27,20.84877
2023-09-28,15.45975
2023-09-29,14.34826
2023-09-30,12.86628
2023-10-01,12.69787
2023-10-02,14.38194
2023-10-03,15.19029
2023-10-04,21.99393
2023-10-05,22.0613
2023-10-06,19.97305
2023-10-07,14.24722
2023-10-08,15.76288
2023-10-09,17.1775
2023-10-10,23.94745
2023-10-11,24.89053
2023-10-12,23.88009
2023-10-13,21.52239
2023-10-14,15.15661
2023-10-15,15.29134
2023-10-16,25.69888
2023-10-17,24.65476
2023-10-18,24.08218
2023-10-19,26.81037
2023-10-20,20.2425
2023-10-21,13.23678
2023-10-22,14.8198
2023-10-23,23.10542
2023-10-24,23.61064
2023-10-25,22.43179
2023-10-26,23.44223
2023-10-27,20.44459
2023-10-28,14.07881
2023-10-29,15.59447
2023-10-30,23.77905
2023-10-31,25.05894
2023-11-01,25.29471
2023-11-02,23.77905
2023-11-03,20.74772
2023-11-04,14.01145
2023-11-05,14.85348
2023-11-06,22.56652
2023-11-07,24.2169
2023-11-08,27.6524
2023-11-09,27.1135
2023-11-10,23.57696
2023-11-11,14.88716
2023-11-12,17.37958
2023-11-13,26.30515
2023-11-14,24.89053
2023-11-15,20.20882
2023-11-16,20.54563
2023-11-17,22.93701
2023-11-18,13.9104
2023-11-19,15.25766
2023-11-20,23.27382
2023-11-21,25.26103
2023-11-22,25.32839
2023-11-23,24.28427
2023-11-24,22.36443
2023-11-25,15.25766
2023-11-26,17.44695
2023-11-27,23.77905
2023-11-28,23.88009
2023-11-29,24.68844
2023-11-30,23.50959
2023-12-01,22.16234
2023-12-02,14.48299
2023-12-03,15.86392
2023-12-04,23.34119
2023-12-05,29.90906
2023-12-06,28.32603
2023-12-07,24.25058
2023-12-08,23.30751
2023-12-09,17.27854
2023-12-10,17.04277
2023-12-11,25.63152
2023-12-12,23.20646
2023-12-13,23.678
2023-12-14,26.60828
2023-12-15,22.80229
2023-12-16,15.96497
2023-12-17,15.49343
2023-12-18,24.55372
2023-12-19,25.26103
2023-12-20,24.5874
2023-12-21,22.46547
2023-12-22,21.11822
2023-12-23,16.94173
2023-12-24,14.95453
2023-12-25,16.50387
2023-12-26,23.00437
2023-12-27,24.99157
2023-12-28,22.7686
2023-12-29,26.50724
2023-12-30,23.98113
2023-12-31,47.86123
2024-01-01,68.00269
2024-01-02,33.34456
2024-01-03,27.6524
2024-01-04,28.09026
2024-01-05,24.72212
2024-01-06,17.61535
2024-01-07,18.82788
2024-01-08,21.92657
2024-01-09,25.26103
2024-01-10,23.40855
2024-01-11,25.42943
2024-01-12,22.93701
2024-01-13,18.69316
2024-01-14,17.27854
2024-01-15,23.44223
2024-01-16,23.50959
2024-01-17,20.47827
2024-01-18,20.64668
2024-01-19,20.04041
2024-01-20,15.3587
2024-01-21,16.63859
2024-01-22,23.57696
2024-01-23,23.88009
2024-01-24,23.20646
2024-01-25,22.29706
2024-01-26,21.1519
2024-01-27,14.31458
2024-01-28,15.59447
2024-01-29,22.80229
2024-01-30,23.88009
2024-01-31,20.57931
2024-02-01,21.92657
2024-02-02,21.55607
2024-02-03,14.31458
2024-02-04,18.15426
2024-02-05,23.64432
2024-02-06,20.47827
2024-02-07,21.75816
2024-02-08,23.34119
2024-02-09,27.484
2024-02-10,29.97642
2024-02-11,15.83024
2024-02-12,18.62579
2024-02-13,23.61064
2024-02-14,25.96833
2024-02-15,20.7814
2024-02-16,19.73728
2024-02-17,13.10205
2024-02-18,16.30178
2024-02-19,22.73492
2024-02-20,20.91613
2024-02-21,22.2297
2024-02-22,19.56887
2024-02-23,19.19838
2024-02-24,15.08925
2024-02-25,14.95453
2024-02-26,20.44459
2024-02-27,19.60255
2024-02-28,20.27618
2024-02-29,27.18086
2024-03-01,17.98585
2024-03-02,19.43415
2024-03-03,15.66183
2024-03-04,29.43752
2024-03-05,33.58033
2024-03-06,38.8683
2024-03-07,37.35264
2024-03-08,33.81609
2024-03-09,22.19602
2024-03-10,22.26338
2024-03-11,35.26439
2024-03-12,32.63725
2024-03-13,29.84169
2024-03-14,29.4712
2024-03-15,26.70932
2024-03-16,17.78376
2024-03-17,19.7036
2024-03-18,30.17851
2024-03-19,27.58504
2024-03-20,27.55136
