date,부가세과세표준증명원발급
2023-06-02,20.95693
2023-06-03,1.33971
2023-06-04,2.87081
2023-06-05,23.92344
2023-06-06,4.78468
2023-06-07,27.17703
2023-06-08,26.88995
2023-06-09,20.76555
2023-06-10,2.77511
2023-06-11,3.0622
2023-06-12,28.80382
2023-06-13,28.13397
2023-06-14,27.94258
2023-06-15,25.16746
2023-06-16,17.70334
2023-06-17,2.20095
2023-06-18,2.20095
2023-06-19,25.45454
2023-06-20,26.0287
2023-06-21,24.21052
2023-06-22,23.34928
2023-06-23,16.65071
2023-06-24,2.20095
2023-06-25,1.4354
2023-06-26,20.66985
2023-06-27,21.24401
2023-06-28,18.75598
2023-06-29,20.09569
2023-06-30,15.88516
2023-07-01,1.72248
2023-07-02,1.5311
2023-07-03,26.60287
2023-07-04,25.07177
2023-07-05,24.40191
2023-07-06,22.10526
2023-07-07,16.93779
2023-07-08,2.67942
2023-07-09,2.77511
2023-07-10,24.97607
2023-07-11,24.78468
2023-07-12,22.29665
2023-07-13,23.15789
2023-07-14,21.4354
2023-07-15,2.87081
2023-07-16,3.0622
2023-07-17,24.88038
2023-07-18,23.0622
2023-07-19,22.00956
2023-07-20,22.39234
2023-07-21,20.0
2023-07-22,2.20095
2023-07-23,2.9665
2023-07-24,25.16746
2023-07-25,25.74162
2023-07-26,21.4354
2023-07-27,20.0
2023-07-28,16.65071
2023-07-29,1.72248
2023-07-30,2.67942
2023-07-31,22.9665
2023-08-01,23.25358
2023-08-02,21.4354
2023-08-03,22.10526
2023-08-04,14.25837
2023-08-05,2.39234
2023-08-06,2.00956
2023-08-07,25.26315
2023-08-08,23.34928
2023-08-09,22.10526
2023-08-10,20.47846
2023-08-11,19.80861
2023-08-12,1.05263
2023-08-13,2.9665
2023-08-14,23.63636
2023-08-15,4.78468
2023-08-16,23.63636
2023-08-17,24.21052
2023-08-18,18.66028
2023-08-19,2.29665
2023-08-20,2.9665
2023-08-21,27.6555
2023-08-22,23.63636
2023-08-23,22.29665
2023-08-24,24.21052
2023-08-25,16.74641
2023-08-26,2.10526
2023-08-27,3.54066
2023-08-28,25.64593
2023-08-29,31.10047
2023-08-30,26.0287
2023-08-31,26.1244
2023-09-01,22.10526
2023-09-02,2.10526
2023-09-03,4.30622
2023-09-04,28.42105
2023-09-05,30.04784
2023-09-06,24.21052
2023-09-07,24.88038
2023-09-08,19.42583
2023-09-09,2.20095
2023-09-10,3.63636
2023-09-11,31.77033
2023-09-12,28.99521
2023-09-13,28.32535
2023-09-14,32.44019
2023-09-15,20.38277
2023-09-16,1.4354
2023-09-17,2.29665
2023-09-18,28.22966
2023-09-19,26.41148
2023-09-20,23.54066
2023-09-21,24.78468
2023-09-22,17.22488
2023-09-23,1.72248
2023-09-24,2.58373
2023-09-25,22.67942
2023-09-26,20.86124
2023-09-27,13.30143
2023-10-01,1.4354
2023-10-02,2.39234
2023-10-03,2.48803
2023-10-04,23.92344
2023-10-05,24.68899
2023-10-06,18.85167
2023-10-07,2.10526
2023-10-08,1.4354
2023-10-09,4.11483
2023-10-10,25.74162
2023-10-11,25.83732
2023-10-12,24.68899
2023-10-13,21.24401
2023-10-14,3.15789
2023-10-15,3.54066
2023-10-16,28.51674
2023-10-17,27.5598
2023-10-18,24.88038
2023-10-19,22.29665
2023-10-20,17.51196
2023-10-21,1.62679
2023-10-22,2.29665
2023-10-23,22.9665
2023-10-24,20.57416
2023-10-25,20.19138
2023-10-26,22.10526
2023-10-27,19.52153
2023-10-28,1.33971
2023-10-29,2.29665
2023-10-30,22.10526
2023-10-31,19.23444
2023-11-01,21.62679
2023-11-02,21.4354
2023-11-03,18.85167
2023-11-04,2.39234
2023-11-05,2.67942
2023-11-06,20.66985
2023-11-07,26.41148
2023-11-08,25.64593
2023-11-09,23.15789
2023-11-10,19.04306
2023-11-11,1.72248
2023-11-12,2.87081
2023-11-13,25.74162
2023-11-14,22.20095
2023-11-15,20.09569
2023-11-16,19.42583
2023-11-17,15.98086
2023-11-18,1.81818
2023-11-19,2.20095
2023-11-20,20.66985
2023-11-21,24.40191
2023-11-22,20.57416
2023-11-23,20.0
2023-11-24,20.09569
2023-11-25,2.29665
2023-11-26,3.0622
2023-11-27,25.16746
2023-11-28,23.73205
2023-11-29,25.07177
2023-11-30,19.13875
2023-12-01,17.60765
2023-12-02,0.66985
2023-12-03,1.72248
2023-12-04,24.97607
2023-12-05,24.88038
2023-12-06,22.58373
2023-12-07,22.39234
2023-12-08,17.89473
2023-12-09,1.4354
2023-12-10,2.77511
2023-12-11,23.54066
2023-12-12,24.5933
2023-12-13,19.52153
2023-12-14,24.97607
2023-12-15,17.79904
2023-12-16,2.10526
2023-12-17,2.58373
2023-12-18,18.66028
2023-12-19,19.52153
2023-12-20,19.13875
2023-12-21,18.46889
2023-12-22,16.93779
2023-12-23,1.81818
2023-12-24,0.95693
2023-12-25,1.33971
2023-12-26,18.56459
2023-12-27,20.76555
2023-12-28,18.75598
2023-12-29,14.35406
2023-12-30,1.62679
2023-12-31,1.24401
2024-01-01,1.72248
2024-01-02,22.48803
2024-01-03,22.29665
2024-01-04,21.62679
2024-01-05,18.75598
2024-01-06,2.20095
2024-01-07,3.82775
2024-01-08,25.26315
2024-01-09,25.93301
2024-01-10,24.97607
2024-01-11,24.68899
2024-01-12,22.9665
2024-01-13,3.34928
2024-01-14,5.26315
2024-01-15,33.30143
2024-01-16,28.32535
2024-01-17,33.11004
2024-01-18,26.60287
2024-01-19,20.86124
2024-01-20,3.15789
2024-01-21,5.64593
2024-01-22,30.23923
2024-01-23,30.90909
2024-01-24,31.10047
2024-01-25,31.96172
2024-01-26,26.50717
2024-01-27,3.82775
2024-01-28,5.07177
2024-01-29,36.36363
2024-01-30,33.87559
2024-01-31,32.63157
2024-02-01,33.49282
2024-02-02,25.55023
2024-02-03,2.9665
2024-02-04,3.92344
2024-02-05,36.65071
2024-02-06,35.59808
2024-02-07,31.19617
2024-02-08,21.62679
2024-02-09,1.14832
2024-02-10,0.47846
2024-02-11,1.91387
2024-02-12,4.78468
2024-02-13,46.31578
2024-02-14,42.20095
2024-02-15,39.13875
2024-02-16,31.00478
2024-02-17,4.21052
2024-02-18,4.01913
2024-02-19,38.46889
2024-02-20,35.69377
2024-02-21,31.38755
2024-02-22,31.57894
2024-02-23,25.16746
2024-02-24,3.34928
2024-02-25,4.5933
2024-02-26,40.47846
2024-02-27,35.21531
2024-02-28,35.50239
2024-02-29,25.07177
2024-03-01,3.25358
2024-03-02,2.9665
2024-03-03,4.21052
2024-03-04,35.88516
2024-03-05,38.3732
2024-03-06,37.32057
2024-03-07,37.41626
2024-03-08,29.66507
2024-03-09,3.0622
2024-03-10,3.92344
2024-03-11,40.95693
2024-03-12,40.47846
2024-03-13,42.48803
2024-03-14,41.24401
2024-03-15,30.43062
2024-03-16,4.68899
2024-03-17,4.40191
2024-03-18,38.94736
2024-03-19,39.42583
2024-03-20,35.78947
