date,나스닥다우지수
2023-05-30,18.65851
2023-05-31,26.47043
2023-06-01,26.32834
2023-06-02,24.75872
2023-06-03,15.56618
2023-06-04,2.90064
2023-06-05,7.09613
2023-06-06,20.36754
2023-06-07,22.94917
2023-06-08,25.66216
2023-06-09,22.89287
2023-06-10,15.00723
2023-06-11,2.86445
2023-06-12,8.92043
2023-06-13,24.78821
2023-06-14,25.10053
2023-06-15,26.36989
2023-06-16,22.8607
2023-06-17,14.13597
2023-06-18,2.56286
2023-06-19,6.94868
2023-06-20,17.11704
2023-06-21,23.97726
2023-06-22,24.92627
2023-06-23,22.07924
2023-06-24,13.13602
2023-06-25,2.48914
2023-06-26,8.19259
2023-06-27,23.55369
2023-06-28,23.48265
2023-06-29,22.83121
2023-06-30,21.09672
2023-07-01,12.74864
2023-07-02,2.30952
2023-07-03,8.02101
2023-07-04,19.52978
2023-07-05,15.16674
2023-07-06,22.53498
2023-07-07,21.32861
2023-07-08,13.35451
2023-07-09,2.52935
2023-07-10,7.92986
2023-07-11,21.61814
2023-07-12,22.80038
2023-07-13,22.71862
2023-07-14,21.01629
2023-07-15,13.85716
2023-07-16,2.52399
2023-07-17,8.07463
2023-07-18,21.89828
2023-07-19,21.99882
2023-07-20,22.52426
2023-07-21,21.52431
2023-07-22,12.67894
2023-07-23,2.51461
2023-07-24,7.76902
2023-07-25,19.65712
2023-07-26,20.45868
2023-07-27,22.31649
2023-07-28,20.267
2023-07-29,11.94305
2023-07-30,2.09372
2023-07-31,6.78515
2023-08-01,19.55257
2023-08-02,21.97067
2023-08-03,24.19977
2023-08-04,20.79111
2023-08-05,12.77277
2023-08-06,2.36984
2023-08-07,7.70602
2023-08-08,20.86215
2023-08-09,21.36346
2023-08-10,22.25751
2023-08-11,20.60479
2023-08-12,12.12535
2023-08-13,2.16342
2023-08-14,5.93533
2023-08-15,16.55943
2023-08-16,20.2469
2023-08-17,23.79899
2023-08-18,22.26422
2023-08-19,14.19092
2023-08-20,2.67814
2023-08-21,7.6028
2023-08-22,20.85142
2023-08-23,21.4211
2023-08-24,22.34062
2023-08-25,23.28427
2023-08-26,15.6265
2023-08-27,2.44624
2023-08-28,7.55053
2023-08-29,20.76832
2023-08-30,21.87416
2023-08-31,21.33933
2023-09-01,19.56999
2023-09-02,11.96048
2023-09-03,2.36314
2023-09-04,6.3321
2023-09-05,15.61578
2023-09-06,19.71744
2023-09-07,20.71336
2023-09-08,19.43193
2023-09-09,11.50072
2023-09-10,2.27735
2023-09-11,7.15511
2023-09-12,19.32067
2023-09-13,19.72548
2023-09-14,20.14369
2023-09-15,18.45343
2023-09-16,12.52747
2023-09-17,2.21569
2023-09-18,7.3173
2023-09-19,19.70135
2023-09-20,20.09275
2023-09-21,23.78692
2023-09-22,20.55385
2023-09-23,13.15345
2023-09-24,2.3618
2023-09-25,7.36823
2023-09-26,20.27237
2023-09-27,18.58881
2023-09-28,13.18562
2023-09-29,11.5731
2023-09-30,9.90429
2023-10-01,3.1513
2023-10-02,5.30802
2023-10-03,15.15468
2023-10-04,22.21596
2023-10-05,23.69578
2023-10-06,21.48276
2023-10-07,14.10514
2023-10-08,2.45965
2023-10-09,9.68178
2023-10-10,22.18379
2023-10-11,23.92901
2023-10-12,24.30968
2023-10-13,23.21323
2023-10-14,14.14669
2023-10-15,2.58029
2023-10-16,8.56924
2023-10-17,22.67706
2023-10-18,23.17972
2023-10-19,25.23591
2023-10-20,27.88456
2023-10-21,17.49772
2023-10-22,2.56688
2023-10-23,9.45659
2023-10-24,25.03753
2023-10-25,24.87132
2023-10-26,28.57085
2023-10-27,27.10176
2023-10-28,16.0608
2023-10-29,2.73443
2023-10-30,8.84537
2023-10-31,24.34185
2023-11-01,24.4263
2023-11-02,25.88735
2023-11-03,24.118
2023-11-04,14.94691
2023-11-05,2.34169
2023-11-06,10.17103
2023-11-07,25.24529
2023-11-08,23.56173
2023-11-09,22.98
2023-11-10,21.99345
2023-11-11,14.99651
2023-11-12,2.22642
2023-11-13,6.86156
2023-11-14,21.76826
2023-11-15,23.54163
2023-11-16,24.45981
2023-11-17,21.92241
2023-11-18,13.73518
2023-11-19,2.30014
2023-11-20,6.58543
2023-11-21,21.00021
2023-11-22,21.9519
2023-11-23,20.77502
2023-11-24,13.99522
2023-11-25,10.18846
2023-11-26,2.16074
2023-11-27,6.20744
2023-11-28,18.79121
2023-11-29,20.02707
2023-11-30,20.46941
2023-12-01,19.50163
2023-12-02,12.72451
2023-12-03,2.26127
2023-12-04,5.8415
2023-12-05,19.64371
2023-12-06,20.38094
2023-12-07,20.24556
2023-12-08,19.02847
2023-12-09,12.98723
2023-12-10,2.21435
2023-12-11,6.08814
2023-12-12,20.33134
2023-12-13,20.79513
2023-12-14,22.22669
2023-12-15,20.59272
2023-12-16,13.27274
2023-12-17,2.17146
2023-12-18,5.4434
2023-12-19,18.77513
2023-12-20,18.8073
2023-12-21,22.83121
2023-12-22,19.5901
2023-12-23,12.00605
2023-12-24,1.94895
2023-12-25,2.61112
2023-12-26,7.40442
2023-12-27,17.47761
2023-12-28,17.19076
2023-12-29,12.5449
2023-12-30,6.22486
2023-12-31,1.25998
2024-01-01,2.02536
2024-01-02,7.69529
2024-01-03,21.94922
2024-01-04,22.73872
2024-01-05,21.60473
2024-01-06,13.4738
2024-01-07,2.19693
2024-01-08,5.59487
2024-01-09,20.12626
2024-01-10,20.36888
2024-01-11,20.1276
2024-01-12,20.28443
2024-01-13,12.4819
2024-01-14,2.07629
2024-01-15,4.84022
2024-01-16,14.36786
2024-01-17,20.1973
2024-01-18,20.89566
2024-01-19,19.57133
2024-01-20,13.62125
2024-01-21,1.99185
2024-01-22,5.82006
2024-01-23,19.11023
2024-01-24,19.17591
2024-01-25,19.97614
2024-01-26,18.22422
2024-01-27,12.14412
2024-01-28,2.0334
2024-01-29,5.3536
2024-01-30,17.85829
2024-01-31,19.54452
2024-02-01,19.44801
2024-02-02,18.57943
2024-02-03,13.37193
2024-02-04,2.04546
2024-02-05,5.23028
2024-02-06,18.06203
2024-02-07,19.17859
2024-02-08,15.57557
2024-02-09,11.27151
2024-02-10,7.65776
2024-02-11,2.05887
2024-02-12,4.32282
2024-02-13,15.79674
2024-02-14,21.65299
2024-02-15,19.81127
2024-02-16,18.69604
2024-02-17,12.40147
2024-02-18,2.25054
2024-02-19,4.91126
2024-02-20,14.28475
2024-02-21,19.73486
2024-02-22,20.83936
2024-02-23,18.77111
2024-02-24,11.20851
2024-02-25,2.05887
2024-02-26,4.76113
2024-02-27,16.49375
2024-02-28,16.69883
2024-02-29,16.08224
2024-03-01,12.82639
2024-03-02,9.0853
2024-03-03,1.82161
2024-03-04,5.00777
2024-03-05,17.7591
2024-03-06,18.85153
2024-03-07,18.92525
2024-03-08,17.19076
2024-03-09,12.58511
2024-03-10,2.1728
2024-03-11,6.0734
2024-03-12,18.35692
2024-03-13,18.01377
2024-03-14,18.20411
2024-03-15,17.34625
2024-03-16,10.77422
2024-03-17,2.01463
2024-03-18,5.60559
2024-03-19,17.06074
2024-03-20,17.29263
