date,일러스트그림
2023-05-30,33.44155
2023-05-31,29.54545
2023-06-01,34.41558
2023-06-02,28.24675
2023-06-03,25.0
2023-06-04,27.5974
2023-06-05,28.24675
2023-06-06,27.27272
2023-06-07,31.81818
2023-06-08,24.35064
2023-06-09,29.22077
2023-06-10,26.2987
2023-06-11,29.54545
2023-06-12,34.0909
2023-06-13,31.4935
2023-06-14,31.16883
2023-06-15,37.33766
2023-06-16,34.0909
2023-06-17,26.2987
2023-06-18,24.35064
2023-06-19,27.27272
2023-06-20,30.51948
2023-06-21,30.84415
2023-06-22,28.8961
2023-06-23,26.62337
2023-06-24,28.24675
2023-06-25,25.97402
2023-06-26,25.0
2023-06-27,30.84415
2023-06-28,29.54545
2023-06-29,29.22077
2023-06-30,28.24675
2023-07-01,24.02597
2023-07-02,23.05194
2023-07-03,27.5974
2023-07-04,27.27272
2023-07-05,20.77922
2023-07-06,29.87012
2023-07-07,31.16883
2023-07-08,30.51948
2023-07-09,33.44155
2023-07-10,27.27272
2023-07-11,36.03896
2023-07-12,33.44155
2023-07-13,29.22077
2023-07-14,27.5974
2023-07-15,27.5974
2023-07-16,27.92207
2023-07-17,28.8961
2023-07-18,31.81818
2023-07-19,25.97402
2023-07-20,24.02597
2023-07-21,28.24675
2023-07-22,29.87012
2023-07-23,35.71428
2023-07-24,29.87012
2023-07-25,26.62337
2023-07-26,25.32467
2023-07-27,33.76623
2023-07-28,31.81818
2023-07-29,18.50649
2023-07-30,20.45454
2023-07-31,25.0
2023-08-01,18.83116
2023-08-02,32.46753
2023-08-03,24.02597
2023-08-04,27.92207
2023-08-05,24.35064
2023-08-06,26.2987
2023-08-07,26.94805
2023-08-08,27.27272
2023-08-09,26.62337
2023-08-10,39.61038
2023-08-11,28.24675
2023-08-12,26.94805
2023-08-13,30.51948
2023-08-14,31.4935
2023-08-15,29.22077
2023-08-16,31.4935
2023-08-17,28.57142
2023-08-18,34.74025
2023-08-19,25.64935
2023-08-20,24.02597
2023-08-21,29.87012
2023-08-22,29.22077
2023-08-23,31.81818
2023-08-24,33.44155
2023-08-25,30.1948
2023-08-26,22.72727
2023-08-27,25.0
2023-08-28,26.94805
2023-08-29,28.57142
2023-08-30,25.0
2023-08-31,26.62337
2023-09-01,21.42857
2023-09-02,27.27272
2023-09-03,23.05194
2023-09-04,28.57142
2023-09-05,30.1948
2023-09-06,26.2987
2023-09-07,34.41558
2023-09-08,26.62337
2023-09-09,26.94805
2023-09-10,31.4935
2023-09-11,26.2987
2023-09-12,30.84415
2023-09-13,31.81818
2023-09-14,29.87012
2023-09-15,26.62337
2023-09-16,25.97402
2023-09-17,25.0
2023-09-18,26.94805
2023-09-19,35.38961
2023-09-20,30.51948
2023-09-21,25.97402
2023-09-22,30.1948
2023-09-23,27.5974
2023-09-24,21.75324
2023-09-25,25.32467
2023-09-26,24.02597
2023-09-27,21.42857
2023-09-28,24.67532
2023-09-29,25.0
2023-09-30,22.72727
2023-10-01,22.40259
2023-10-02,25.32467
2023-10-03,29.22077
2023-10-04,27.5974
2023-10-05,27.5974
2023-10-06,23.70129
2023-10-07,22.72727
2023-10-08,23.37662
2023-10-09,29.22077
2023-10-10,24.35064
2023-10-11,25.64935
2023-10-12,25.97402
2023-10-13,23.05194
2023-10-14,28.24675
2023-10-15,25.97402
2023-10-16,29.22077
2023-10-17,27.27272
2023-10-18,22.07792
2023-10-19,30.84415
2023-10-20,32.46753
2023-10-21,26.2987
2023-10-22,27.92207
2023-10-23,27.92207
2023-10-24,29.87012
2023-10-25,28.57142
2023-10-26,25.97402
2023-10-27,25.97402
2023-10-28,28.8961
2023-10-29,22.72727
2023-10-30,30.1948
2023-10-31,32.7922
2023-11-01,33.76623
2023-11-02,32.14285
2023-11-03,29.22077
2023-11-04,33.76623
2023-11-05,31.81818
2023-11-06,29.54545
2023-11-07,28.24675
2023-11-08,31.4935
2023-11-09,26.2987
2023-11-10,26.62337
2023-11-11,23.70129
2023-11-12,25.64935
2023-11-13,33.11688
2023-11-14,33.76623
2023-11-15,28.24675
2023-11-16,32.46753
2023-11-17,23.37662
2023-11-18,26.2987
2023-11-19,29.54545
2023-11-20,26.94805
2023-11-21,34.41558
2023-11-22,37.33766
2023-11-23,37.01298
2023-11-24,29.22077
2023-11-25,25.97402
2023-11-26,25.32467
2023-11-27,29.54545
2023-11-28,25.64935
2023-11-29,27.5974
2023-11-30,29.22077
2023-12-01,31.4935
2023-12-02,25.32467
2023-12-03,28.24675
2023-12-04,28.8961
2023-12-05,31.16883
2023-12-06,25.64935
2023-12-07,30.51948
2023-12-08,32.46753
2023-12-09,25.0
2023-12-10,29.22077
2023-12-11,30.51948
2023-12-12,30.1948
2023-12-13,34.41558
2023-12-14,27.92207
2023-12-15,30.51948
2023-12-16,28.8961
2023-12-17,28.24675
2023-12-18,26.2987
2023-12-19,32.14285
2023-12-20,31.16883
2023-12-21,26.94805
2023-12-22,25.97402
2023-12-23,28.24675
2023-12-24,28.57142
2023-12-25,24.35064
2023-12-26,33.11688
2023-12-27,30.1948
2023-12-28,24.02597
2023-12-29,31.81818
2023-12-30,31.81818
2023-12-31,30.1948
2024-01-01,38.31168
2024-01-02,28.24675
2024-01-03,37.66233
2024-01-04,26.62337
2024-01-05,27.92207
2024-01-06,27.27272
2024-01-07,27.92207
2024-01-08,26.62337
2024-01-09,28.8961
2024-01-10,31.81818
2024-01-11,28.24675
2024-01-12,28.8961
2024-01-13,30.84415
2024-01-14,32.46753
2024-01-15,34.41558
2024-01-16,33.11688
2024-01-17,27.92207
2024-01-18,37.01298
2024-01-19,40.25974
2024-01-20,34.74025
2024-01-21,31.81818
2024-01-22,41.55844
2024-01-23,37.66233
2024-01-24,35.06493
2024-01-25,41.88311
2024-01-26,30.84415
2024-01-27,36.36363
2024-01-28,44.80519
2024-01-29,42.85714
2024-01-30,47.72727
2024-01-31,48.05194
2024-02-01,41.55844
2024-02-02,30.51948
2024-02-03,34.74025
2024-02-04,36.03896
2024-02-05,53.8961
2024-02-06,41.55844
2024-02-07,47.07792
2024-02-08,29.54545
2024-02-09,31.81818
2024-02-10,28.57142
2024-02-11,39.28571
2024-02-12,33.11688
2024-02-13,41.55844
2024-02-14,34.41558
2024-02-15,47.72727
2024-02-16,39.93506
2024-02-17,38.96103
2024-02-18,45.77922
2024-02-19,45.45454
2024-02-20,46.42857
2024-02-21,39.61038
2024-02-22,42.20779
2024-02-23,37.66233
2024-02-24,31.81818
2024-02-25,35.38961
2024-02-26,36.03896
2024-02-27,42.53246
2024-02-28,39.61038
2024-02-29,38.31168
2024-03-01,43.50649
2024-03-02,33.76623
2024-03-03,38.63636
2024-03-04,33.44155
2024-03-05,41.23376
2024-03-06,34.0909
2024-03-07,43.18181
2024-03-08,32.7922
2024-03-09,37.33766
2024-03-10,30.84415
2024-03-11,32.14285
2024-03-12,36.36363
2024-03-13,41.23376
2024-03-14,44.15584
2024-03-15,39.28571
2024-03-16,30.51948
2024-03-17,37.01298
2024-03-18,35.71428
2024-03-19,37.01298
2024-03-20,38.63636
