date,증권
2023-05-31,33.77064
2023-06-01,32.07966
2023-06-02,31.67938
2023-06-03,10.11975
2023-06-04,6.28032
2023-06-05,28.49183
2023-06-06,13.58504
2023-06-07,32.82631
2023-06-08,32.52895
2023-06-09,31.20394
2023-06-10,10.31417
2023-06-11,6.8979
2023-06-12,30.008
2023-06-13,34.47318
2023-06-14,38.40247
2023-06-15,35.91746
2023-06-16,31.84929
2023-06-17,9.36167
2023-06-18,6.45024
2023-06-19,29.17476
2023-06-20,30.81346
2023-06-21,32.7054
2023-06-22,32.1107
2023-06-23,29.66817
2023-06-24,8.74083
2023-06-25,5.72973
2023-06-26,27.26812
2023-06-27,30.34293
2023-06-28,31.25296
2023-06-29,31.03729
2023-06-30,29.0604
2023-07-01,8.55784
2023-07-02,5.79672
2023-07-03,29.35938
2023-07-04,30.54715
2023-07-05,29.62242
2023-07-06,32.40805
2023-07-07,31.29053
2023-07-08,9.13784
2023-07-09,5.94213
2023-07-10,28.63397
2023-07-11,30.9556
2023-07-12,32.86062
2023-07-13,32.93087
2023-07-14,33.00766
2023-07-15,9.87958
2023-07-16,6.42246
2023-07-17,29.40676
2023-07-18,32.52242
2023-07-19,33.33932
2023-07-20,31.8885
2023-07-21,32.06495
2023-07-22,9.28325
2023-07-23,6.52539
2023-07-24,32.52079
2023-07-25,35.07768
2023-07-26,53.98075
2023-07-27,43.38065
2023-07-28,36.93531
2023-07-29,9.77012
2023-07-30,6.44534
2023-07-31,39.1246
2023-08-01,35.99588
2023-08-02,39.63272
2023-08-03,39.20629
2023-08-04,34.1072
2023-08-05,9.67209
2023-08-06,6.39469
2023-08-07,32.84428
2023-08-08,34.23137
2023-08-09,32.97008
2023-08-10,33.96833
2023-08-11,31.87543
2023-08-12,8.78984
2023-08-13,6.14635
2023-08-14,29.67634
2023-08-15,13.46251
2023-08-16,36.44354
2023-08-17,37.72607
2023-08-18,34.55323
2023-08-19,11.45783
2023-08-20,7.73277
2023-08-21,29.85769
2023-08-22,32.16462
2023-08-23,33.16123
2023-08-24,33.45859
2023-08-25,32.73645
2023-08-26,11.24707
2023-08-27,6.97305
2023-08-28,29.98023
2023-08-29,32.36394
2023-08-30,32.50771
2023-08-31,33.52557
2023-09-01,31.35425
2023-09-02,9.95637
2023-09-03,7.05638
2023-09-04,29.39859
2023-09-05,29.61589
2023-09-06,30.29882
2023-09-07,31.00625
2023-09-08,29.14862
2023-09-09,9.5855
2023-09-10,6.62505
2023-09-11,28.04907
2023-09-12,31.61076
2023-09-13,30.50141
2023-09-14,29.58811
2023-09-15,29.26462
2023-09-16,9.94494
2023-09-17,6.45677
2023-09-18,27.29753
2023-09-19,28.74344
2023-09-20,28.99831
2023-09-21,31.84439
2023-09-22,28.75978
2023-09-23,9.29632
2023-09-24,5.73463
2023-09-25,26.87927
2023-09-26,28.64868
2023-09-27,26.12119
2023-09-28,9.16071
2023-09-29,8.27846
2023-09-30,7.05965
2023-10-01,5.10235
2023-10-02,7.98764
2023-10-03,10.83209
2023-10-04,36.73272
2023-10-05,32.88676
2023-10-06,28.18958
2023-10-07,9.33226
2023-10-08,5.16607
2023-10-09,10.68831
2023-10-10,33.26743
2023-10-11,31.7627
2023-10-12,30.40992
2023-10-13,28.81533
2023-10-14,9.27835
2023-10-15,5.59903
2023-10-16,27.64389
2023-10-17,29.2924
2023-10-18,29.97369
2023-10-19,33.58766
2023-10-20,33.93075
2023-10-21,11.32876
2023-10-22,6.13165
2023-10-23,29.35121
2023-10-24,32.87042
2023-10-25,32.52242
2023-10-26,39.85328
2023-10-27,34.94534
2023-10-28,9.82077
2023-10-29,5.63007
2023-10-30,27.83341
2023-10-31,33.48473
2023-11-01,31.40163
2023-11-02,33.42918
2023-11-03,32.50935
2023-11-04,10.74386
2023-11-05,7.3619
2023-11-06,45.47028
2023-11-07,45.25462
2023-11-08,36.0694
2023-11-09,35.15284
2023-11-10,33.37526
2023-11-11,9.90572
2023-11-12,5.8637
2023-11-13,29.56851
2023-11-14,31.27093
2023-11-15,34.39475
2023-11-16,45.69085
2023-11-17,37.10686
2023-11-18,9.83547
2023-11-19,5.60066
2023-11-20,31.35752
2023-11-21,35.00743
2023-11-22,33.80985
2023-11-23,33.04033
2023-11-24,29.2973
2023-11-25,8.44674
2023-11-26,5.30494
2023-11-27,28.84637
2023-11-28,31.02096
2023-11-29,32.98805
2023-11-30,33.68242
2023-12-01,31.68428
2023-12-02,9.99558
2023-12-03,6.11531
2023-12-04,30.23347
2023-12-05,33.64157
2023-12-06,33.84743
2023-12-07,31.81498
2023-12-08,30.9507
2023-12-09,10.21778
2023-12-10,6.25582
2023-12-11,28.83657
2023-12-12,32.52569
2023-12-13,33.35402
2023-12-14,36.23115
2023-12-15,33.56968
2023-12-16,10.14589
2023-12-17,6.081
2023-12-18,29.2009
2023-12-19,32.23324
2023-12-20,34.84732
2023-12-21,34.95188
2023-12-22,33.36219
2023-12-23,9.75705
2023-12-24,5.0517
2023-12-25,6.36691
2023-12-26,30.008
2023-12-27,33.41611
2023-12-28,35.47633
2023-12-29,30.03414
2023-12-30,7.09232
2023-12-31,4.70697
2024-01-01,6.06139
2024-01-02,43.91654
2024-01-03,37.11176
2024-01-04,35.19205
2024-01-05,32.54366
2024-01-06,9.84364
2024-01-07,5.90291
2024-01-08,26.73223
2024-01-09,33.12692
2024-01-10,32.71031
2024-01-11,33.82456
2024-01-12,31.34772
2024-01-13,9.48911
2024-01-14,5.97153
2024-01-15,28.1226
2024-01-16,30.65008
2024-01-17,39.11807
2024-01-18,35.05481
2024-01-19,32.73318
2024-01-20,10.57722
2024-01-21,5.78528
2024-01-22,30.45239
2024-01-23,32.87369
2024-01-24,32.34597
2024-01-25,33.55988
2024-01-26,31.36242
2024-01-27,9.71947
2024-01-28,6.0859
2024-01-29,30.31025
2024-01-30,32.46524
2024-01-31,32.7054
2024-02-01,35.62664
2024-02-02,36.27526
2024-02-03,11.39085
2024-02-04,6.16759
2024-02-05,31.14513
2024-02-06,32.87042
2024-02-07,32.51915
2024-02-08,29.83318
2024-02-09,10.36482
2024-02-10,7.41908
2024-02-11,5.09908
2024-02-12,7.78832
2024-02-13,34.25261
2024-02-14,34.91103
2024-02-15,33.6089
2024-02-16,31.70879
2024-02-17,10.05767
2024-02-18,6.3081
2024-02-19,30.03741
2024-02-20,31.37059
2024-02-21,33.37199
2024-02-22,33.12202
2024-02-23,32.36721
2024-02-24,9.54302
2024-02-25,6.01075
2024-02-26,28.09645
2024-02-27,31.7578
2024-02-28,31.50129
2024-02-29,30.61577
2024-03-01,11.34837
2024-03-02,8.18207
2024-03-03,5.46342
2024-03-04,28.55555
2024-03-05,32.62862
2024-03-06,32.1156
2024-03-07,32.01104
2024-03-08,31.15166
2024-03-09,10.60336
2024-03-10,5.89801
2024-03-11,28.2582
2024-03-12,31.95876
2024-03-13,32.72501
2024-03-14,32.47994
2024-03-15,31.13042
2024-03-16,9.41722
2024-03-17,6.04015
2024-03-18,28.62907
2024-03-19,32.20383
2024-03-20,32.51915
