date,전고체배터리관련주
2023-05-29,1.78248
2023-05-30,2.54908
2023-05-31,3.77064
2023-06-01,4.35649
2023-06-02,4.74291
2023-06-03,3.23465
2023-06-04,1.93829
2023-06-05,2.65503
2023-06-06,4.88625
2023-06-07,7.32315
2023-06-08,5.66531
2023-06-09,4.71798
2023-06-10,3.23465
2023-06-11,4.0511
2023-06-12,6.60641
2023-06-13,30.86319
2023-06-14,39.82549
2023-06-15,13.7052
2023-06-16,13.01339
2023-06-17,9.47335
2023-06-18,10.06544
2023-06-19,8.15207
2023-06-20,7.11748
2023-06-21,6.78716
2023-06-22,4.5684
2023-06-23,4.20691
2023-06-24,2.6488
2023-06-25,2.48052
2023-06-26,3.25958
2023-06-27,3.06637
2023-06-28,3.02898
2023-06-29,4.41258
2023-06-30,4.87379
2023-07-01,14.6276
2023-07-02,6.2387
2023-07-03,10.85696
2023-07-04,9.79744
2023-07-05,8.18323
2023-07-06,7.60361
2023-07-07,11.65472
2023-07-08,8.30788
2023-07-09,11.39295
2023-07-10,6.9866
2023-07-11,6.28856
2023-07-12,5.64661
2023-07-13,7.60361
2023-07-14,5.90215
2023-07-15,4.78653
2023-07-16,5.93954
2023-07-17,6.38205
2023-07-18,8.53225
2023-07-19,9.36117
2023-07-20,7.01776
2023-07-21,6.26986
2023-07-22,6.26363
2023-07-23,5.19164
2023-07-24,9.08071
2023-07-25,9.95948
2023-07-26,10.8071
2023-07-27,7.56622
2023-07-28,5.59052
2023-07-29,5.30383
2023-07-30,5.2415
2023-07-31,5.55936
2023-08-01,6.05796
2023-08-02,7.10501
2023-08-03,5.44094
2023-08-04,3.68339
2023-08-05,2.27485
2023-08-06,2.25615
2023-08-07,3.36553
2023-08-08,3.16609
2023-08-09,2.86693
2023-08-10,2.17513
2023-08-11,2.23745
2023-08-12,1.78871
2023-08-13,1.52695
2023-08-14,2.23745
2023-08-15,1.68276
2023-08-16,1.77625
2023-08-17,1.84481
2023-08-18,4.60579
2023-08-19,2.77344
2023-08-20,3.22218
2023-08-21,2.70489
2023-08-22,2.06918
2023-08-23,1.66406
2023-08-24,1.07198
2023-08-25,1.3836
2023-08-26,1.14054
2023-08-27,1.20286
2023-08-28,7.39794
2023-08-29,2.19382
2023-08-30,3.98878
2023-08-31,3.89529
2023-09-01,3.49641
2023-09-02,1.33374
2023-09-03,3.09753
2023-09-04,3.18479
2023-09-05,1.91336
2023-09-06,1.78248
2023-09-07,2.65503
2023-09-08,1.36491
2023-09-09,1.03459
2023-09-10,1.16547
2023-09-11,1.30258
2023-09-12,0.99719
2023-09-13,0.92863
2023-09-14,0.6731
2023-09-15,0.90994
2023-09-16,1.11561
2023-09-17,0.82268
2023-09-18,1.07198
2023-09-19,1.08444
2023-09-20,1.10314
2023-09-21,0.82891
2023-09-22,0.49859
2023-09-23,0.46743
2023-09-24,0.62324
2023-09-25,1.20909
2023-09-26,1.20909
2023-09-27,0.68557
2023-09-28,1.05328
2023-09-29,0.47366
2023-09-30,0.4612
2023-10-01,0.72919
2023-10-02,1.12807
2023-10-03,2.3995
2023-10-04,1.47709
2023-10-05,1.48332
2023-10-06,2.3621
2023-10-07,1.25272
2023-10-08,0.96603
2023-10-09,0.74789
2023-10-10,1.10314
2023-10-11,0.77905
2023-10-12,0.84138
2023-10-13,1.00966
2023-10-14,0.57961
2023-10-15,0.77905
2023-10-16,0.84761
2023-10-17,0.89747
2023-10-18,0.89124
2023-10-19,1.95699
2023-10-20,1.80741
2023-10-21,0.60454
2023-10-22,0.53599
2023-10-23,0.82268
2023-10-24,1.80741
2023-10-25,1.83234
2023-10-26,1.24649
2023-10-27,0.9598
2023-10-28,0.64817
2023-10-29,0.59208
2023-10-30,0.4238
2023-10-31,0.7105
2023-11-01,0.86008
2023-11-02,0.9037
2023-11-03,1.73262
2023-11-04,1.04705
2023-11-05,0.71673
2023-11-06,1.16547
2023-11-07,1.05952
2023-11-08,0.96603
2023-11-09,1.05328
2023-11-10,0.97849
2023-11-11,0.54222
2023-11-12,1.07821
2023-11-13,0.9411
2023-11-14,1.04705
2023-11-15,0.96603
2023-11-16,1.10937
2023-11-17,0.95356
2023-11-18,0.6918
2023-11-19,1.63913
2023-11-20,0.98473
2023-11-21,3.49018
2023-11-22,2.67996
2023-11-23,2.87316
2023-11-24,2.93549
2023-11-25,1.64537
2023-11-26,1.68276
2023-11-27,1.48956
2023-11-28,1.98192
2023-11-29,5.9707
2023-11-30,33.97943
2023-12-01,8.20816
2023-12-02,4.26301
2023-12-03,3.27204
2023-12-04,3.29697
2023-12-05,2.46182
2023-12-06,1.51449
2023-12-07,5.49703
2023-12-08,2.82954
2023-12-09,1.48956
2023-12-10,2.24992
2023-12-11,5.22281
2023-12-12,2.79214
2023-12-13,1.6516
2023-12-14,1.53942
2023-12-15,2.01932
2023-12-16,1.21533
2023-12-17,1.39607
2023-12-18,1.32751
2023-12-19,1.48332
2023-12-20,1.59551
2023-12-21,1.67653
2023-12-22,1.11561
2023-12-23,2.20629
2023-12-24,1.58928
2023-12-25,1.45216
2023-12-26,1.33998
2023-12-27,1.26519
2023-12-28,1.04705
2023-12-29,1.10314
2023-12-30,1.23402
2023-12-31,0.87254
2024-01-01,0.9224
2024-01-02,2.14397
2024-01-03,3.27827
2024-01-04,2.79837
2024-01-05,2.98535
2024-01-06,0.99719
2024-01-07,2.22499
2024-01-08,2.5927
2024-01-09,2.47429
2024-01-10,2.03801
2024-01-11,2.02555
2024-01-12,2.08787
2024-01-13,1.52695
2024-01-14,2.76721
2024-01-15,2.15643
2024-01-16,1.80741
2024-01-17,2.43066
2024-01-18,2.33094
2024-01-19,2.3995
2024-01-20,1.83234
2024-01-21,3.62106
2024-01-22,3.85789
2024-01-23,3.27204
2024-01-24,2.49298
2024-01-25,3.41539
2024-01-26,2.33094
2024-01-27,2.03801
2024-01-28,2.22499
2024-01-29,1.78871
2024-01-30,2.20629
2024-01-31,2.00062
2024-02-01,1.24649
2024-02-02,1.153
2024-02-03,3.17232
2024-02-04,2.89809
2024-02-05,2.96665
2024-02-06,10.2898
2024-02-07,6.43814
2024-02-08,2.67373
2024-02-09,2.03801
2024-02-10,2.1128
2024-02-11,2.34964
2024-02-12,2.05671
2024-02-13,3.18479
2024-02-14,3.3032
2024-02-15,3.64599
2024-02-16,3.45278
2024-02-17,2.40573
2024-02-18,2.48052
2024-02-19,2.71112
2024-02-20,2.6488
2024-02-21,3.06014
2024-02-22,3.25958
2024-02-23,3.1287
2024-02-24,1.80118
2024-02-25,2.06294
2024-02-26,5.54689
2024-02-27,3.87036
2024-02-28,2.91056
2024-02-29,1.98815
2024-03-01,1.67653
2024-03-02,1.51449
2024-03-03,1.30881
2024-03-04,2.23122
2024-03-05,6.32595
2024-03-06,8.33904
2024-03-07,23.27204
2024-03-08,18.32346
2024-03-09,8.07728
2024-03-10,9.64786
2024-03-11,25.48457
2024-03-12,35.1449
2024-03-13,14.665
2024-03-14,9.26768
2024-03-15,4.5497
2024-03-16,5.80866
2024-03-17,4.10096
2024-03-18,9.19912
2024-03-19,7.31692
2024-03-20,7.1985
