date,일시적1가구2주택비과세
2023-05-28,6.03208
2023-05-29,8.08556
2023-05-30,10.69518
2023-05-31,9.7754
2023-06-01,8.77005
2023-06-02,7.91443
2023-06-03,6.03208
2023-06-04,6.97326
2023-06-05,10.13903
2023-06-06,9.5401
2023-06-07,10.28877
2023-06-08,9.9893
2023-06-09,8.6631
2023-06-10,6.86631
2023-06-11,7.05882
2023-06-12,11.18716
2023-06-13,9.24064
2023-06-14,8.72727
2023-06-15,8.06417
2023-06-16,8.17112
2023-06-17,6.60962
2023-06-18,5.73262
2023-06-19,9.47593
2023-06-20,10.4385
2023-06-21,9.60427
2023-06-22,9.73262
2023-06-23,7.95721
2023-06-24,5.51871
2023-06-25,6.50267
2023-06-26,12.19251
2023-06-27,9.43315
2023-06-28,8.36363
2023-06-29,7.7647
2023-06-30,7.05882
2023-07-01,6.45989
2023-07-02,6.37433
2023-07-03,7.93582
2023-07-04,8.12834
2023-07-05,8.36363
2023-07-06,8.57754
2023-07-07,7.40106
2023-07-08,5.86096
2023-07-09,5.81818
2023-07-10,8.77005
2023-07-11,8.10695
2023-07-12,7.48663
2023-07-13,8.59893
2023-07-14,7.42245
2023-07-15,6.75935
2023-07-16,5.36898
2023-07-17,8.6631
2023-07-18,8.4278
2023-07-19,8.96256
2023-07-20,7.57219
2023-07-21,7.16577
2023-07-22,5.41176
2023-07-23,6.39572
2023-07-24,8.91978
2023-07-25,7.91443
2023-07-26,7.80748
2023-07-27,8.2139
2023-07-28,6.05347
2023-07-29,5.34759
2023-07-30,5.56149
2023-07-31,8.51336
2023-08-01,7.27272
2023-08-02,6.73796
2023-08-03,7.35828
2023-08-04,6.63101
2023-08-05,5.36898
2023-08-06,5.26203
2023-08-07,10.2032
2023-08-08,7.95721
2023-08-09,7.89304
2023-08-10,7.33689
2023-08-11,6.82352
2023-08-12,7.22994
2023-08-13,6.2032
2023-08-14,9.28342
2023-08-15,8.34224
2023-08-16,9.79679
2023-08-17,10.63101
2023-08-18,9.17647
2023-08-19,7.57219
2023-08-20,7.01604
2023-08-21,10.95187
2023-08-22,9.02673
2023-08-23,9.47593
2023-08-24,9.04812
2023-08-25,7.5508
2023-08-26,7.14438
2023-08-27,6.26737
2023-08-28,9.58288
2023-08-29,9.49732
2023-08-30,8.59893
2023-08-31,8.40641
2023-09-01,8.49197
2023-09-02,7.37967
2023-09-03,7.44385
2023-09-04,9.88235
2023-09-05,9.79679
2023-09-06,8.23529
2023-09-07,9.60427
2023-09-08,8.25668
2023-09-09,7.3155
2023-09-10,7.57219
2023-09-11,10.75935
2023-09-12,9.75401
2023-09-13,9.45454
2023-09-14,9.3262
2023-09-15,8.08556
2023-09-16,7.3155
2023-09-17,7.37967
2023-09-18,11.27272
2023-09-19,10.09625
2023-09-20,8.44919
2023-09-21,7.25133
2023-09-22,7.22994
2023-09-23,5.5401
2023-09-24,5.68983
2023-09-25,7.74331
2023-09-26,7.50802
2023-09-27,5.62566
2023-09-28,4.14973
2023-09-29,3.59358
2023-09-30,4.53475
2023-10-01,4.12834
2023-10-02,6.18181
2023-10-03,7.44385
2023-10-04,8.62032
2023-10-05,8.27807
2023-10-06,7.05882
2023-10-07,6.56684
2023-10-08,5.06951
2023-10-09,6.58823
2023-10-10,9.43315
2023-10-11,10.2032
2023-10-12,9.06951
2023-10-13,7.93582
2023-10-14,6.67379
2023-10-15,6.90909
2023-10-16,9.36898
2023-10-17,8.64171
2023-10-18,9.15508
2023-10-19,8.06417
2023-10-20,8.40641
2023-10-21,6.18181
2023-10-22,5.88235
2023-10-23,9.02673
2023-10-24,9.62566
2023-10-25,8.36363
2023-10-26,7.70053
2023-10-27,7.05882
2023-10-28,5.43315
2023-10-29,5.47593
2023-10-30,8.91978
2023-10-31,8.17112
2023-11-01,7.7647
2023-11-02,7.78609
2023-11-03,7.3155
2023-11-04,5.75401
2023-11-05,5.88235
2023-11-06,9.24064
2023-11-07,8.4278
2023-11-08,8.08556
2023-11-09,7.9786
2023-11-10,6.67379
2023-11-11,5.56149
2023-11-12,5.66844
2023-11-13,7.16577
2023-11-14,8.19251
2023-11-15,8.02139
2023-11-16,7.59358
2023-11-17,6.63101
2023-11-18,5.00534
2023-11-19,6.01069
2023-11-20,8.81283
2023-11-21,9.00534
2023-11-22,7.67914
2023-11-23,7.18716
2023-11-24,6.09625
2023-11-25,5.28342
2023-11-26,5.88235
2023-11-27,8.32085
2023-11-28,9.26203
2023-11-29,8.2139
2023-11-30,7.50802
2023-12-01,5.86096
2023-12-02,5.45454
2023-12-03,5.56149
2023-12-04,7.63636
2023-12-05,9.28342
2023-12-06,7.20855
2023-12-07,9.00534
2023-12-08,7.9786
2023-12-09,5.92513
2023-12-10,6.56684
2023-12-11,8.04278
2023-12-12,8.83422
2023-12-13,7.05882
2023-12-14,6.95187
2023-12-15,5.90374
2023-12-16,5.79679
2023-12-17,6.37433
2023-12-18,7.91443
2023-12-19,8.27807
2023-12-20,7.12299
2023-12-21,6.82352
2023-12-22,5.7754
2023-12-23,5.43315
2023-12-24,5.02673
2023-12-25,5.94652
2023-12-26,8.23529
2023-12-27,7.82887
2023-12-28,7.01604
2023-12-29,6.31016
2023-12-30,5.47593
2023-12-31,4.89839
2024-01-01,5.68983
2024-01-02,8.70588
2024-01-03,8.27807
2024-01-04,10.84491
2024-01-05,9.41176
2024-01-06,7.91443
2024-01-07,8.2139
2024-01-08,8.23529
2024-01-09,10.07486
2024-01-10,10.26737
2024-01-11,9.96791
2024-01-12,8.55614
2024-01-13,7.63636
2024-01-14,8.19251
2024-01-15,11.01604
2024-01-16,10.26737
2024-01-17,9.60427
2024-01-18,8.74866
2024-01-19,8.19251
2024-01-20,8.12834
2024-01-21,7.7647
2024-01-22,9.56149
2024-01-23,9.15508
2024-01-24,8.29946
2024-01-25,8.4278
2024-01-26,7.95721
2024-01-27,8.40641
2024-01-28,8.23529
2024-01-29,9.47593
2024-01-30,10.03208
2024-01-31,9.06951
2024-02-01,7.72192
2024-02-02,7.82887
2024-02-03,6.01069
2024-02-04,7.40106
2024-02-05,9.02673
2024-02-06,8.36363
2024-02-07,7.65775
2024-02-08,6.50267
2024-02-09,4.27807
2024-02-10,5.00534
2024-02-11,5.73262
2024-02-12,6.63101
2024-02-13,9.17647
2024-02-14,9.06951
2024-02-15,8.08556
2024-02-16,7.63636
2024-02-17,7.70053
2024-02-18,7.16577
2024-02-19,9.58288
2024-02-20,10.13903
2024-02-21,11.61497
2024-02-22,8.83422
2024-02-23,8.47058
2024-02-24,7.85026
2024-02-25,8.96256
2024-02-26,11.78609
2024-02-27,9.02673
2024-02-28,7.9786
2024-02-29,7.52941
2024-03-01,6.84491
2024-03-02,6.01069
2024-03-03,7.18716
2024-03-04,8.64171
2024-03-05,7.59358
2024-03-06,7.37967
2024-03-07,8.49197
2024-03-08,7.08021
2024-03-09,6.97326
2024-03-10,6.4385
2024-03-11,8.70588
2024-03-12,8.51336
2024-03-13,7.80748
2024-03-14,6.82352
2024-03-15,7.74331
2024-03-16,6.67379
2024-03-17,5.88235
2024-03-18,7.7647
2024-03-19,8.38502
2024-03-20,8.2139
