date,현대중공업주가
2023-05-29,0.77357
2023-05-30,5.30733
2023-05-31,4.387
2023-06-01,4.18401
2023-06-02,4.32802
2023-06-03,0.42176
2023-06-04,0.36072
2023-06-05,6.08365
2023-06-06,1.06777
2023-06-07,5.78944
2023-06-08,5.61182
2023-06-09,5.03233
2023-06-10,0.574
2023-06-11,0.40255
2023-06-12,5.00627
2023-06-13,4.91643
2023-06-14,4.85951
2023-06-15,4.80533
2023-06-16,5.46849
2023-06-17,0.62406
2023-06-18,0.42244
2023-06-19,4.82522
2023-06-20,6.21943
2023-06-21,5.82305
2023-06-22,5.20103
2023-06-23,4.24024
2023-06-24,0.45262
2023-06-25,0.37101
2023-06-26,4.95895
2023-06-27,4.74361
2023-06-28,4.112
2023-06-29,4.27865
2023-06-30,4.41237
2023-07-01,0.51914
2023-07-02,0.37375
2023-07-03,4.61057
2023-07-04,5.56793
2023-07-05,5.19898
2023-07-06,4.84374
2023-07-07,4.46724
2023-07-08,0.526
2023-07-09,0.34838
2023-07-10,5.03644
2023-07-11,5.41637
2023-07-12,6.13234
2023-07-13,6.36208
2023-07-14,6.0473
2023-07-15,0.72145
2023-07-16,0.46496
2023-07-17,5.47467
2023-07-18,4.83894
2023-07-19,5.00216
2023-07-20,4.42403
2023-07-21,4.17166
2023-07-22,0.49994
2023-07-23,0.36689
2023-07-24,4.39386
2023-07-25,4.38631
2023-07-26,4.44118
2023-07-27,5.17635
2023-07-28,4.88969
2023-07-29,0.57126
2023-07-30,0.37581
2023-07-31,4.70932
2023-08-01,4.51044
2023-08-02,4.07908
2023-08-03,3.9042
2023-08-04,3.66006
2023-08-05,0.45262
2023-08-06,0.2894
2023-08-07,3.64017
2023-08-08,3.66143
2023-08-09,3.31099
2023-08-10,3.30825
2023-08-11,3.48313
2023-08-12,0.35386
2023-08-13,0.26334
2023-08-14,3.79379
2023-08-15,0.57675
2023-08-16,3.54211
2023-08-17,3.3782
2023-08-18,3.20881
2023-08-19,0.33946
2023-08-20,0.25374
2023-08-21,3.30071
2023-08-22,3.19578
2023-08-23,2.9777
2023-08-24,3.23144
2023-08-25,2.79254
2023-08-26,0.30586
2023-08-27,0.25374
2023-08-28,4.38906
2023-08-29,4.48164
2023-08-30,3.73481
2023-08-31,3.43444
2023-09-01,3.26162
2023-09-02,0.33672
2023-09-03,0.22219
2023-09-04,3.41866
2023-09-05,2.92764
2023-09-06,3.01336
2023-09-07,2.8906
2023-09-08,2.86043
2023-09-09,0.28666
2023-09-10,0.21739
2023-09-11,3.43787
2023-09-12,2.93655
2023-09-13,2.74933
2023-09-14,2.81654
2023-09-15,2.97427
2023-09-16,0.32712
2023-09-17,0.22768
2023-09-18,2.78088
2023-09-19,2.60394
2023-09-20,2.4325
2023-09-21,2.39135
2023-09-22,2.2974
2023-09-23,0.22631
2023-09-24,0.1879
2023-09-25,2.34746
2023-09-26,2.18081
2023-09-27,2.06766
2023-09-28,0.25511
2023-09-29,0.15293
2023-09-30,0.14675
2023-10-01,0.1639
2023-10-02,0.32232
2023-10-03,0.27568
2023-10-04,2.70887
2023-10-05,2.54359
2023-10-06,2.4373
2023-10-07,0.26402
2023-10-08,0.17556
2023-10-09,0.28803
2023-10-10,2.75482
2023-10-11,2.83025
2023-10-12,2.67458
2023-10-13,2.32688
2023-10-14,0.25785
2023-10-15,0.1687
2023-10-16,2.50245
2023-10-17,2.53399
2023-10-18,2.41329
2023-10-19,2.27614
2023-10-20,2.31797
2023-10-21,0.27774
2023-10-22,0.20505
2023-10-23,2.38998
2023-10-24,2.43044
2023-10-25,3.08263
2023-10-26,4.10377
2023-10-27,3.10183
2023-10-28,0.31957
2023-10-29,0.2167
2023-10-30,2.64989
2023-10-31,2.75345
2023-11-01,2.75413
2023-11-02,2.82203
2023-11-03,2.8762
2023-11-04,0.36072
2023-11-05,0.23865
2023-11-06,4.07839
2023-11-07,3.28151
2023-11-08,2.63275
2023-11-09,2.65469
2023-11-10,2.4661
2023-11-11,0.27911
2023-11-12,0.16801
2023-11-13,2.49627
2023-11-14,2.51411
2023-11-15,2.92764
2023-11-16,2.63069
2023-11-17,2.36186
2023-11-18,0.27157
2023-11-19,0.18584
2023-11-20,2.68692
2023-11-21,2.76442
2023-11-22,3.14778
2023-11-23,2.86043
2023-11-24,2.46061
2023-11-25,0.27568
2023-11-26,0.22288
2023-11-27,2.91804
2023-11-28,3.24104
2023-11-29,2.7459
2023-11-30,2.7411
2023-12-01,2.97153
2023-12-02,0.31683
2023-12-03,0.25717
2023-12-04,3.42209
2023-12-05,3.0065
2023-12-06,3.05999
2023-12-07,2.69858
2023-12-08,2.58337
2023-12-09,0.26471
2023-12-10,0.19682
2023-12-11,2.51822
2023-12-12,2.60326
2023-12-13,2.37969
2023-12-14,2.81585
2023-12-15,2.65812
2023-12-16,0.275
2023-12-17,0.18722
2023-12-18,2.57377
2023-12-19,2.31797
2023-12-20,2.70338
2023-12-21,2.54222
2023-12-22,2.52028
2023-12-23,0.28117
2023-12-24,0.16596
2023-12-25,0.25031
2023-12-26,2.52439
2023-12-27,2.68624
2023-12-28,3.25407
2023-12-29,1.40175
2023-12-30,0.27225
2023-12-31,0.19887
2024-01-01,0.21465
2024-01-02,2.71024
2024-01-03,2.62109
2024-01-04,2.66224
2024-01-05,2.4325
2024-01-06,0.25854
2024-01-07,0.20985
2024-01-08,2.59229
2024-01-09,2.57994
2024-01-10,2.27065
2024-01-11,2.47364
2024-01-12,2.30082
2024-01-13,0.22905
2024-01-14,0.17761
2024-01-15,2.53536
2024-01-16,2.25213
2024-01-17,2.30014
2024-01-18,2.43181
2024-01-19,2.63138
2024-01-20,0.29831
2024-01-21,0.21396
2024-01-22,2.60669
2024-01-23,2.66155
2024-01-24,2.23842
2024-01-25,2.5676
2024-01-26,2.51342
2024-01-27,0.27705
2024-01-28,0.18859
2024-01-29,2.67184
2024-01-30,2.52165
2024-01-31,2.41398
2024-02-01,2.77128
2024-02-02,3.18961
2024-02-03,0.34015
2024-02-04,0.21122
2024-02-05,3.20127
2024-02-06,2.7075
2024-02-07,2.66909
2024-02-08,2.51753
2024-02-09,0.28186
2024-02-10,0.18447
2024-02-11,0.15636
2024-02-12,0.25168
2024-02-13,3.084
2024-02-14,2.7171
2024-02-15,2.80625
2024-02-16,2.87963
2024-02-17,0.32437
2024-02-18,0.23796
2024-02-19,2.88855
2024-02-20,2.61972
2024-02-21,2.73836
2024-02-22,2.52508
2024-02-23,2.56965
2024-02-24,0.26745
2024-02-25,0.17556
2024-02-26,2.45856
2024-02-27,3.15669
2024-02-28,3.46804
2024-02-29,3.03874
2024-03-01,0.43067
2024-03-02,0.24825
2024-03-03,0.19407
2024-03-04,2.79459
2024-03-05,2.7507
2024-03-06,2.45787
2024-03-07,2.61354
2024-03-08,2.51959
2024-03-09,0.28117
2024-03-10,0.21122
2024-03-11,2.66909
2024-03-12,2.51548
2024-03-13,2.48736
2024-03-14,4.11268
2024-03-15,3.66692
2024-03-16,0.33398
2024-03-17,0.26951
2024-03-18,3.88637
2024-03-19,3.26162
2024-03-20,3.62989
