date,RSI지표
2023-05-30,30.13698
2023-05-31,25.70507
2023-06-01,23.52941
2023-06-02,20.78968
2023-06-03,19.33924
2023-06-04,15.14907
2023-06-05,25.14101
2023-06-06,22.80419
2023-06-07,26.51087
2023-06-08,25.30217
2023-06-09,28.76712
2023-06-10,24.65753
2023-06-11,22.24012
2023-06-12,28.8477
2023-06-13,25.62449
2023-06-14,29.49234
2023-06-15,23.77115
2023-06-16,22.56244
2023-06-17,20.38678
2023-06-18,12.24818
2023-06-19,18.37228
2023-06-20,21.112
2023-06-21,20.87026
2023-06-22,23.60999
2023-06-23,22.07896
2023-06-24,15.06849
2023-06-25,13.61804
2023-06-26,20.95084
2023-06-27,21.9178
2023-06-28,21.9178
2023-06-29,20.62852
2023-06-30,20.54794
2023-07-01,14.34327
2023-07-02,17.72763
2023-07-03,18.61402
2023-07-04,22.24012
2023-07-05,26.10797
2023-07-06,22.64302
2023-07-07,21.03142
2023-07-08,17.48589
2023-07-09,17.08299
2023-07-10,23.04593
2023-07-11,22.88477
2023-07-12,21.59548
2023-07-13,23.60999
2023-07-14,21.83722
2023-07-15,17.08299
2023-07-16,20.06446
2023-07-17,26.10797
2023-07-18,24.73811
2023-07-19,21.5149
2023-07-20,22.80419
2023-07-21,24.81869
2023-07-22,16.68009
2023-07-23,16.11603
2023-07-24,22.15954
2023-07-25,26.26913
2023-07-26,24.89927
2023-07-27,23.28767
2023-07-28,20.62852
2023-07-29,14.02095
2023-07-30,17.32473
2023-07-31,22.96535
2023-08-01,18.93634
2023-08-02,20.62852
2023-08-03,16.68009
2023-08-04,17.48589
2023-08-05,15.22965
2023-08-06,12.89282
2023-08-07,19.25866
2023-08-08,20.54794
2023-08-09,21.75664
2023-08-10,21.27316
2023-08-11,18.61402
2023-08-12,13.29572
2023-08-13,14.42385
2023-08-14,18.13053
2023-08-15,16.68009
2023-08-16,17.16357
2023-08-17,18.93634
2023-08-18,17.96937
2023-08-19,19.66156
2023-08-20,16.43835
2023-08-21,19.74214
2023-08-22,19.33924
2023-08-23,20.22562
2023-08-24,19.41982
2023-08-25,16.84125
2023-08-26,13.13456
2023-08-27,13.85979
2023-08-28,18.21112
2023-08-29,22.64302
2023-08-30,21.5149
2023-08-31,16.59951
2023-09-01,13.21514
2023-09-02,10.1531
2023-09-03,12.48992
2023-09-04,19.0975
2023-09-05,23.69057
2023-09-06,19.5004
2023-09-07,22.15954
2023-09-08,15.39081
2023-09-09,11.52296
2023-09-10,13.53746
2023-09-11,14.18211
2023-09-12,18.45286
2023-09-13,17.32473
2023-09-14,16.11603
2023-09-15,15.79371
2023-09-16,12.73166
2023-09-17,14.98791
2023-09-18,16.35777
2023-09-19,15.22965
2023-09-20,13.29572
2023-09-21,15.39081
2023-09-22,15.22965
2023-09-23,9.42788
2023-09-24,9.83078
2023-09-25,19.41982
2023-09-26,21.75664
2023-09-27,14.10153
2023-09-28,10.556
2023-09-29,10.23368
2023-09-30,11.92586
2023-10-01,10.39484
2023-10-02,9.91136
2023-10-03,14.58501
2023-10-04,15.06849
2023-10-05,15.06849
2023-10-06,11.3618
2023-10-07,14.26269
2023-10-08,9.91136
2023-10-09,10.79774
2023-10-10,13.69863
2023-10-11,14.74617
2023-10-12,14.26269
2023-10-13,12.48992
2023-10-14,9.18614
2023-10-15,9.99194
2023-10-16,13.3763
2023-10-17,13.85979
2023-10-18,15.55197
2023-10-19,17.32473
2023-10-20,14.34327
2023-10-21,12.81224
2023-10-22,12.65108
2023-10-23,18.93634
2023-10-24,17.88879
2023-10-25,16.92183
2023-10-26,19.9033
2023-10-27,16.68009
2023-10-28,14.90733
2023-10-29,14.10153
2023-10-30,15.71313
2023-10-31,17.32473
2023-11-01,14.42385
2023-11-02,15.22965
2023-11-03,13.21514
2023-11-04,13.61804
2023-11-05,14.10153
2023-11-06,16.43835
2023-11-07,18.6946
2023-11-08,17.56647
2023-11-09,18.45286
2023-11-10,13.85979
2023-11-11,12.48992
2023-11-12,12.65108
2023-11-13,15.71313
2023-11-14,18.37228
2023-11-15,20.62852
2023-11-16,18.77518
2023-11-17,14.18211
2023-11-18,12.81224
2023-11-19,12.40934
2023-11-20,17.40531
2023-11-21,21.5149
2023-11-22,18.53344
2023-11-23,16.11603
2023-11-24,17.64705
2023-11-25,10.9589
2023-11-26,15.63255
2023-11-27,17.72763
2023-11-28,17.08299
2023-11-29,16.35777
2023-11-30,16.76067
2023-12-01,15.39081
2023-12-02,15.31023
2023-12-03,14.10153
2023-12-04,18.61402
2023-12-05,19.01692
2023-12-06,21.03142
2023-12-07,21.27316
2023-12-08,16.03545
2023-12-09,12.89282
2023-12-10,13.29572
2023-12-11,18.77518
2023-12-12,22.80419
2023-12-13,21.112
2023-12-14,20.38678
2023-12-15,19.74214
2023-12-16,13.61804
2023-12-17,12.89282
2023-12-18,18.77518
2023-12-19,23.69057
2023-12-20,22.88477
2023-12-21,21.27316
2023-12-22,19.25866
2023-12-23,19.98388
2023-12-24,19.82272
2023-12-25,17.00241
2023-12-26,16.92183
2023-12-27,20.3062
2023-12-28,18.6946
2023-12-29,15.47139
2023-12-30,12.1676
2023-12-31,13.05398
2024-01-01,12.1676
2024-01-02,21.35374
2024-01-03,29.08944
2024-01-04,24.81869
2024-01-05,26.10797
2024-01-06,16.59951
2024-01-07,19.33924
2024-01-08,24.81869
2024-01-09,23.60999
2024-01-10,21.35374
2024-01-11,25.38275
2024-01-12,21.27316
2024-01-13,20.95084
2024-01-14,22.88477
2024-01-15,19.9033
2024-01-16,22.96535
2024-01-17,27.639
2024-01-18,26.51087
2024-01-19,24.81869
2024-01-20,22.24012
2024-01-21,17.64705
2024-01-22,26.26913
2024-01-23,27.07493
2024-01-24,25.30217
2024-01-25,23.44883
2024-01-26,25.22159
2024-01-27,16.19661
2024-01-28,17.24415
2024-01-29,23.20709
2024-01-30,23.69057
2024-01-31,24.25463
2024-02-01,22.64302
2024-02-02,28.20306
2024-02-03,15.87429
2024-02-04,14.66559
2024-02-05,18.77518
2024-02-06,24.09347
2024-02-07,19.25866
2024-02-08,14.02095
2024-02-09,15.39081
2024-02-10,13.77921
2024-02-11,14.58501
2024-02-12,23.44883
2024-02-13,27.55842
2024-02-14,27.80016
2024-02-15,28.20306
2024-02-16,23.93231
2024-02-17,22.3207
2024-02-18,21.83722
2024-02-19,25.78565
2024-02-20,31.50684
2024-02-21,33.27961
2024-02-22,27.639
2024-02-23,28.52538
2024-02-24,23.04593
2024-02-25,21.99838
2024-02-26,24.97985
2024-02-27,29.08944
2024-02-28,33.44077
2024-02-29,26.26913
2024-03-01,24.49637
2024-03-02,26.75261
2024-03-03,28.8477
2024-03-04,29.41176
2024-03-05,40.04834
2024-03-06,37.22804
2024-03-07,39.0008
2024-03-08,34.73005
2024-03-09,30.4593
2024-03-10,27.80016
2024-03-11,33.44077
2024-03-12,38.11442
2024-03-13,34.97179
2024-03-14,39.16196
2024-03-15,35.69701
2024-03-16,27.39726
2024-03-17,23.77115
2024-03-18,32.07091
2024-03-19,33.27961
2024-03-20,30.94278
