date,오늘금값시세
2023-05-30,24.81263
2023-05-31,25.08029
2023-06-01,23.58137
2023-06-02,22.80513
2023-06-03,12.92826
2023-06-04,10.15792
2023-06-05,22.22965
2023-06-06,14.69486
2023-06-07,23.0728
2023-06-08,20.57012
2023-06-09,19.75374
2023-06-10,12.36616
2023-06-11,10.03747
2023-06-12,20.22216
2023-06-13,20.95824
2023-06-14,23.17987
2023-06-15,22.89882
2023-06-16,21.788
2023-06-17,13.69111
2023-06-18,10.72002
2023-06-19,21.6274
2023-06-20,20.28907
2023-06-21,18.6697
2023-06-22,19.71359
2023-06-23,19.53961
2023-06-24,11.58993
2023-06-25,8.39132
2023-06-26,17.96038
2023-06-27,19.09796
2023-06-28,18.3485
2023-06-29,17.81316
2023-06-30,18.62955
2023-07-01,11.52301
2023-07-02,9.9304
2023-07-03,18.2682
2023-07-04,17.5455
2023-07-05,17.88008
2023-07-06,17.85331
2023-07-07,15.95289
2023-07-08,10.80032
2023-07-09,8.52516
2023-07-10,17.21092
2023-07-11,16.03319
2023-07-12,16.4213
2023-07-13,17.15738
2023-07-14,17.03693
2023-07-15,10.29175
2023-07-16,8.19057
2023-07-17,16.99678
2023-07-18,17.25107
2023-07-19,17.7864
2023-07-20,17.21092
2023-07-21,17.4652
2023-07-22,10.59957
2023-07-23,8.11027
2023-07-24,17.53211
2023-07-25,16.95663
2023-07-26,17.05032
2023-07-27,18.37526
2023-07-28,16.44807
2023-07-29,11.04122
2023-07-30,7.96306
2023-07-31,15.41755
2023-08-01,15.99304
2023-08-02,16.76927
2023-08-03,16.47483
2023-08-04,15.49785
2023-08-05,9.54229
2023-08-06,8.09689
2023-08-07,16.52837
2023-08-08,17.09047
2023-08-09,15.84582
2023-08-10,14.26659
2023-08-11,15.6986
2023-08-12,9.95717
2023-08-13,8.20396
2023-08-14,15.55139
2023-08-15,9.99732
2023-08-16,16.24732
2023-08-17,15.57815
2023-08-18,14.74839
2023-08-19,10.1713
2023-08-20,7.74892
2023-08-21,14.40042
2023-08-22,15.63169
2023-08-23,15.80567
2023-08-24,16.1001
2023-08-25,14.90899
2023-08-26,9.42184
2023-08-27,7.48126
2023-08-28,14.82869
2023-08-29,15.01605
2023-08-30,15.27034
2023-08-31,14.32012
2023-09-01,14.62794
2023-09-02,9.8501
2023-09-03,7.84261
2023-09-04,15.43094
2023-09-05,15.6986
2023-09-06,15.8592
2023-09-07,15.20342
2023-09-08,15.01605
2023-09-09,9.19432
2023-09-10,6.71841
2023-09-11,13.51713
2023-09-12,12.96841
2023-09-13,13.70449
2023-09-14,13.46359
2023-09-15,12.96841
2023-09-16,8.24411
2023-09-17,5.47376
2023-09-18,12.82119
2023-09-19,13.65096
2023-09-20,12.91488
2023-09-21,13.15578
2023-09-22,12.59368
2023-09-23,7.57494
2023-09-24,5.98233
2023-09-25,14.13276
2023-09-26,12.76766
2023-09-27,11.32226
2023-09-28,5.59421
2023-09-29,5.17933
2023-09-30,5.64775
2023-10-01,5.43361
2023-10-02,8.24411
2023-10-03,8.33779
2023-10-04,16.23394
2023-10-05,17.07708
2023-10-06,14.30674
2023-10-07,9.64935
2023-10-08,6.74518
2023-10-09,11.91113
2023-10-10,20.90471
2023-10-11,18.04068
2023-10-12,17.35813
2023-10-13,16.47483
2023-10-14,12.20556
2023-10-15,9.55567
2023-10-16,20.23554
2023-10-17,18.57601
2023-10-18,19.29871
2023-10-19,23.86241
2023-10-20,24.38436
2023-10-21,13.74464
2023-10-22,10.18468
2023-10-23,19.95449
2023-10-24,18.89721
2023-10-25,18.84368
2023-10-26,20.48982
2023-10-27,19.17826
2023-10-28,12.64721
2023-10-29,9.40845
2023-10-30,23.394
2023-10-31,28.74732
2023-11-01,27.62312
2023-11-02,23.48768
2023-11-03,19.79389
2023-11-04,12.44646
2023-11-05,10.69325
2023-11-06,20.26231
2023-11-07,19.04443
2023-11-08,19.71359
2023-11-09,16.67558
2023-11-10,15.63169
2023-11-11,10.46573
2023-11-12,8.11027
2023-11-13,17.71948
2023-11-14,15.95289
2023-11-15,15.538
2023-11-16,14.49411
2023-11-17,14.69486
2023-11-18,11.92451
2023-11-19,9.58244
2023-11-20,16.62205
2023-11-21,15.7789
2023-11-22,14.92237
2023-11-23,19.25856
2023-11-24,17.61241
2023-11-25,10.27837
2023-11-26,8.51177
2023-11-27,18.44218
2023-11-28,20.79764
2023-11-29,21.60064
2023-11-30,21.81477
2023-12-01,19.32548
2023-12-02,12.54014
2023-12-03,16.27408
2023-12-04,34.31477
2023-12-05,31.33029
2023-12-06,26.51231
2023-12-07,24.04978
2023-12-08,23.04603
2023-12-09,18.20128
2023-12-10,12.62044
2023-12-11,23.08618
2023-12-12,20.82441
2023-12-13,19.13811
2023-12-14,20.51659
2023-12-15,20.40952
2023-12-16,11.52301
2023-12-17,10.4925
2023-12-18,18.3485
2023-12-19,17.18415
2023-12-20,17.73286
2023-12-21,16.84957
2023-12-22,16.83618
2023-12-23,12.2591
2023-12-24,9.47537
2023-12-25,10.23822
2023-12-26,18.12098
2023-12-27,19.11134
2023-12-28,19.82066
2023-12-29,18.05406
2023-12-30,13.12901
2023-12-31,9.08725
2024-01-01,11.10813
2024-01-02,20.10171
2024-01-03,19.74036
2024-01-04,19.84743
2024-01-05,20.44967
2024-01-06,12.92826
2024-01-07,11.0546
2024-01-08,17.09047
2024-01-09,18.44218
2024-01-10,18.0273
2024-01-11,18.13436
2024-01-12,17.69271
2024-01-13,12.83458
2024-01-14,10.70663
2024-01-15,22.2698
2024-01-16,23.88918
2024-01-17,24.0364
2024-01-18,22.69807
2024-01-19,22.76498
2024-01-20,13.99892
2024-01-21,10.88062
2024-01-22,21.10546
2024-01-23,21.64079
2024-01-24,21.13222
2024-01-25,18.79014
2024-01-26,19.04443
2024-01-27,11.91113
2024-01-28,9.47537
2024-01-29,18.44218
2024-01-30,17.69271
2024-01-31,17.85331
2024-02-01,18.5091
2024-02-02,17.35813
2024-02-03,11.00107
2024-02-04,8.37794
2024-02-05,17.05032
2024-02-06,15.91274
2024-02-07,15.09635
2024-02-08,12.21895
2024-02-09,6.83886
2024-02-10,6.74518
2024-02-11,7.44111
2024-02-12,9.4486
2024-02-13,16.59528
2024-02-14,17.05032
2024-02-15,16.94325
2024-02-16,16.04657
2024-02-17,10.14453
2024-02-18,9.27462
2024-02-19,17.66595
2024-02-20,16.80942
2024-02-21,16.79603
2024-02-22,16.7425
2024-02-23,14.58779
2024-02-24,9.56905
2024-02-25,7.57494
2024-02-26,15.3774
2024-02-27,15.79229
2024-02-28,14.58779
2024-02-29,13.98554
2024-03-01,10.15792
2024-03-02,9.83672
2024-03-03,8.71252
2024-03-04,19.90096
2024-03-05,45.77087
2024-03-06,37.1788
2024-03-07,33.73929
2024-03-08,31.86563
2024-03-09,24.21038
2024-03-10,22.9925
2024-03-11,40.43094
2024-03-12,33.05674
2024-03-13,29.47002
2024-03-14,28.73394
2024-03-15,31.54443
2024-03-16,22.06905
2024-03-17,18.17451
2024-03-18,29.92505
2024-03-19,31.95931
2024-03-20,26.82012
