date,넷플릭스주가
2023-05-29,1.38664
2023-05-30,3.18336
2023-05-31,3.59013
2023-06-01,2.51473
2023-06-02,2.87045
2023-06-03,1.60897
2023-06-04,0.79542
2023-06-05,1.64026
2023-06-06,3.12901
2023-06-07,2.93303
2023-06-08,2.40275
2023-06-09,2.95115
2023-06-10,3.24594
2023-06-11,1.84117
2023-06-12,2.36816
2023-06-13,3.41391
2023-06-14,3.74822
2023-06-15,3.38921
2023-06-16,3.0269
2023-06-17,1.60238
2023-06-18,1.08527
2023-06-19,1.61061
2023-06-20,2.09479
2023-06-21,2.65966
2023-06-22,2.58884
2023-06-23,2.61519
2023-06-24,1.43934
2023-06-25,0.96999
2023-06-26,1.68308
2023-06-27,2.32535
2023-06-28,2.43239
2023-06-29,2.73871
2023-06-30,2.31052
2023-07-01,1.7226
2023-07-02,0.98152
2023-07-03,2.09314
2023-07-04,2.15407
2023-07-05,2.10632
2023-07-06,2.55096
2023-07-07,2.01409
2023-07-08,1.25654
2023-07-09,0.6505
2023-07-10,1.42287
2023-07-11,2.31547
2023-07-12,2.23148
2023-07-13,2.63166
2023-07-14,2.63989
2023-07-15,1.41793
2023-07-16,0.81024
2023-07-17,1.6699
2023-07-18,2.93468
2023-07-19,4.87796
2023-07-20,10.67652
2023-07-21,7.09792
2023-07-22,2.15407
2023-07-23,1.13303
2023-07-24,2.09808
2023-07-25,2.83422
2023-07-26,2.35664
2023-07-27,2.54108
2023-07-28,2.21336
2023-07-29,1.66002
2023-07-30,0.81848
2023-07-31,1.61555
2023-08-01,2.48015
2023-08-02,1.79671
2023-08-03,1.65014
2023-08-04,1.83129
2023-08-05,1.13303
2023-08-06,0.68508
2023-08-07,1.1462
2023-08-08,1.71437
2023-08-09,1.52662
2023-08-10,1.43934
2023-08-11,1.47228
2023-08-12,0.89423
2023-08-13,0.58133
2023-08-14,0.83495
2023-08-15,1.32736
2023-08-16,1.36688
2023-08-17,1.24995
2023-08-18,1.35865
2023-08-19,0.91564
2023-08-20,0.49405
2023-08-21,0.98646
2023-08-22,1.57274
2023-08-23,1.54639
2023-08-24,2.22818
2023-08-25,1.55462
2023-08-26,0.92882
2023-08-27,0.53851
2023-08-28,0.90412
2023-08-29,2.20677
2023-08-30,1.84776
2023-08-31,1.54309
2023-09-01,1.38335
2023-09-02,1.10174
2023-09-03,0.57145
2023-09-04,0.79213
2023-09-05,1.10832
2023-09-06,1.60073
2023-09-07,1.31418
2023-09-08,1.23184
2023-09-09,0.86953
2023-09-10,0.41171
2023-09-11,1.00293
2023-09-12,1.57109
2023-09-13,1.36359
2023-09-14,2.2216
2023-09-15,1.94986
2023-09-16,0.98975
2023-09-17,0.415
2023-09-18,0.92882
2023-09-19,1.32242
2023-09-20,1.29771
2023-09-21,1.24831
2023-09-22,1.14456
2023-09-23,0.83495
2023-09-24,0.40677
2023-09-25,0.886
2023-09-26,1.49698
2023-09-27,1.03916
2023-09-28,0.90082
2023-09-29,0.85306
2023-09-30,0.66862
2023-10-01,0.3903
2023-10-02,0.58298
2023-10-03,0.95187
2023-10-04,1.26807
2023-10-05,1.21537
2023-10-06,1.04245
2023-10-07,0.77895
2023-10-08,0.40018
2023-10-09,0.59121
2023-10-10,1.24501
2023-10-11,1.41299
2023-10-12,1.29113
2023-10-13,1.32242
2023-10-14,0.64391
2023-10-15,0.40347
2023-10-16,0.99799
2023-10-17,1.27466
2023-10-18,1.43111
2023-10-19,8.87816
2023-10-20,6.91182
2023-10-21,1.90046
2023-10-22,0.7032
2023-10-23,1.5892
2023-10-24,1.9828
2023-10-25,1.79506
2023-10-26,1.86917
2023-10-27,1.55133
2023-10-28,0.83989
2023-10-29,0.46111
2023-10-30,1.11491
2023-10-31,1.89387
2023-11-01,1.50192
2023-11-02,2.17384
2023-11-03,2.09149
2023-11-04,1.31912
2023-11-05,0.73284
2023-11-06,1.20714
2023-11-07,1.65343
2023-11-08,1.52498
2023-11-09,1.47887
2023-11-10,1.48051
2023-11-11,1.36853
2023-11-12,0.65215
2023-11-13,1.05069
2023-11-14,1.52662
2023-11-15,1.95316
2023-11-16,2.17054
2023-11-17,1.79506
2023-11-18,1.00951
2023-11-19,0.52699
2023-11-20,0.95517
2023-11-21,1.67978
2023-11-22,1.46734
2023-11-23,1.48051
2023-11-24,0.95352
2023-11-25,0.96999
2023-11-26,0.49076
2023-11-27,0.80695
2023-11-28,1.27795
2023-11-29,1.36523
2023-11-30,1.24337
2023-12-01,1.20384
2023-12-02,0.89259
2023-12-03,0.50887
2023-12-04,0.79048
2023-12-05,1.20714
2023-12-06,1.329
2023-12-07,1.16596
2023-12-08,1.24995
2023-12-09,0.91894
2023-12-10,0.50064
2023-12-11,0.73614
2023-12-12,1.47063
2023-12-13,1.23349
2023-12-14,1.95151
2023-12-15,1.43934
2023-12-16,0.98975
2023-12-17,0.47758
2023-12-18,0.84812
2023-12-19,1.68637
2023-12-20,1.71601
2023-12-21,1.52827
2023-12-22,1.30101
2023-12-23,0.96834
2023-12-24,0.443
2023-12-25,0.45288
2023-12-26,0.87447
2023-12-27,1.36194
2023-12-28,1.2236
2023-12-29,1.07868
2023-12-30,0.82177
2023-12-31,0.41994
2024-01-01,0.61592
2024-01-02,0.96176
2024-01-03,1.39652
2024-01-04,1.21537
2024-01-05,1.11327
2024-01-06,0.81354
2024-01-07,0.40347
2024-01-08,0.65379
2024-01-09,1.35371
2024-01-10,1.12809
2024-01-11,1.38829
2024-01-12,1.62708
2024-01-13,0.90247
2024-01-14,0.53028
2024-01-15,0.75755
2024-01-16,0.89259
2024-01-17,1.26313
2024-01-18,1.16267
2024-01-19,1.16267
2024-01-20,0.98646
2024-01-21,0.66697
2024-01-22,1.02269
2024-01-23,1.71931
2024-01-24,8.56526
2024-01-25,8.63278
2024-01-26,3.95079
2024-01-27,2.39287
2024-01-28,1.09021
2024-01-29,1.68143
2024-01-30,2.40934
2024-01-31,2.09149
2024-02-01,1.95645
2024-02-02,2.30394
2024-02-03,2.03879
2024-02-04,1.0161
2024-02-05,1.42287
2024-02-06,1.94163
2024-02-07,1.5151
2024-02-08,1.77859
2024-02-09,1.42781
2024-02-10,2.34511
2024-02-11,1.03751
2024-02-12,1.16761
2024-02-13,1.86917
2024-02-14,1.58591
2024-02-15,2.1162
2024-02-16,2.08161
2024-02-17,1.18243
2024-02-18,0.85965
2024-02-19,1.10338
2024-02-20,1.00293
2024-02-21,1.33559
2024-02-22,1.32736
2024-02-23,1.65673
2024-02-24,0.91564
2024-02-25,0.4957
2024-02-26,0.84812
2024-02-27,1.3817
2024-02-28,1.61885
2024-02-29,1.36688
2024-03-01,1.2236
2024-03-02,1.22031
2024-03-03,0.57145
2024-03-04,1.19231
2024-03-05,1.44758
2024-03-06,1.30101
2024-03-07,1.2269
2024-03-08,1.48216
2024-03-09,0.85965
2024-03-10,0.79872
2024-03-11,0.9914
2024-03-12,1.29442
2024-03-13,2.12114
2024-03-14,2.65142
2024-03-15,1.78353
2024-03-16,0.94693
2024-03-17,0.5451
2024-03-18,1.13138
2024-03-19,1.51839
2024-03-20,1.39652
