date,동환율
2023-05-29,41.9209
2023-05-30,50.90395
2023-05-31,50.22598
2023-06-01,52.09039
2023-06-02,58.61581
2023-06-03,37.20338
2023-06-04,41.12994
2023-06-05,52.82485
2023-06-06,45.67796
2023-06-07,61.66666
2023-06-08,49.91525
2023-06-09,60.02824
2023-06-10,39.68926
2023-06-11,37.59887
2023-06-12,65.96045
2023-06-13,79.80225
2023-06-14,69.35028
2023-06-15,60.05649
2023-06-16,62.45762
2023-06-17,48.81355
2023-06-18,47.31638
2023-06-19,66.01694
2023-06-20,58.33333
2023-06-21,60.14124
2023-06-22,63.70056
2023-06-23,57.82485
2023-06-24,50.67796
2023-06-25,48.67231
2023-06-26,69.66101
2023-06-27,64.20903
2023-06-28,63.41807
2023-06-29,64.40677
2023-06-30,58.22033
2023-07-01,49.09604
2023-07-02,50.8757
2023-07-03,72.99435
2023-07-04,80.22598
2023-07-05,77.76836
2023-07-06,70.25423
2023-07-07,62.20338
2023-07-08,55.19774
2023-07-09,56.29943
2023-07-10,73.81355
2023-07-11,85.9887
2023-07-12,79.23728
2023-07-13,100.0
2023-07-14,96.27118
2023-07-15,59.37853
2023-07-16,59.46327
2023-07-17,90.14124
2023-07-18,87.9096
2023-07-19,71.69491
2023-07-20,69.18079
2023-07-21,67.54237
2023-07-22,47.40112
2023-07-23,50.33898
2023-07-24,68.8418
2023-07-25,66.72316
2023-07-26,67.34463
2023-07-27,69.8305
2023-07-28,57.82485
2023-07-29,47.54237
2023-07-30,47.62711
2023-07-31,75.53672
2023-08-01,64.54802
2023-08-02,63.33333
2023-08-03,63.87005
2023-08-04,64.68926
2023-08-05,50.25423
2023-08-06,47.93785
2023-08-07,68.87005
2023-08-08,68.61581
2023-08-09,65.33898
2023-08-10,70.50847
2023-08-11,68.87005
2023-08-12,54.49152
2023-08-13,57.82485
2023-08-14,75.31073
2023-08-15,69.74576
2023-08-16,82.62711
2023-08-17,79.66101
2023-08-18,74.06779
2023-08-19,57.45762
2023-08-20,59.97175
2023-08-21,90.05649
2023-08-22,84.12429
2023-08-23,82.9096
2023-08-24,87.20338
2023-08-25,78.02259
2023-08-26,58.75706
2023-08-27,56.44067
2023-08-28,80.19774
2023-08-29,84.68926
2023-08-30,76.27118
2023-08-31,69.71751
2023-09-01,64.91525
2023-09-02,50.25423
2023-09-03,48.67231
2023-09-04,63.07909
2023-09-05,64.09604
2023-09-06,60.73446
2023-09-07,59.40677
2023-09-08,56.12994
2023-09-09,45.96045
2023-09-10,49.32203
2023-09-11,64.91525
2023-09-12,64.66101
2023-09-13,63.05084
2023-09-14,64.85875
2023-09-15,60.79096
2023-09-16,47.14689
2023-09-17,46.72316
2023-09-18,62.68361
2023-09-19,72.82485
2023-09-20,58.53107
2023-09-21,58.61581
2023-09-22,52.59887
2023-09-23,44.12429
2023-09-24,43.55932
2023-09-25,58.38983
2023-09-26,54.49152
2023-09-27,47.48587
2023-09-28,41.9774
2023-09-29,39.71751
2023-09-30,43.9548
2023-10-01,47.00564
2023-10-02,49.9435
2023-10-03,51.15819
2023-10-04,65.11299
2023-10-05,56.10169
2023-10-06,52.9661
2023-10-07,37.79661
2023-10-08,41.07344
2023-10-09,46.9209
2023-10-10,54.60451
2023-10-11,48.53107
2023-10-12,52.93785
2023-10-13,44.91525
2023-10-14,40.31073
2023-10-15,40.45197
2023-10-16,52.28813
2023-10-17,43.27683
2023-10-18,49.35028
2023-10-19,46.07344
2023-10-20,43.92655
2023-10-21,36.44067
2023-10-22,37.37288
2023-10-23,52.06214
2023-10-24,52.9661
2023-10-25,50.28248
2023-10-26,47.9096
2023-10-27,45.56497
2023-10-28,35.22598
2023-10-29,39.03954
2023-10-30,49.60451
2023-10-31,46.69491
2023-11-01,48.22033
2023-11-02,58.02259
2023-11-03,78.78531
2023-11-04,50.02824
2023-11-05,46.10169
2023-11-06,87.17514
2023-11-07,63.87005
2023-11-08,64.80225
2023-11-09,63.10734
2023-11-10,61.44067
2023-11-11,41.52542
2023-11-12,41.8644
2023-11-13,59.46327
2023-11-14,54.18079
2023-11-15,68.61581
2023-11-16,67.99435
2023-11-17,60.0
2023-11-18,41.63841
2023-11-19,41.58192
2023-11-20,69.68926
2023-11-21,67.82485
2023-11-22,61.8079
2023-11-23,54.23728
2023-11-24,50.96045
2023-11-25,42.93785
2023-11-26,45.36723
2023-11-27,59.51977
2023-11-28,63.58757
2023-11-29,70.36723
2023-11-30,62.88135
2023-12-01,54.66101
2023-12-02,42.31638
2023-12-03,45.56497
2023-12-04,63.07909
2023-12-05,62.09039
2023-12-06,57.06214
2023-12-07,59.29378
2023-12-08,62.31638
2023-12-09,47.09039
2023-12-10,46.77966
2023-12-11,68.13559
2023-12-12,66.46892
2023-12-13,61.9774
2023-12-14,80.84745
2023-12-15,64.15254
2023-12-16,44.71751
2023-12-17,45.25423
2023-12-18,65.28248
2023-12-19,56.10169
2023-12-20,55.62146
2023-12-21,49.46327
2023-12-22,49.8305
2023-12-23,41.18644
2023-12-24,39.23728
2023-12-25,39.66101
2023-12-26,59.77401
2023-12-27,62.62711
2023-12-28,68.33333
2023-12-29,54.63276
2023-12-30,43.87005
2023-12-31,39.8305
2024-01-01,41.46892
2024-01-02,58.38983
2024-01-03,61.66666
2024-01-04,62.11864
2024-01-05,60.56497
2024-01-06,45.8192
2024-01-07,50.8757
2024-01-08,60.70621
2024-01-09,62.11864
2024-01-10,67.28813
2024-01-11,67.59887
2024-01-12,63.27683
2024-01-13,51.69491
2024-01-14,50.9887
2024-01-15,66.10169
2024-01-16,69.35028
2024-01-17,73.13559
2024-01-18,77.51412
2024-01-19,71.15819
2024-01-20,54.71751
2024-01-21,56.49717
2024-01-22,74.35028
2024-01-23,75.76271
2024-01-24,73.92655
2024-01-25,71.38418
2024-01-26,68.27683
2024-01-27,54.43502
2024-01-28,55.39548
2024-01-29,67.93785
2024-01-30,73.02259
2024-01-31,72.28813
2024-02-01,74.12429
2024-02-02,71.29943
2024-02-03,56.38418
2024-02-04,54.77401
2024-02-05,78.61581
2024-02-06,77.51412
2024-02-07,72.03389
2024-02-08,58.92655
2024-02-09,46.9774
2024-02-10,48.05084
2024-02-11,45.28248
2024-02-12,50.05649
2024-02-13,72.06214
2024-02-14,65.73446
2024-02-15,63.8983
2024-02-16,62.28813
2024-02-17,47.9661
2024-02-18,50.67796
2024-02-19,65.39548
2024-02-20,66.21468
2024-02-21,63.41807
2024-02-22,73.16384
2024-02-23,67.54237
2024-02-24,50.64971
2024-02-25,48.53107
2024-02-26,73.10734
2024-02-27,67.76836
2024-02-28,68.22033
2024-02-29,63.61581
2024-03-01,53.19209
2024-03-02,50.28248
2024-03-03,52.88135
2024-03-04,78.87005
2024-03-05,67.14689
2024-03-06,65.39548
2024-03-07,66.9774
2024-03-08,86.49717
2024-03-09,59.37853
2024-03-10,53.98305
2024-03-11,91.10169
2024-03-12,82.82485
2024-03-13,79.60451
2024-03-14,70.11299
2024-03-15,71.21468
2024-03-16,52.00564
2024-03-17,53.30508
2024-03-18,72.57062
2024-03-19,69.68926
2024-03-20,66.61016
