date,세금계산서
2023-05-30,46.11313
2023-05-31,50.71121
2023-06-01,48.13099
2023-06-02,40.05954
2023-06-03,11.34634
2023-06-04,9.95699
2023-06-05,36.35461
2023-06-06,13.1988
2023-06-07,43.56599
2023-06-08,43.13595
2023-06-09,45.41845
2023-06-10,12.40489
2023-06-11,10.08931
2023-06-12,47.70095
2023-06-13,38.47171
2023-06-14,36.75157
2023-06-15,36.12305
2023-06-16,31.09493
2023-06-17,9.59311
2023-06-18,8.33608
2023-06-19,35.32914
2023-06-20,38.57095
2023-06-21,37.87628
2023-06-22,38.63711
2023-06-23,30.69798
2023-06-24,8.99768
2023-06-25,7.97221
2023-06-26,39.7949
2023-06-27,41.81276
2023-06-28,40.78729
2023-06-29,40.65497
2023-06-30,48.36255
2023-07-01,12.17333
2023-07-02,10.78398
2023-07-03,52.89447
2023-07-04,54.21766
2023-07-05,56.7648
2023-07-06,48.46179
2023-07-07,42.34204
2023-07-08,14.45583
2023-07-09,11.51174
2023-07-10,62.25603
2023-07-11,51.43896
2023-07-12,46.84088
2023-07-13,47.27092
2023-07-14,42.5736
2023-07-15,12.37181
2023-07-16,12.27257
2023-07-17,50.90969
2023-07-18,51.43896
2023-07-19,47.37016
2023-07-20,44.12834
2023-07-21,38.70327
2023-07-22,11.64406
2023-07-23,11.44558
2023-07-24,48.56103
2023-07-25,43.99603
2023-07-26,32.98048
2023-07-27,35.69302
2023-07-28,32.05425
2023-07-29,8.26993
2023-07-30,8.60072
2023-07-31,39.76182
2023-08-01,38.20707
2023-08-02,34.70062
2023-08-03,35.26298
2023-08-04,28.217
2023-08-05,9.26232
2023-08-06,6.94674
2023-08-07,39.00099
2023-08-08,39.53026
2023-08-09,38.07476
2023-08-10,40.09262
2023-08-11,30.06946
2023-08-12,8.03837
2023-08-13,7.0129
2023-08-14,26.62917
2023-08-15,9.42772
2023-08-16,35.92457
2023-08-17,36.28845
2023-08-18,30.99569
2023-08-19,9.4608
2023-08-20,8.36916
2023-08-21,32.15348
2023-08-22,33.67515
2023-08-23,34.93218
2023-08-24,33.80747
2023-08-25,33.14588
2023-08-26,8.89844
2023-08-27,7.37677
2023-08-28,43.76447
2023-08-29,41.84584
2023-08-30,43.36751
2023-08-31,48.13099
2023-09-01,46.04697
2023-09-02,10.51935
2023-09-03,11.21402
2023-09-04,50.97585
2023-09-05,47.50248
2023-09-06,44.22758
2023-09-07,43.43367
2023-09-08,42.44128
2023-09-09,11.4125
2023-09-10,11.51174
2023-09-11,45.71617
2023-09-12,42.4082
2023-09-13,37.04928
2023-09-14,33.04664
2023-09-15,31.02877
2023-09-16,8.66688
2023-09-17,8.73304
2023-09-18,38.83559
2023-09-19,38.14091
2023-09-20,41.38273
2023-09-21,35.59378
2023-09-22,32.9474
2023-09-23,9.99007
2023-09-24,8.40224
2023-09-25,42.50744
2023-09-26,47.23784
2023-09-27,35.5607
2023-09-28,7.04598
2023-09-29,4.82963
2023-09-30,4.86271
2023-10-01,6.94674
2023-10-02,7.50909
2023-10-03,10.9163
2023-10-04,49.65266
2023-10-05,47.89943
2023-10-06,45.55077
2023-10-07,11.04862
2023-10-08,8.66688
2023-10-09,12.76877
2023-10-10,56.86404
2023-10-11,49.55342
2023-10-12,41.87892
2023-10-13,36.45385
2023-10-14,8.36916
2023-10-15,8.33608
2023-10-16,40.95269
2023-10-17,40.1257
2023-10-18,39.7949
2023-10-19,38.47171
2023-10-20,32.18656
2023-10-21,7.87297
2023-10-22,8.00529
2023-10-23,40.39034
2023-10-24,39.26563
2023-10-25,42.47436
2023-10-26,35.03142
2023-10-27,29.44095
2023-10-28,8.76612
2023-10-29,8.93152
2023-10-30,42.87131
2023-10-31,48.62719
2023-11-01,44.95534
2023-11-02,41.38273
2023-11-03,36.61925
2023-11-04,10.12239
2023-11-05,9.85775
2023-11-06,42.5736
2023-11-07,40.98577
2023-11-08,41.11809
2023-11-09,40.02646
2023-11-10,39.33178
2023-11-11,8.89844
2023-11-12,7.40985
2023-11-13,35.85841
2023-11-14,35.95765
2023-11-15,34.99834
2023-11-16,30.3341
2023-11-17,30.56566
2023-11-18,8.50148
2023-11-19,7.44293
2023-11-20,39.72874
2023-11-21,41.01885
2023-11-22,34.79986
2023-11-23,32.18656
2023-11-24,32.58352
2023-11-25,9.09692
2023-11-26,7.60833
2023-11-27,39.16639
2023-11-28,39.9603
2023-11-29,38.30631
2023-11-30,48.59411
2023-12-01,38.04168
2023-12-02,10.12239
2023-12-03,9.32848
2023-12-04,43.43367
2023-12-05,48.75951
2023-12-06,44.42606
2023-12-07,40.09262
2023-12-08,41.912
2023-12-09,11.31326
2023-12-10,12.10717
2023-12-11,45.88157
2023-12-12,41.01885
2023-12-13,39.9603
2023-12-14,38.33939
2023-12-15,34.76678
2023-12-16,9.09692
2023-12-17,9.09692
2023-12-18,39.76182
2023-12-19,41.81276
2023-12-20,40.75421
2023-12-21,39.00099
2023-12-22,39.26563
2023-12-23,9.22924
2023-12-24,6.54978
2023-12-25,8.73304
2023-12-26,42.97055
2023-12-27,44.32682
2023-12-28,48.32947
2023-12-29,41.15117
2023-12-30,11.61098
2023-12-31,8.40224
2024-01-01,10.38703
2024-01-02,47.37016
2024-01-03,50.64505
2024-01-04,49.95038
2024-01-05,46.04697
2024-01-06,13.29804
2024-01-07,12.83493
2024-01-08,48.39563
2024-01-09,57.55871
2024-01-10,59.70889
2024-01-11,50.34733
2024-01-12,41.64737
2024-01-13,12.40489
2024-01-14,11.44558
2024-01-15,50.34733
2024-01-16,50.24809
2024-01-17,50.47965
2024-01-18,49.18954
2024-01-19,43.00363
2024-01-20,14.05888
2024-01-21,14.98511
2024-01-22,52.56367
2024-01-23,51.60436
2024-01-24,46.74164
2024-01-25,44.6907
2024-01-26,31.26033
2024-01-27,10.02315
2024-01-28,9.65927
2024-01-29,39.66258
2024-01-30,39.66258
2024-01-31,43.13595
2024-02-01,42.47436
2024-02-02,37.5124
2024-02-03,10.28779
2024-02-04,10.55243
2024-02-05,41.18425
2024-02-06,43.03671
2024-02-07,38.96791
2024-02-08,33.07972
2024-02-09,8.86536
2024-02-10,6.15282
2024-02-11,5.98742
2024-02-12,10.02315
2024-02-13,43.73139
2024-02-14,34.46907
2024-02-15,34.53522
2024-02-16,31.09493
2024-02-17,10.12239
2024-02-18,7.64141
2024-02-19,34.53522
2024-02-20,34.79986
2024-02-21,31.72345
2024-02-22,34.20443
2024-02-23,29.34171
2024-02-24,9.22924
2024-02-25,7.70757
2024-02-26,36.68541
2024-02-27,35.19682
2024-02-28,36.05689
2024-02-29,37.77704
2024-03-01,13.16572
2024-03-02,8.6338
2024-03-03,9.19616
2024-03-04,39.86106
2024-03-05,45.41845
2024-03-06,39.99338
2024-03-07,42.47436
2024-03-08,35.79225
2024-03-09,10.61859
2024-03-10,10.9163
2024-03-11,41.28349
2024-03-12,37.54548
2024-03-13,35.3953
2024-03-14,33.90671
2024-03-15,30.46642
2024-03-16,8.60072
2024-03-17,8.07145
2024-03-18,33.74131
2024-03-19,38.43863
2024-03-20,33.74131
